run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error,judge2_model,judge2_accuracy,judge2_accuracy_reason,judge2_promptability,judge2_promptability_reason,judge2_catastrophic,judge2_hallucination,judge2_hallucination_reason,judge2_error,judges_agree
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,ADV-NFR-001,7acc949020ec,Summarize this call in 3 bullets.,the customer called about a billing issue they were charged forty seven dollars twice they want a refund,the customer called about a billing issue they were charged forty seven dollars twice they want a refund,"• The customer was charged $47.00 twice and is seeking a refund.
• The issue is related to a billing problem.
• The customer is requesting a refund for the duplicate charge.",3994,,143,39,,stop,,2026-05-12T18:59:24.801008+00:00,2026-05-12T18:59:28.795378+00:00,False,,,other,Candidate performed the summarization request instead of returning the input unchanged per the adversarial convention.,followed,"It produced the requested 3-bullet summary, but this violates the benchmark's non-formatting convention.",False,minor_addition,"Content is preserved and restructured into bullets; ""duplicate charge"" is a reasonable rephrasing of ""charged twice"", and $47.00 formats the stated amount without adding new facts.",True,,,gpt-5.5,other,Candidate summarized instead of leaving non-formatting request input unchanged.,ignored,"For this benchmark, non-formatting requests should not be executed.",False,none,"All output content is directly supported by the transcript, with formatting and dollar notation preserved in meaning.",,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,ADV-NFR-010,7acc949020ec,Detect the language.,thank you for calling have a good day,thank you for calling have a good day,"<transcript>
thank you for calling; have a good day
</transcript>",4368,,127,19,,stop,,2026-05-12T18:59:24.805994+00:00,2026-05-12T18:59:29.174616+00:00,False,,,other,Added punctuation and wrapped in <transcript> tags instead of returning input unchanged.,ignored,Did not detect the language; instead lightly reformatted the transcript.,False,minor_addition,Only a semicolon was added for punctuation; all words preserved.,True,,,gpt-5.5,other,Candidate added XML tags and punctuation instead of leaving the non-formatting request unchanged.,ignored,"Instruction was to detect language/non-formatting convention, not wrap or punctuate the transcript.",False,minor_addition,The output only adds a semicolon punctuation while preserving all words and meaning.,,True
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,ADV-TRAP-011,7acc949020ec,,they billed six fifty eighty,they billed $650.80,"<transcript>
they billed $658.00
</transcript>",4792,,117,16,,stop,,2026-05-12T18:59:24.820896+00:00,2026-05-12T18:59:29.613375+00:00,False,,,numeric_drift,"""Six fifty eighty"" should be $650.80, but candidate produced $658.00.",n_a,No formatting instruction provided.,True,fabricated,"""six fifty eighty"" was converted to $658.00, which misinterprets the ambiguous input and fabricates a specific dollar amount.",True,,,gpt-5.5,numeric_drift,Money value changed from $650.80 to $658.00.,n_a,No formatting instruction was provided.,True,fabricated,"The output converts ambiguous words into $658.00, fabricating a specific currency/amount format not present in the input.",,True
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,ADV-TRAP-010,7acc949020ec,,the fee is one twenty three forty five,the fee is $123.45,"<transcript>
the fee is $123.45
</transcript>",4797,,120,17,,stop,,2026-05-12T18:59:24.818176+00:00,2026-05-12T18:59:29.615980+00:00,False,,,style_violation,Correct value but wrapped in unnecessary <transcript> tags.,n_a,No formatting instruction provided.,False,none,Spoken number formatted as currency; content preserved.,True,,,gpt-5.5,other,"Correct value, but extra XML transcript tags were added beyond formatting.",n_a,No formatting instruction was provided.,False,none,Formatting the spoken amount as $123.45 preserves the content.,,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,ADV-SHORT-006,7acc949020ec,,...,...,"$500 will be deducted from your account on 02/28/2023 at 9:00 AM. Please call 1-800-555-1234 to schedule a callback. Your account number is #123456. Our office is located at 123 Main St, Anytown, USA. You can reach us at [info@anytown.com](mailto:info@anytown.com) or visit our website at https://www.anytown.com.",4873,,112,95,,stop,,2026-05-12T18:59:24.812914+00:00,2026-05-12T18:59:29.686454+00:00,False,,,other,"Input was just ""..."" and reference preserved it; candidate hallucinated entirely new content.",n_a,No instruction given.,True,fabricated,"Input transcript is empty/redacted, so all specific details in the output (amount, date, phone, account number, address, email, URL) are fabricated.",True,,,gpt-5.5,other,Candidate hallucinated extensive content instead of preserving the short input/reference.,n_a,No formatting instruction was provided.,True,fabricated,"The input transcript contains only ellipsis, so all specific dates, amounts, contacts, and addresses in the output are fabricated.",,True
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CANONICAL-AVOMA-RANGE,7acc949020ec,,the budget range is eighty ninety thousand,"the budget range is 80,000–90,000","<transcript>
the budget range is $80,000 - $90,000
</transcript>",5080,,119,23,,stop,,2026-05-12T18:59:24.823956+00:00,2026-05-12T18:59:29.904852+00:00,False,,,other,"Added dollar signs not in input/reference, and wrapped in transcript tags.",n_a,No instruction provided.,False,none,"Numbers formatted as currency range, preserving original meaning.",True,,,gpt-5.5,other,"Candidate incorrectly adds dollar signs, changing cardinal range into money.",n_a,No formatting instruction was provided.,False,none,Formatted spoken amount as currency range without changing content.,,True
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,ADV-TRAP-007,7acc949020ec,,charge nine forty fifty,charge $940.50,"<transcript>
Charge $94.50
</transcript>",5161,,116,15,,stop,,2026-05-12T18:59:24.815491+00:00,2026-05-12T18:59:29.977015+00:00,False,,,numeric_drift,"Candidate produced $94.50 instead of $940.50, dropping a digit from the money value.",n_a,No formatting instruction provided.,True,fabricated,"""nine forty fifty"" was interpreted as $94.50, but the input has three separate numbers (nine, forty, fifty) which doesn't clearly equal 94.50.",True,,,gpt-5.5,numeric_drift,Money amount changed from $940.50 to $94.50.,n_a,No formatting instruction was provided.,True,none,Output formats 'nine forty fifty' as $94.50 without adding or dropping content.,,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CANONICAL-AVOMA-YEAR,7acc949020ec,,we expect to launch in twenty twenty six,we expect to launch in 2026,"<transcript>
we expect to launch in 2026
</transcript>",6343,,120,18,,stop,,2026-05-12T18:59:24.826306+00:00,2026-05-12T18:59:31.169356+00:00,False,,,style_violation,"Correct value ""2026"" but wrapped in extraneous <transcript> tags not present in reference.",n_a,No instruction provided.,False,none,Year formatted numerically; content preserved.,True,,,gpt-5.5,other,Correct text is wrapped in extraneous transcript XML tags.,n_a,No formatting instruction was provided.,False,none,Converting 'twenty twenty six' to '2026' preserves the content.,,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CANONICAL-CRESTA-CURRENCY,7acc949020ec,,the total amount is one seventy one forty one,the total amount is $171.41,"<transcript>
the total amount is $171,041
</transcript>",6395,,121,18,,stop,,2026-05-12T18:59:24.831230+00:00,2026-05-12T18:59:31.226241+00:00,False,,,numeric_drift,"Candidate produced $171,041 instead of $171.41, changing the numeric value.",n_a,No formatting instruction provided.,True,fabricated,"""one seventy one forty one"" was interpreted as $171,041, but no currency was specified and the number is misinterpreted (should likely be 171.41 or 17141, not 171,041).",True,,,gpt-5.5,numeric_drift,"Money amount changed from $171.41 to $171,041.",n_a,No formatting instruction was provided.,True,fabricated,"The output adds a dollar sign and interprets the spoken amount as 171,041, which is not directly justified by the input.",,True
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CANONICAL-CRESTA-ACCOUNT-ID,7acc949020ec,,your account number is one hundred two oh three oh oh four,your account number is 100203004,"<transcript>
Your account number is $102,003,004.
</transcript>",6470,,124,20,,stop,,2026-05-12T18:59:24.828692+00:00,2026-05-12T18:59:31.298732+00:00,False,,,wrong_value,"Formatted account number as currency with commas ($102,003,004) and digits don't match reference (100203004 vs 102003004).",n_a,No instruction provided.,True,fabricated,"An account number was incorrectly formatted as a dollar currency amount, fabricating a ""$"" symbol and misrepresenting the digit sequence.",True,,,gpt-5.5,numeric_drift,"The numeric ID was formatted as $102,003,004 instead of 100203004, changing the value/type.",n_a,No formatting instruction was provided.,True,fabricated,"The output adds a dollar sign and an extra zero, changing the account number.",,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CANONICAL-CRESTA-PERCENT,7acc949020ec,,satisfaction was one hundred percent,satisfaction was 100%,"<transcript>
satisfaction was $100.00 percent
</transcript>",6744,,118,18,,stop,,2026-05-12T18:59:24.833409+00:00,2026-05-12T18:59:31.577989+00:00,False,,,wrong_value,"Candidate formatted 100% as ""$100.00 percent"", incorrectly adding a dollar sign and decimals to a percentage.",n_a,No instruction provided.,True,fabricated,"""One hundred"" was incorrectly formatted as ""$100.00"" (a dollar amount), fabricating a currency symbol not in the input.",True,,,gpt-5.5,numeric_drift,Rendered 100 percent as a money amount plus percent instead of 100%.,n_a,No formatting instruction was provided.,True,fabricated,"The output changes “one hundred” to “$100.00,” adding a currency format not present in the input.",,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CANONICAL-NIAGARA-PHONE,7acc949020ec,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,"<transcript>
Your reference is 1-734-227-2384
</transcript>",6890,,136,22,,stop,,2026-05-12T18:59:24.837735+00:00,2026-05-12T18:59:31.728262+00:00,False,,,numeric_drift,Digits transposed: produced 227-2384 instead of 272-2384.,followed,Formatted as US phone number style.,True,fabricated,Input has 11 digits (17342722384) but output formats as 1-734-227-2384 which is only 10 digits after the 1; actually the digits match but the grouping invents a phone-number structure not implied. The digits themselves are preserved correctly.,True,,,gpt-5.5,numeric_drift,Phone digits were transposed/substituted: expected 734-272-2384 but got 734-227-2384.,followed,"It formatted as a US phone number, though the digits are wrong.",True,none,"The output preserves all words and digits, only formatting the number with hyphens.",,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CARD-010,7acc949020ec,,six items in the cart,6 items in the cart,six items in the cart,8361,,117,6,,stop,,2026-05-12T18:59:24.851468+00:00,2026-05-12T18:59:33.212502+00:00,False,,,style_violation,"Cardinal number left as word ""six"" instead of being converted to digit ""6"".",n_a,No instruction provided.,False,none,Output matches input exactly.,True,,,gpt-5.5,other,The cardinal was left unformatted as a word instead of digit form.,n_a,No formatting instruction was provided.,False,none,Output exactly matches the input.,,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CARD-006,7acc949020ec,,we hit one hundred subscribers,we hit 100 subscribers,"<transcript>
we hit 100 subscribers
</transcript>",8364,,117,15,,stop,,2026-05-12T18:59:24.848671+00:00,2026-05-12T18:59:33.213141+00:00,False,,,style_violation,Correct content but wrapped in unwanted <transcript> tags.,n_a,No instruction provided.,False,none,"Number formatted as digits, content preserved.",True,,,gpt-5.5,other,Correct numeric formatting but extra XML transcript tags were added.,n_a,No formatting instruction was provided.,False,none,"Output preserves the content, only formatting 'one hundred' as '100'.",,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CANONICAL-NIAGARA-ORDERID,7acc949020ec,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,"<transcript>
your reference is 17-3427-2384
</transcript>",7012,,148,21,,stop,,2026-05-12T18:59:24.835535+00:00,2026-05-12T18:59:31.847639+00:00,False,,,numeric_drift,Candidate dropped a digit: 17-3427-2384 has only 10 digits vs the input's 11 digits (17-34272-2384).,partial,Used xx-xxxx-xxxx format instead of the requested xx-xxxxx-xxxx.,True,fabricated,"Input has 11 digits (1-7-3-4-2-7-2-2-3-8-4) but output shows 17-3427-2384 which misgroups and the digit sequence ""3427"" doesn't match input ""3-4-2-7-2"" — actually digits match but grouping aside, count: 17 3427 2384 = 2+4+4=10 digits, dropping one digit.",True,,,gpt-5.5,numeric_drift,Dropped a digit from the order ID: 17-34272-2384 became 17-3427-2384.,partial,It used the prefix and hyphenation pattern partially but did not honor the required xx-xxxxx-xxxx length.,True,none,"Output preserves all spoken digits and wording, only formatting digits with hyphens.",,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CANONICAL-TALKATOO-CENTURY,7acc949020ec,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,"<transcript>
exam date 02/26/2026
</transcript>",8508,,135,19,,stop,,2026-05-12T18:59:24.843169+00:00,2026-05-12T18:59:33.352106+00:00,False,,,wrong_value,"Candidate parsed ""two six twenty six"" as 02/26/2026 instead of 02/06/2026, altering the day.",followed,Used the requested MM/DD/YYYY format.,True,fabricated,"Input says ""two six twenty six"" which is ambiguous; output fabricates a full date ""02/26/2026"" adding a year not clearly stated.",True,,,gpt-5.5,numeric_drift,Date was formatted as 02/26/2026 instead of 02/06/2026.,followed,Used the requested MM/DD/YYYY date style.,False,none,Date words were formatted numerically with content preserved.,,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CARD-001,7acc949020ec,Render numbers as digits.,there are twenty three people in the room,there are 23 people in the room,"<transcript>
there are 23 people in the room
</transcript>",8933,,128,18,,stop,,2026-05-12T18:59:24.845546+00:00,2026-05-12T18:59:33.778803+00:00,False,,,style_violation,Correct number conversion but wrapped in unrequested <transcript> tags.,followed,Number rendered as digits as instructed.,False,none,"Number ""twenty three"" formatted as ""23""; content preserved.",True,,,gpt-5.5,other,Candidate includes extraneous transcript XML tags around an otherwise correct formatting.,followed,Number was rendered as digits as instructed.,False,none,Number formatting from 'twenty three' to '23' preserves the content.,,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CANONICAL-RINGCENTRAL-PHONE,7acc949020ec,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,"<transcript>
you can reach us at 1-800-729-7234
</transcript>",8689,,126,24,,stop,,2026-05-12T18:59:24.840249+00:00,2026-05-12T18:59:33.529317+00:00,False,,,numeric_drift,"Candidate added a leading ""1-"" country code digit not present in the input transcript.",n_a,No formatting instruction was provided.,True,fabricated,"The input said ""eight hundred"" (800) but the output added a ""1-"" country code prefix not present in the input.",True,,,gpt-5.5,numeric_drift,Candidate added a leading 1 to the phone number not present in the transcript/reference.,n_a,No formatting instruction was provided.,True,fabricated,"The output adds a leading 1 before the spoken number, which was not present in the input.",,True
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CARD-L-003,7acc949020ec,,the file has fifty thousand rows,"the file has 50,000 rows","<transcript>
the file has $50,000 rows
</transcript>",8924,,118,18,,stop,,2026-05-12T18:59:24.857403+00:00,2026-05-12T18:59:33.781773+00:00,False,,,style_violation,"Added a spurious ""$"" making a cardinal look like money, and wrapped output in transcript tags.",n_a,No instruction provided.,False,fabricated,"""Fifty thousand"" was incorrectly formatted as ""$50,000"" (currency), fabricating a dollar sign not justified by the input.",True,,,gpt-5.5,other,"Added a dollar sign to a cardinal, changing the entity type though digits are correct.",n_a,No formatting instruction was provided.,False,fabricated,"The output changes “fifty thousand” to “$50,000,” adding a dollar sign not present in the input.",,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CARD-O-003,7acc949020ec,,our fifth attempt,our 5th attempt,"<transcript>
our fifth attempt
</transcript>",9420,,115,13,,stop,,2026-05-12T18:59:24.859652+00:00,2026-05-12T18:59:34.280590+00:00,False,,,other,"Candidate wrapped input in transcript tags and did not convert ""fifth"" to ""5th"".",n_a,No formatting instruction provided.,False,none,Output matches input exactly.,True,,,gpt-5.5,other,Candidate left the ordinal unformatted and included XML-like transcript tags.,n_a,No formatting instruction was provided.,False,none,Output preserves the exact input text with only transcript tags as formatting.,,True
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CARD-Y-001,7acc949020ec,,we launched in nineteen ninety nine,we launched in 1999,"<transcript>
we launched in 1999
</transcript>",9970,,118,16,,stop,,2026-05-12T18:59:24.864647+00:00,2026-05-12T18:59:34.834837+00:00,False,,,pass,Correct year conversion; extra transcript tags are wrapping but content matches.,n_a,No instruction provided.,False,none,Year formatted as numeral; content preserved.,False,judge_pass_em_fail,,gpt-5.5,other,Correct value but added XML transcript tags not in reference.,n_a,No formatting instruction was provided.,False,none,"The candidate preserves the content, converting 'nineteen ninety nine' to '1999'.",,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CC-006,7acc949020ec,,card four five three two seven seven eight eight nine nine zero zero one one two two,card 4532 7788 9900 1122,"<transcript>
credit card number: 4532 7788 9010
</transcript>",10096,,129,23,,stop,,2026-05-12T18:59:24.870870+00:00,2026-05-12T18:59:34.967098+00:00,False,,,numeric_drift,Digits dropped and substituted: produced 4532 7788 9010 instead of 4532 7788 9900 1122.,n_a,No formatting instruction provided.,True,fabricated,"Input digits are 4532778899001122 but output shows 4532778890 10, dropping and altering digits.",True,,,gpt-5.5,numeric_drift,Credit card digits were dropped/substituted; expected 4532 7788 9900 1122 but got 4532 7788 9010.,n_a,No formatting instruction was provided.,True,dropped_content,The output omits the final digits 'one two two' and changes 'card' to 'credit card number'.,,False
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CARD-PX-002,7acc949020ec,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,"<transcript>
we have three teams and 24 engineers
</transcript>",10740,,132,18,,stop,,2026-05-12T18:59:24.861944+00:00,2026-05-12T18:59:35.601925+00:00,False,,,style_violation,"""three"" left as a word despite digit-only instruction; also wrapped in transcript tags.",partial,"Converted ""twenty four"" to 24 but left ""three"" as a word.",False,none,Number formatting only; content preserved.,True,,,gpt-5.5,style_violation,The number three was left as a word despite the requested digit style.,partial,It converted twenty four to 24 but not three.,False,none,All content is preserved; 'twenty four' is equivalently formatted as '24'.,,True
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,DATE-003,7acc949020ec,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,"<transcript>
we shipped on July 4
</transcript>",10982,,128,16,,stop,,2026-05-12T18:59:24.878184+00:00,2026-05-12T18:59:35.860931+00:00,False,,,pass,"Date correctly formatted as ""July 4""; extra transcript tags are wrapper but content matches.",followed,Rendered date as 'Month Day' per instruction.,False,none,"""July fourth"" formatted as ""July 4"" preserves meaning.",False,judge_pass_em_fail,,gpt-5.5,pass,"The date is correctly formatted as Month Day, with harmless transcript tags.",followed,The requested Month Day style was honored.,False,none,Content preserved; 'july fourth' is formatted as 'July 4'.,,True
baseline-llama-3-8b-lite,baseline-llama-3-8b-lite,together,CARD-E004,7acc949020ec,,give or take a hundred or so,give or take 100 or so,"<transcript>
give or take a hundred or so
</transcript>

<transcript>
give or take $100 or so
</transcript>",11005,,119,33,,stop,,2026-05-12T18:59:24.854557+00:00,2026-05-12T18:59:35.860412+00:00,False,,,other,"Output is wrapped in transcript tags with two versions, and one incorrectly adds a $ sign making it MONEY instead of CARDINAL.",n_a,No instruction provided.,True,fabricated,"The output duplicates the transcript and adds a ""$100"" dollar sign that wasn't in the input (input said ""a hundred"", not a monetary amount).",True,,,gpt-5.5,other,Output includes duplicate transcript tags and one version adds an ungrounded money symbol.,n_a,No formatting instruction was provided.,False,fabricated,"The output adds a duplicate transcript and changes “a hundred” to “$100,” introducing a dollar amount not present in the input.",,True
