sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,199.40500002121553,163.71758398599923,1758,7,0.00013325,stop,,2026-05-03T06:11:49.438948+00:00,2026-05-03T06:11:49.638379+00:00
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -5%,540.3977499809116,501.47345900768414,1745,6,0.000132075,stop,,2026-05-03T06:11:49.453649+00:00,2026-05-03T06:11:49.994096+00:00
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,388.4071659995243,252.17983301263303,1763,11,9.615e-05,stop,,2026-05-03T06:11:49.532414+00:00,2026-05-03T06:11:49.920860+00:00
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,632.2807919932529,263.9898750348948,1781,24,0.00010557,stop,,2026-05-03T06:11:49.638411+00:00,2026-05-03T06:11:50.270719+00:00
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,358.7624579668045,322.9871249641292,1770,22,0.00013715,stop,,2026-05-03T06:11:49.715810+00:00,2026-05-03T06:11:50.074600+00:00
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,XXXX XXXX XXXX 3436 7777,290.7426659949124,201.8915000371635,1781,16,0.000136775,stop,,2026-05-03T06:11:49.855954+00:00,2026-05-03T06:11:50.146714+00:00
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,406.9152500014752,267.24595797713846,1765,16,0.00016946875,stop,,2026-05-03T06:11:49.921216+00:00,2026-05-03T06:11:50.328150+00:00
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,09/10/2025,984.6657080342993,278.9748330251314,1765,11,9.633e-05,stop,,2026-05-03T06:11:49.994147+00:00,2026-05-03T06:11:50.978826+00:00
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,901.8339999602176,163.39541698107496,1764,15,0.0001353,stop,,2026-05-03T06:11:50.074672+00:00,2026-05-03T06:11:50.976538+00:00
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500mg twice daily,749.3442909908481,558.9343330357224,1768,11,0.0001801,stop,,2026-05-03T06:11:50.146744+00:00,2026-05-03T06:11:50.896110+00:00
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,2869.177791988477,1827.202833024785,1751,12,9.567e-05,stop,,2026-05-03T06:11:50.270753+00:00,2026-05-03T06:11:53.139954+00:00
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 milligrams every 4 hours as needed,505.8672080049291,437.46174999978393,1754,17,0.0001686875,stop,,2026-05-03T06:11:50.329024+00:00,2026-05-03T06:11:50.834923+00:00
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,2445.137666014489,2299.7497500036843,1751,10,9.447e-05,stop,,2026-05-03T06:11:50.731794+00:00,2026-05-03T06:11:53.176966+00:00
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,440.86658296873793,411.9901249650866,1748,7,0.000165625,stop,,2026-05-03T06:11:50.834960+00:00,2026-05-03T06:11:51.275851+00:00
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,586.6594170220196,507.8870840370655,1765,11,0.00016821875,stop,,2026-05-03T06:11:50.896141+00:00,2026-05-03T06:11:51.482826+00:00
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,510.78374998178333,323.06245900690556,1751,11,0.000133525,stop,,2026-05-03T06:11:50.976569+00:00,2026-05-03T06:11:51.487375+00:00
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,522.0483749872074,446.1425829795189,1755,15,0.00016828125,stop,,2026-05-03T06:11:50.978963+00:00,2026-05-03T06:11:51.501038+00:00
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,712.0358750107698,642.9125830181874,1753,13,0.00016759375,stop,,2026-05-03T06:11:51.276315+00:00,2026-05-03T06:11:51.988379+00:00
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,565.6642090179957,511.30808400921524,1747,10,0.00016628125,stop,,2026-05-03T06:11:51.482935+00:00,2026-05-03T06:11:52.048624+00:00
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,189.3708750139922,131.63137499941513,1750,11,0.00013345,stop,,2026-05-03T06:11:51.487449+00:00,2026-05-03T06:11:51.676850+00:00
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 of 2026 through Q2,438.6623750324361,374.23712498275563,1750,12,0.00013365,stop,,2026-05-03T06:11:51.501404+00:00,2026-05-03T06:11:51.940100+00:00
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,817.789459018968,728.1079590320587,1760,23,0.0001829,stop,,2026-05-03T06:11:51.676916+00:00,2026-05-03T06:11:52.494730+00:00
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% ROI on the $250,000 investment",296.03708296781406,154.2166659492068,1754,20,0.00013555,stop,,2026-05-03T06:11:51.940330+00:00,2026-05-03T06:11:52.236391+00:00
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,518.1803749874234,404.0791660081595,1779,21,0.00017203125,stop,,2026-05-03T06:11:51.988413+00:00,2026-05-03T06:11:52.506611+00:00
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,265.93254099134356,207.88341603474692,1750,10,0.00013325,stop,,2026-05-03T06:11:52.048651+00:00,2026-05-03T06:11:52.314612+00:00
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,193.64016701001674,152.40616700612009,1747,8,0.000132625,stop,,2026-05-03T06:11:52.236420+00:00,2026-05-03T06:11:52.430082+00:00
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,187.14354204712436,132.98970903269947,1751,11,0.000133525,stop,,2026-05-03T06:11:52.315119+00:00,2026-05-03T06:11:52.502297+00:00
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,707.1675829938613,562.3858330072835,1755,6,0.0001773,stop,,2026-05-03T06:11:52.430162+00:00,2026-05-03T06:11:53.137407+00:00
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,707.2592089534737,534.3291669851169,1745,5,0.000176,stop,,2026-05-03T06:11:52.495729+00:00,2026-05-03T06:11:53.203018+00:00
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,184.84591698506847,152.11866702884436,1746,6,0.00013215,stop,,2026-05-03T06:11:52.502426+00:00,2026-05-03T06:11:52.687314+00:00
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,685.9313329914585,503.6196250002831,1768,16,0.0001816,stop,,2026-05-03T06:11:52.506635+00:00,2026-05-03T06:11:53.192598+00:00
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,+14805557890,554.7414579777978,341.80462500080466,1768,13,9.78e-05,stop,,2026-05-03T06:11:52.687363+00:00,2026-05-03T06:11:53.242142+00:00
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,543.63899998134,461.9254579884,1753,15,0.00016809375,stop,,2026-05-03T06:11:53.137497+00:00,2026-05-03T06:11:53.681180+00:00
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,627.2680420079269,330.64883400220424,1769,17,0.00010029,stop,,2026-05-03T06:11:53.139989+00:00,2026-05-03T06:11:53.767284+00:00
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,516.7404169915244,455.5415840004571,1776,12,0.0001695,stop,,2026-05-03T06:11:53.177011+00:00,2026-05-03T06:11:53.693782+00:00
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,566.7859580134973,506.3648329814896,1775,11,0.00016915625,stop,,2026-05-03T06:11:53.192646+00:00,2026-05-03T06:11:53.759471+00:00
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,426.9771249964833,405.278249992989,1745,6,0.00016509375,stop,,2026-05-03T06:11:53.203151+00:00,2026-05-03T06:11:53.630147+00:00
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,712.0314580388367,450.91329101705924,1765,12,2.458e-05,stop,,2026-05-03T06:11:53.242350+00:00,2026-05-03T06:11:53.954413+00:00
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,461.3397080102004,441.35537499096245,1745,7,0.00016534375,stop,,2026-05-03T06:11:53.630457+00:00,2026-05-03T06:11:54.091864+00:00
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,725.6357080186717,548.6430409946479,1760,6,0.0001778,stop,,2026-05-03T06:11:53.681216+00:00,2026-05-03T06:11:54.406865+00:00
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,210.24087496334687,181.16066697984934,1748,7,0.0001325,stop,,2026-05-03T06:11:53.694264+00:00,2026-05-03T06:11:53.904534+00:00
URL-S-006,URL,spoken_form,synthetic,edge,,our company dot com forward slash careers,ourcompany.com/careers,ourcompany.com/careers,354.86441699322313,326.06095902156085,1748,7,0.000165625,stop,,2026-05-03T06:11:53.759512+00:00,2026-05-03T06:11:54.114401+00:00
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,messy,messy,,hi yeah uh so i'm calling about a charge on my account of uh three forty two ninety nine from uh march fourth and i need to dispute it my callback number is six one seven five five five oh four nine eight,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,833.1781669985503,496.18650000775233,1785,51,0.0001938,stop,,2026-05-03T06:11:53.767313+00:00,2026-05-03T06:11:54.600529+00:00
MESSY-002,DATE|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,so the patient uh last came in on february twenty second twenty twenty six and we prescribed uh metformin five hundred milligrams twice daily and she weighs about one sixty two pounds,"so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500mg twice daily and she weighs about 162 pounds","so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500 milligrams twice daily and she weighs about 162 pounds",1255.6104579707608,783.886999997776,1777,43,0.0001906,stop,,2026-05-03T06:11:53.904565+00:00,2026-05-03T06:11:55.160198+00:00
MESSY-003,MONEY|PERCENT|CARDINAL,finance,messy,messy,,yeah so the fund returned twenty two point three percent last year and uh the total aum is about three point two billion as of twenty twenty five and we're projecting another fifteen percent for twenty twenty six,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,419.7655830066651,141.3525830139406,1782,50,0.00014365,stop,,2026-05-03T06:11:53.954507+00:00,2026-05-03T06:11:54.374295+00:00
MESSY-004,NUMERIC_ID|MONEY|DATE,contact_center,messy,messy,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",841.8270000256598,543.2487910147756,1783,50,3.778e-05,stop,,2026-05-03T06:11:54.092099+00:00,2026-05-03T06:11:54.933947+00:00
MESSY-005,PHONE_NUMBER|TIME,voice_agent,messy,messy,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 in the morning,722.7187500102445,346.4464590069838,1786,54,0.00014475,stop,,2026-05-03T06:11:54.114430+00:00,2026-05-03T06:11:54.837166+00:00
MESSY-006,CARDINAL|MONEY|PERCENT,meeting,messy,messy,,so we had uh forty seven people on the call and revenue came in at two point one million which is uh up nineteen point five percent year over year and we're targeting uh three million for twenty twenty six,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,479.36975001357496,224.60708301514387,1782,49,0.00014345,stop,,2026-05-03T06:11:54.374374+00:00,2026-05-03T06:11:54.853761+00:00
MESSY-007,ADDRESS|PHONE_NUMBER|CARDINAL,emergency_dispatch,messy,messy,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,"caller says the incident is at uh 452 North Maple Street, Apt 3B and the callback is 914-555-8807 and she says there are about 12 people in the building",445.34029095666483,182.04112496459857,1784,52,0.0001442,stop,,2026-05-03T06:11:54.407314+00:00,2026-05-03T06:11:54.852675+00:00
MESSY-008,SSN|DATE|NUMERIC_ID,contact_center,messy,messy,,okay can you verify your social it's uh five five five dash twelve dash one two three four and date of birth is uh august seventh nineteen sixty eight and your policy number is p o l zero zero seven seven four two,"okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742","okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742",704.9972920212895,462.976582988631,1786,50,0.0001799375,stop,,2026-05-03T06:11:54.600571+00:00,2026-05-03T06:11:55.305594+00:00
MESSY-009,PHONE_NUMBER|CARDINAL,contact_center (code-switched FR),messy,messy,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,oui so the number uh c'est 513695172506 and there are uh 23 locations in the network,989.5895830122754,780.6352499756031,1790,32,0.0001886,stop,,2026-05-03T06:11:54.837211+00:00,2026-05-03T06:11:55.826821+00:00
MESSY-010,DATE|CARDINAL|DRUG_WITH_DOSE,medical_dictation,messy,messy,,patient is a forty two year old male presenting on uh april tenth twenty twenty six uh complaining of chest pain for uh three days we started uh lisinopril ten milligrams once daily blood pressure was one forty over ninety,"patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10mg once daily blood pressure was 140/90","patient is a 42-year-old male presenting on uh April 10, 2026, uh complaining of chest pain for uh 3 days we started uh lisinopril 10 milligrams once daily blood pressure was 140 over 90",444.1068750456907,148.52908405009657,1786,60,0.00014595,stop,,2026-05-03T06:11:54.852721+00:00,2026-05-03T06:11:55.296850+00:00
MESSY-011,MONEY|DATE|EMAIL_ADDRESS|PHONE_NUMBER,sales_crm,messy,messy,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233",446.8139589880593,143.3340419898741,1798,62,0.00014725,stop,,2026-05-03T06:11:54.853781+00:00,2026-05-03T06:11:55.300610+00:00
MESSY-012,CREDIT_CARD|MONEY,contact_center,messy,messy,Redact all but the last 4 digits of the card number as XXXX XXXX XXXX ####.,okay for the payment i'll use card ending in uh four one one one one one one one one one one one one two three four and the amount is uh three hundred forty two dollars and fifty cents,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 111234 and the amount is uh $342.50,333.34983402164653,155.7986669940874,1809,38,0.000143275,stop,,2026-05-03T06:11:54.934151+00:00,2026-05-03T06:11:55.267522+00:00
MESSY-013,PERCENT|MONEY|CARDINAL,finance,messy,messy,,the mortgage rate came in at six point seven five percent on a loan of uh four hundred fifty thousand dollars and the monthly payment would be around uh two thousand nine hundred and forty dollars over thirty years,"the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years","the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years",800.3526669926941,439.83000004664063,1780,45,3.598e-05,stop,,2026-05-03T06:11:55.160229+00:00,2026-05-03T06:11:55.960599+00:00
MESSY-014,DATE|MONEY|PERCENT,meeting,messy,messy,,so uh by twenty thirty we're targeting uh one hundred million in arr and uh that's a roughly forty percent compound annual growth rate based on our uh twenty twenty six baseline of about twenty two million,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,822.6204999955371,470.236458000727,1780,51,3.778e-05,stop,,2026-05-03T06:11:55.267633+00:00,2026-05-03T06:11:56.090282+00:00
MESSY-015,NUMERIC_ID|DATE|MONEY,contact_center,messy,messy,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping","your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus $22 shipping",377.7623749920167,129.5742919901386,1784,51,0.000144,stop,,2026-05-03T06:11:55.296901+00:00,2026-05-03T06:11:55.674692+00:00
MESSY-016,TIME|DATE,voice_agent,messy,messy,,so the appointment is uh let me see uh it's on uh march fifth at uh three thirty in the afternoon and uh if you need to reschedule the deadline to do that is uh forty eight hours before so that would be uh march third by three thirty pm,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,1176.9664160092361,312.51204101135954,1793,60,0.00012825,stop,,2026-05-03T06:11:55.300890+00:00,2026-05-03T06:11:56.477880+00:00
