sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,customer_canonical,canonical,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,10156.67429100722,9741.65979103418,1707,152,9.564e-05,stop,,2026-05-03T06:11:50.760636+00:00,2026-05-03T06:12:00.917347+00:00
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,customer_canonical,canonical,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 10203004,4593.496208020952,4380.198458035011,1698,374,0.0001033,stop,,2026-05-03T06:11:51.506015+00:00,2026-05-03T06:11:56.099534+00:00
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,,12668.581083009485,,1695,1024,0.00019421,length,,2026-05-03T06:11:52.420872+00:00,2026-05-03T06:12:05.089489+00:00
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,2794.9565420276485,2706.105833989568,1702,105,5.548e-05,stop,,2026-05-03T06:11:55.964779+00:00,2026-05-03T06:11:58.759752+00:00
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-34272-2384,4769.0348330070265,4608.728499966674,1719,458,0.000257625,stop,,2026-05-03T06:11:56.099655+00:00,2026-05-03T06:12:00.868718+00:00
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 1-734-272-2384,1771.242999995593,1751.6102920053527,1721,538,0.00020117,stop,,2026-05-03T06:11:57.831954+00:00,2026-05-03T06:11:59.603223+00:00
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,,8670.818249986041,,1714,1024,0.0002905,length,,2026-05-03T06:11:58.759772+00:00,2026-05-03T06:12:07.430630+00:00
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/06/2026,12461.478709010407,12435.088916972745,1723,190,0.00010312,stop,,2026-05-03T06:11:59.603340+00:00,2026-05-03T06:12:12.064865+00:00
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,763.8921660254709,739.3032500403933,1713,72,0.00010005,stop,,2026-05-03T06:12:00.868758+00:00,2026-05-03T06:12:01.632671+00:00
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by negative 5,1990.6137500074692,1945.6948339939117,1690,135,6.96e-05,stop,,2026-05-03T06:12:00.917390+00:00,2026-05-03T06:12:02.908042+00:00
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,1626.707957999315,1570.0991670018993,1720,103,0.0001066,stop,,2026-05-03T06:12:01.632700+00:00,2026-05-03T06:12:03.259578+00:00
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,14333.699917013291,13622.29487503646,1734,228,0.0001104,stop,,2026-05-03T06:12:02.908087+00:00,2026-05-03T06:12:17.241829+00:00
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111111111111111,5096.257875033189,4949.351707997266,1711,376,0.000232465,stop,,2026-05-03T06:12:03.259740+00:00,2026-05-03T06:12:08.356062+00:00
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 6777,2818.272083008196,2751.9122500088997,1732,386,0.00011288,stop,,2026-05-03T06:12:05.089539+00:00,2026-05-03T06:12:07.907866+00:00
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on 15/07/2024,6967.564499995206,6513.559041020926,1720,112,8.896e-05,stop,,2026-05-03T06:12:07.430705+00:00,2026-05-03T06:12:14.398310+00:00
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on 09/10/2025,1204.6232499997132,1141.4631670340896,1716,149,6.484e-05,stop,,2026-05-03T06:12:07.907936+00:00,2026-05-03T06:12:09.112607+00:00
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,10533.0662499764,10371.882082952652,1718,120,8.672e-05,stop,,2026-05-03T06:12:08.356168+00:00,2026-05-03T06:12:18.889295+00:00
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,901.2359579792246,871.3920000009239,1721,181,0.00014762,stop,,2026-05-03T06:12:09.112660+00:00,2026-05-03T06:12:10.013941+00:00
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,1633.170458022505,1546.18483298691,1695,171,7.479e-05,stop,,2026-05-03T06:12:10.013996+00:00,2026-05-03T06:12:11.647227+00:00
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 mg every 4 hours as needed,751.9000840256922,704.6473750378937,1712,159,0.00015959,stop,,2026-05-03T06:12:11.486845+00:00,2026-05-03T06:12:12.238822+00:00
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,1063.1609169649892,1002.3931670002639,1706,139,6.244e-05,stop,,2026-05-03T06:12:11.647322+00:00,2026-05-03T06:12:12.710571+00:00
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,546.7302909819409,515.4823749908246,1706,100,0.00014442,stop,,2026-05-03T06:12:12.065056+00:00,2026-05-03T06:12:12.611839+00:00
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,7744.378541014157,7311.564750038087,1722,128,9.192e-05,stop,,2026-05-03T06:12:12.238921+00:00,2026-05-03T06:12:19.983355+00:00
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,1824.6649579959922,1811.3977499888279,1706,400,0.00017942,stop,,2026-05-03T06:12:12.611903+00:00,2026-05-03T06:12:14.436615+00:00
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is c04987654,23734.875124995597,23303.268791991286,1713,460,0.00015132,stop,,2026-05-03T06:12:12.710658+00:00,2026-05-03T06:12:36.445581+00:00
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1371.357124997303,1330.9272499755025,1711,195,0.00012455,stop,,2026-05-03T06:12:14.398374+00:00,2026-05-03T06:12:15.769780+00:00
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,442.72808299865574,439.72720799501985,1705,121,0.000164175,stop,,2026-05-03T06:12:14.436684+00:00,2026-05-03T06:12:14.879483+00:00
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,594.9455419904552,574.3491670000367,1705,112,0.00013615,stop,,2026-05-03T06:12:14.879577+00:00,2026-05-03T06:12:15.474575+00:00
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 of 2026 through Q2,13517.810291028582,13088.586291007232,1708,248,0.00011296,stop,,2026-05-03T06:12:15.474632+00:00,2026-05-03T06:12:28.992483+00:00
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,2356.4167090225965,2328.5336670232937,1713,331,0.00015185,stop,,2026-05-03T06:12:15.769873+00:00,2026-05-03T06:12:18.126347+00:00
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the 250,000 investment",1606.7574999760836,1525.4792089690454,1713,189,0.00012345,stop,,2026-05-03T06:12:17.241902+00:00,2026-05-03T06:12:18.848708+00:00
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,3797.1487499889918,3741.590666002594,1720,228,8.352e-05,stop,,2026-05-03T06:12:18.126403+00:00,2026-05-03T06:12:21.923597+00:00
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,9415.473542001564,8930.176333989948,1708,142,9.388e-05,stop,,2026-05-03T06:12:18.848859+00:00,2026-05-03T06:12:28.264388+00:00
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,3145.195957971737,3059.0359999914654,1692,198,7.848e-05,stop,,2026-05-03T06:12:18.889541+00:00,2026-05-03T06:12:22.034809+00:00
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,21318.35479097208,20948.19445797475,1709,417,0.00014342,stop,,2026-05-03T06:12:19.983407+00:00,2026-05-03T06:12:41.301836+00:00
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,1939.215291000437,1868.1721659959294,1711,129,8.779e-05,stop,,2026-05-03T06:12:21.923642+00:00,2026-05-03T06:12:23.862915+00:00
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,625.171291991137,605.5412499699742,1700,60,4.64e-05,stop,,2026-05-03T06:12:22.034916+00:00,2026-05-03T06:12:22.660172+00:00
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,714.0151669736952,680.1502499729395,1705,120,0.00014935,stop,,2026-05-03T06:12:22.660275+00:00,2026-05-03T06:12:23.374428+00:00
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,1520.207916968502,1425.4269999801181,1712,132,6.984e-05,stop,,2026-05-03T06:12:23.374796+00:00,2026-05-03T06:12:24.895074+00:00
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,dial +14805557890,4014.3108749762177,3916.7566670221277,1709,363,0.00010209,stop,,2026-05-03T06:12:23.862992+00:00,2026-05-03T06:12:27.877374+00:00
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,4830.417708028108,4685.026666033082,1710,306,0.0001143,stop,,2026-05-03T06:12:24.895370+00:00,2026-05-03T06:12:29.725858+00:00
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,9860.503625008278,9322.329124959651,1726,147,9.55e-05,stop,,2026-05-03T06:12:27.877460+00:00,2026-05-03T06:12:37.738031+00:00
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,1679.901042021811,1622.609874990303,1733,199,0.00012645,stop,,2026-05-03T06:12:28.264464+00:00,2026-05-03T06:12:29.944409+00:00
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,12368.9050420071,12032.53395901993,1732,230,0.00011068,stop,,2026-05-03T06:12:28.992537+00:00,2026-05-03T06:12:41.361506+00:00
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,2902.264208009001,2863.4087499813177,1700,152,6.48e-05,stop,,2026-05-03T06:12:29.725965+00:00,2026-05-03T06:12:32.628313+00:00
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,1370.2293750247918,1352.6135829742998,1720,163,0.00016115,stop,,2026-05-03T06:12:29.944448+00:00,2026-05-03T06:12:31.314748+00:00
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,2638.495583028998,2608.21020801086,1700,243,8.3e-05,stop,,2026-05-03T06:12:31.314851+00:00,2026-05-03T06:12:33.953484+00:00
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,8293.68537501432,8038.410625013057,1717,143,9.442e-05,stop,,2026-05-03T06:12:32.628399+00:00,2026-05-03T06:12:40.922151+00:00
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,login@portal.bank.com,5936.025625036564,5697.637458040845,1706,93,8.498e-05,stop,,2026-05-03T06:12:33.953677+00:00,2026-05-03T06:12:39.889762+00:00
URL-S-006,URL,spoken_form,synthetic,edge,,our company dot com forward slash careers,ourcompany.com/careers,ourcompany.com/careers,13059.637916041538,12997.535541013349,1693,105,6.549e-05,stop,,2026-05-03T06:12:36.445630+00:00,2026-05-03T06:12:49.505323+00:00
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,messy,messy,,hi yeah uh so i'm calling about a charge on my account of uh three forty two ninety nine from uh march fourth and i need to dispute it my callback number is six one seven five five five oh four nine eight,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,6429.947917000391,6057.505000033416,1737,436,0.00017405,stop,,2026-05-03T06:12:37.738146+00:00,2026-05-03T06:12:44.168133+00:00
MESSY-002,DATE|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,so the patient uh last came in on february twenty second twenty twenty six and we prescribed uh metformin five hundred milligrams twice daily and she weighs about one sixty two pounds,"so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500mg twice daily and she weighs about 162 pounds","so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500 mg twice daily and she weighs about 162 pounds",5481.8849170114845,5046.141500002705,1721,314,9.559e-05,stop,,2026-05-03T06:12:39.889817+00:00,2026-05-03T06:12:45.371756+00:00
MESSY-003,MONEY|PERCENT|CARDINAL,finance,messy,messy,,yeah so the fund returned twenty two point three percent last year and uh the total aum is about three point two billion as of twenty twenty five and we're projecting another fifteen percent for twenty twenty six,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,yeah so the fund returned 22.3% last year and uh the total aum is about $3.2B as of 2025 and we're projecting another 15% for 2026,26276.632624969352,24333.658332994673,1738,485,0.00015682,stop,,2026-05-03T06:12:40.922760+00:00,2026-05-03T06:13:07.199446+00:00
MESSY-004,NUMERIC_ID|MONEY|DATE,contact_center,messy,messy,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",1411.718874995131,1280.0331669859588,1734,374,0.0001615,stop,,2026-05-03T06:12:41.301954+00:00,2026-05-03T06:12:42.713751+00:00
MESSY-005,PHONE_NUMBER|TIME,voice_agent,messy,messy,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,8787.77070803335,8711.033000028692,1731,912,0.00017961,stop,,2026-05-03T06:12:41.361609+00:00,2026-05-03T06:12:50.149444+00:00
MESSY-006,CARDINAL|MONEY|PERCENT,meeting,messy,messy,,so we had uh forty seven people on the call and revenue came in at two point one million which is uh up nineteen point five percent year over year and we're targeting uh three million for twenty twenty six,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,16142.02391600702,14062.537165998947,1739,304,0.00012428,stop,,2026-05-03T06:12:42.713858+00:00,2026-05-03T06:12:58.855991+00:00
MESSY-007,ADDRESS|PHONE_NUMBER|CARDINAL,emergency_dispatch,messy,messy,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,"caller says the incident is at uh 452 North Maple Street, Apt 3B and the callback is 914-555-8807 and she says there are about twelve people in the building",1624.9774169991724,1593.744500016328,1737,437,0.00018714,stop,,2026-05-03T06:12:44.168175+00:00,2026-05-03T06:12:45.793186+00:00
MESSY-008,SSN|DATE|NUMERIC_ID,contact_center,messy,messy,,okay can you verify your social it's uh five five five dash twelve dash one two three four and date of birth is uh august seventh nineteen sixty eight and your policy number is p o l zero zero seven seven four two,"okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742","okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742",2489.333625009749,2332.314250001218,1743,491,0.00018535,stop,,2026-05-03T06:12:45.372036+00:00,2026-05-03T06:12:47.861410+00:00
MESSY-009,PHONE_NUMBER|CARDINAL,contact_center (code-switched FR),messy,messy,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,oui so the number uh c'est 513695172506 and there are uh 23 locations in the network,4664.630833023693,4568.497500033118,1747,982,0.00028375,stop,,2026-05-03T06:12:45.793238+00:00,2026-05-03T06:12:50.457922+00:00
MESSY-010,DATE|CARDINAL|DRUG_WITH_DOSE,medical_dictation,messy,messy,,patient is a forty two year old male presenting on uh april tenth twenty twenty six uh complaining of chest pain for uh three days we started uh lisinopril ten milligrams once daily blood pressure was one forty over ninety,"patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10mg once daily blood pressure was 140/90","patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10 milligrams once daily blood pressure was 140/90",1937.3943749815226,1839.1510419896804,1743,473,0.000272625,stop,,2026-05-03T06:12:47.861457+00:00,2026-05-03T06:12:49.798930+00:00
MESSY-011,MONEY|DATE|EMAIL_ADDRESS|PHONE_NUMBER,sales_crm,messy,messy,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233",3461.1734169884585,3122.6416249992326,1751,504,0.00013724,stop,,2026-05-03T06:12:49.505421+00:00,2026-05-03T06:12:52.966636+00:00
MESSY-012,CREDIT_CARD|MONEY,contact_center,messy,messy,Redact all but the last 4 digits of the card number as XXXX XXXX XXXX ####.,okay for the payment i'll use card ending in uh four one one one one one one one one one one one one two three four and the amount is uh three hundred forty two dollars and fifty cents,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,2240.0201670243405,2211.015709035564,1761,603,0.00027402,stop,,2026-05-03T06:12:49.799054+00:00,2026-05-03T06:12:52.039133+00:00
MESSY-013,PERCENT|MONEY|CARDINAL,finance,messy,messy,,the mortgage rate came in at six point seven five percent on a loan of uh four hundred fifty thousand dollars and the monthly payment would be around uh two thousand nine hundred and forty dollars over thirty years,"the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years","the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years",31113.196957972832,29370.431207993533,1738,592,0.00017608,stop,,2026-05-03T06:12:50.149525+00:00,2026-05-03T06:13:21.262758+00:00
MESSY-014,DATE|MONEY|PERCENT,meeting,messy,messy,,so uh by twenty thirty we're targeting uh one hundred million in arr and uh that's a roughly forty percent compound annual growth rate based on our uh twenty twenty six baseline of about twenty two million,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,"so uh by 2030 we're targeting uh 100,000,000 in arr and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about 22,000,000",1794.4495829869993,1736.8473749957047,1733,416,0.00018371,stop,,2026-05-03T06:12:50.458147+00:00,2026-05-03T06:12:52.252647+00:00
MESSY-015,NUMERIC_ID|DATE|MONEY,contact_center,messy,messy,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping",,7854.646750027314,,1727,1024,0.000371425,length,,2026-05-03T06:12:52.039182+00:00,2026-05-03T06:12:59.893880+00:00
MESSY-016,TIME|DATE,voice_agent,messy,messy,,so the appointment is uh let me see uh it's on uh march fifth at uh three thirty in the afternoon and uh if you need to reschedule the deadline to do that is uh forty eight hours before so that would be uh march third by three thirty pm,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,4001.13066699123,3736.285583989229,1751,519,0.00019135,stop,,2026-05-03T06:12:52.252699+00:00,2026-05-03T06:12:56.253905+00:00
