sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 milligrams every 4 hours as needed,1045.6918749841861,671.887542004697,2222,16,0.00020478,stop,,2026-05-03T06:17:47.341581+00:00,2026-05-03T06:17:48.387311+00:00,False,,,pass,"Numeric values correct; ""milligrams"" vs ""mg"" is a stylistically equivalent variant with no style prompted.",n_a,No formatting instruction provided.,False,none,Numbers formatted from words to digits; content preserved exactly.,False,judge_pass_em_fail,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,343.2262080023065,239.65083301300183,2219,10,0.0002249,stop,,2026-05-03T06:17:47.534994+00:00,2026-05-03T06:17:47.878245+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email address correctly formatted from spoken form; no content added or dropped.,True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,1964.8907909868285,1900.3666249918751,2215,6,0.0002104,stop,,2026-05-03T06:17:47.823455+00:00,2026-05-03T06:17:49.788366+00:00,False,,,wrong_value,"""at"" was not converted to ""@"" symbol, leaving an invalid email format.",n_a,No instruction was provided.,False,dropped_content,"""at"" was kept as text instead of ""@"", but more importantly the formatting is partial — though no words are added, ""dot"" was correctly converted. Actually only ""dot"" → ""."" conversion; ""at"" remained. Content preserved, just partial entity formatting; counts as none.",True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,1886.2347080139443,1804.0407500229776,2232,9,0.00029484,stop,,2026-05-03T06:17:47.853094+00:00,2026-05-03T06:17:49.739350+00:00,True,,,pass,Matches reference exactly.,followed,Email is lowercase with no spaces.,False,none,Email address correctly formatted from spoken input; all content preserved.,True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,910.7162909931503,677.6911249617115,2219,10,0.00020271,stop,,2026-05-03T06:17:47.878465+00:00,2026-05-03T06:17:48.789200+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken letter and digits are correctly formatted as D1234567.,True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,864.4132079789415,762.5908749760129,2223,14,0.00029627,stop,,2026-05-03T06:17:47.919088+00:00,2026-05-03T06:17:48.783519+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken alphanumerics correctly formatted as C04987654.,True,,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1801.2664999696426,1517.255041981116,2220,11,0.0002031,stop,,2026-05-03T06:17:48.263158+00:00,2026-05-03T06:17:50.064465+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Passport number correctly formatted from spoken digits.,True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,306.88083404675126,216.97579202009365,2216,10,0.0002246,stop,,2026-05-03T06:17:48.387423+00:00,2026-05-03T06:17:48.694328+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; content preserved.,True,,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,280.90054204221815,175.70533300749958,2218,11,0.0002251,stop,,2026-05-03T06:17:48.694379+00:00,2026-05-03T06:17:48.975310+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Dates formatted numerically; content preserved.,True,,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 of 2026 through Q2,4007.205250032712,3885.623875015881,2218,12,0.0002125,stop,,2026-05-03T06:17:48.783931+00:00,2026-05-03T06:17:52.791187+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,All input content preserved with standard formatting of quarters and year.,True,,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,794.5307079935446,461.7434999672696,2228,22,0.0002294,stop,,2026-05-03T06:17:48.789357+00:00,2026-05-03T06:17:49.583945+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"All spoken elements correctly formatted as URL, code, and percentage without added or dropped content.",True,,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the $250,000 investment",1157.3415829916485,655.0906249904074,2222,19,0.00020568,stop,,2026-05-03T06:17:48.975546+00:00,2026-05-03T06:17:50.132907+00:00,False,,,wrong_value,"Candidate added ""$"" sign not present in input; investment amount wasn't specified as currency.",n_a,No formatting instruction provided.,False,none,Numbers and currency formatted correctly; all content preserved.,True,,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,1000.221790978685,801.5487910015509,2246,21,0.00044123,stop,,2026-05-03T06:17:49.585272+00:00,2026-05-03T06:17:50.585509+00:00,True,,,pass,Matches reference exactly.,followed,E.164 phone and 24-hour time both applied.,False,minor_addition,The +1 country code was added; input only specified 10 digits without a country code.,True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,1161.663332954049,942.709915980231,2218,9,0.00020232,stop,,2026-05-03T06:17:49.739694+00:00,2026-05-03T06:17:50.901377+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$2.5M"" correctly formats ""two point five million dollars"" without adding or dropping content.",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,1290.6507920124568,1041.0678750486113,2215,8,0.0002239,stop,,2026-05-03T06:17:49.788397+00:00,2026-05-03T06:17:51.079078+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.2B"" is a faithful formatting of ""one point two billion"" (dollars implied or standard formatting).",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,827.0569169544615,658.9548329939134,2219,10,0.0002249,stop,,2026-05-03T06:17:50.064513+00:00,2026-05-03T06:17:50.891593+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The output faithfully formats ""minus forty seven dollars and fifty cents"" as ""-$47.50"" without adding or dropping content.",True,,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,256.6043330007233,186.62812502589077,2222,6,0.000224,stop,,2026-05-03T06:17:50.132936+00:00,2026-05-03T06:17:50.389578+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%"" preserves meaning exactly.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,566.0769999958575,506.6284579806961,2213,4,0.00028977,stop,,2026-05-03T06:17:50.390895+00:00,2026-05-03T06:17:50.956999+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty percent"" formatted as ""40%"" preserves meaning exactly.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,285.2392499917187,222.7283339598216,2214,6,0.0002232,stop,,2026-05-03T06:17:50.595354+00:00,2026-05-03T06:17:50.880620+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""zero point five percent"" correctly formatted as ""0.5%""; ""margin"" preserved.",True,,
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,1783.892250037752,1461.1987080425024,2235,15,0.00020565,stop,,2026-05-03T06:17:50.880654+00:00,2026-05-03T06:17:52.664581+00:00,True,,,pass,Matches reference exactly.,followed,Phone formatted as XXX-XXX-XXXX.,False,dropped_content,"Input has ten digits (9-8-4-5-5-5-8-8-8-8) but output formatted only nine digits, dropping one.",True,,
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,+14805557890,2475.7255409494974,2361.228291003499,2235,13,0.0001836,stop,,2026-05-03T06:17:50.891618+00:00,2026-05-03T06:17:53.367373+00:00,False,True,e164_phone,other,"Phone number is correctly formatted in E.164, but the surrounding word ""dial"" was dropped.",followed,Phone number is in E.164 format as instructed.,False,minor_addition,"Added ""+1"" country code not present in input, but digits match; ""dial"" command dropped as formatting.",False,regex_judge_disagree,
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,2592.412707977928,2447.813500009943,2221,15,0.00022654,stop,,2026-05-03T06:17:50.901406+00:00,2026-05-03T06:17:53.493872+00:00,True,,,pass,Matches reference exactly.,n_a,No formatting instruction provided.,False,none,Spoken digits correctly formatted as a phone number with no added or dropped content.,True,,
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,461.2891669967212,249.04862500261515,2236,17,0.0002287,stop,,2026-05-03T06:17:50.957031+00:00,2026-05-03T06:17:51.418360+00:00,True,False,ssn_redaction,pass,Matches reference exactly.,followed,SSN formatted as XXX-XX-XXXX as instructed.,False,none,SSN digits formatted correctly with standard hyphenation; all content preserved.,False,regex_judge_disagree,
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,366.81883403798565,215.02333402168006,2243,12,0.0002279,stop,,2026-05-03T06:17:51.079254+00:00,2026-05-03T06:17:51.446097+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping only last 4 digits as instructed.,False,none,"SSN digits 222-23-4444 correctly redacted as XXX-XX-4444, preserving the last four digits as standard.",True,,
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,SSN XXX-XX-9999,312.0071670273319,191.3352920091711,2242,11,0.0002275,stop,,2026-05-03T06:17:51.418401+00:00,2026-05-03T06:17:51.730436+00:00,False,True,ssn_redaction,pass,Correct redaction with last 4 digits preserved; capitalization difference is trivial.,followed,Followed XXX-XX-#### format.,False,none,"SSN digits 666-01-9999 were redacted to last four (9999), a standard formatting choice preserving the entity.",False,judge_pass_em_fail,
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,265.9626249806024,192.6642080070451,2213,6,0.0002231,stop,,2026-05-03T06:17:51.446168+00:00,2026-05-03T06:17:51.712167+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,"""tennish"" formatted as ""10ish"" preserves meaning.",True,,
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,1633.6150839924812,1542.478209012188,2231,11,0.0001826,stop,,2026-05-03T06:17:51.712216+00:00,2026-05-03T06:17:53.345880+00:00,True,,,pass,Matches reference exactly.,followed,12-hour AM/PM format applied.,False,none,"""Fourteen hundred"" correctly formatted as 2:00 PM; no content added or dropped.",True,,
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,828.0940409749746,762.2033329680562,2213,7,0.00017942,stop,,2026-05-03T06:17:51.730471+00:00,2026-05-03T06:17:52.558609+00:00,False,,,pass,7:30 is a valid formatting; AM/PM not specified in input.,n_a,No instruction provided.,False,none,"""Half past seven"" correctly formatted as ""7:30"" with ""around"" preserved.",False,judge_pass_em_fail,
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,502.1017499966547,330.1337500452064,2227,6,0.0002245,stop,,2026-05-03T06:17:52.558703+00:00,2026-05-03T06:17:53.060849+00:00,True,,,pass,Matches reference exactly.,followed,No https:// prefix included.,False,none,"""dot"" was correctly formatted as ""."" in the domain name; content preserved.",True,,
