sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,customer_canonical,canonical,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,582.8237920068204,527.2241670172662,2770,9,0.0003637,stop,,2026-05-03T06:23:42.920981+00:00,2026-05-03T06:23:43.503823+00:00
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,customer_canonical,canonical,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 100203004,2998.308958951384,2745.3972089570016,2754,9,0.00027828,stop,,2026-05-03T06:23:43.002819+00:00,2026-05-03T06:23:46.001142+00:00
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,562.5473330146633,515.5647919746116,2771,9,0.00036383,stop,,2026-05-03T06:23:43.073248+00:00,2026-05-03T06:23:43.635824+00:00
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,918.3192499913275,774.4100000127219,2748,7,0.00027704,stop,,2026-05-03T06:23:43.504504+00:00,2026-05-03T06:23:46.453246+00:00
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-34272-2384,1055.7066249893978,864.1447080299258,2780,12,0.0003801,stop,,2026-05-03T06:23:43.636276+00:00,2026-05-03T06:23:44.692030+00:00
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 17342722384,670.273250027094,545.6034999806434,2768,9,0.00037728,stop,,2026-05-03T06:23:43.853651+00:00,2026-05-03T06:23:44.523949+00:00
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,565.2589579694904,324.4296659831889,2757,13,0.00036361,stop,,2026-05-03T06:23:44.414676+00:00,2026-05-03T06:23:44.979955+00:00
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/26/2026,498.5778750269674,313.3993330411613,2767,10,0.00036371,stop,,2026-05-03T06:23:44.523988+00:00,2026-05-03T06:23:45.022605+00:00
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,532.6806670054793,506.7501669982448,2757,6,0.000374595,stop,,2026-05-03T06:23:44.590591+00:00,2026-05-03T06:23:45.123304+00:00
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -5,482.680540997535,383.58295802026987,2746,5,0.0002762,stop,,2026-05-03T06:23:44.692281+00:00,2026-05-03T06:23:45.174989+00:00
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,1071.6480409610085,957.2617079829797,2764,10,0.00037714,stop,,2026-05-03T06:23:44.979986+00:00,2026-05-03T06:23:46.051657+00:00
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,1446.246457984671,572.9203750379384,2781,16,0.00028322,stop,,2026-05-03T06:23:45.022667+00:00,2026-05-03T06:23:46.468938+00:00
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,545.7933750003576,449.84091696096584,2789,14,0.00036817,stop,,2026-05-03T06:23:45.123357+00:00,2026-05-03T06:23:45.669174+00:00
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 4837,576.3661250239238,192.97045900020748,2781,11,0.00028162,stop,,2026-05-03T06:23:45.175020+00:00,2026-05-03T06:23:45.751414+00:00
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,804.5467089978047,771.922874962911,2784,11,0.00036632,stop,,2026-05-03T06:23:45.669223+00:00,2026-05-03T06:23:46.473789+00:00
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,809.0537500102073,566.0370839759707,2763,11,0.00027982,stop,,2026-05-03T06:23:45.751503+00:00,2026-05-03T06:23:46.560607+00:00
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,909.6522089676,769.0008750068955,2763,11,0.00061336,stop,,2026-05-03T06:23:46.001535+00:00,2026-05-03T06:23:46.911230+00:00
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500mg twice daily,804.7057499643415,299.74200000287965,2768,11,0.00028032,stop,,2026-05-03T06:23:46.051692+00:00,2026-05-03T06:23:46.856437+00:00
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5mg daily,753.1792090157978,571.8361670151353,2752,10,0.00036176,stop,,2026-05-03T06:23:46.453327+00:00,2026-05-03T06:23:47.206546+00:00
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650mg every 4 hours as needed,629.9048750079237,335.54733300115913,2756,14,0.00036388,stop,,2026-05-03T06:23:46.469262+00:00,2026-05-03T06:23:47.099189+00:00
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,1275.2629590104334,902.0002500037663,2752,10,0.0002784,stop,,2026-05-03T06:23:46.473820+00:00,2026-05-03T06:23:47.749101+00:00
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,1173.8577079959214,882.088374986779,2768,6,0.00081622,stop,,2026-05-03T06:23:46.561151+00:00,2026-05-03T06:23:47.735037+00:00
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acmecorp.com,446.43012498272583,386.28658396191895,2785,12,0.00036685,stop,,2026-05-03T06:23:46.856581+00:00,2026-05-03T06:23:47.303049+00:00
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,455.725708976388,232.08483401685953,2752,7,0.00027744,stop,,2026-05-03T06:23:46.911294+00:00,2026-05-03T06:23:47.367072+00:00
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,542.8417910006829,355.4700409877114,2757,10,0.00036241,stop,,2026-05-03T06:23:47.099237+00:00,2026-05-03T06:23:47.642120+00:00
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,562.5391660141759,499.33379102731124,2773,7,0.00036329,stop,,2026-05-03T06:23:47.206611+00:00,2026-05-03T06:23:47.769172+00:00
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 – March 15,806.1592089943588,652.3629589937627,2750,8,0.0003607,stop,,2026-05-03T06:23:47.303090+00:00,2026-05-03T06:23:48.109313+00:00
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,833.2754580187611,679.3079580529593,2771,9,0.00033594,stop,,2026-05-03T06:23:47.367383+00:00,2026-05-03T06:23:48.200709+00:00
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 2026 through Q2,539.2574580037035,360.84520805161446,2752,9,0.00036136,stop,,2026-05-03T06:23:47.642318+00:00,2026-05-03T06:23:48.181641+00:00
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,685.8257920248434,505.30700001399964,2781,20,0.00036953,stop,,2026-05-03T06:23:47.735249+00:00,2026-05-03T06:23:48.421091+00:00
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the $250,000 investment",663.9087080257013,391.89437503227964,2756,14,0.00036388,stop,,2026-05-03T06:23:47.749475+00:00,2026-05-03T06:23:48.413411+00:00
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,641.0755409742706,418.0311249801889,2777,12,0.00036581,stop,,2026-05-03T06:23:47.769198+00:00,2026-05-03T06:23:48.410316+00:00
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M dollars,652.2052920190617,457.7834170195274,2771,11,0.0003367,stop,,2026-05-03T06:23:48.109428+00:00,2026-05-03T06:23:48.761682+00:00
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,651.0450409841724,612.9977079690434,2749,8,0.000374315,stop,,2026-05-03T06:23:48.181731+00:00,2026-05-03T06:23:48.832828+00:00
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,722.6682080072351,529.3052080087364,2752,8,0.00027776,stop,,2026-05-03T06:23:48.200755+00:00,2026-05-03T06:23:48.923461+00:00
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,1107.4025410343893,1097.7636250318028,2756,6,0.00037446,stop,,2026-05-03T06:23:48.410364+00:00,2026-05-03T06:23:49.517802+00:00
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,385.83700003800914,382.41616601590067,2766,4,0.00036118,stop,,2026-05-03T06:23:48.413465+00:00,2026-05-03T06:23:48.799502+00:00
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,zero point five percent margin → 0.5% margin,1059.3812079750933,368.0377500131726,2748,13,0.00036244,stop,,2026-05-03T06:23:48.421440+00:00,2026-05-03T06:23:49.480859+00:00
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,602.2852919995785,338.591167004779,2768,10,0.00028,stop,,2026-05-03T06:23:48.761750+00:00,2026-05-03T06:23:49.364093+00:00
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,dial +14805557890,627.0340000046417,543.3301670127548,2767,8,0.000376745,stop,,2026-05-03T06:23:48.799610+00:00,2026-05-03T06:23:49.426679+00:00
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,453.00020900322124,365.86862499825656,2774,11,0.00036502,stop,,2026-05-03T06:23:48.832877+00:00,2026-05-03T06:23:49.285936+00:00
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his SSN is 123-45-6789,812.4502080027014,527.4406250100583,2769,12,0.00028074,stop,,2026-05-03T06:23:48.923504+00:00,2026-05-03T06:23:49.735978+00:00
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,1909.2719999607652,1279.418624995742,2796,10,0.00036748,stop,,2026-05-03T06:23:49.286739+00:00,2026-05-03T06:23:51.196073+00:00
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,508.0005420022644,271.8116670148447,2775,9,0.00028038,stop,,2026-05-03T06:23:49.364188+00:00,2026-05-03T06:23:49.872245+00:00
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,656.5895000239834,496.00358301540837,2747,5,0.00035911,stop,,2026-05-03T06:23:49.430609+00:00,2026-05-03T06:23:50.087232+00:00
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,1240.500416024588,1186.2575829727575,2763,9,0.0016686,stop,,2026-05-03T06:23:49.482888+00:00,2026-05-03T06:23:50.723407+00:00
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,382.3221659986302,375.1584999845363,2766,6,0.00036198,stop,,2026-05-03T06:23:49.517852+00:00,2026-05-03T06:23:49.900211+00:00
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,896.0959590040147,892.5352499936707,2761,6,0.000375135,stop,,2026-05-03T06:23:49.736159+00:00,2026-05-03T06:23:50.632271+00:00
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,807.9971669940278,744.5495830033906,2750,6,0.000608,stop,,2026-05-03T06:23:49.872301+00:00,2026-05-03T06:23:50.680325+00:00
URL-S-006,URL,spoken_form,synthetic,edge,,our company dot com forward slash careers,ourcompany.com/careers,our company.com/careers,566.3983330014162,287.6125419861637,2749,7,0.00027714,stop,,2026-05-03T06:23:49.900258+00:00,2026-05-03T06:23:50.466694+00:00
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,messy,messy,,hi yeah uh so i'm calling about a charge on my account of uh three forty two ninety nine from uh march fourth and i need to dispute it my callback number is six one seven five five five oh four nine eight,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,hi yeah uh so i'm calling about a charge on my account of $3.49 from March 4 and i need to dispute it my callback number is 617-555-0498,560.4611670132726,293.03854203317314,2787,40,0.0016962,stop,,2026-05-03T06:23:50.087300+00:00,2026-05-03T06:23:50.647782+00:00
MESSY-002,DATE|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,so the patient uh last came in on february twenty second twenty twenty six and we prescribed uh metformin five hundred milligrams twice daily and she weighs about one sixty two pounds,"so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500mg twice daily and she weighs about 162 pounds","so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500 milligrams twice daily and she weighs about 162 pounds",1001.7137909890153,601.4169999980368,2798,36,0.00037814,stop,,2026-05-03T06:23:50.466929+00:00,2026-05-03T06:23:51.468703+00:00
MESSY-003,MONEY|PERCENT|CARDINAL,finance,messy,messy,,yeah so the fund returned twenty two point three percent last year and uh the total aum is about three point two billion as of twenty twenty five and we're projecting another fifteen percent for twenty twenty six,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,1491.0045830183662,465.33895801985636,2783,43,0.00033456,stop,,2026-05-03T06:23:50.632595+00:00,2026-05-03T06:23:52.123617+00:00
MESSY-004,NUMERIC_ID|MONEY|DATE,contact_center,messy,messy,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",957.1746669826098,450.359791982919,2803,39,0.00037999,stop,,2026-05-03T06:23:50.647972+00:00,2026-05-03T06:23:51.605196+00:00
MESSY-005,PHONE_NUMBER|TIME,voice_agent,messy,messy,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 in the morning,1875.0765419681557,488.5419170022942,2807,47,0.0003547,stop,,2026-05-03T06:23:50.680352+00:00,2026-05-03T06:23:52.555494+00:00
MESSY-006,CARDINAL|MONEY|PERCENT,meeting,messy,messy,,so we had uh forty seven people on the call and revenue came in at two point one million which is uh up nineteen point five percent year over year and we're targeting uh three million for twenty twenty six,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,2959.0617089997977,379.94849996175617,2783,45,0.0002927,stop,,2026-05-03T06:23:50.723433+00:00,2026-05-03T06:23:53.682562+00:00
MESSY-007,ADDRESS|PHONE_NUMBER|CARDINAL,emergency_dispatch,messy,messy,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,"caller says the incident is at uh 452 North Maple Street, Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building",1201.5704580117017,373.4842910198495,2784,41,0.00037832,stop,,2026-05-03T06:23:51.196148+00:00,2026-05-03T06:23:52.397769+00:00
MESSY-008,SSN|DATE|NUMERIC_ID,contact_center,messy,messy,,okay can you verify your social it's uh five five five dash twelve dash one two three four and date of birth is uh august seventh nineteen sixty eight and your policy number is p o l zero zero seven seven four two,"okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742","okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742",1295.9597919834778,265.26479201857,2786,38,0.00029076,stop,,2026-05-03T06:23:51.468858+00:00,2026-05-03T06:23:52.764896+00:00
MESSY-009,PHONE_NUMBER|CARDINAL,contact_center (code-switched FR),messy,messy,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,oui so the number uh is 513695127506 and there are uh 23 locations in the network,803.9223339874297,365.2460839948617,2795,22,0.00037215,stop,,2026-05-03T06:23:51.605292+00:00,2026-05-03T06:23:52.409259+00:00
MESSY-010,DATE|CARDINAL|DRUG_WITH_DOSE,medical_dictation,messy,messy,,patient is a forty two year old male presenting on uh april tenth twenty twenty six uh complaining of chest pain for uh three days we started uh lisinopril ten milligrams once daily blood pressure was one forty over ninety,"patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10mg once daily blood pressure was 140/90","patient is a 42-year-old male presenting on April 10, 2026, complaining of chest pain for 3 days we started lisinopril 10mg once daily blood pressure was 140/90",1238.4798330022022,345.6862079910934,2787,45,0.00038031,stop,,2026-05-03T06:23:52.123639+00:00,2026-05-03T06:23:53.362176+00:00
MESSY-011,MONEY|DATE|EMAIL_ADDRESS|PHONE_NUMBER,sales_crm,messy,messy,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233",1865.0262080482207,626.7550000338815,2819,53,0.00035842,stop,,2026-05-03T06:23:52.397820+00:00,2026-05-03T06:23:54.262920+00:00
MESSY-012,CREDIT_CARD|MONEY,contact_center,messy,messy,Redact all but the last 4 digits of the card number as XXXX XXXX XXXX ####.,okay for the payment i'll use card ending in uh four one one one one one one one one one one one one two three four and the amount is uh three hundred forty two dollars and fifty cents,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,okay for the payment i'll use card ending in uh #### #### #### 4111 and the amount is uh $342.50,628.1742089777254,353.8824999704957,2828,27,0.00037844,stop,,2026-05-03T06:23:52.409312+00:00,2026-05-03T06:23:53.037544+00:00
MESSY-013,PERCENT|MONEY|CARDINAL,finance,messy,messy,,the mortgage rate came in at six point seven five percent on a loan of uh four hundred fifty thousand dollars and the monthly payment would be around uh two thousand nine hundred and forty dollars over thirty years,"the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years","the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years",1214.1672080033459,206.3089999719523,2781,37,0.00028994,stop,,2026-05-03T06:23:52.556746+00:00,2026-05-03T06:23:53.771006+00:00
MESSY-014,DATE|MONEY|PERCENT,meeting,messy,messy,,so uh by twenty thirty we're targeting uh one hundred million in arr and uh that's a roughly forty percent compound annual growth rate based on our uh twenty twenty six baseline of about twenty two million,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our 2026 baseline of about $22M,522.6216249866411,291.17525002220646,2782,41,0.0016938,stop,,2026-05-03T06:23:52.765198+00:00,2026-05-03T06:23:53.287870+00:00
MESSY-015,NUMERIC_ID|DATE|MONEY,contact_center,messy,messy,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping","your order ID is uh 17-3427-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping",1472.4212500150315,274.3024170049466,2785,39,0.00029098,stop,,2026-05-03T06:23:53.037626+00:00,2026-05-03T06:23:54.510146+00:00
MESSY-016,TIME|DATE,voice_agent,messy,messy,,so the appointment is uh let me see uh it's on uh march fifth at uh three thirty in the afternoon and uh if you need to reschedule the deadline to do that is uh forty eight hours before so that would be uh march third by three thirty pm,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,1498.3142500277609,383.14099999843165,2814,57,0.00035934,stop,,2026-05-03T06:23:53.287927+00:00,2026-05-03T06:23:54.786289+00:00
