sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing at acmecorp.com,365.48591702012345,325.2153749926947,934,14,0.00020488,stop,,2026-05-02T08:01:49.268201+00:00,2026-05-02T08:01:49.633738+00:00
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,278.8131660199724,277.78920804848894,930,10,0.00020136,stop,,2026-05-02T08:01:49.415716+00:00,2026-05-02T08:01:49.694554+00:00
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to John dot Smith at Acme.com,341.2007500301115,318.6561670154333,947,14,0.00020865,stop,,2026-05-02T08:01:49.459525+00:00,2026-05-02T08:01:49.800775+00:00
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,336.07920800568536,320.37100003799424,934,15,0.00020547,stop,,2026-05-02T08:01:49.465668+00:00,2026-05-02T08:01:49.801779+00:00
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C 04987654,336.70933300163597,289.0684159938246,938,20,0.00020958,stop,,2026-05-02T08:01:49.494176+00:00,2026-05-02T08:01:49.830926+00:00
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,304.05462498310953,287.60799998417497,935,16,0.00020635,stop,,2026-05-02T08:01:49.633791+00:00,2026-05-02T08:01:49.937882+00:00
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,497.88795900531113,477.69520903239027,931,14,0.00020401,stop,,2026-05-02T08:01:49.694697+00:00,2026-05-02T08:01:50.192640+00:00
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,700.6408330053091,254.53683303203434,933,15,0.00020518,stop,,2026-05-02T08:01:49.695082+00:00,2026-05-02T08:01:50.395765+00:00
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,q one of 2026 through q two,485.0097500020638,464.16441700421274,933,16,0.00020577,stop,,2026-05-02T08:01:49.800835+00:00,2026-05-02T08:01:50.285895+00:00
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is save twenty for 20% off,609.5404580119066,525.3748330287635,943,25,0.00021398,stop,,2026-05-02T08:01:49.801811+00:00,2026-05-02T08:01:50.411387+00:00
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the $250,000 investment",505.5412909714505,436.2582499743439,937,24,0.00021165,stop,,2026-05-02T08:01:49.830964+00:00,2026-05-02T08:01:50.336533+00:00
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call 555-867-5309 at 15:30,501.8037080299109,459.8207920207642,961,26,0.00021979,stop,,2026-05-02T08:01:49.833520+00:00,2026-05-02T08:01:50.335364+00:00
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,496.17737502558157,453.91279202885926,933,14,0.00020459,stop,,2026-05-02T08:01:49.937917+00:00,2026-05-02T08:01:50.434146+00:00
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,273.10133300488815,261.8878749781288,930,12,0.00020254,stop,,2026-05-02T08:01:50.192703+00:00,2026-05-02T08:01:50.465864+00:00
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was minus $47.50,334.76395800244063,307.32262501260266,934,15,0.00020547,stop,,2026-05-02T08:01:50.285950+00:00,2026-05-02T08:01:50.620772+00:00
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,238.19212499074638,226.95670899702236,937,10,0.00020339,stop,,2026-05-02T08:01:50.335418+00:00,2026-05-02T08:01:50.573663+00:00
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,315.60183299006894,299.87400001846254,928,9,0.00020019,stop,,2026-05-02T08:01:50.336604+00:00,2026-05-02T08:01:50.652248+00:00
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,zero point five percent margin,264.80441697640345,248.46954201348126,929,10,0.00020107,stop,,2026-05-02T08:01:50.395813+00:00,2026-05-02T08:01:50.660660+00:00
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,262.2140419553034,220.22049996303394,950,20,0.00021306,stop,,2026-05-02T08:01:50.411428+00:00,2026-05-02T08:01:50.673691+00:00
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,dial 4805-557-890,298.79229102516547,272.7304580039345,950,20,0.00021306,stop,,2026-05-02T08:01:50.434573+00:00,2026-05-02T08:01:50.733408+00:00
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 3214567,394.85837501706555,356.47304099984467,936,18,0.00020782,stop,,2026-05-02T08:01:50.465925+00:00,2026-05-02T08:01:50.860825+00:00
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,313.2078340277076,287.70620899740607,951,21,0.00021394,stop,,2026-05-02T08:01:50.573727+00:00,2026-05-02T08:01:50.886963+00:00
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,263.68037500651553,236.19820800377056,958,16,0.00021302,stop,,2026-05-02T08:01:50.620841+00:00,2026-05-02T08:01:50.884558+00:00
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,268.6041670385748,244.4898330140859,957,15,0.00021214,stop,,2026-05-02T08:01:50.652302+00:00,2026-05-02T08:01:50.920946+00:00
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around tennish,699.8689169995487,691.2259579985403,928,9,0.00020019,stop,,2026-05-02T08:01:50.660699+00:00,2026-05-02T08:01:51.360609+00:00
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,550.4051250172779,509.9563340190798,946,15,0.00020895,stop,,2026-05-02T08:01:50.673749+00:00,2026-05-02T08:01:51.224188+00:00
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around half past 7,617.3878340050578,614.4571250188164,928,10,0.00020078,stop,,2026-05-02T08:01:50.733456+00:00,2026-05-02T08:01:51.350896+00:00
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,356.57899995567277,340.1344159501605,942,10,0.00020484,stop,,2026-05-02T08:01:50.860872+00:00,2026-05-02T08:01:51.217486+00:00
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,997.1026660059579,992.6220000488684,931,10,0.00020165,stop,,2026-05-02T08:01:50.884606+00:00,2026-05-02T08:01:51.881743+00:00
URL-S-006,URL,spoken_form,synthetic,edge,,our company dot com forward slash careers,ourcompany.com/careers,our company.com / careers,261.49733300553635,245.5660420237109,931,10,0.00020165,stop,,2026-05-02T08:01:50.886988+00:00,2026-05-02T08:01:51.148515+00:00
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,messy,messy,,hi yeah uh so i'm calling about a charge on my account of uh three forty two ninety nine from uh march fourth and i need to dispute it my callback number is six one seven five five five oh four nine eight,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,548.5616660444066,429.6857910230756,968,55,0.00023893,stop,,2026-05-02T08:01:50.920991+00:00,2026-05-02T08:01:51.469609+00:00
MESSY-002,DATE|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,so the patient uh last came in on february twenty second twenty twenty six and we prescribed uh metformin five hundred milligrams twice daily and she weighs about one sixty two pounds,"so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500mg twice daily and she weighs about 162 pounds",so the patient uh last came in on February 22 2026 and we prescribed uh metformin 500 milligrams twice daily and she weighs about 162 pounds,335.03233396913856,250.51658396841958,960,46,0.0002313,stop,,2026-05-02T08:01:51.148546+00:00,2026-05-02T08:01:51.483629+00:00
MESSY-003,MONEY|PERCENT|CARDINAL,finance,messy,messy,,yeah so the fund returned twenty two point three percent last year and uh the total aum is about three point two billion as of twenty twenty five and we're projecting another fifteen percent for twenty twenty six,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,yeah so the fund returned 22.3% last year and uh the total aum is about $3.2B as of 2025 and we're projecting another 15% for 2026,370.85712497355416,260.45274996431544,964,53,0.00023659,stop,,2026-05-02T08:01:51.170547+00:00,2026-05-02T08:01:51.541440+00:00
MESSY-004,NUMERIC_ID|MONEY|DATE,contact_center,messy,messy,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31 2026 and the next one is due March 1,448.35029100067914,335.1761660305783,965,52,0.00023629,stop,,2026-05-02T08:01:51.217525+00:00,2026-05-02T08:01:51.665913+00:00
MESSY-005,PHONE_NUMBER|TIME,voice_agent,messy,messy,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 in the morning,392.5105420057662,297.60475002694875,969,58,0.00024099,stop,,2026-05-02T08:01:51.224224+00:00,2026-05-02T08:01:51.616770+00:00
MESSY-006,CARDINAL|MONEY|PERCENT,meeting,messy,messy,,so we had uh forty seven people on the call and revenue came in at two point one million which is uh up nineteen point five percent year over year and we're targeting uh three million for twenty twenty six,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,314.99599997187033,243.60620800871402,965,53,0.00023688,stop,,2026-05-02T08:01:51.350957+00:00,2026-05-02T08:01:51.665975+00:00
MESSY-007,ADDRESS|PHONE_NUMBER|CARDINAL,emergency_dispatch,messy,messy,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,caller says the incident is at uh 452 North Maple Street apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,368.8027079915628,256.7071659723297,965,53,0.00023688,stop,,2026-05-02T08:01:51.360661+00:00,2026-05-02T08:01:51.729502+00:00
MESSY-008,SSN|DATE|NUMERIC_ID,contact_center,messy,messy,,okay can you verify your social it's uh five five five dash twelve dash one two three four and date of birth is uh august seventh nineteen sixty eight and your policy number is p o l zero zero seven seven four two,"okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742",okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7 1968 and your policy number is POL007742,420.9900420391932,322.20404205145314,968,52,0.00023716,stop,,2026-05-02T08:01:51.469673+00:00,2026-05-02T08:01:51.890690+00:00
MESSY-009,PHONE_NUMBER|CARDINAL,contact_center (code-switched FR),messy,messy,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,oui so the number uh c'est 513-695-1725-6 and there are uh 23 locations in the network,351.2851659907028,266.1420410149731,976,38,0.00023122,stop,,2026-05-02T08:01:51.483767+00:00,2026-05-02T08:01:51.835102+00:00
MESSY-010,DATE|CARDINAL|DRUG_WITH_DOSE,medical_dictation,messy,messy,,patient is a forty two year old male presenting on uh april tenth twenty twenty six uh complaining of chest pain for uh three days we started uh lisinopril ten milligrams once daily blood pressure was one forty over ninety,"patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10mg once daily blood pressure was 140/90",patient is a 42 year old male presenting on uh April 10 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10 milligrams once daily blood pressure was 140 over 90,409.13220803486183,291.8643750017509,968,61,0.00024247,stop,,2026-05-02T08:01:51.541484+00:00,2026-05-02T08:01:51.950688+00:00
MESSY-011,MONEY|DATE|EMAIL_ADDRESS|PHONE_NUMBER,sales_crm,messy,messy,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233",373.3490839949809,263.189000019338,981,66,0.00024919,stop,,2026-05-02T08:01:51.616811+00:00,2026-05-02T08:01:51.990203+00:00
MESSY-012,CREDIT_CARD|MONEY,contact_center,messy,messy,Redact all but the last 4 digits of the card number as XXXX XXXX XXXX ####.,okay for the payment i'll use card ending in uh four one one one one one one one one one one one one two three four and the amount is uh three hundred forty two dollars and fifty cents,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,410.47958296258,307.706916006282,990,39,0.00023587,stop,,2026-05-02T08:01:51.666001+00:00,2026-05-02T08:01:52.076513+00:00
MESSY-013,PERCENT|MONEY|CARDINAL,finance,messy,messy,,the mortgage rate came in at six point seven five percent on a loan of uh four hundred fifty thousand dollars and the monthly payment would be around uh two thousand nine hundred and forty dollars over thirty years,"the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years","the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years",376.59312499454245,276.7534999875352,963,49,0.00023394,stop,,2026-05-02T08:01:51.666279+00:00,2026-05-02T08:01:52.042941+00:00
MESSY-014,DATE|MONEY|PERCENT,meeting,messy,messy,,so uh by twenty thirty we're targeting uh one hundred million in arr and uh that's a roughly forty percent compound annual growth rate based on our uh twenty twenty six baseline of about twenty two million,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,"so uh by 2030 we're targeting uh $100,000,000 in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22,000,000",460.0228749914095,304.3578750221059,963,68,0.00024515,stop,,2026-05-02T08:01:51.729538+00:00,2026-05-02T08:01:52.189608+00:00
MESSY-015,NUMERIC_ID|DATE|MONEY,contact_center,messy,messy,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping",your order id is uh 17-34272-2384 and it shipped uh November 19 2025 and the total was uh $257.99 plus uh $22 shipping,728.3907089731656,241.64016701979563,967,55,0.00023864,stop,,2026-05-02T08:01:51.835154+00:00,2026-05-02T08:01:52.563663+00:00
MESSY-016,TIME|DATE,voice_agent,messy,messy,,so the appointment is uh let me see uh it's on uh march fifth at uh three thirty in the afternoon and uh if you need to reschedule the deadline to do that is uh forty eight hours before so that would be uh march third by three thirty pm,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,381.28512498224154,277.7930829906836,976,64,0.00024656,stop,,2026-05-02T08:01:51.881776+00:00,2026-05-02T08:01:52.263131+00:00
