sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,customer_canonical,canonical,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,1234.963750001043,1082.9405840486288,1443,10,0.00039598,stop,,2026-05-04T20:48:37.655503+00:00,2026-05-04T20:48:38.890503+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year formatted from words to digits; content preserved.,True,,
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,customer_canonical,canonical,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 100203004,1249.1836659610271,1075.2263750182465,1447,14,0.00040534,stop,,2026-05-04T20:48:37.656568+00:00,2026-05-04T20:48:38.905772+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,fabricated,"""One hundred two oh three oh oh four"" should be 102030004, not 100203004; digits are altered.",True,,
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,907.966083032079,810.1653329795226,1444,11,0.0004596,stop,,2026-05-04T20:48:37.742015+00:00,2026-05-04T20:48:38.650070+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""one seventy one forty one"" is reasonably formatted as $171.41; currency symbol is a formatting inference consistent with ""total amount.""",True,,
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,816.9673749944195,582.2722079465166,1441,8,0.0003913,stop,,2026-05-04T20:48:38.650162+00:00,2026-05-04T20:48:39.467156+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""one hundred percent"" correctly formatted as ""100%"".",True,,
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-34272-2384,1059.8639170639217,655.3060420555994,1474,17,0.0004186,stop,,2026-05-04T20:48:38.775614+00:00,2026-05-04T20:48:39.835490+00:00,True,,,pass,Matches reference exactly.,followed,Format xx-xxxxx-xxxx starting with 17 honored.,False,none,Digits 17342722384 match the spoken sequence; only formatting hyphens added.,True,,
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 17342722384,1124.1437079152092,970.3142079524696,1461,15,0.0006324,stop,,2026-05-04T20:48:38.819164+00:00,2026-05-04T20:48:39.943322+00:00,False,,,style_violation,Digits correct but not formatted as a US phone number (no separators or +1 formatting).,ignored,US phone formatting instruction not applied; left as raw digit string.,False,none,Spoken digits correctly converted to numeric form with all 11 digits preserved.,True,,
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 1-800-729-7234,995.2620420372114,855.1235001068562,1449,20,0.00041834,stop,,2026-05-04T20:48:38.870898+00:00,2026-05-04T20:48:39.866172+00:00,False,,,wrong_value,"Candidate added a ""1-"" country code that was not in the input transcript.",n_a,No formatting instruction provided.,True,fabricated,"The ""1-"" prefix was added; input only said ""eight hundred"" not ""one eight hundred"".",True,,
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/06/2026,1327.0907499827445,854.0290839737281,1462,13,0.00040716,stop,,2026-05-04T20:48:38.871116+00:00,2026-05-04T20:48:40.198225+00:00,True,,,pass,Matches reference exactly.,followed,MM/DD/YYYY format honored.,False,none,Date formatted from spoken form correctly.,True,,
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,928.5838329233229,730.8868749532849,1450,5,0.000596,stop,,2026-05-04T20:48:38.890568+00:00,2026-05-04T20:48:39.819169+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"""eight"" formatted as ""8""; content preserved.",True,,
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by negative 5,1574.8272500932217,1473.453083075583,1439,6,0.0007435,stop,,2026-05-04T20:48:38.905822+00:00,2026-05-04T20:48:40.480664+00:00,False,,,pass,"""negative 5"" is a valid equivalent formatting of -5 with correct value.",n_a,No instruction provided.,False,none,Number formatted as digit; content preserved.,False,judge_pass_em_fail,
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,1034.8279590252787,943.2022500550374,1457,10,0.0004611,stop,,2026-05-04T20:48:39.330305+00:00,2026-05-04T20:48:40.365142+00:00,True,,,pass,Matches reference exactly.,followed,Numbers rendered as digits per instruction.,False,none,Numbers formatted as digits; content preserved.,True,,
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,692.4810420023277,578.5074590239674,1475,23,0.00043134,stop,,2026-05-04T20:48:39.467192+00:00,2026-05-04T20:48:40.159683+00:00,True,,,pass,Matches reference exactly.,followed,Used space-separated four-digit groups as instructed.,False,none,Spoken digits correctly formatted as a 16-digit card number.,True,,
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,2258.4436659235507,1567.156207980588,1463,22,0.0008195,stop,,2026-05-04T20:48:39.819190+00:00,2026-05-04T20:48:42.077642+00:00,True,,,pass,Matches reference exactly.,followed,Card number formatted with dashes as instructed.,False,none,The spoken digits are correctly formatted as a 16-digit card number with hyphens.,True,,
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 3677,893.0682080099359,724.3708750465885,1475,13,0.0007895,stop,,2026-05-04T20:48:39.835509+00:00,2026-05-04T20:48:40.728584+00:00,False,,,wrong_value,"Last 4 digits should be 7777 (last four spoken: seven seven seven seven), but candidate output 3677.",followed,Used the requested redaction format.,True,fabricated,"Input digits are 4539 1488 0343 6777, but output shows last four as 3677, which is incorrect.",True,,
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on 15/07/2024,644.8436659993604,553.9893329842016,1458,13,0.00040612,stop,,2026-05-04T20:48:39.866194+00:00,2026-05-04T20:48:40.511055+00:00,False,,,pass,"Date correctly formatted DD/MM/YYYY; minor preposition difference (""on"" vs ""on the"") is stylistically equivalent.",followed,Date formatted as DD/MM/YYYY as instructed.,False,none,Date formatted numerically; content fully preserved.,False,judge_pass_em_fail,
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on 09/10/2025,789.1850409796461,593.7923749443144,1457,14,0.0007845,stop,,2026-05-04T20:48:39.943343+00:00,2026-05-04T20:48:40.732539+00:00,False,,,pass,"Date correctly formatted as DD/MM/YYYY; minor wording difference (""on"" vs ""on the"") is stylistically equivalent.",followed,Date formatted in requested DD/MM/YYYY style.,False,none,Date formatted numerically; content preserved.,False,judge_pass_em_fail,
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,667.0675000641495,560.6916670221835,1458,14,0.0004082,stop,,2026-05-04T20:48:40.159696+00:00,2026-05-04T20:48:40.826776+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format applied.,False,none,Date correctly formatted as ISO; all content preserved.,True,,
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,778.9929580176249,656.0095000313595,1462,12,0.0006232,stop,,2026-05-04T20:48:40.198239+00:00,2026-05-04T20:48:40.977245+00:00,True,,,pass,Matches reference exactly.,followed,Used mg abbreviation as instructed.,False,none,"Numbers and units formatted (""500 mg"") with content preserved.",True,,
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,1941.630500019528,1592.464082990773,1444,10,0.0004572,stop,,2026-05-04T20:48:40.365157+00:00,2026-05-04T20:48:42.306797+00:00,False,,,pass,"Numeric value correct; ""milligrams"" vs ""mg"" is a stylistically equivalent variant with no style prompted.",n_a,No instruction provided.,False,none,Number formatted from words to digits; content preserved.,False,judge_pass_em_fail,
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 milligrams every four hours as needed,698.7425420666113,568.4642920969054,1448,15,0.00040768,stop,,2026-05-04T20:48:40.480707+00:00,2026-05-04T20:48:41.179463+00:00,False,,,style_violation,"Numeric value correct but ""milligrams"" not abbreviated and ""four hours"" not converted to digit.",n_a,No instruction given.,False,none,"""Six fifty"" correctly formatted as 650; all content preserved.",True,,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing at acmecorp.com,1203.2813329715282,1112.3035829514265,1444,8,0.0004524,stop,,2026-05-04T20:48:40.511077+00:00,2026-05-04T20:48:41.714369+00:00,False,,,wrong_value,"""at"" was not converted to ""@"", leaving the email address malformed.",n_a,No instruction provided.,False,dropped_content,"Only ""dot"" was formatted to "".""; ""billing at"" was not formatted to ""billing@"", which is inconsistent but not a drop. Actually all words preserved—""at"" remains as ""at"" instead of ""@"". Content is preserved verbatim with only ""dot com"" formatted to "".com"".",True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,759.9207080202177,555.4876249516383,1441,5,0.00038506,stop,,2026-05-04T20:48:40.728654+00:00,2026-05-04T20:48:41.488588+00:00,False,,,wrong_value,"""at"" was not converted to ""@"", leaving an invalid email format.",n_a,No instruction provided.,False,dropped_content,"The ""at"" was not converted to ""@"", leaving the email partially formatted; content preserved but expected formatting incomplete. Actually all words are present, just ""dot"" became ""."". This is standard formatting.",True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,918.0606249719858,844.2334579303861,1459,9,0.0006124,stop,,2026-05-04T20:48:40.732555+00:00,2026-05-04T20:48:41.650628+00:00,True,,,pass,Matches reference exactly.,followed,Email is lowercase with no spaces.,False,none,Email address correctly formatted from spoken input; all content preserved.,True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,839.6766659570858,609.2149580363184,1445,10,0.0003965,stop,,2026-05-04T20:48:40.826931+00:00,2026-05-04T20:48:41.666616+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken letter and digits were correctly formatted into D1234567.,True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,760.2144170086831,643.6625840142369,1449,14,0.00040586,stop,,2026-05-04T20:48:40.977269+00:00,2026-05-04T20:48:41.737495+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken digits and letter correctly formatted as alphanumeric license number.,True,,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1548.1632909504697,1099.2229159455746,1446,11,0.0004602,stop,,2026-05-04T20:48:41.179521+00:00,2026-05-04T20:48:42.727696+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The passport number is correctly formatted from spoken digits.,True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,1158.6401249514893,952.025790931657,1442,9,0.0006056,stop,,2026-05-04T20:48:41.488608+00:00,2026-05-04T20:48:42.647262+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; content preserved.,True,,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,643.0037081008777,567.1415000688285,1444,10,0.00039624,stop,,2026-05-04T20:48:41.650647+00:00,2026-05-04T20:48:42.293666+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; content preserved.,True,,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 of 2026 through Q2,1285.5927920900285,1005.7434170739725,1444,11,0.0004596,stop,,2026-05-04T20:48:41.666629+00:00,2026-05-04T20:48:42.952236+00:00,True,,,pass,Matches reference exactly.,n_a,No formatting instruction provided.,False,none,All input content preserved with standard formatting of quarter and year references.,True,,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,1664.911458035931,1219.0354580525309,1454,21,0.0004866,stop,,2026-05-04T20:48:41.714394+00:00,2026-05-04T20:48:43.379314+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"All spoken content faithfully formatted into URL, code, and percentage notation.",True,,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% ROI on the $250,000 investment",3687.5251670135185,3519.4754999829456,1448,19,0.00048,stop,,2026-05-04T20:48:41.737511+00:00,2026-05-04T20:48:45.425075+00:00,False,,,pass,"Numeric values correct; ""ROI"" capitalization and added ""$"" are reasonable equivalent formatting.",n_a,No instruction provided.,False,none,All content preserved with standard numeric/currency formatting.,False,judge_pass_em_fail,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,1534.697207971476,1141.3699999684468,1473,20,0.0004899,stop,,2026-05-04T20:48:42.077664+00:00,2026-05-04T20:48:43.612374+00:00,True,,,pass,Matches reference exactly.,followed,E.164 phone and 24-hour time both applied.,False,minor_addition,Added +1 country code not stated in input; otherwise number and time accurately formatted.,True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,1050.9386250050738,945.8400000585243,1444,9,0.0006064,stop,,2026-05-04T20:48:42.293687+00:00,2026-05-04T20:48:43.344642+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$2.5M"" is a faithful formatting of ""two point five million dollars"".",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,599.9363330192864,525.9462499525398,1441,7,0.00038922,stop,,2026-05-04T20:48:42.306874+00:00,2026-05-04T20:48:42.906827+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.2B"" is a faithful formatting of ""one point two billion"" (dollar sign inferred from financial context of ""raised"").",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was minus $47.50,1252.160584088415,1025.108000030741,1445,10,0.0004575,stop,,2026-05-04T20:48:42.647282+00:00,2026-05-04T20:48:43.899457+00:00,False,,,pass,"""minus $47.50"" is a stylistically equivalent variant of ""-$47.50"" with the correct value.",n_a,No formatting instruction provided.,False,none,Currency formatted correctly; all content preserved.,False,judge_pass_em_fail,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,1122.788583044894,1122.6388750365004,1449,5,0.00038714,stop,,2026-05-04T20:48:42.727718+00:00,2026-05-04T20:48:43.850519+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%"" preserves meaning exactly.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,571.8805829528719,520.5738749355078,1439,4,0.00038246,stop,,2026-05-04T20:48:42.906855+00:00,2026-05-04T20:48:43.478748+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty percent"" formatted as ""40%"", meaning preserved.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,994.8304579593241,910.1452920585871,1440,5,0.000444,stop,,2026-05-04T20:48:42.952264+00:00,2026-05-04T20:48:43.947113+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and symbol formatting preserves the original meaning exactly.,True,,
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,1877.7610830729827,955.570875084959,1462,15,0.0006328,stop,,2026-05-04T20:48:43.344667+00:00,2026-05-04T20:48:45.222476+00:00,True,,,pass,Matches reference exactly.,followed,Phone formatted as XXX-XXX-XXXX as instructed.,False,fabricated,"Input has ten digits (9-8-4-5-5-5-8-8-8-8) but output formats as 984-555-8888, dropping a digit; actually digits are 9,8,4,5,5,5,8,8,8,8 which matches 984-555-8888. Wait, that's correct. No hallucination.",True,,
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,dial +14805557890,702.9453750001267,628.4438340226188,1462,14,0.00040924,stop,,2026-05-04T20:48:43.379332+00:00,2026-05-04T20:48:44.082295+00:00,True,True,e164_phone,pass,Matches reference exactly.,followed,E.164 format used as instructed.,False,fabricated,"Input has 10 digits (4805557890); output added a ""+1"" country code not present in the transcript.",True,,
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,2397.3956670379266,1272.6787920109928,1447,14,0.0004677,stop,,2026-05-04T20:48:43.478808+00:00,2026-05-04T20:48:45.876249+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken digits formatted as a phone number; all content preserved.,True,,
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,1707.8027910320088,1144.1825410583988,1463,16,0.0004773,stop,,2026-05-04T20:48:43.612400+00:00,2026-05-04T20:48:45.320237+00:00,True,False,ssn_redaction,pass,Matches reference exactly.,followed,SSN formatted as XXX-XX-XXXX.,False,none,SSN digits formatted with standard hyphens; content preserved.,False,regex_judge_disagree,
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,1375.5728750256822,861.6692910436541,1470,11,0.0006232,stop,,2026-05-04T20:48:43.850542+00:00,2026-05-04T20:48:45.226161+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping last 4 digits as instructed.,False,fabricated,"The input said ""222-33-4444"" but the output redacted the first 5 digits as XXX-XX, which changes/removes the spoken digits rather than formatting them.",True,,
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,1418.6519170179963,1149.75429198239,1469,10,0.0004647,stop,,2026-05-04T20:48:43.899484+00:00,2026-05-04T20:48:45.318208+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,SSN redacted in requested format with last 4 digits.,False,fabricated,"The input SSN is 666-01-9999 but the output redacted it as XXX-XX-9999, which is acceptable masking, however the format dropped the actual digits 666-01 — this is dropped content rather than fabrication, but masking sensitive info like SSN is typical formatting; still, the candidate altered the digits to X's not present in input.",True,,
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,3847.0081669511274,3845.7953329198062,1439,5,0.0004437,stop,,2026-05-04T20:48:43.947135+00:00,2026-05-04T20:48:47.794185+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""tennish"" is formatted as ""10ish"", preserving meaning.",True,,
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,1279.023875016719,1162.2487080749124,1458,10,0.0004614,stop,,2026-05-04T20:48:44.082321+00:00,2026-05-04T20:48:45.361376+00:00,True,,,pass,Matches reference exactly.,followed,12-hour format with PM honored.,False,none,"""Fourteen hundred"" correctly formatted as 2:00 PM; content preserved.",True,,
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,770.8309169393033,689.8220420116559,1439,6,0.0005948,stop,,2026-05-04T20:48:45.222550+00:00,2026-05-04T20:48:45.993468+00:00,False,,,pass,7:30 is a valid formatting; AM/PM not specified in input.,n_a,No instruction provided.,False,none,"""Half past seven"" correctly formatted as ""7:30"" with ""around"" preserved.",False,judge_pass_em_fail,
