run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,CANONICAL-AVOMA-RANGE,15261ddfbe12,,the budget range is eighty ninety thousand,"the budget range is 80,000–90,000","the budget range is 80,000-90,000",28575.59,28402.33,196,1498,0.0061684,stop,,2026-05-03T05:56:58.835682+00:00,2026-05-03T05:57:27.411288+00:00,False,,,pass,Hyphen vs en-dash is stylistically equivalent; values match.,n_a,No instruction provided.,False,none,Numbers formatted from words to digits with range dash; meaning preserved.,False,judge_pass_em_fail,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-007,15261ddfbe12,Format currency with the dollar sign.,the fee is fifteen dollars,the fee is $15,the fee is $15,6129.53,6025.86,204,307,0.001432,stop,,2026-05-03T05:57:25.515441+00:00,2026-05-03T05:57:31.645062+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""fifteen dollars"" correctly formatted as ""$15"".",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-009,15261ddfbe12,,seven hundred fifty dollars please,$750 please,$750 please,3852.28,3850.82,193,160,0.00082335,stop,,2026-05-03T05:57:27.412184+00:00,2026-05-03T05:57:31.264542+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""seven hundred fifty dollars"" correctly formatted as ""$750""; ""please"" preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-008,15261ddfbe12,Format currency with the dollar sign.,charge them sixty two dollars,charge them $62, charge them $62,6723.53,6622.98,204,216,0.00121596,stop,,2026-05-03T05:57:26.169766+00:00,2026-05-03T05:57:32.893425+00:00,True,,,pass,"Matches reference, only a leading space difference.",followed,Used dollar sign as instructed.,False,none,"""sixty two dollars"" correctly formatted as ""$62"".",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,CANONICAL-CRESTA-ACCOUNT-ID,15261ddfbe12,,your account number is one hundred two oh three oh oh four,your account number is 100203004, your account number is 10203004,35325.99,35131.07,201,835,0.0030833,stop,,2026-05-03T05:56:58.835196+00:00,2026-05-03T05:57:34.161259+00:00,False,,,numeric_drift,"Reference is 100203004 (9 digits); candidate produced 10203004 (8 digits), dropping a zero from ""one hundred two"".",n_a,No formatting instruction provided.,True,none,"""One hundred two oh three oh oh four"" correctly formats to 10203004.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-004,15261ddfbe12,,the bill came to forty seven dollars,the bill came to $47, the bill came to $47,19151.16,17960.28,196,387,0.0014631,stop,,2026-05-03T05:57:17.623631+00:00,2026-05-03T05:57:36.774895+00:00,True,,,pass,Matches reference (leading whitespace negligible).,n_a,No instruction provided.,False,none,"""forty seven dollars"" correctly formatted as ""$47"" with no content changes.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-014,15261ddfbe12,,five dollars and twenty cents,$5.20, $5.20,1923.51,1883.90,194,172,0.00096556,stop,,2026-05-03T05:57:34.162215+00:00,2026-05-03T05:57:36.085815+00:00,True,,,pass,"Matches reference, just a leading space.",n_a,No instruction provided.,False,none,"""$5.20"" accurately formats ""five dollars and twenty cents"" with only a minor leading space.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E002,15261ddfbe12,,we raised one point two billion,we raised $1.2B,we raised 1.2 billion,3497.62,3492.26,194,112,0.0006323,stop,,2026-05-03T05:57:38.439823+00:00,2026-05-03T05:57:41.937525+00:00,False,,,style_violation,"Missing $ symbol and B suffix; kept ""billion"" spelled out.",n_a,No instruction provided.,False,none,"Numeric formatting of ""one point two"" to ""1.2"" preserves meaning.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,CANONICAL-CRESTA-CURRENCY,15261ddfbe12,,the total amount is one seventy one forty one,the total amount is $171.41,,39609.12,,198,1024,0.004294,length,,2026-05-03T05:56:58.824961+00:00,2026-05-03T05:57:38.439282+00:00,False,,,other,Candidate output is empty — no formatting produced.,n_a,No formatting instruction provided.,True,dropped_content,"The output is empty, dropping all input content.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,CANONICAL-NIAGARA-PHONE,15261ddfbe12,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 1-734-272-2384,45517.13,45336.77,213,2533,0.0103237,stop,,2026-05-03T05:56:58.835528+00:00,2026-05-03T05:57:44.352798+00:00,False,,,pass,"Digits match reference; ""1-734-272-2384"" is a valid US phone format equivalent to ""+1-734-272-2384"".",followed,Formatted as a US phone number.,False,dropped_content,"Input has 11 digits (17342722384) but output only contains 10 digits, dropping one digit.",False,judge_pass_em_fail,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-012,15261ddfbe12,,they quoted eighty nine dollars,they quoted $89,they quoted $89,19473.06,19390.70,194,1051,0.0043786,stop,,2026-05-03T05:57:31.646110+00:00,2026-05-03T05:57:51.119249+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting preserves meaning exactly.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E003,15261ddfbe12,,budget of about five hundred K,budget of about $500K, budget of about 500K,11161.67,11106.57,195,1023,0.0037365,stop,,2026-05-03T05:57:41.938557+00:00,2026-05-03T05:57:53.100259+00:00,False,,,style_violation,Missing $ currency symbol on the money entity.,n_a,No formatting instruction provided.,False,none,"""five hundred K"" formatted as ""500K"" preserves meaning.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-013,15261ddfbe12,,um the total is one twenty nine ninety nine,um the total is $129.99, um the total is $129.99,22730.21,22406.98,198,520,0.0019301,stop,,2026-05-03T05:57:32.894767+00:00,2026-05-03T05:57:55.625049+00:00,True,,,pass,Matches reference; only a leading space differs.,n_a,No instruction provided.,False,none,The number was correctly formatted as currency; all words preserved.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-010,15261ddfbe12,Use thousands separators in currency.,the deposit is one thousand dollars,"the deposit is $1,000"," the deposit is $1,000",27724.94,27179.42,204,602,0.002164,stop,,2026-05-03T05:57:27.638712+00:00,2026-05-03T05:57:55.363716+00:00,True,,,pass,Matches reference exactly aside from leading whitespace.,followed,"Used thousands separator in $1,000.",False,none,"""One thousand dollars"" was correctly formatted as ""$1,000"" with no content changes.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-015,15261ddfbe12,,just three dollars,just $3,just $3,20907.11,20826.99,192,995,0.004172,stop,,2026-05-03T05:57:36.086901+00:00,2026-05-03T05:57:56.994198+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""three dollars"" formatted as ""$3"" preserves meaning.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E006,15261ddfbe12,,zero dollars charged,$0 charged, $0 charged,4823.71,4670.84,192,320,0.0012736,stop,,2026-05-03T05:57:53.100512+00:00,2026-05-03T05:57:57.924291+00:00,True,,,pass,Matches reference aside from a leading space.,n_a,No instruction provided.,False,none,"""zero dollars"" formatted as ""$0""; meaning preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E008,15261ddfbe12,,two hundred dollars and ninety nine cents,$200.99,$200.99,4114.20,4040.53,196,203,0.0009884,stop,,2026-05-03T05:57:55.626040+00:00,2026-05-03T05:57:59.740299+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The output correctly formats the spoken amount as $200.99 with no added or dropped content.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E007,15261ddfbe12,,twelve dollars and fifty cents,$12.50,$12.50,3688.14,3642.17,195,0,0.00018525,stop,,2026-05-03T05:57:55.364294+00:00,2026-05-03T05:57:59.052489+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The output is a faithful numeric formatting of the spoken amount.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E005,15261ddfbe12,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50, the refund was -$47.50,10655.78,10459.19,199,296,0.00157851,stop,,2026-05-03T05:57:51.120320+00:00,2026-05-03T05:58:01.776174+00:00,True,,,pass,Matches reference exactly (minor leading whitespace).,n_a,No instruction provided.,False,none,"The output accurately formats ""minus forty seven dollars and fifty cents"" as ""-$47.50"" without adding or dropping content.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E009,15261ddfbe12,,one point seven five dollars,$1.75, $1.75,3374.52,3352.33,194,312,0.00161726,stop,,2026-05-03T05:57:56.995584+00:00,2026-05-03T05:58:00.370196+00:00,True,,,pass,"Matches reference, only a leading space difference.",n_a,No instruction provided.,False,minor_addition,Correctly formatted as $1.75 with a leading space; no content changed.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E010,15261ddfbe12,,eight cents,$0.08, $0.08,6215.49,6137.38,192,295,0.0011861,stop,,2026-05-03T05:57:57.925434+00:00,2026-05-03T05:58:04.141004+00:00,True,,,pass,"Matches reference, just has leading whitespace.",n_a,No instruction provided.,False,none,"""$0.08"" is a faithful numeric formatting of ""eight cents"".",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-T002,15261ddfbe12,,the charge will be three forty two ninety nine,the charge will be $342.99, the charge will be $342.99,2453.83,2411.10,198,306,0.00159273,stop,,2026-05-03T05:58:01.776861+00:00,2026-05-03T05:58:04.230778+00:00,True,,,pass,Matches reference exactly aside from a leading space.,n_a,No formatting instruction provided.,False,none,"Number formatted as currency, content preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E011,15261ddfbe12,,ninety nine cents,$0.99,$0.99,8840.86,8662.71,193,589,0.00253935,stop,,2026-05-03T05:57:59.053348+00:00,2026-05-03T05:58:07.894369+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$0.99"" correctly formats ""ninety nine cents"" without adding or dropping content.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E012,15261ddfbe12,,two and a half million dollars,$2.5M,$2.5 million,10040.66,9941.32,194,307,0.0014123,stop,,2026-05-03T05:57:59.741182+00:00,2026-05-03T05:58:09.781916+00:00,False,,,pass,$2.5 million is a stylistically equivalent variant of $2.5M.,n_a,No instruction provided.,False,none,Numeric formatting preserves the original meaning exactly.,False,judge_pass_em_fail,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E001,15261ddfbe12,,the contract is worth two point five million dollars,the contract is worth $2.5M, the contract is worth $2.5 million,34685.02,34463.13,198,548,0.0019708,stop,,2026-05-03T05:57:36.776002+00:00,2026-05-03T05:58:11.461089+00:00,False,,,pass,"""$2.5 million"" is a stylistically equivalent variant of ""$2.5M"" with no style prompted.",n_a,No formatting instruction provided.,False,none,The spoken number and currency were correctly formatted as $2.5 million with no added or dropped content.,False,judge_pass_em_fail,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-011,15261ddfbe12,Use thousands separators in currency.,rent is twelve hundred a month,"rent is $1,200 a month"," rent is 1,200 a month",41421.58,41235.38,204,740,0.0027532,stop,,2026-05-03T05:57:31.265525+00:00,2026-05-03T05:58:12.687194+00:00,False,,,style_violation,Missing the $ currency symbol on the money entity.,followed,Thousands separator used as instructed.,False,none,"""Twelve hundred"" correctly formatted as 1,200; all content preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-T001,15261ddfbe12,,the total is one seventy one forty one,the total is $171.41,the total is $171.41,14474.14,14369.08,197,800,0.0033773,stop,,2026-05-03T05:58:00.370933+00:00,2026-05-03T05:58:14.845136+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""One seventy one forty one"" is reasonably formatted as $171.41; no content added or dropped.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-P001,15261ddfbe12,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00, the total is $42.00,4608.30,4536.75,207,662,0.00315676,stop,,2026-05-03T05:58:09.782425+00:00,2026-05-03T05:58:14.390845+00:00,True,,,pass,Matches reference exactly aside from a leading space.,followed,USD with 2 decimal places applied.,False,fabricated,"Input says ""forty two"" with no currency or cents; output adds ""$"" and "".00"".",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-T003,15261ddfbe12,,amount due five sixty seven eighty nine,amount due $567.89,amount due $567.89,13714.76,13649.02,195,436,0.00192925,stop,,2026-05-03T05:58:04.141918+00:00,2026-05-03T05:58:17.856770+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""five sixty seven eighty nine"" formatted as $567.89; content preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-001,15261ddfbe12,Render dates as 'Month Day' (e.g. January 5).,the meeting is on january fifth,the meeting is on January 5,the meeting is on January 5,1480.12,1412.79,214,104,0.0006193,stop,,2026-05-03T05:58:14.391821+00:00,2026-05-03T05:58:15.872013+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as 'Month Day' as instructed.,False,none,Date formatted from words to standard form; content preserved.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-P002,15261ddfbe12,"Use plain digits, no currency symbol.",the price tag said nineteen ninety nine,the price tag said 19.99,the price tag said 19.99,4553.14,4077.58,208,191,0.000972,stop,,2026-05-03T05:58:11.461997+00:00,2026-05-03T05:58:16.015209+00:00,True,,,pass,Matches reference exactly.,followed,"Plain digits, no currency symbol.",False,none,"""Nineteen ninety nine"" formatted as 19.99, a reasonable price interpretation; content preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-002,15261ddfbe12,Render dates as 'Month Day'.,see you on march twenty third,see you on March 23,see you on March 23,10335.17,10247.96,205,550,0.0023845,stop,,2026-05-03T05:58:14.845711+00:00,2026-05-03T05:58:25.180952+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day'.,False,none,Date formatted numerically; content preserved.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-P003,15261ddfbe12,Spell large amounts in millions as $X.XM.,we pulled in twenty seven million dollars last quarter,we pulled in $27M last quarter,,13861.55,,212,1024,0.0042974,length,,2026-05-03T05:58:12.688235+00:00,2026-05-03T05:58:26.549935+00:00,False,,,other,Candidate output is empty; no formatting produced.,ignored,"No output, so instruction not honored.",True,dropped_content,"The output is empty, dropping all input content.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-006,15261ddfbe12,,on august thirty first he resigned,on August 31 he resigned, on August 31st he resigned,3517.79,3469.68,195,472,0.00236291,stop,,2026-05-03T05:58:25.181716+00:00,2026-05-03T05:58:28.699566+00:00,False,,,pass,"""August 31st"" is a stylistically equivalent variant of ""August 31"".",n_a,No formatting instruction provided.,False,none,Date formatted numerically; all content preserved.,False,judge_pass_em_fail,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-008,15261ddfbe12,,audit was october twenty second,audit was October 22,audit was October 22,3838.91,3819.60,195,789,0.00334125,stop,,2026-05-03T05:58:28.700510+00:00,2026-05-03T05:58:32.539476+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Date formatted from words to numeric, content preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-004,15261ddfbe12,,the report is due december first,the report is due December 1,the report is due December 1,17580.10,17493.88,195,962,0.00403325,stop,,2026-05-03T05:58:16.015929+00:00,2026-05-03T05:58:33.596072+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""December first"" formatted as ""December 1""; content preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-T004,15261ddfbe12,,they invoiced two ten fifteen,they invoiced $210.15,,30265.71,,194,1024,0.0042803,length,,2026-05-03T05:58:04.231864+00:00,2026-05-03T05:58:34.497617+00:00,False,,,other,Candidate output is empty; no formatting produced.,n_a,No instruction provided.,True,dropped_content,"The output is empty, dropping all input content.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-003,15261ddfbe12,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,we shipped on July 4,21117.29,21024.10,204,679,0.0029098,stop,,2026-05-03T05:58:15.872928+00:00,2026-05-03T05:58:36.990273+00:00,True,,,pass,Matches reference exactly.,followed,Rendered as 'Month Day' per instruction.,False,none,Date formatted numerically; content preserved.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-E004,15261ddfbe12,,a loss of negative twelve thousand dollars,"a loss of -$12,000",,54680.95,,196,1024,0.0037408,length,,2026-05-03T05:57:44.354854+00:00,2026-05-03T05:58:39.035854+00:00,False,,,other,Candidate output is empty; entity dropped entirely.,n_a,No formatting instruction provided.,True,dropped_content,"The candidate output is empty, dropping all input content.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-012,15261ddfbe12,,payment posted june thirtieth,payment posted June 30, payment posted June 30,4183.00,4133.20,197,584,0.00278517,stop,,2026-05-03T05:58:36.990857+00:00,2026-05-03T05:58:41.173955+00:00,True,,,pass,Matches reference aside from a leading space.,n_a,No instruction provided.,False,none,"""June thirtieth"" formatted as ""June 30""; content preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-ISO-003,15261ddfbe12,Format dates as ISO 8601.,delivery date june ninth twenty twenty five,delivery date 2025-06-09, delivery date 2025-06-09,2207.05,2120.60,208,215,0.00079867,stop,,2026-05-03T05:58:41.973189+00:00,2026-05-03T05:58:44.180273+00:00,True,True,iso8601_date,pass,Matches reference with ISO 8601 date.,followed,Date formatted as ISO 8601 as instructed.,False,none,Date correctly formatted to ISO; no content added or dropped.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-ISO-001,15261ddfbe12,Format dates as ISO 8601.,the launch is march fifth twenty twenty six,the launch is 2026-03-05,the launch is 2026-03-05,2935.99,2880.24,208,241,0.0011616,stop,,2026-05-03T05:58:39.036666+00:00,2026-05-03T05:58:41.972711+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,Date formatted in ISO 8601 as requested.,False,none,Date formatted to ISO; content preserved.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-ISO-002,15261ddfbe12,Format dates as ISO 8601.,she signed on april twelfth twenty twenty four,she signed on 2024-04-12,she signed on 2024-04-12,4062.65,3893.31,209,221,0.001093,stop,,2026-05-03T05:58:41.174897+00:00,2026-05-03T05:58:45.237605+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,Date formatted in ISO 8601 as instructed.,False,none,Date formatted to ISO; content preserved.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-010,15261ddfbe12,,appointment may sixteenth,appointment May 16, appointment May 16,11734.06,11667.30,193,779,0.0028041,stop,,2026-05-03T05:58:33.596601+00:00,2026-05-03T05:58:45.330737+00:00,True,,,pass,Matches reference aside from leading whitespace.,n_a,No instruction provided.,False,none,Date formatted from words to standard form; content preserved.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,MONEY-T005,15261ddfbe12,,balance is nine ninety nine ninety nine,balance is $999.99,,40372.87,,196,1024,0.003635,length,,2026-05-03T05:58:07.895014+00:00,2026-05-03T05:58:48.267930+00:00,False,,,other,Candidate output is empty — no formatting produced.,n_a,No formatting instruction provided.,True,dropped_content,"The candidate output is empty, missing all input content.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-ISO-005,15261ddfbe12,Format dates as ISO 8601.,we met on november twenty ninth twenty twenty three,we met on 2023-11-29,we met on 2023-11-29,3688.83,3562.73,209,192,0.0009561,stop,,2026-05-03T05:58:45.238209+00:00,2026-05-03T05:58:48.927150+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,Date formatted as ISO 8601 as instructed.,False,none,Date formatted to ISO; content preserved.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-ISO-006,15261ddfbe12,Format dates as ISO 8601.,end of fiscal is december thirty first twenty twenty six,end of fiscal is 2026-12-31, end of fiscal is 2026-12-31,3957.10,3729.71,210,218,0.0008542,stop,,2026-05-03T05:58:45.331928+00:00,2026-05-03T05:58:49.289114+00:00,True,True,iso8601_date,pass,Matches reference with only a leading space difference.,followed,Date formatted in ISO 8601 as instructed.,False,dropped_content,"The phrase ""december thirty first twenty twenty six"" was reformatted to a date, but ""december"" maps correctly to 12 — date formatting is acceptable, however the order matches. Actually all content is preserved as a formatted date.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-ISO-008,15261ddfbe12,Format dates as ISO 8601.,expires july third twenty twenty eight,expires 2028-07-03,expires 2028-07-03,1839.26,1784.91,207,139,0.00075265,stop,,2026-05-03T05:58:48.928174+00:00,2026-05-03T05:58:50.767613+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format applied.,False,none,"Date formatted to ISO format, content preserved.",True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-ISO-004,15261ddfbe12,Format dates as ISO 8601.,contract starts january first twenty twenty seven,contract starts 2027-01-01, contract starts 2027-01-01,5181.51,4961.27,208,170,0.0006846,stop,,2026-05-03T05:58:44.180521+00:00,2026-05-03T05:58:49.362071+00:00,True,True,iso8601_date,pass,Matches reference exactly aside from a leading space.,followed,Date formatted in ISO 8601 as instructed.,False,none,Date formatted to ISO; content preserved.,True,,
kimi-k2-6-20260503T055658Z,kimi-k2-6,moonshotai,DATE-US-001,15261ddfbe12,Format dates as MM/DD/YYYY.,the date is march fifth twenty twenty six,the date is 03/05/2026, the date is 03/05/2026,7797.61,7406.49,209,146,0.00057175,stop,,2026-05-03T05:58:49.289641+00:00,2026-05-03T05:58:57.087324+00:00,True,,,pass,Matches reference exactly aside from a leading space.,followed,Date formatted as MM/DD/YYYY as instructed.,False,none,Date formatted numerically; content preserved.,True,,
