run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CANONICAL-NIAGARA-ORDERID,7acc949020ec,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,"<transcript>
your reference is 17-34272-2384
</transcript>",22985,,147,675,,stop,,2026-05-12T20:12:27.266888+00:00,2026-05-12T20:12:50.252033+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CARD-006,7acc949020ec,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,23170,,115,209,,stop,,2026-05-12T20:12:27.277678+00:00,2026-05-12T20:12:50.448108+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CANONICAL-TALKATOO-CENTURY,7acc949020ec,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/26/2026,23281,,135,306,,stop,,2026-05-12T20:12:27.273356+00:00,2026-05-12T20:12:50.554896+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CANONICAL-CRESTA-ACCOUNT-ID,7acc949020ec,,your account number is one hundred two oh three oh oh four,your account number is 100203004,,24077,,122,1024,,length,,2026-05-12T20:12:27.260120+00:00,2026-05-12T20:12:51.337688+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CARD-010,7acc949020ec,,six items in the cart,6 items in the cart,6 items in the cart,24885,,115,273,,stop,,2026-05-12T20:12:27.279822+00:00,2026-05-12T20:12:52.165163+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CARD-L-003,7acc949020ec,,the file has fifty thousand rows,"the file has 50,000 rows","the file has 50,000 rows",25245,,116,310,,stop,,2026-05-12T20:12:27.284380+00:00,2026-05-12T20:12:52.530224+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CANONICAL-NIAGARA-PHONE,7acc949020ec,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,,26161,,134,1024,,length,,2026-05-12T20:12:27.269142+00:00,2026-05-12T20:12:53.430380+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CARD-PX-002,7acc949020ec,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,26307,,130,360,,stop,,2026-05-12T20:12:27.288966+00:00,2026-05-12T20:12:53.596405+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CARD-O-003,7acc949020ec,,our fifth attempt,our 5th attempt,our 5th attempt,26414,,113,429,,stop,,2026-05-12T20:12:27.286724+00:00,2026-05-12T20:12:53.701104+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CARD-Y-001,7acc949020ec,,we launched in nineteen ninety nine,we launched in 1999,we launched in 1999,27175,,116,461,,stop,,2026-05-12T20:12:27.291310+00:00,2026-05-12T20:12:54.466448+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CARD-E004,7acc949020ec,,give or take a hundred or so,give or take 100 or so,give or take a hundred or so,27399,,117,594,,stop,,2026-05-12T20:12:27.282119+00:00,2026-05-12T20:12:54.681286+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-E002,7acc949020ec,,the audit was sometime in q three,the audit was sometime in Q3,"<transcript>
the audit was sometime in Q3
</transcript>",29492,,117,251,,stop,,2026-05-12T20:12:27.310836+00:00,2026-05-12T20:12:56.803946+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CC-E001,7acc949020ec,Format Amex as XXXX XXXXXX XXXXX.,the amex is three seven one four four nine six three five three nine eight four three one,the amex is 3714 496353 98431,"<transcript>
the amex is 3714 496353 98431
</transcript>",29604,,143,430,,stop,,2026-05-12T20:12:27.301756+00:00,2026-05-12T20:12:56.906110+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-006,7acc949020ec,,on august thirty first he resigned,on August 31 he resigned,on August 31st he resigned,30815,,116,357,,stop,,2026-05-12T20:12:27.308594+00:00,2026-05-12T20:12:58.124544+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CC-003,7acc949020ec,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,it's four oh oh oh one two three four five six seven eight nine oh one two,it's 4000 1234 5678 9012,it's 4000 1234 5678 9012,31374,,147,937,,stop,,2026-05-12T20:12:27.293638+00:00,2026-05-12T20:12:58.668244+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-ISO-001,7acc949020ec,Format dates as ISO 8601.,the launch is march fifth twenty twenty six,the launch is 2026-03-05,the launch is 2026-03-05,32396,,131,299,,stop,,2026-05-12T20:12:27.316732+00:00,2026-05-12T20:12:59.713513+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CC-007,7acc949020ec,,it's six oh one one oh oh oh oh oh oh oh oh oh oh oh four,it's 6011 0000 0000 0004,,32689,,128,1024,,length,,2026-05-12T20:12:27.295927+00:00,2026-05-12T20:12:59.985620+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-EU-001,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the third of february twenty twenty six,meeting on the 03/02/2026,meeting on 03/02/2026,32828,,130,409,,stop,,2026-05-12T20:12:27.314172+00:00,2026-05-12T20:13:00.142503+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CC-010,7acc949020ec,,the visa is four five three nine one four eight eight oh three four three six four six seven,the visa is 4539 1488 0343 6467,,32948,,129,1024,,length,,2026-05-12T20:12:27.298245+00:00,2026-05-12T20:13:00.247182+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-ISO-003,7acc949020ec,Format dates as ISO 8601.,delivery date june ninth twenty twenty five,delivery date 2025-06-09,delivery date 2025-06-09,33952,,131,353,,stop,,2026-05-12T20:12:27.318994+00:00,2026-05-12T20:13:01.271458+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CC-R-001,7acc949020ec,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,the card is four one one one one one one one one one one one one two three four,the card is XXXX XXXX XXXX 1234,,34220,,150,1024,,length,,2026-05-12T20:12:27.306320+00:00,2026-05-12T20:13:01.526507+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,CC-E002,7acc949020ec,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,,34253,,136,1024,,length,,2026-05-12T20:12:27.304103+00:00,2026-05-12T20:13:01.557896+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-US-001,7acc949020ec,Format dates as MM/DD/YYYY.,the date is march fifth twenty twenty six,the date is 03/05/2026,the date is 03/05/2026,34888,,128,198,,stop,,2026-05-12T20:12:27.337731+00:00,2026-05-12T20:13:02.225970+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-ISO-006,7acc949020ec,Format dates as ISO 8601.,end of fiscal is december thirty first twenty twenty six,end of fiscal is 2026-12-31,end of fiscal is 2026-12-31,34995,,133,416,,stop,,2026-05-12T20:12:27.324361+00:00,2026-05-12T20:13:02.319470+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-ISO-007,7acc949020ec,Format dates as ISO 8601.,flight is on october fourteenth twenty twenty six,flight is on 2026-10-14,flight is on 2026-10-14,35742,,133,399,,stop,,2026-05-12T20:12:27.328469+00:00,2026-05-12T20:13:03.070595+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-PX-006,7acc949020ec,Render dates in long-form English.,we filed on the third of october twenty twenty four,"we filed on October 3, 2024","we filed on October 3, 2024",36636,,131,471,,stop,,2026-05-12T20:12:27.332190+00:00,2026-05-12T20:13:03.969194+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DRUG-007,7acc949020ec,Format dosages with mg/mcg unit abbreviations.,amlodipine five milligrams daily,amlodipine 5 mg daily,amlodipine 5 mg daily,36654,,132,248,,stop,,2026-05-12T20:12:27.351769+00:00,2026-05-12T20:13:04.006041+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,EMAIL-E002,7acc949020ec,,the address is alerts at mail dot example dot com,the address is alerts@mail.example.com,the address is alerts@mail.example.com,37254,,120,269,,stop,,2026-05-12T20:12:27.359671+00:00,2026-05-12T20:13:04.614249+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,EMAIL-010,7acc949020ec,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,37875,,116,333,,stop,,2026-05-12T20:12:27.357266+00:00,2026-05-12T20:13:05.232426+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,EMAIL-E003,7acc949020ec,,send to four oh four at error dot dev,send to 404@error.dev,send to 404 at error.dot.dev,39597,,119,445,,stop,,2026-05-12T20:12:27.361934+00:00,2026-05-12T20:13:06.959697+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DRUG-013,7acc949020ec,,furosemide forty milligrams in the morning,furosemide 40 mg in the morning,"<transcript>
furosemide 40 milligrams in the morning
</transcript>",40409,,120,805,,stop,,2026-05-12T20:12:27.354703+00:00,2026-05-12T20:13:07.763803+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,EMAIL-S-005,7acc949020ec,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,40400,,118,464,,stop,,2026-05-12T20:12:27.364259+00:00,2026-05-12T20:13:07.764609+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DRUG-002,7acc949020ec,,amoxicillin two fifty milligrams three times a day,amoxicillin 250 mg three times a day,amoxicillin 250 mg three times a day,40429,,121,859,,stop,,2026-05-12T20:12:27.348070+00:00,2026-05-12T20:13:07.777768+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,DATE-W002,7acc949020ec,"Render dates in long-form English (e.g. January 5, 2026).",born august seventh nineteen ninety,"born August 7, 1990","born August 7, 1990",40669,,138,1002,,stop,,2026-05-12T20:12:27.343719+00:00,2026-05-12T20:13:08.012870+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,ID-A-007,7acc949020ec,Render case numbers as plain digits.,the case number is seven seven seven eight eight eight nine nine,the case number is 77788899,the case number is 77788899,42261,,132,532,,stop,,2026-05-12T20:12:27.371647+00:00,2026-05-12T20:13:09.633241+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,ID-A-008,7acc949020ec,,ticket id t k t one zero zero five,ticket id TKT1005,ticket id TKT1005,42309,,119,287,,stop,,2026-05-12T20:12:27.373813+00:00,2026-05-12T20:13:09.683034+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,EMAIL-S-006,7acc949020ec,,e v a at workmail dot net,eva@workmail.net,eva@workmail.net,42365,,118,747,,stop,,2026-05-12T20:12:27.366586+00:00,2026-05-12T20:13:09.731817+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,EMAIL-S-007,7acc949020ec,,j q public at mail dot com,jqpublic@mail.com,j q public@mail.com,43322,,117,701,,stop,,2026-05-12T20:12:27.369149+00:00,2026-05-12T20:13:10.691330+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,ID-C-008,7acc949020ec,,ticket five hundred sixty seven oh nine,ticket 56709,ticket 567-09,44157,,117,465,,stop,,2026-05-12T20:12:27.380768+00:00,2026-05-12T20:13:11.538485+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,INT-004,7acc949020ec,,the conference is october twentieth through october twenty third,the conference is October 20 through October 23,the conference is October 20 through October 23,45166,,121,350,,stop,,2026-05-12T20:12:27.391752+00:00,2026-05-12T20:13:12.558502+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,ID-A-013,7acc949020ec,,order id three two one zero zero seven,order id 321007,order id 321007,47936,,118,984,,stop,,2026-05-12T20:12:27.378300+00:00,2026-05-12T20:13:15.315010+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,ID-L-005,7acc949020ec,,passport number m two three four five six seven eight nine,passport number M23456789,passport number [M23456789],47992,,121,738,,stop,,2026-05-12T20:12:27.388563+00:00,2026-05-12T20:13:15.380937+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,ID-A-010,7acc949020ec,,your member number is one two three dash four five six dash seven eight nine,your member number is 123-456-789,,48345,,125,1024,,length,,2026-05-12T20:12:27.376000+00:00,2026-05-12T20:13:15.721778+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,ID-C-009,7acc949020ec,,id eight zero zero five five five oh oh oh oh,id 800555000,,48338,,121,1024,,length,,2026-05-12T20:12:27.383253+00:00,2026-05-12T20:13:15.722186+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,ID-L-004,7acc949020ec,,license plate seven a b c one two three,license plate 7ABC123,license plate seven a b c one two three,49207,,119,881,,stop,,2026-05-12T20:12:27.385620+00:00,2026-05-12T20:13:16.593013+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,MESSY-007,7acc949020ec,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,caller says the incident is at uh 452 North Maple Street apartment 3B and the callback is 914-555-8807 and she says there are about twelve people in the building,49710,,151,679,,stop,,2026-05-12T20:12:27.397494+00:00,2026-05-12T20:13:17.108329+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,MESSY-005,7acc949020ec,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 807-297-234 and they start calls around 8:30 AM,50234,,155,878,,stop,,2026-05-12T20:12:27.394733+00:00,2026-05-12T20:13:17.629652+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,MESSY-009,7acc949020ec,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,"<transcript>
oui so the number uh 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network
</transcript>",50884,,161,699,,stop,,2026-05-12T20:12:27.400192+00:00,2026-05-12T20:13:18.285080+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,MESSY-018,7acc949020ec,Treat spoken Spanish digits as numbers.,si uh el total es uh forty seven fifty and uh if you have questions call us at uh ocho cero cero cinco cinco cinco uno dos tres cuatro,si uh el total es uh $47.50 and uh if you have questions call us at uh 800-555-1234,si uh el total es uh $47.50 and uh if you have questions call us at uh 800-555-1234,51371,,153,373,,stop,,2026-05-12T20:12:27.417312+00:00,2026-05-12T20:13:18.789278+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,MESSY-011,7acc949020ec,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","<transcript>
so the deal is worth uh about $1.5 million and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at (415) 555-2233
</transcript>",51609,,167,423,,stop,,2026-05-12T20:12:27.402584+00:00,2026-05-12T20:13:19.012080+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,MIXED-003,7acc949020ec,,send the check for one thousand dollars to john at acme dot com by friday,"send the check for $1,000 to john@acme.com by Friday","send the check for $1,000 to <john@acme.com> by Friday",52581,,126,386,,stop,,2026-05-12T20:12:27.419891+00:00,2026-05-12T20:13:20.001303+00:00
qwen3-8b-base-20260512T201037Z,qwen3-8b-base,together,MONEY-004,7acc949020ec,,the bill came to forty seven dollars,the bill came to $47,the bill came to $47,53543,,117,247,,stop,,2026-05-12T20:12:27.430110+00:00,2026-05-12T20:13:20.973398+00:00
