sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,customer_canonical,canonical,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,1061.8304170202464,1030.6344170239754,1871,118,0.00027465,stop,,2026-05-02T18:46:37.143167+00:00,2026-05-02T18:46:38.205032+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year formatted as numeral; content preserved.,True,,
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,customer_canonical,canonical,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 10203004,1653.1548750353977,1629.1691670194268,1875,224,0.00033885,stop,,2026-05-02T18:46:37.177625+00:00,2026-05-02T18:46:38.830807+00:00,False,,,numeric_drift,"Candidate output 10203004 is missing a digit compared to reference 100203004 (""one hundred two"" → 100, 2).",n_a,No formatting instruction provided.,True,none,"The spoken number ""one hundred two oh three oh oh four"" correctly maps to 10203004.",True,,
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,1318.6280829831958,1309.0697919833474,1872,203,0.0004026,stop,,2026-05-02T18:46:37.222845+00:00,2026-05-02T18:46:38.541523+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""One seventy one forty one"" reasonably formatted as $171.41; no added or dropped content.",True,,
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,527.8917080140673,515.5627499916591,1869,121,0.00027615,stop,,2026-05-02T18:46:37.256604+00:00,2026-05-02T18:46:37.784545+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""One hundred percent"" is correctly formatted as ""100%"".",True,,
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-34272-2384,1554.6555000473745,1542.1285410411656,1899,443,0.00055065,stop,,2026-05-02T18:46:37.359159+00:00,2026-05-02T18:46:38.913831+00:00,True,,,pass,Matches reference exactly.,followed,Format xx-xxxxx-xxxx starting with 17 honored.,False,none,Digits 17342722384 match the spoken sequence; hyphens are formatting only.,True,,
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 1-734-272-2384,1859.6879589604214,1828.8387919892557,1888,388,0.0003816,stop,,2026-05-02T18:46:37.634199+00:00,2026-05-02T18:46:39.493912+00:00,False,,,pass,"Same digits and valid US phone format; missing ""+"" is a stylistic equivalent.",followed,Formatted as US phone number.,False,dropped_content,"Input has 11 digits (17342722384) but output only contains 10 digits, dropping one digit.",False,judge_pass_em_fail,
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 807297234,2162.1254579513334,2128.6441669799387,1877,914,0.00075315,stop,,2026-05-02T18:46:37.784612+00:00,2026-05-02T18:46:39.946739+00:00,False,,,numeric_drift,"Candidate produced 9 digits (807297234) instead of 10 digits (8007297234), dropping a zero.",n_a,No formatting instruction provided.,True,dropped_content,"The input has 11 digits (800-729-7234) but output only contains 9 digits, missing two digits.",True,,
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/06/2026,975.5620840005577,968.9124589785933,1887,233,0.00028845,stop,,2026-05-02T18:46:38.065821+00:00,2026-05-02T18:46:39.041418+00:00,True,,,pass,Matches reference exactly.,followed,MM/DD/YYYY format honored.,False,none,Date formatted from spoken form; content preserved.,True,,
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,795.2990410267375,794.5385000202805,1877,74,0.00019155,stop,,2026-05-02T18:46:38.205095+00:00,2026-05-02T18:46:39.000434+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,Number formatted from word to digit; content preserved.,True,,
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -5,363.8202089932747,347.5223339628428,1867,83,0.00019545,stop,,2026-05-02T18:46:38.541591+00:00,2026-05-02T18:46:38.905443+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""negative five"" formatted as ""-5"", content preserved.",True,,
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,352.7829160448164,314.804624998942,1884,73,0.000192,stop,,2026-05-02T18:46:38.830862+00:00,2026-05-02T18:46:39.183688+00:00,True,,,pass,Matches reference exactly.,followed,Numbers rendered as digits per instruction.,False,none,Numbers formatted as digits; content preserved.,True,,
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,1232.4810829595663,1113.6388749582693,1898,315,0.0003969,stop,,2026-05-02T18:46:38.905480+00:00,2026-05-02T18:46:40.138000+00:00,True,,,pass,Matches reference exactly.,followed,Used XXXX XXXX XXXX XXXX space-grouped format.,False,none,Spoken digits correctly formatted as a 16-digit card number.,True,,
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,2560.015792027116,2503.2421670039184,1891,739,0.00065025,stop,,2026-05-02T18:46:38.913901+00:00,2026-05-02T18:46:41.473935+00:00,True,,,pass,Matches reference exactly.,followed,Formatted card with dashes as instructed.,False,none,The spoken digits are accurately formatted as a 16-digit card number with hyphens.,True,,
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 6777,1807.7878339681774,1797.3714169929735,1899,479,0.00043785,stop,,2026-05-02T18:46:39.000505+00:00,2026-05-02T18:46:40.808311+00:00,False,,,numeric_drift,"Last 4 digits should be 7777 (last four spoken: seven seven seven seven), but candidate output 6777.",followed,Used the requested redaction format.,True,fabricated,"Input digits end in ...3 6 7 7 7 (last four: 6777 actually, but full number is 4539 1488 0343 6777 — only 15 digits in input, output presents 16 digits via masking which misrepresents the actual number length).",True,,
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on 15/07/2024,819.4388339761645,783.3196249557659,1884,108,0.0002706,stop,,2026-05-02T18:46:39.041465+00:00,2026-05-02T18:46:39.860925+00:00,False,,,pass,"Date correctly formatted as DD/MM/YYYY; minor preposition difference (""on"" vs ""on the"") is stylistically equivalent.",followed,Date formatted in requested DD/MM/YYYY style.,False,none,Date formatted numerically; content preserved.,False,judge_pass_em_fail,
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on 09/10/2025,677.5020830100402,641.2832500063814,1883,170,0.00025005,stop,,2026-05-02T18:46:39.183736+00:00,2026-05-02T18:46:39.861250+00:00,False,,,pass,"Date correctly formatted as DD/MM/YYYY; minor wording variation (""on"" vs ""on the"") is stylistically equivalent.",followed,Date formatted in requested DD/MM/YYYY style.,False,none,Date formatted numerically; content preserved.,False,judge_pass_em_fail,
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,860.4407499660738,825.1574579626322,1883,111,0.00021465,stop,,2026-05-02T18:46:39.494074+00:00,2026-05-02T18:46:40.354555+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format used.,False,none,Date formatted to ISO; content preserved.,True,,
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,909.5191250089556,884.0429580304772,1888,120,0.0002208,stop,,2026-05-02T18:46:39.860977+00:00,2026-05-02T18:46:40.770525+00:00,True,,,pass,Matches reference exactly.,followed,Used mg abbreviation as instructed.,False,none,Numeric and unit formatting preserves original meaning exactly.,True,,
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,675.679666979704,644.1415839944966,1872,174,0.0003084,stop,,2026-05-02T18:46:39.861343+00:00,2026-05-02T18:46:40.537063+00:00,False,,,pass,"""milligrams"" vs ""mg"" is a stylistically equivalent variant; numeric value preserved.",n_a,No formatting instruction provided.,False,none,"Numeric formatting of ""two point five"" to ""2.5"" preserves meaning; all content retained.",False,judge_pass_em_fail,
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 milligrams every 4 hours as needed,627.0984580041841,593.1261659716256,1875,165,0.00030345,stop,,2026-05-02T18:46:39.947048+00:00,2026-05-02T18:46:40.574177+00:00,False,,,pass,"Values correct; ""milligrams"" vs ""mg"" is a stylistically equivalent variant.",n_a,No instruction provided.,False,none,Numbers formatted from words to digits; content preserved.,False,judge_pass_em_fail,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,438.2943329983391,409.6309999586083,1873,104,0.00026655,stop,,2026-05-02T18:46:39.960082+00:00,2026-05-02T18:46:40.398432+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email address correctly formatted from spoken form; no content added or dropped.,True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,1609.0909580234438,1591.0989579861052,1869,228,0.00028275,stop,,2026-05-02T18:46:40.138066+00:00,2026-05-02T18:46:41.747188+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email formatted correctly from spoken form with no added or dropped content.,True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,1367.9327919962816,1355.4423750028946,1886,146,0.0002937,stop,,2026-05-02T18:46:40.354938+00:00,2026-05-02T18:46:41.722910+00:00,True,,,pass,Matches reference exactly.,followed,Email is lowercase with no spaces as instructed.,False,none,Email formatted correctly from spoken dictation; all content preserved.,True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,427.1486659999937,392.31016603298485,1873,100,0.00020655,stop,,2026-05-02T18:46:40.398527+00:00,2026-05-02T18:46:40.825736+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken letter and digits are correctly formatted as D1234567.,True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,1257.9779169755057,1227.3239169735461,1877,242,0.00034995,stop,,2026-05-02T18:46:40.537123+00:00,2026-05-02T18:46:41.795130+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken license number is correctly formatted as C04987654.,True,,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,447.6417090045288,428.37004200555384,1874,113,0.0002145,stop,,2026-05-02T18:46:40.574213+00:00,2026-05-02T18:46:41.021881+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The passport number is correctly formatted from the spoken digits.,True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,1188.658792001661,1161.5448340307921,1869,104,0.00020835,stop,,2026-05-02T18:46:40.771173+00:00,2026-05-02T18:46:41.959864+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; content preserved.,True,,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,674.2742500500754,665.6547080492601,1872,98,0.0003396,stop,,2026-05-02T18:46:40.808353+00:00,2026-05-02T18:46:41.482650+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; content preserved.,True,,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 of 2026 through Q2,950.8909999858588,919.9409580323845,1872,172,0.0002496,stop,,2026-05-02T18:46:40.825784+00:00,2026-05-02T18:46:41.776716+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,All input content preserved with standard formatting of quarters and year.,True,,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,874.8430419946089,826.2085000169463,1882,266,0.0003075,stop,,2026-05-02T18:46:41.021916+00:00,2026-05-02T18:46:41.896779+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"All spoken content faithfully formatted into URL, code, and percentage notation.",True,,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the 250,000 investment",1550.93070800649,1491.7463749879971,1876,271,0.0003096,stop,,2026-05-02T18:46:41.476095+00:00,2026-05-02T18:46:43.027063+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers formatted numerically; all content preserved.,True,,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,1096.8048329814337,1076.2698749895208,1897,274,0.00031455,stop,,2026-05-02T18:46:41.482686+00:00,2026-05-02T18:46:42.579526+00:00,True,,,pass,Matches reference exactly.,followed,E.164 phone and 24-hour time both applied.,False,minor_addition,"Phone number formatted with +1 country code prefix not stated in input, but otherwise content preserved.",True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,500.71724998997524,492.2077499795705,1872,138,0.0002292,stop,,2026-05-02T18:46:41.722970+00:00,2026-05-02T18:46:42.223730+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$2.5M"" is a faithful formatting of ""two point five million dollars"".",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,757.8687909990549,720.3115000156686,1869,117,0.00021615,stop,,2026-05-02T18:46:41.747272+00:00,2026-05-02T18:46:42.505181+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.2B"" is a faithful formatting of ""one point two billion"" (currency inferred from ""raised"" context is reasonable, though strictly the $ sign adds a unit; acceptable as entity formatting).",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,581.0095409979112,566.6657499969006,1873,159,0.00024195,stop,,2026-05-02T18:46:41.776771+00:00,2026-05-02T18:46:42.357808+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The output faithfully formats the spoken amount as -$47.50.,True,,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,603.1908339937218,581.6836669691838,1876,97,0.0002628,stop,,2026-05-02T18:46:41.795532+00:00,2026-05-02T18:46:42.398750+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%"" preserves meaning exactly.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,375.6022499874234,354.6426250250079,1867,101,0.00020625,stop,,2026-05-02T18:46:41.896805+00:00,2026-05-02T18:46:42.272426+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty percent"" formatted as ""40%"" preserves meaning exactly.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,768.1542499922216,767.6755409920588,1868,95,0.0002028,stop,,2026-05-02T18:46:41.959906+00:00,2026-05-02T18:46:42.728099+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves meaning exactly.,True,,
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,850.4320840002038,807.3698750231415,1889,129,0.00022635,stop,,2026-05-02T18:46:42.223786+00:00,2026-05-02T18:46:43.074251+00:00,True,,,pass,Matches reference exactly.,followed,Used XXX-XXX-XXXX format as instructed.,False,fabricated,"Input has ten digits (9-8-4-5-5-5-8-8-8-8) but output drops one digit, formatting as 984-555-8888 instead of preserving all digits.",True,,
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,dial +14805557890,830.9458749718033,805.1625000080094,1886,279,0.0003159,stop,,2026-05-02T18:46:42.272456+00:00,2026-05-02T18:46:43.103426+00:00,True,True,e164_phone,pass,Matches reference exactly.,followed,E.164 format applied.,False,minor_addition,"The digits match (4805557890), but the ""+1"" country code was added though not stated in the input.",True,,
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,1055.9822500217706,1046.6825410258025,1875,149,0.00023625,stop,,2026-05-02T18:46:42.357844+00:00,2026-05-02T18:46:43.413854+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken digits are correctly formatted as a phone number without altering content.,True,,
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,648.1154999928549,615.3901669895276,1890,115,0.0002181,stop,,2026-05-02T18:46:42.398784+00:00,2026-05-02T18:46:43.046926+00:00,True,False,ssn_redaction,pass,Matches reference exactly.,followed,SSN formatted as XXX-XX-XXXX as instructed.,False,none,SSN digits formatted correctly with standard hyphenation; all content preserved.,False,regex_judge_disagree,
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,746.1773749673739,726.2281670118682,1897,239,0.00035115,stop,,2026-05-02T18:46:42.505490+00:00,2026-05-02T18:46:43.251735+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,SSN redacted with last 4 digits as instructed.,False,fabricated,"The input digits are 222-33-4444 but the output redacted the first five and only kept 4444; however, the redaction itself replaces actual spoken digits with X's, which is a formatting choice, but the structure XXX-XX doesn't fabricate new content. Actually the digits 222 and 33 are dropped/masked—this is redaction, not fabrication. Reconsidering: masking is a transformation, not hallucination. No new content added.",True,,
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,850.0591670162976,838.2832079660147,1896,252,0.0004356,stop,,2026-05-02T18:46:42.579621+00:00,2026-05-02T18:46:43.429737+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,SSN redacted with last 4 digits as instructed.,False,none,"SSN digits 666-01-9999 were redacted to XXX-XX-9999, which is acceptable formatting/masking preserving the last four.",True,,
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,366.00762500893325,352.9252919834107,1867,79,0.00019305,stop,,2026-05-02T18:46:42.728153+00:00,2026-05-02T18:46:43.094195+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""tennish"" is reasonably formatted as ""10ish"" preserving meaning.",True,,
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,520.2600419870578,493.3767920010723,1884,160,0.0002442,stop,,2026-05-02T18:46:43.027319+00:00,2026-05-02T18:46:43.547614+00:00,True,,,pass,Matches reference exactly.,followed,12-hour format with PM applied.,False,none,"""Fourteen hundred"" correctly formatted as 2:00 PM; content preserved.",True,,
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,494.90125000011176,474.50295800808817,1867,107,0.00020985,stop,,2026-05-02T18:46:43.046972+00:00,2026-05-02T18:46:43.541915+00:00,False,,,pass,7:30 is a valid formatting; AM/PM not specified in input.,n_a,No instruction provided.,False,none,"""Half past seven"" correctly formatted as ""7:30"" with ""around"" preserved.",False,judge_pass_em_fail,
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,361.1662079929374,339.3992080236785,1881,85,0.00019875,stop,,2026-05-02T18:46:43.074293+00:00,2026-05-02T18:46:43.435490+00:00,True,,,pass,Matches reference exactly.,followed,No https:// prefix included.,False,none,"""dot com"" correctly formatted as "".com""; no content changed.",True,,
