run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CANONICAL-AVOMA-RANGE,7acc949020ec,,the budget range is eighty ninety thousand,"the budget range is 80,000–90,000","the budget range is $80,900",4198,4112,122,12,,stop,,2026-05-12T21:57:03.306625+00:00,2026-05-12T21:57:07.505313+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,AUG-SSN-008-42,7acc949020ec,,could you write down social five five five four four three three two two,could you write down social 555-44-3322,could you write down social 555-44-3322,4233,4101,129,18,,stop,,2026-05-12T21:57:03.302054+00:00,2026-05-12T21:57:07.535306+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,AUG-DRUG-WITH-DOSE-011-42,7acc949020ec,,gabapentin three hundred milligrams at bedtime,gabapentin 300 mg at bedtime,gabapentin 300 mg at bedtime,4278,4153,124,11,,stop,,2026-05-12T21:57:03.294104+00:00,2026-05-12T21:57:07.572687+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,AUG-DATE-INTERVAL-016-42,7acc949020ec,,i was employed there from march twenty nineteen to october twenty twenty one,i was employed there from March 2019 to October 2021,i was employed there from March 2019 to October 2021,4309,4119,129,19,,stop,,2026-05-12T21:57:03.289937+00:00,2026-05-12T21:57:07.599194+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,AUG-SSN-004-42,7acc949020ec,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,for verification ssn is four four four five five six six six six,for verification ssn is XXX-XX-6666,for verification ssn is XXX-XX-6666,4301,4105,152,14,,stop,,2026-05-12T21:57:03.299555+00:00,2026-05-12T21:57:07.601538+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CANONICAL-AVOMA-YEAR,7acc949020ec,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,4331,4141,123,11,,stop,,2026-05-12T21:57:03.308756+00:00,2026-05-12T21:57:07.639753+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,AUG-DATE-INTERVAL-009-42,7acc949020ec,,from the third to the seventeenth of september,from the 3rd to the 17th of September,from the 3rd to the 17th of September,4367,4014,124,14,,stop,,2026-05-12T21:57:03.285678+00:00,2026-05-12T21:57:07.652943+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CANONICAL-CRESTA-PERCENT,7acc949020ec,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,5048,4855,121,9,,stop,,2026-05-12T21:57:03.315025+00:00,2026-05-12T21:57:08.363393+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CANONICAL-TALKATOO-CENTURY,7acc949020ec,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/26/2026,5050,4984,142,14,,stop,,2026-05-12T21:57:03.325153+00:00,2026-05-12T21:57:08.375284+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CANONICAL-NIAGARA-PHONE,7acc949020ec,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 17342722384,5067,4990,141,16,,stop,,2026-05-12T21:57:03.320785+00:00,2026-05-12T21:57:08.388342+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CANONICAL-RINGCENTRAL-PHONE,7acc949020ec,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,5087,4989,129,19,,stop,,2026-05-12T21:57:03.322977+00:00,2026-05-12T21:57:08.410909+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CANONICAL-NIAGARA-ORDERID,7acc949020ec,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-34272-2384,5184,4990,154,18,,stop,,2026-05-12T21:57:03.317141+00:00,2026-05-12T21:57:08.502007+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CANONICAL-CRESTA-CURRENCY,7acc949020ec,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,5344,5211,124,12,,stop,,2026-05-12T21:57:03.312916+00:00,2026-05-12T21:57:08.657828+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CARD-010,7acc949020ec,,six items in the cart,6 items in the cart,6 items in the cart,5916,5753,120,6,,stop,,2026-05-12T21:57:03.332640+00:00,2026-05-12T21:57:09.249005+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CARD-E004,7acc949020ec,,give or take a hundred or so,give or take 100 or so,give or take a hundred or so,5922,5754,122,8,,stop,,2026-05-12T21:57:03.335339+00:00,2026-05-12T21:57:09.257623+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CARD-006,7acc949020ec,,we hit one hundred subscribers,we hit 100 subscribers,we hit 100 subscribers,5930,5762,120,8,,stop,,2026-05-12T21:57:03.330164+00:00,2026-05-12T21:57:09.261040+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CARD-001,7acc949020ec,Render numbers as digits.,there are twenty three people in the room,there are 23 people in the room,there are 23 people in the room,5935,5632,133,10,,stop,,2026-05-12T21:57:03.327358+00:00,2026-05-12T21:57:09.262945+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CARD-O-003,7acc949020ec,,our fifth attempt,our 5th attempt,our 5th attempt,5984,5983,118,6,,stop,,2026-05-12T21:57:03.339874+00:00,2026-05-12T21:57:09.324131+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CANONICAL-CRESTA-ACCOUNT-ID,7acc949020ec,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 100203004,6106,5521,127,15,,stop,,2026-05-12T21:57:03.310827+00:00,2026-05-12T21:57:09.417104+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CARD-PX-002,7acc949020ec,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,6087,5879,137,11,,stop,,2026-05-12T21:57:03.342099+00:00,2026-05-12T21:57:09.429641+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CARD-Y-001,7acc949020ec,,we launched in nineteen ninety nine,we launched in 1999,we launched in 1999,6611,6427,121,9,,stop,,2026-05-12T21:57:03.345116+00:00,2026-05-12T21:57:09.956424+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CC-007,7acc949020ec,,it's six oh one one oh oh oh oh oh oh oh oh oh oh oh four,it's 6011 0000 0000 0004,it's 6011 0000 0000 0004,6663,6558,133,23,,stop,,2026-05-12T21:57:03.351827+00:00,2026-05-12T21:57:10.015255+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CC-010,7acc949020ec,,the visa is four five three nine one four eight eight oh three four three six four six seven,the visa is 4539 1488 0343 6467,the visa is 4539 1488 0343 6467,6662,6546,134,24,,stop,,2026-05-12T21:57:03.354156+00:00,2026-05-12T21:57:10.017065+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CC-E001,7acc949020ec,Format Amex as XXXX XXXXXX XXXXX.,the amex is three seven one four four nine six three five three nine eight four three one,the amex is 3714 496353 98431,the amex is 3714 496353 98431,6737,6543,150,23,,stop,,2026-05-12T21:57:03.356492+00:00,2026-05-12T21:57:10.093856+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CC-003,7acc949020ec,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,it's four oh oh oh one two three four five six seven eight nine oh one two,it's 4000 1234 5678 9012,it's 4000 1234 5678 9012,6748,6549,154,23,,stop,,2026-05-12T21:57:03.347861+00:00,2026-05-12T21:57:10.096356+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CC-R-001,7acc949020ec,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,the card is four one one one one one one one one one one one one two three four,the card is XXXX XXXX XXXX 1234,the card is XXXX XXXX XXXX 1234,6737,6544,157,15,,stop,,2026-05-12T21:57:03.360938+00:00,2026-05-12T21:57:10.098456+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CARD-L-003,7acc949020ec,,the file has fifty thousand rows,"the file has 50,000 rows","the file has 50,000 rows",6782,6577,121,12,,stop,,2026-05-12T21:57:03.337627+00:00,2026-05-12T21:57:10.119793+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-E002,7acc949020ec,,the audit was sometime in q three,the audit was sometime in Q3,the audit was sometime in Q3,7374,7333,122,8,,stop,,2026-05-12T21:57:03.365355+00:00,2026-05-12T21:57:10.740009+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-006,7acc949020ec,,on august thirty first he resigned,on August 31 he resigned,on August 31 he resigned,7385,7055,121,8,,stop,,2026-05-12T21:57:03.363105+00:00,2026-05-12T21:57:10.748700+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-EU-001,7acc949020ec,Format dates as DD/MM/YYYY.,meeting on the third of february twenty twenty six,meeting on the 03/02/2026,meeting on the 03/02/2026,7410,7182,137,15,,stop,,2026-05-12T21:57:03.367444+00:00,2026-05-12T21:57:10.777797+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-ISO-006,7acc949020ec,Format dates as ISO 8601.,end of fiscal is december thirty first twenty twenty six,end of fiscal is 2026-12-31,end of fiscal is 2026-12-31,7523,7330,140,16,,stop,,2026-05-12T21:57:03.373769+00:00,2026-05-12T21:57:10.897743+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-ISO-003,7acc949020ec,Format dates as ISO 8601.,delivery date june ninth twenty twenty five,delivery date 2025-06-09,delivery date 2025-06-09,7533,7344,138,14,,stop,,2026-05-12T21:57:03.371711+00:00,2026-05-12T21:57:10.905341+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-ISO-001,7acc949020ec,Format dates as ISO 8601.,the launch is march fifth twenty twenty six,the launch is 2026-03-05,the launch is 2026-03-05,7548,7341,138,15,,stop,,2026-05-12T21:57:03.369578+00:00,2026-05-12T21:57:10.918396+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-ISO-007,7acc949020ec,Format dates as ISO 8601.,flight is on october fourteenth twenty twenty six,flight is on 2026-10-14,flight is on 2026-10-14,7557,7342,140,15,,stop,,2026-05-12T21:57:03.375841+00:00,2026-05-12T21:57:10.933658+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,CC-E002,7acc949020ec,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111 1111 1111 1111,7576,7341,143,22,,stop,,2026-05-12T21:57:03.358736+00:00,2026-05-12T21:57:10.935418+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,EMAIL-010,7acc949020ec,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,8130,8111,121,6,,stop,,2026-05-12T21:57:03.392110+00:00,2026-05-12T21:57:11.523058+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,EMAIL-E002,7acc949020ec,,the address is alerts at mail dot example dot com,the address is alerts@mail.example.com,the address is alerts@mail.example.com,8140,8107,125,8,,stop,,2026-05-12T21:57:03.394289+00:00,2026-05-12T21:57:11.535068+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DRUG-007,7acc949020ec,Format dosages with mg/mcg unit abbreviations.,amlodipine five milligrams daily,amlodipine 5 mg daily,amlodipine 5 mg daily,8153,8115,139,9,,stop,,2026-05-12T21:57:03.387088+00:00,2026-05-12T21:57:11.540286+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DRUG-002,7acc949020ec,,amoxicillin two fifty milligrams three times a day,amoxicillin 250 mg three times a day,amoxicillin 250 mg three times a day,8175,8121,126,13,,stop,,2026-05-12T21:57:03.384431+00:00,2026-05-12T21:57:11.559452+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-PX-006,7acc949020ec,Render dates in long-form English.,we filed on the third of october twenty twenty four,"we filed on October 3, 2024",we filed on the third of October 2024,8187,7989,138,13,,stop,,2026-05-12T21:57:03.377910+00:00,2026-05-12T21:57:11.565164+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DRUG-013,7acc949020ec,,furosemide forty milligrams in the morning,furosemide 40 mg in the morning,furosemide 40 mg in the morning,8311,8126,125,12,,stop,,2026-05-12T21:57:03.389969+00:00,2026-05-12T21:57:11.701515+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-W002,7acc949020ec,"Render dates in long-form English (e.g. January 5, 2026).",born august seventh nineteen ninety,"born August 7, 1990","born August 7, 1990",8338,8118,145,11,,stop,,2026-05-12T21:57:03.382295+00:00,2026-05-12T21:57:11.720603+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,EMAIL-S-007,7acc949020ec,,j q public at mail dot com,jqpublic@mail.com,jqpublic@mail.com,8788,8767,122,5,,stop,,2026-05-12T21:57:03.402966+00:00,2026-05-12T21:57:12.191225+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,EMAIL-E003,7acc949020ec,,send to four oh four at error dot dev,send to 404@error.dev,send to 404@error.dev,8813,8514,124,10,,stop,,2026-05-12T21:57:03.396456+00:00,2026-05-12T21:57:12.210438+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,ID-A-007,7acc949020ec,Render case numbers as plain digits.,the case number is seven seven seven eight eight eight nine nine,the case number is 77788899,the case number is 77788899,8830,8768,139,14,,stop,,2026-05-12T21:57:03.405027+00:00,2026-05-12T21:57:12.235959+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,DATE-US-001,7acc949020ec,Format dates as MM/DD/YYYY.,the date is march fifth twenty twenty six,the date is 03/05/2026,the date is 03/05/2026,8857,8529,135,15,,stop,,2026-05-12T21:57:03.380067+00:00,2026-05-12T21:57:12.238045+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,EMAIL-S-005,7acc949020ec,,p dot patel at hospital dot org,p.patel@hospital.org,p.patel@hospital.org,9495,9118,123,7,,stop,,2026-05-12T21:57:03.398749+00:00,2026-05-12T21:57:12.894015+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,EMAIL-S-006,7acc949020ec,,e v a at workmail dot net,eva@workmail.net,eva@workmail.net,9513,9203,123,6,,stop,,2026-05-12T21:57:03.400841+00:00,2026-05-12T21:57:12.914657+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,ID-C-008,7acc949020ec,,ticket five hundred sixty seven oh nine,ticket 56709,ticket 56709,9504,9474,122,8,,stop,,2026-05-12T21:57:03.414383+00:00,2026-05-12T21:57:12.918552+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,ID-A-013,7acc949020ec,,order id three two one zero zero seven,order id 321007,order id 321007,9509,9317,123,10,,stop,,2026-05-12T21:57:03.412207+00:00,2026-05-12T21:57:12.921565+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,ID-A-008,7acc949020ec,,ticket id t k t one zero zero five,ticket id TKT1005,ticket id TKT1005,9549,9546,124,9,,stop,,2026-05-12T21:57:03.407102+00:00,2026-05-12T21:57:12.956866+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,ID-A-010,7acc949020ec,,your member number is one two three dash four five six dash seven eight nine,your member number is 123-456-789,your member number is 123-456-789,9659,9473,130,17,,stop,,2026-05-12T21:57:03.410137+00:00,2026-05-12T21:57:13.069660+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,ID-L-004,7acc949020ec,,license plate seven a b c one two three,license plate 7ABC123,license plate 7ABC123,9654,9458,124,9,,stop,,2026-05-12T21:57:03.418609+00:00,2026-05-12T21:57:13.072921+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,ID-C-009,7acc949020ec,,id eight zero zero five five five oh oh oh oh,id 800555000,id 8005550000,9660,9462,126,13,,stop,,2026-05-12T21:57:03.416498+00:00,2026-05-12T21:57:13.077296+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,ID-L-005,7acc949020ec,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,10281,10233,126,12,,stop,,2026-05-12T21:57:03.427312+00:00,2026-05-12T21:57:13.709247+00:00
ft-qwen3.5-9b-smart-fmt-20260512T215325Z,ft-qwen3.5-9b-smart-fmt,together,INT-004,7acc949020ec,,the conference is october twentieth through october twenty third,the conference is October 20 through October 23,the conference is October 20 through October 23,10418,10224,126,13,,stop,,2026-05-12T21:57:03.430267+00:00,2026-05-12T21:57:13.848926+00:00
