sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 mg every 4 hours as needed,395.8629170083441,345.24624998448417,937,20,0.00020929,stop,,2026-05-02T08:13:19.180754+00:00,2026-05-02T08:13:19.576680+00:00,True,,,pass,"Candidate output exactly matches the reference output with correct drug name, dose conversion (650 mg), and frequency formatting.",n_a,No formatting instruction provided; default formatting applied correctly.,False,none,All content from the input is preserved; only formatting standardized (numbers/abbreviations converted from words to numerals and symbols).,True,,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing at acmecorp.com,291.8008330161683,268.7707500299439,934,14,0.00020488,stop,,2026-05-02T08:13:19.197530+00:00,2026-05-02T08:13:19.489385+00:00,False,,,wrong_value,"Email address format is incorrect; ""at"" should be replaced with ""@"" symbol.",n_a,No formatting instruction provided.,False,minor_addition,"Converted ""acmecorp dot com"" to standard email format ""acmecorp.com"" - formatting change that preserves content.",True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,254.8126670299098,238.37791703408584,930,10,0.00020136,stop,,2026-05-02T08:13:19.250702+00:00,2026-05-02T08:13:19.505573+00:00,False,,,wrong_value,"Candidate failed to convert text-spoken email address to proper email format; ""at"" should be ""@"" and ""dot"" should be ""."".",n_a,No formatting instruction provided; default formatting applies.,False,none,"The output correctly formats the email address from spoken form ""mybiz dot net"" to standard format ""mybiz.net"" without altering content.",True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to John dot Smith at acme.com,276.82654198724777,248.79108398454264,947,14,0.00020865,stop,,2026-05-02T08:13:19.367133+00:00,2026-05-02T08:13:19.644001+00:00,False,,,style_violation,"Email address value is correct, but the candidate output contains uppercase ""John"" when the instruction explicitly requires lowercase rendering.",partial,"Candidate honored the lowercase requirement for ""acme.com"" and removed spaces, but failed to apply lowercase to the first part of the email address.",False,none,"All content from input is preserved; only formatting changed (capitalization and spelling out ""dot"" to punctuation).",True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,351.73845797544345,323.54320801096037,934,15,0.00020547,stop,,2026-05-02T08:13:19.367543+00:00,2026-05-02T08:13:19.719316+00:00,True,,,pass,Candidate output matches reference exactly; license number correctly formatted with uppercase D and consecutive digits.,n_a,No formatting instruction provided; default formatting only.,False,none,All content from input is preserved; only formatting (capitalization and spacing) changed.,True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C 04987654,286.6987920133397,245.25933299446478,938,20,0.00020958,stop,,2026-05-02T08:13:19.368577+00:00,2026-05-02T08:13:19.655308+00:00,False,,,style_violation,License number value is correct (C04987654) but candidate inserted an unwanted space after the letter.,n_a,No formatting instruction provided.,False,none,"All content from input preserved; ""c oh four nine eight seven six five four"" correctly formatted as ""C 04987654"" with proper capitalization and spacing.",True,,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,274.3780830060132,251.44324998836964,935,16,0.00020635,stop,,2026-05-02T08:13:19.428788+00:00,2026-05-02T08:13:19.703208+00:00,True,,,pass,Candidate output matches reference exactly: passport number M23456789,n_a,No formatting instruction provided,False,minor_addition,"Only capitalization of ""m"" to ""M"" and removal of spaces; no content altered, just formatting.",True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,278.13916601007804,263.6586250155233,931,14,0.00020401,stop,,2026-05-02T08:13:19.489446+00:00,2026-05-02T08:13:19.767623+00:00,True,,,pass,Candidate output matches reference exactly.,n_a,No formatting instruction provided.,False,none,Output correctly converts spelled-out dates to numeric format while preserving all content.,True,,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,546.3525829836726,253.71645798441023,933,15,0.00020518,stop,,2026-05-02T08:13:19.505633+00:00,2026-05-02T08:13:20.052034+00:00,True,,,pass,Candidate output matches reference exactly: both dates properly capitalized and formatted with ordinal numerals converted to standard digits.,n_a,"No formatting instruction provided, only default formatting applies.",False,none,The output correctly converts written-out dates to numeric format while preserving all content and capitalizing the month names appropriately.,True,,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,q one of 2026 through q two,521.6777080204338,490.97879201872274,933,16,0.00028001,stop,,2026-05-02T08:13:19.576789+00:00,2026-05-02T08:13:20.098522+00:00,False,,,style_violation,"Quarter abbreviations should be capitalized (Q1, Q2) per standard date formatting; candidate used lowercase q.",n_a,No formatting instruction provided.,False,none,"The output reformats ""twenty twenty six"" to the numeral ""2026"", which is a standard formatting change that preserves the content without adding, dropping, or fabricating information.",True,,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is save twenty for 20% off,278.654458001256,233.15966699738055,943,25,0.00021398,stop,,2026-05-02T08:13:19.644055+00:00,2026-05-02T08:13:19.922774+00:00,False,,,wrong_value,"The promotional code should be formatted as ""SAVE20"" (uppercase, numerals) but candidate output ""save twenty"" kept the text form with lowercase and spelled-out number.",n_a,No formatting instruction provided; default formatting applies.,False,none,"The output correctly formats the input with periods, slashes, and converts ""twenty percent"" to ""20%"", which are formatting changes that preserve the original content.",True,,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the $250,000 investment",1502.3007079726085,878.7551249843091,937,24,0.00021165,stop,,2026-05-02T08:13:19.655391+00:00,2026-05-02T08:13:21.157724+00:00,False,,,pass,Candidate correctly formatted both PERCENT (300%) and MONEY (added $ sign). The $ prefix for currency is a stylistically equivalent variant under default formatting with no specific instruction.,n_a,No formatting instruction provided.,False,none,Numbers and amounts converted to standard formatting (numerals/currency symbols) without altering content.,False,judge_pass_em_fail,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call 555-867-5309 at 15:30,521.2291249772534,474.4103329721838,961,26,0.00021979,stop,,2026-05-02T08:13:19.703251+00:00,2026-05-02T08:13:20.224520+00:00,False,,,style_violation,Phone number value is correct but format is 555-867-5309 instead of E.164 format +15558675309 as prompted; time is correctly formatted as 15:30.,partial,"Time format instruction (24-hour) was followed, but phone number instruction (E.164) was not.",False,none,"The output reformats the phone number and converts 3:30 PM to 24-hour time (15:30), which are standard formatting operations that preserve all the original content from the input.",True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,403.84249994531274,382.61299999430776,933,14,0.00020459,stop,,2026-05-02T08:13:19.719360+00:00,2026-05-02T08:13:20.123237+00:00,True,,,pass,Candidate output matches reference exactly: $2.5M is the correct formatting for two point five million dollars.,n_a,No formatting instruction provided; default formatting only.,False,none,"The output correctly converts the written number ""two point five million dollars"" to ""$2.5M"" — a valid formatting transformation that preserves all content.",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,321.2590829934925,292.86220797803253,930,12,0.00020254,stop,,2026-05-02T08:13:19.767673+00:00,2026-05-02T08:13:20.089000+00:00,True,,,pass,Candidate output matches reference exactly; correctly formatted MONEY entity with B suffix for billions.,n_a,No formatting instruction provided; default formatting applied correctly.,False,none,"The output reformats ""one point two billion"" into ""$1.2B"" which preserves all the numerical information from the input without adding or removing any content.",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was minus $47.50,331.41141600208357,308.71416605077684,934,15,0.00020547,stop,,2026-05-02T08:13:19.922975+00:00,2026-05-02T08:13:20.254457+00:00,False,,,style_violation,"The numeric value is correct ($47.50), but ""minus"" was not converted to the standard negative money format using the minus sign (-).",n_a,No formatting instruction was provided.,False,none,"The output accurately converts the spoken words ""minus forty seven dollars and fifty cents"" into the formatted equivalent ""-$47.50"" with no content lost or added.",True,,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only one percent churn,250.3594170557335,236.53295903932303,937,9,0.0002028,stop,,2026-05-02T08:13:20.052105+00:00,2026-05-02T08:13:20.302520+00:00,False,,,style_violation,"Numeric percent value should be formatted as ""1%"" per the instruction, but candidate left it as written text ""one percent"".",ignored,Instruction to use the % symbol was not honored; candidate output contains no % symbol.,True,none,"Output exactly matches input word-for-word with no additions, deletions, or fabrications.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,279.96866701869294,268.1851669913158,928,9,0.00020019,stop,,2026-05-02T08:13:20.089154+00:00,2026-05-02T08:13:20.369193+00:00,True,,,pass,"Candidate output matches reference exactly: ""40% off""",n_a,No formatting instruction provided.,False,none,"The output correctly converts ""forty percent"" to ""40%"" and preserves ""off"" — this is legitimate formatting, not hallucination.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,zero point 5% margin,739.0684589627199,730.8506249682978,929,11,0.00020166,stop,,2026-05-02T08:13:20.098578+00:00,2026-05-02T08:13:20.837687+00:00,False,,,style_violation,"The numeric value is correct (0.5%) but ""zero"" was left in word form instead of being converted to the digit ""0"".",n_a,No formatting instruction was provided.,False,minor_addition,"Minor formatting change: ""five"" converted to numeral ""5"" and ""percent"" abbreviated to ""%"", which are stylistic conventions that preserve meaning.",True,,
