sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,503.46004095626995,477.75991598609835,1883,16,0.00033279,stop,,2026-05-02T22:18:08.302862+00:00,2026-05-02T22:18:08.806368+00:00
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,492.3919169814326,469.70274997875094,1880,13,0.00033015,stop,,2026-05-02T22:18:08.334454+00:00,2026-05-02T22:18:08.826878+00:00
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-34272-2384,619.4168330403045,531.8280000356026,1912,22,0.00034474,stop,,2026-05-02T22:18:08.342097+00:00,2026-05-02T22:18:08.961570+00:00
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 17342722384,578.1101249740459,524.7324589872733,1899,20,0.00056251,stop,,2026-05-02T22:18:08.753173+00:00,2026-05-02T22:18:09.331346+00:00
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,877.7004579897039,840.7662080135196,1888,23,0.00056109,stop,,2026-05-02T22:18:08.754609+00:00,2026-05-02T22:18:09.632353+00:00
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/06/2026,527.4120409740135,523.7373749841936,1900,18,0.00056162,stop,,2026-05-02T22:18:08.806421+00:00,2026-05-02T22:18:09.333867+00:00
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,854.5671669999138,829.7969169798307,1888,10,0.00047918,stop,,2026-05-02T22:18:08.826929+00:00,2026-05-02T22:18:09.681547+00:00
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -5,820.1850000186823,811.1336250440218,1878,9,0.00047569,stop,,2026-05-02T22:18:08.834399+00:00,2026-05-02T22:18:09.654622+00:00
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,830.4829170228913,797.1617500297725,1895,15,0.00048416,stop,,2026-05-02T22:18:08.851200+00:00,2026-05-02T22:18:09.681766+00:00
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is XXXX XXXX XXXX XXXX,830.3385829785839,780.7728329789825,1913,16,0.00048997,stop,,2026-05-02T22:18:08.855353+00:00,2026-05-02T22:18:09.685766+00:00
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,563.6081659467891,484.19412499060854,1901,26,0.00056663,stop,,2026-05-02T22:18:08.961651+00:00,2026-05-02T22:18:09.525320+00:00
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 4367,1059.4029999920167,591.3880420266651,1913,17,0.00034208,stop,,2026-05-02T22:18:09.331540+00:00,2026-05-02T22:18:10.390993+00:00
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,1028.1009169993922,1012.1017919736914,1896,19,0.00033833,stop,,2026-05-02T22:18:09.333974+00:00,2026-05-02T22:18:10.362107+00:00
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,483.34566701669246,453.21212499402463,1895,19,0.00033804,stop,,2026-05-02T22:18:09.525870+00:00,2026-05-02T22:18:10.009270+00:00
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,482.520374993328,446.50995900155976,1896,19,0.00033833,stop,,2026-05-02T22:18:09.632414+00:00,2026-05-02T22:18:10.114991+00:00
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,569.5396249648184,547.5259160157293,1900,17,0.00033831,stop,,2026-05-02T22:18:09.654853+00:00,2026-05-02T22:18:10.224433+00:00
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,686.7006670217961,636.3981670001522,1883,15,0.0003322,stop,,2026-05-02T22:18:09.681822+00:00,2026-05-02T22:18:10.368540+00:00
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 mg every 4 hours as needed,605.4267089930363,579.9009170150384,1887,20,0.00033631,stop,,2026-05-02T22:18:09.682268+00:00,2026-05-02T22:18:10.287751+00:00
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,1194.4504160201177,1179.0183749981225,1884,14,0.0003319,stop,,2026-05-02T22:18:09.686037+00:00,2026-05-02T22:18:10.880536+00:00
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,518.042334006168,496.6777500230819,1880,10,0.00032838,stop,,2026-05-02T22:18:10.009326+00:00,2026-05-02T22:18:10.527414+00:00
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,588.013333035633,567.2361250035465,1897,14,0.00033567,stop,,2026-05-02T22:18:10.115061+00:00,2026-05-02T22:18:10.703109+00:00
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,581.0249169589952,553.5758339683525,1884,15,0.00033249,stop,,2026-05-02T22:18:10.224482+00:00,2026-05-02T22:18:10.805535+00:00
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,510.9098330140114,476.68241697829217,1888,19,0.00033601,stop,,2026-05-02T22:18:10.287797+00:00,2026-05-02T22:18:10.798755+00:00
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,622.0370000228286,576.5887500019744,1885,16,0.00033337,stop,,2026-05-02T22:18:10.362316+00:00,2026-05-02T22:18:10.984394+00:00
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,581.9721249863505,566.9203329598531,1881,14,0.00033103,stop,,2026-05-02T22:18:10.368841+00:00,2026-05-02T22:18:10.950846+00:00
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,557.5024579884484,546.5720829670317,1883,15,0.0003322,stop,,2026-05-02T22:18:10.391154+00:00,2026-05-02T22:18:10.948739+00:00
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,q one of 2026 through q two,812.8140000044368,781.9921250338666,1883,16,0.00033279,stop,,2026-05-02T22:18:10.527468+00:00,2026-05-02T22:18:11.340329+00:00
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,459.36816703760996,428.30566701013595,1893,26,0.00034159,stop,,2026-05-02T22:18:10.703152+00:00,2026-05-02T22:18:11.162557+00:00
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the $250,000 investment",913.1369999959134,471.6084999963641,1887,24,0.00033867,stop,,2026-05-02T22:18:10.798810+00:00,2026-05-02T22:18:11.711983+00:00
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,442.0623749610968,383.61995795276016,1911,25,0.00056894,stop,,2026-05-02T22:18:10.805656+00:00,2026-05-02T22:18:11.247763+00:00
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,1514.2054169555195,911.6338340099901,1883,14,0.00033161,stop,,2026-05-02T22:18:10.880599+00:00,2026-05-02T22:18:12.394836+00:00
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,471.54300002148375,453.1753750052303,1880,12,0.00032956,stop,,2026-05-02T22:18:10.948798+00:00,2026-05-02T22:18:11.420386+00:00
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,507.89687503129244,468.06325000943616,1884,14,0.0003319,stop,,2026-05-02T22:18:10.950909+00:00,2026-05-02T22:18:11.458835+00:00
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,486.513624957297,477.6974159758538,1887,10,0.00033041,stop,,2026-05-02T22:18:10.984444+00:00,2026-05-02T22:18:11.470994+00:00
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,815.3865840286016,807.3085420182906,1878,9,0.00032721,stop,,2026-05-02T22:18:11.162942+00:00,2026-05-02T22:18:11.978367+00:00
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,788.2378340000287,778.8264999981038,1879,10,0.00032809,stop,,2026-05-02T22:18:11.247813+00:00,2026-05-02T22:18:12.036080+00:00
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,520.8207920077257,472.14825003175065,1900,20,0.00034008,stop,,2026-05-02T22:18:11.340410+00:00,2026-05-02T22:18:11.861251+00:00
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,dial +14805557890,433.70995798613876,413.6564580257982,1900,19,0.00033949,stop,,2026-05-02T22:18:11.420437+00:00,2026-05-02T22:18:11.854181+00:00
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,559.2770840157755,511.3841670099646,1886,19,0.00033543,stop,,2026-05-02T22:18:11.458963+00:00,2026-05-02T22:18:12.018272+00:00
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,1038.6579589685425,997.6487919921055,1901,21,0.00034096,stop,,2026-05-02T22:18:11.471071+00:00,2026-05-02T22:18:12.509775+00:00
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is 222-33-XXXX,599.7615829692222,546.3588749989867,1908,17,0.00034063,stop,,2026-05-02T22:18:11.712017+00:00,2026-05-02T22:18:12.311812+00:00
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn 666-01-9999,525.2550420118496,511.0584170324728,1907,19,0.00034152,stop,,2026-05-02T22:18:11.854226+00:00,2026-05-02T22:18:12.379508+00:00
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,396.2031669798307,387.20454199938104,1878,10,0.00055052,stop,,2026-05-02T22:18:11.861358+00:00,2026-05-02T22:18:12.257606+00:00
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,409.5343329827301,367.4212920013815,1896,15,0.00033597,stop,,2026-05-02T22:18:11.978418+00:00,2026-05-02T22:18:12.387976+00:00
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,325.54191700182855,311.11220899038017,1878,11,0.00032839,stop,,2026-05-02T22:18:12.018305+00:00,2026-05-02T22:18:12.343877+00:00
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,399.94149998528883,395.01533401198685,1892,10,0.00033186,stop,,2026-05-02T22:18:12.036113+00:00,2026-05-02T22:18:12.436096+00:00
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,330.27041604509577,313.238958013244,1881,10,0.00032867,stop,,2026-05-02T22:18:12.257659+00:00,2026-05-02T22:18:12.587983+00:00
URL-S-006,URL,spoken_form,synthetic,edge,,our company dot com forward slash careers,ourcompany.com/careers,ourcompany.com/careers,389.0625420026481,287.6211670227349,1881,11,0.00032926,stop,,2026-05-02T22:18:12.311857+00:00,2026-05-02T22:18:12.700960+00:00
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,messy,messy,,hi yeah uh so i'm calling about a charge on my account of uh three forty two ninety nine from uh march fourth and i need to dispute it my callback number is six one seven five five five oh four nine eight,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,1374.275124981068,1194.351582962554,1918,55,0.00036595,stop,,2026-05-02T22:18:12.343918+00:00,2026-05-02T22:18:13.718222+00:00
MESSY-002,DATE|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,so the patient uh last came in on february twenty second twenty twenty six and we prescribed uh metformin five hundred milligrams twice daily and she weighs about one sixty two pounds,"so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500mg twice daily and she weighs about 162 pounds","so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500 milligrams twice daily and she weighs about 162 pounds",364.13020797772333,277.26704196538776,1910,47,0.00035891,stop,,2026-05-02T22:18:12.379544+00:00,2026-05-02T22:18:12.743712+00:00
MESSY-003,MONEY|PERCENT|CARDINAL,finance,messy,messy,,yeah so the fund returned twenty two point three percent last year and uh the total aum is about three point two billion as of twenty twenty five and we're projecting another fifteen percent for twenty twenty six,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,yeah so the fund returned 22.3% last year and uh the total aum is about $3.2B as of 2025 and we're projecting another 15% for 2026,568.5503340209834,458.47912499448285,1914,53,0.00036361,stop,,2026-05-02T22:18:12.388013+00:00,2026-05-02T22:18:12.956592+00:00
MESSY-004,NUMERIC_ID|MONEY|DATE,contact_center,messy,messy,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",1339.0582920401357,352.38587501225993,1915,53,0.0003639,stop,,2026-05-02T22:18:12.394868+00:00,2026-05-02T22:18:13.733967+00:00
MESSY-005,PHONE_NUMBER|TIME,voice_agent,messy,messy,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 in the morning,400.3933329950087,296.17658304050565,1919,58,0.00036801,stop,,2026-05-02T22:18:12.436142+00:00,2026-05-02T22:18:12.836583+00:00
MESSY-006,CARDINAL|MONEY|PERCENT,meeting,messy,messy,,so we had uh forty seven people on the call and revenue came in at two point one million which is uh up nineteen point five percent year over year and we're targeting uh three million for twenty twenty six,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,so we had uh 47 people on the call and revenue came in at $2.1M which is uh 19.5% year over year and we're targeting uh $3 million for 2026,419.6709169773385,345.2906669699587,1915,52,0.00036331,stop,,2026-05-02T22:18:12.509896+00:00,2026-05-02T22:18:12.929609+00:00
MESSY-007,ADDRESS|PHONE_NUMBER|CARDINAL,emergency_dispatch,messy,messy,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,"caller says the incident is at uh 452 North Maple Street, Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building",796.1535829817876,451.76041597733274,1915,54,0.00036449,stop,,2026-05-02T22:18:12.588047+00:00,2026-05-02T22:18:13.384241+00:00
MESSY-008,SSN|DATE|NUMERIC_ID,contact_center,messy,messy,,okay can you verify your social it's uh five five five dash twelve dash one two three four and date of birth is uh august seventh nineteen sixty eight and your policy number is p o l zero zero seven seven four two,"okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742",okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7 1968 and your policy number is POL007742,389.9669580277987,286.5508330287412,1918,52,0.00036418,stop,,2026-05-02T22:18:12.701028+00:00,2026-05-02T22:18:13.091048+00:00
MESSY-009,PHONE_NUMBER|CARDINAL,contact_center (code-switched FR),messy,messy,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,oui so the number uh c'est 513695172506 and there are uh 23 locations in the network,460.2755419909954,419.69716700259596,1926,36,0.00035706,stop,,2026-05-02T22:18:12.743778+00:00,2026-05-02T22:18:13.204081+00:00
MESSY-010,DATE|CARDINAL|DRUG_WITH_DOSE,medical_dictation,messy,messy,,patient is a forty two year old male presenting on uh april tenth twenty twenty six uh complaining of chest pain for uh three days we started uh lisinopril ten milligrams once daily blood pressure was one forty over ninety,"patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10mg once daily blood pressure was 140/90","patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10 milligrams once daily blood pressure was 140 over 90",365.8864159951918,268.3225410291925,1918,62,0.00037008,stop,,2026-05-02T22:18:12.837131+00:00,2026-05-02T22:18:13.203092+00:00
MESSY-011,MONEY|DATE|EMAIL_ADDRESS|PHONE_NUMBER,sales_crm,messy,messy,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233",561.570624995511,455.7859170017764,1931,66,0.00037621,stop,,2026-05-02T22:18:12.929671+00:00,2026-05-02T22:18:13.491358+00:00
MESSY-012,CREDIT_CARD|MONEY,contact_center,messy,messy,Redact all but the last 4 digits of the card number as XXXX XXXX XXXX ####.,okay for the payment i'll use card ending in uh four one one one one one one one one one one one one two three four and the amount is uh three hundred forty two dollars and fifty cents,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,374.72858297405764,313.03304102038965,1940,39,0.00036289,stop,,2026-05-02T22:18:12.956768+00:00,2026-05-02T22:18:13.331538+00:00
MESSY-013,PERCENT|MONEY|CARDINAL,finance,messy,messy,,the mortgage rate came in at six point seven five percent on a loan of uh four hundred fifty thousand dollars and the monthly payment would be around uh two thousand nine hundred and forty dollars over thirty years,"the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years","the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years",541.4161249645986,461.7961670155637,1913,49,0.00036096,stop,,2026-05-02T22:18:13.091102+00:00,2026-05-02T22:18:13.632558+00:00
MESSY-014,DATE|MONEY|PERCENT,meeting,messy,messy,,so uh by twenty thirty we're targeting uh one hundred million in arr and uh that's a roughly forty percent compound annual growth rate based on our uh twenty twenty six baseline of about twenty two million,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,so uh by 2030 we're targeting uh $100 million in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22 million,1139.2338749719784,1047.8091249824502,1913,54,0.00036391,stop,,2026-05-02T22:18:13.203348+00:00,2026-05-02T22:18:14.342624+00:00
MESSY-015,NUMERIC_ID|DATE|MONEY,contact_center,messy,messy,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping",your order id is uh 17-34272-2384 and it shipped uh November 19 2025 and the total was uh $257.99 plus uh $22 shipping,977.2704999777488,821.636916953139,1917,55,0.00036566,stop,,2026-05-02T22:18:13.204114+00:00,2026-05-02T22:18:14.181461+00:00
MESSY-016,TIME|DATE,voice_agent,messy,messy,,so the appointment is uh let me see uh it's on uh march fifth at uh three thirty in the afternoon and uh if you need to reschedule the deadline to do that is uh forty eight hours before so that would be uh march third by three thirty pm,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,547.6167500019073,370.9279579925351,1926,64,0.00037358,stop,,2026-05-02T22:18:13.331604+00:00,2026-05-02T22:18:13.879266+00:00
