sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 173-427-2238,554.6079999767244,443.801874993369,2903,17,0.0002274,stop,,2026-05-03T06:23:42.822605+00:00,2026-05-03T06:23:43.377252+00:00
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,609.3776249908842,537.7497500157915,2892,18,0.00029601,stop,,2026-05-03T06:23:43.032309+00:00,2026-05-03T06:23:43.641711+00:00
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,06/26/2026,1679.6218329691328,1572.776957997121,2904,11,0.0004521,stop,,2026-05-03T06:23:43.135251+00:00,2026-05-03T06:23:44.814897+00:00
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,1611.2512089894153,1551.46170896478,2892,6,0.0004428,stop,,2026-05-03T06:23:43.142795+00:00,2026-05-03T06:23:44.754105+00:00
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -$5,1107.2483329917304,914.3228749744594,2882,4,0.0004383,stop,,2026-05-03T06:23:43.259951+00:00,2026-05-03T06:23:44.367243+00:00
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,867.6987079670653,758.1733749830164,2899,11,0.00045135,stop,,2026-05-03T06:23:43.377460+00:00,2026-05-03T06:23:44.245198+00:00
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,XXXX XXXX XXXX XXXX,688.8670000480488,609.4996660249308,2917,7,0.0002898675,stop,,2026-05-03T06:23:43.503954+00:00,2026-05-03T06:23:44.192877+00:00
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,688.4620420169085,563.2704169838689,2905,21,0.0002996175,stop,,2026-05-03T06:23:43.641759+00:00,2026-05-03T06:23:44.330241+00:00
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,XXXX XXXX XXXX 6777,1035.075165971648,730.4293749621138,2917,10,0.00045255,stop,,2026-05-03T06:23:44.192925+00:00,2026-05-03T06:23:45.228025+00:00
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on 15/07/2024,1263.116667047143,1148.9967500092462,2900,14,0.000456,stop,,2026-05-03T06:23:44.245227+00:00,2026-05-03T06:23:45.508413+00:00
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on 09/10/2025,612.5004580244422,530.3134580026381,2899,13,0.0002927925,stop,,2026-05-03T06:23:44.330319+00:00,2026-05-03T06:23:44.942853+00:00
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,444.49912500567734,371.9097499852069,2900,15,0.000453,stop,,2026-05-03T06:23:44.367284+00:00,2026-05-03T06:23:44.811824+00:00
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,899.4622079771943,751.9779580179602,2904,12,0.0004536,stop,,2026-05-03T06:23:44.754172+00:00,2026-05-03T06:23:45.653674+00:00
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,1407.0508339791559,1377.8310000197962,2887,11,0.00027193,stop,,2026-05-03T06:23:44.812175+00:00,2026-05-03T06:23:46.219250+00:00
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 milligrams every four hours as needed,611.9023750070482,495.9011669852771,2891,15,0.0002935725,stop,,2026-05-03T06:23:44.814977+00:00,2026-05-03T06:23:45.426910+00:00
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,470.5552090308629,363.48283401457593,2888,10,0.0002182,stop,,2026-05-03T06:23:44.942894+00:00,2026-05-03T06:23:45.413482+00:00
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,592.8346249856986,522.8179579717107,2884,5,0.00028509,stop,,2026-05-03T06:23:45.228060+00:00,2026-05-03T06:23:45.820927+00:00
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to John dot Smith at Acme dot Com,918.5946250217967,790.3227500501089,2901,10,0.00045015,stop,,2026-05-03T06:23:45.413522+00:00,2026-05-03T06:23:46.332136+00:00
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,979.1297909687273,909.6377909881994,2888,10,0.0004482,stop,,2026-05-03T06:23:45.426951+00:00,2026-05-03T06:23:46.406101+00:00
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,491.2907080142759,439.41108300350606,2892,15,0.00027678,stop,,2026-05-03T06:23:45.509744+00:00,2026-05-03T06:23:46.001063+00:00
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,615.1795409969054,464.4612910342403,2889,12,0.0002205,stop,,2026-05-03T06:23:45.653722+00:00,2026-05-03T06:23:46.268942+00:00
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,493.16620803438127,456.7432080511935,2885,10,0.00044475,stop,,2026-05-03T06:23:45.820980+00:00,2026-05-03T06:23:46.314186+00:00
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,606.5297079621814,533.7087919469923,2887,10,0.0002892825,stop,,2026-05-03T06:23:46.001164+00:00,2026-05-03T06:23:46.607744+00:00
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 of 2026 through Q2,1074.189416016452,852.8783750371076,2887,11,0.0002900625,stop,,2026-05-03T06:23:46.219304+00:00,2026-05-03T06:23:47.293543+00:00
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,1474.8489579651505,977.8197080013342,2897,21,0.0002988375,stop,,2026-05-03T06:23:46.275009+00:00,2026-05-03T06:23:47.749882+00:00
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the $250,000 investment",939.5262080361135,877.6886250125244,2891,19,0.0002966925,stop,,2026-05-03T06:23:46.314233+00:00,2026-05-03T06:23:47.253802+00:00
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,572.6909160148352,453.9010829757899,2915,21,0.000233,stop,,2026-05-03T06:23:46.332165+00:00,2026-05-03T06:23:46.904897+00:00
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,1439.5507919834927,1306.1117919860408,2887,9,0.00044655,stop,,2026-05-03T06:23:46.406128+00:00,2026-05-03T06:23:47.845698+00:00
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,565.7973749912344,546.0002920008264,2884,8,0.00026836,stop,,2026-05-03T06:23:46.607830+00:00,2026-05-03T06:23:47.173678+00:00
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,1515.928792010527,1308.116208994761,2888,10,0.0004482,stop,,2026-05-03T06:23:46.905057+00:00,2026-05-03T06:23:48.421011+00:00
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,548.7163329962641,534.1313749668188,2891,6,0.0002141,stop,,2026-05-03T06:23:47.173763+00:00,2026-05-03T06:23:47.722512+00:00
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,458.16154195927083,361.68349999934435,2882,5,0.0002121,stop,,2026-05-03T06:23:47.253848+00:00,2026-05-03T06:23:47.712040+00:00
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,708.296834025532,659.1312499949709,2883,5,0.0002849925,stop,,2026-05-03T06:23:47.293598+00:00,2026-05-03T06:23:48.001935+00:00
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,668.1753330049105,573.665208008606,2904,15,0.00029484,stop,,2026-05-03T06:23:47.712383+00:00,2026-05-03T06:23:48.380600+00:00
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,+14805557890,918.6053750454448,851.7260000226088,2904,12,0.0002925,stop,,2026-05-03T06:23:47.722546+00:00,2026-05-03T06:23:48.641169+00:00
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,2334.1624590102583,1339.5480420440435,2890,14,0.0004545,stop,,2026-05-03T06:23:47.750069+00:00,2026-05-03T06:23:50.084271+00:00
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,XXX-XX-6789,595.6969999824651,544.9149169726297,2905,8,0.0002894775,stop,,2026-05-03T06:23:47.845741+00:00,2026-05-03T06:23:48.441455+00:00
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,462.290583003778,432.92929098242894,2912,12,0.00027528,stop,,2026-05-03T06:23:48.001986+00:00,2026-05-03T06:23:48.464294+00:00
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,SSN XXX-XX-9999,652.4342090124264,382.13174999691546,2911,11,0.00027409,stop,,2026-05-03T06:23:48.380930+00:00,2026-05-03T06:23:49.033406+00:00
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,10ish,559.650958981365,557.099792000372,2882,4,0.00026378,stop,,2026-05-03T06:23:48.421120+00:00,2026-05-03T06:23:48.980790+00:00
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,593.4326659771614,479.16308301500976,2900,11,0.0002205,stop,,2026-05-03T06:23:48.441493+00:00,2026-05-03T06:23:49.034947+00:00
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,558.85741696693,533.5504999966361,2882,7,0.00026708,stop,,2026-05-03T06:23:48.464604+00:00,2026-05-03T06:23:49.023499+00:00
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,493.27249999623746,468.72004197211936,2896,6,0.0002146,stop,,2026-05-03T06:23:48.641423+00:00,2026-05-03T06:23:49.134733+00:00
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,370.6926670274697,341.4632920175791,2885,6,0.0002135,stop,,2026-05-03T06:23:48.981463+00:00,2026-05-03T06:23:49.352222+00:00
URL-S-006,URL,spoken_form,synthetic,edge,,our company dot com forward slash careers,ourcompany.com/careers,ourcompany.com/careers,425.533167028334,269.39737499924377,2885,7,0.00026735,stop,,2026-05-03T06:23:49.023562+00:00,2026-05-03T06:23:49.449125+00:00
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,messy,messy,,hi yeah uh so i'm calling about a charge on my account of uh three forty two ninety nine from uh march fourth and i need to dispute it my callback number is six one seven five five five oh four nine eight,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,hi yeah uh so i'm calling about a charge on my account of $342.99 from March 4 and i need to dispute it my callback number is 617-555-0498,702.4965829914436,448.8382909912616,2922,49,0.0002645,stop,,2026-05-03T06:23:49.033541+00:00,2026-05-03T06:23:49.736060+00:00
MESSY-002,DATE|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,so the patient uh last came in on february twenty second twenty twenty six and we prescribed uh metformin five hundred milligrams twice daily and she weighs about one sixty two pounds,"so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500mg twice daily and she weighs about 162 pounds","so the patient uh last came in on February 22, 2026 and we prescribed uh metformin five hundred milligrams twice daily and she weighs about 162 pounds",829.509292030707,520.4532080097124,2914,40,0.000315315,stop,,2026-05-03T06:23:49.035138+00:00,2026-05-03T06:23:49.864671+00:00
MESSY-003,MONEY|PERCENT|CARDINAL,finance,messy,messy,,yeah so the fund returned twenty two point three percent last year and uh the total aum is about three point two billion as of twenty twenty five and we're projecting another fifteen percent for twenty twenty six,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,yeah so the fund returned 22.3% last year and uh the total aum is about $3.2B as of 2025 and we're projecting another 15% for 2026,1391.2373339990154,1039.500708982814,2918,48,0.000321945,stop,,2026-05-03T06:23:49.136279+00:00,2026-05-03T06:23:50.527557+00:00
MESSY-004,NUMERIC_ID|MONEY|DATE,contact_center,messy,messy,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",718.418583041057,611.3725830218755,2919,49,0.00031661,stop,,2026-05-03T06:23:49.352592+00:00,2026-05-03T06:23:50.071070+00:00
MESSY-005,PHONE_NUMBER|TIME,voice_agent,messy,messy,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,1051.238333049696,572.2468750318512,2923,51,0.0003247725,stop,,2026-05-03T06:23:49.449159+00:00,2026-05-03T06:23:50.500444+00:00
MESSY-006,CARDINAL|MONEY|PERCENT,meeting,messy,messy,,so we had uh forty seven people on the call and revenue came in at two point one million which is uh up nineteen point five percent year over year and we're targeting uh three million for twenty twenty six,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,1181.2504580011591,842.8846660535783,2919,48,0.00050985,stop,,2026-05-03T06:23:49.736491+00:00,2026-05-03T06:23:50.917773+00:00
MESSY-007,ADDRESS|PHONE_NUMBER|CARDINAL,emergency_dispatch,messy,messy,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,770.8949159714393,536.6844999953173,2919,48,0.0003220425,stop,,2026-05-03T06:23:49.865153+00:00,2026-05-03T06:23:50.636070+00:00
MESSY-008,SSN|DATE|NUMERIC_ID,contact_center,messy,messy,,okay can you verify your social it's uh five five five dash twelve dash one two three four and date of birth is uh august seventh nineteen sixty eight and your policy number is p o l zero zero seven seven four two,"okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742","okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742",545.1539999921806,426.995416986756,2922,49,0.00031688,stop,,2026-05-03T06:23:50.071121+00:00,2026-05-03T06:23:50.616297+00:00
MESSY-009,PHONE_NUMBER|CARDINAL,contact_center (code-switched FR),messy,messy,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,oui so the number uh c'est 513695172506 and there are 23 locations in the network,1847.1884580212645,1466.147541999817,2930,30,0.0004845,stop,,2026-05-03T06:23:50.084326+00:00,2026-05-03T06:23:51.931556+00:00
MESSY-010,DATE|CARDINAL|DRUG_WITH_DOSE,medical_dictation,messy,messy,,patient is a forty two year old male presenting on uh april tenth twenty twenty six uh complaining of chest pain for uh three days we started uh lisinopril ten milligrams once daily blood pressure was one forty over ninety,"patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10mg once daily blood pressure was 140/90","patient is a 42 year old male presenting on April 10, 2026 uh complaining of chest pain for uh three days we started uh lisinopril 10 milligrams once daily blood pressure was 140 over 90",937.9077500198036,293.2015000260435,2922,56,0.00032458,stop,,2026-05-03T06:23:50.500872+00:00,2026-05-03T06:23:51.438855+00:00
MESSY-011,MONEY|DATE|EMAIL_ADDRESS|PHONE_NUMBER,sales_crm,messy,messy,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233",851.0940420092084,550.7159999688156,2935,62,0.00033235,stop,,2026-05-03T06:23:50.527872+00:00,2026-05-03T06:23:51.379002+00:00
MESSY-012,CREDIT_CARD|MONEY,contact_center,messy,messy,Redact all but the last 4 digits of the card number as XXXX XXXX XXXX ####.,okay for the payment i'll use card ending in uh four one one one one one one one one one one one one two three four and the amount is uh three hundred forty two dollars and fifty cents,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,757.7688329620287,416.48274997714907,2944,35,0.00030346,stop,,2026-05-03T06:23:50.616326+00:00,2026-05-03T06:23:51.374135+00:00
MESSY-013,PERCENT|MONEY|CARDINAL,finance,messy,messy,,the mortgage rate came in at six point seven five percent on a loan of uh four hundred fifty thousand dollars and the monthly payment would be around uh two thousand nine hundred and forty dollars over thirty years,"the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years","the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years",729.9355000141077,595.7190000335686,2917,45,0.00031203,stop,,2026-05-03T06:23:50.636152+00:00,2026-05-03T06:23:51.366131+00:00
MESSY-014,DATE|MONEY|PERCENT,meeting,messy,messy,,so uh by twenty thirty we're targeting uh one hundred million in arr and uh that's a roughly forty percent compound annual growth rate based on our uh twenty twenty six baseline of about twenty two million,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,so uh by 2030 we're targeting uh $100M in arr and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,516.9124999665655,377.5920830084942,2917,50,0.00031753,stop,,2026-05-03T06:23:50.917869+00:00,2026-05-03T06:23:51.434831+00:00
MESSY-015,NUMERIC_ID|DATE|MONEY,contact_center,messy,messy,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping","your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping",780.3004999877885,491.41758400946856,2921,52,0.0002677,stop,,2026-05-03T06:23:51.366206+00:00,2026-05-03T06:23:52.146533+00:00
MESSY-016,TIME|DATE,voice_agent,messy,messy,,so the appointment is uh let me see uh it's on uh march fifth at uh three thirty in the afternoon and uh if you need to reschedule the deadline to do that is uh forty eight hours before so that would be uh march third by three thirty pm,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,2462.065582978539,1383.981125021819,2930,60,0.0005295,stop,,2026-05-03T06:23:51.374193+00:00,2026-05-03T06:23:53.836307+00:00
