id,entity_class,expected_output,transcript,stt_latency_ms,stt_error,exact_match,opus_label,opus_notes,opus_pass,gpt_label,gpt_notes,gpt_pass,both_pass,disagree
CARD-L-001,CARDINAL,"the population is 12,400","The population is 12,400.",2615,,True,pass,Number formatted correctly with comma separator.,True,pass,The numeric entity is correctly formatted and matches the reference.,True,True,False
CARD-L-003,CARDINAL,"the file has 50,000 rows","The file has 50,000 rows.",2631,,True,pass,Number formatted correctly with comma separator.,True,pass,"The numeric entity is correctly formatted as 50,000.",True,True,False
CARD-O-001,CARDINAL,the 3rd quarter results,The third quarter results.,2503,,False,style_violation,Ordinal written as 'third' instead of '3rd'.,False,style_violation,The ordinal value is correct but spelled out instead of formatted as 3rd.,False,False,False
CARD-Y-001,CARDINAL,we launched in 1999,We launched in 1999.,2489,,True,pass,Year entity correctly formatted as 1999.,True,pass,The year is correctly transcribed and formatted.,True,True,False
CARD-Y-005,CARDINAL,since 1984,Since 1984.,2469,,True,pass,Year entity correctly formatted; only punctuation/capitalization differs.,True,pass,The year is correctly formatted and matches the reference.,True,True,False
CC-001,CREDIT_CARD,the card is 4111 1111 1111 1111,The card is 41111111111.,2580,,False,other,"parse_error: JSONDecodeError: {""label"":""style_violation"",""notes"":""Card digits present but not grouped in 4-4-4-4 format and missin",False,numeric_drift,The card number is missing digits and is not correctly grouped.,False,False,False
CARD-R-001,CARDINAL,between 5 and 10 people,Between 5 and 10 people.,4237,,True,pass,Entity range formatted correctly with digits.,True,pass,The numeric range is correctly formatted with the same values.,True,True,False
CC-002,CREDIT_CARD,card number 5555 4444 3333 2222,Card number 555444433332222.,2543,,False,style_violation,Correct digits but missing space grouping in card number.,False,numeric_drift,The card number is missing a digit and is not grouped like the reference.,False,False,False
CC-E003,CREDIT_CARD,expiration is 07/28,Expiration is 07/28.,2526,,True,pass,Expiration date formatted identically.,True,pass,The expiration date is correctly formatted as 07/28.,True,True,False
CC-005,CREDIT_CARD,the number is 5105 1051 0510 5151,The number is 510 510 510 510 510.,4386,,False,wrong_value,Transcript digits do not match reference card number; wrong grouping and wrong digits.,False,numeric_drift,The transcript has different digits and grouping than the 16-digit reference number.,False,False,False
CC-006,CREDIT_CARD,card 4532 7788 9900 1122,Card 4532778899001122.,4392,,False,style_violation,Credit card digits are correct but not grouped into 4-digit blocks.,False,style_violation,The card number digits are correct but not grouped as in the reference.,False,False,False
CC-E004,CREDIT_CARD,the cvv is 123,The CVV is 123.,2487,,True,pass,CVV correctly formatted as 123.,True,pass,The CVV value is correct and acceptably formatted.,True,True,False
CC-010,CREDIT_CARD,the visa is 4539 1488 0343 6467,The Visa is 4539148803436467.,4493,,False,style_violation,Credit card number is correct but not grouped into spaced quartets.,False,style_violation,The card number digits are correct but not grouped with spaces as in the reference.,False,False,False
CANONICAL-TALKATOO-CENTURY,DATE,exam date 02/06/2026,Exam date 26/26.,2568,,False,wrong_value,"Date is incomplete and incorrect, missing month and year.",False,wrong_value,The date is incomplete and does not match 02/06/2026.,False,False,False
CC-R-001,CREDIT_CARD,the card is XXXX XXXX XXXX 1234,The card is 4111 1111 1111 1111 1234.,2712,,False,wrong_value,Transcript reveals full card number instead of masking with XXXX groups.,False,wrong_value,The transcript gives a full different card number instead of the masked card ending in 1234.,False,False,False
CC-R-002,CREDIT_CARD,card XXXX XXXX XXXX 8888,Card 5555 4444 4433 3333 8888.,2623,,False,wrong_value,Transcript contains different/extra digits instead of masked XXXX groups ending in 8888.,False,wrong_value,"The card entity should be masked as XXXX XXXX XXXX 8888, but the transcript includes different unmasked digits and an extra group.",False,False,False
DATE-003,DATE,we shipped on July 4,We shipped on July 4th.,2490,,False,style_violation,Date rendered as 'July 4th' instead of 'July 4'.,False,style_violation,"The date value is correct but uses the ordinal form ""4th"" instead of ""4"".",False,False,False
CC-009,CREDIT_CARD,card 4716 6666 6666 6666,Card 4716666666666.,7900,,False,style_violation,"Card number digits present but not grouped into 4-digit blocks, and one digit appears dropped.",False,other,parse_error: JSONDecodeError: ,False,False,False
DATE-001,DATE,the meeting is on January 5,The meeting is on January 5th.,4269,,False,style_violation,Date rendered as 'January 5th' instead of 'January 5'.,False,style_violation,The date value is correct but uses ordinal formatting as January 5th instead of January 5.,False,False,False
DATE-005,DATE,she arrived on February 14,She arrived on February 14th.,2543,,False,style_violation,Date formatted as ordinal 'February 14th' instead of 'February 14'.,False,style_violation,The date value is correct but uses an ordinal suffix instead of the expected numeric day format.,False,False,False
DATE-E003,DATE,we hired her in April 2024,We hired her in April 2024.,2575,,True,pass,Date formatted correctly matching reference.,True,pass,The date entity is correctly formatted as April 2024.,True,True,False
DATE-EU-002,DATE,meeting on the 15/07/2024,Meeting on the 15th of July 2024.,2566,,False,style_violation,Date is correct but spelled out instead of numeric DD/MM/YYYY format.,False,other,parse_error: JSONDecodeError: ,False,False,False
DATE-ISO-005,DATE,we met on 2023-11-29,"We met on November 29, 2023.",2571,,False,pass,"Date correctly formatted in long form, matching the reference date.",True,pass,The date value matches and is formatted in a standard long-form style.,True,True,False
DATE-US-001,DATE,the date is 03/05/2026,"The date is March 5, 2026.",2551,,False,style_violation,"Date spelled out as 'March 5, 2026' instead of numeric 03/05/2026 format.",False,other,parse_error: JSONDecodeError: ,False,False,False
DATE-W003,DATE,"we filed on March 10, 2022","We filed on March 10, 2022.",2580,,True,pass,"Date formatted correctly as 'March 10, 2022'.",True,pass,The date is correctly formatted and matches the reference.,True,True,False
INT-001,DATE_INTERVAL,from January 5 to January 12,From January 5 to January 12.,2559,,True,pass,Dates correctly formatted; only punctuation and capitalization differ.,True,pass,The date range is correctly formatted and matches the reference.,True,True,False
DATE-ISO-002,DATE,she signed on 2024-04-12,"She signed on April 12, 2024.",4265,,False,pass,"Date correctly formatted in long form, matches reference value.",True,other,parse_error: JSONDecodeError: ,False,False,True
INT-003,DATE_INTERVAL,June 1 to June 30,June 1 to June 30.,2499,,True,pass,Entity formatting matches reference; trailing period is insignificant.,True,pass,The date range is formatted correctly; only terminal punctuation differs.,True,True,False
INT-004,DATE_INTERVAL,the conference is October 20 through October 23,The conference is October 20 through October 23.,2548,,True,pass,Dates correctly formatted; only capitalization and punctuation differ.,True,pass,The date range matches the reference and is formatted correctly.,True,True,False
INT-002,DATE_INTERVAL,March 10 through March 15,March 10 through March 15.,4285,,True,pass,Date range formatted correctly; only trailing punctuation differs.,True,pass,The date range is correctly formatted and matches the reference.,True,True,False
INT-007,DATE_INTERVAL,the sale runs December 1 through December 24,The sale runs December 1 through December 24.,2582,,True,pass,Dates correctly formatted and match reference.,True,pass,The date range is correctly formatted and matches the reference.,True,True,False
INT-008,DATE_INTERVAL,from Monday the 3rd to Friday the 7th,From Monday the 3rd to Friday the 7th.,2560,,True,pass,Entities correctly formatted with ordinal dates matching reference.,True,pass,The date range entity matches the reference formatting.,True,True,False
INT-005,DATE_INTERVAL,vacation from August 5 to August 19,Vacation from August 5th to August 19th.,4325,,False,style_violation,"Dates use ordinal suffixes (5th, 19th) instead of cardinal form.",False,style_violation,The dates have the correct values but use ordinal suffixes instead of the expected plain day numbers.,False,False,False
INT-010,DATE_INTERVAL,2024 to 2026,2024 to 2026.,2592,,True,pass,Entity formatting matches; only trailing punctuation differs.,True,pass,The year range is correctly formatted with only trailing punctuation added.,True,True,False
INT-006,DATE_INTERVAL,between February 10 and February 14,Between February 10 and February 14.,4349,,True,pass,Dates correctly formatted; only punctuation/casing differs.,True,pass,The date range is correctly formatted and matches the reference.,True,True,False
INT-009,DATE_INTERVAL,Q1 of 2026 through Q2,Q1 of 2026 through Q2.,2600,,True,pass,Entity formatting matches; only trailing punctuation differs.,True,pass,The quarter and year formatting matches the reference.,True,True,False
DRUG-001,DRUG_WITH_DOSE,prescribe metformin 500 mg twice daily,Prescribe metformin 500 mg twice daily.,2688,,True,pass,Dosage and frequency formatted correctly.,True,pass,The medication dosage entity is correctly formatted as 500 mg.,True,True,False
DRUG-003,DRUG_WITH_DOSE,lisinopril 10 mg once daily,Lisinopril 10 mg once daily.,2531,,True,pass,Entity formatting matches reference exactly.,True,pass,Medication name and dosage are correctly formatted.,True,True,False
DRUG-005,DRUG_WITH_DOSE,atorvastatin 20 mg at bedtime,Atorvastatin 20 mg at bedtime.,2558,,True,pass,Dosage entity correctly formatted; only capitalization and punctuation differ.,True,pass,The medication name and dosage are correctly formatted.,True,True,False
DRUG-008,DRUG_WITH_DOSE,omeprazole 20 mg before breakfast,Omeprazole 20 mg before breakfast.,2699,,True,pass,Dosage entity correctly formatted with number and unit.,True,pass,The medication and dosage are correctly formatted.,True,True,False
DRUG-002,DRUG_WITH_DOSE,amoxicillin 250 mg three times a day,Amoxicillin 250 mg three times a day.,4306,,True,pass,Dosage and frequency formatted correctly; only capitalization and punctuation differ.,True,pass,Medication dosage is correctly formatted and matches the reference.,True,True,False
DRUG-004,DRUG_WITH_DOSE,ibuprofen 400 mg every 6 hours,Ibuprofen 400 mg every 6 hours.,4349,,True,pass,Entity formatting matches reference exactly aside from capitalization and punctuation.,True,pass,The medication dosage and interval are correctly formatted.,True,True,False
DRUG-006,DRUG_WITH_DOSE,levothyroxine 75 mcg in the morning,We will thyroxine 75 micrograms in the morning.,4347,,False,style_violation,Dosage unit spelled out as 'micrograms' instead of 'mcg'; drug name also misrecognized but unit formatting is the entity issue.,False,other,parse_error: JSONDecodeError: ,False,False,False
DRUG-010,DRUG_WITH_DOSE,warfarin 2.5 mg daily,Warfarin 2.5 mg daily.,2551,,True,pass,Dosage entity formatted correctly with matching value and unit.,True,pass,The medication and dosage are correctly formatted.,True,True,False
EMAIL-003,EMAIL_ADDRESS,it's mike@example.org,It's mike@example.org.,2485,,True,pass,Email entity formatted correctly.,True,pass,The email address is correctly formatted and matches the reference.,True,True,False
DRUG-011,DRUG_WITH_DOSE,insulin glargine 20 units at night,Insulin glargine 20 units at night.,4332,,True,pass,Entity (medication and dosage) is correctly formatted.,True,pass,The medication and dosage entity are correctly transcribed and formatted.,True,True,False
EMAIL-002,EMAIL_ADDRESS,email me at sarah.lee@gmail.com,Email me at sarah.lee@gmail.com.,2571,,True,pass,Email address is correctly formatted.,True,pass,The email address is correctly formatted and matches the reference.,True,True,False
EMAIL-005,EMAIL_ADDRESS,reach out to dave@startup.co,Reach out to Dave@startup.co.,2482,,True,pass,Email entity correctly formatted; only capitalization and trailing period differ.,True,pass,Email is correctly formatted with only capitalization differences.,True,True,False
DRUG-014,DRUG_WITH_DOSE,hydrochlorothiazide 12.5 mg daily,Hydrochlorothiazide 12.5 mg daily.,4319,,True,pass,Dosage entity formatted correctly with matching value and unit.,True,pass,The medication name and dosage are correctly formatted.,True,True,False
EMAIL-001,EMAIL_ADDRESS,send it to john@acme.com,Send it to john@acme.com.,4250,,True,pass,Email entity correctly formatted as john@acme.com.,True,pass,The email address is correctly formatted.,True,True,False
EMAIL-008,EMAIL_ADDRESS,write to admin@school.edu,Write to admin@school.edu.,2607,,True,pass,Email entity formatted correctly; only punctuation and capitalization differ.,True,pass,The email address is correctly formatted and matches the reference.,True,True,False
EMAIL-006,EMAIL_ADDRESS,reply to support@helpdesk.com,Reply to support@helpdesk.com.,2668,,True,pass,Email entity correctly formatted as user@host.,True,pass,Email address is correctly formatted and matches the reference.,True,True,False
EMAIL-010,EMAIL_ADDRESS,hello@mybiz.net,Hello@mibiz.net.,2509,,False,wrong_value,Domain misspelled as 'mibiz.net' instead of 'mybiz.net'.,False,wrong_value,The email address has the wrong domain spelling: mibiz.net instead of mybiz.net.,False,False,False
EMAIL-E001,EMAIL_ADDRESS,email me at jane+newsletter@gmail.com,Email me at jane+newsletter@gmail.com.,2582,,True,pass,Email entity is formatted identically and correctly.,True,pass,The email address is correctly formatted and matches the reference.,True,True,False
EMAIL-E004,EMAIL_ADDRESS,ping me at tom@acme.co.uk,Ping me at tom@acme.co.uk.,2766,,True,pass,Email entity formatted correctly.,True,pass,The email address is correctly formatted and matches the reference.,True,True,False
EMAIL-009,EMAIL_ADDRESS,send to billing@acmecorp.com,Send to billing@acvacorp.com.,4324,,False,wrong_value,Email domain misspelled as acvacorp.com instead of acmecorp.com.,False,wrong_value,The email address is formatted correctly but the domain value is wrong.,False,False,False
MIXED-002,MIXED,the meeting on March 10 at 3:30 PM discussed a 40% uplift,The meeting on March 10 at 3:30 discussed a 40% uplift.,2718,,False,style_violation,Missing PM designation on the time (3:30 vs 3:30 PM).,False,other,parse_error: JSONDecodeError: ,False,False,False
MIXED-008,MIXED,call 800-555-3210 between 9:00 AM and 5:00 PM,Call 800 555 3210 between 9:00 AM and 5:00 PM.,2697,,False,style_violation,Phone number missing hyphens between groups.,False,style_violation,The phone number has the correct digits but uses spaces instead of hyphens.,False,False,False
MIXED-001,MIXED,"call me at 555-867-5309 on January 5 about the $1,200 invoice","Call me at 555 867 5309 on January 5, about the $1,200 invoice.",4489,,False,style_violation,Phone number uses spaces instead of hyphens between groups.,False,other,parse_error: JSONDecodeError: ,False,False,False
MIXED-003,MIXED,"send the check for $1,000 to john@acme.com by Friday","Send the check for $1,000 to john@acme.com by Friday.",4305,,True,pass,All entities formatted correctly; only punctuation/capitalization differs.,True,pass,The money amount and email are correctly formatted.,True,True,False
MIXED-009,MIXED,"we shipped 1,200 units to 1234 Maple Drive on July 4","We shipped 1,200 units to 1234 Maple Drive on July 4th.",2607,,False,pass,"Entities (quantity, address, date) are correctly formatted despite minor 'July 4th' stylistic variation.",True,style_violation,The date value is correct but uses an ordinal suffix instead of the reference style.,False,False,True
MIXED-005,MIXED,at 12:00 PM on June 10 the rate dropped 2.5%,"At noon on June 10, the rate dropped 2.5%.",4326,,False,style_violation,Time '12:00 PM' rendered as 'noon' instead of numeric format.,False,style_violation,The time value is correct but rendered as “noon” instead of the formatted “12:00 PM”.,False,False,False
MIXED-007,MIXED,invoice number INV-2026-0047 for $47 due March 1,Invoice number INV-20260047 for $47 due March 1st.,4371,,False,style_violation,Invoice number missing hyphen between year and sequence (INV-20260047 vs INV-2026-0047).,False,style_violation,"The invoice number digits are correct but the hyphenation is missing, and the date uses an ordinal style.",False,False,False
MIXED-020,MIXED,send the report to admin@school.edu by May 16 at 5:00 PM,Send the report to admin@school.edu by May 16 at 5:00 PM.,2568,,True,pass,"Email, date, and time entities are correctly formatted.",True,pass,"The email, date, and time are correctly formatted and match the reference.",True,True,False
MONEY-001,MONEY,the coffee was $4.50,The coffee was 450.,2533,,False,style_violation,Money entity missing $ symbol and decimal point formatting.,False,other,parse_error: JSONDecodeError: ,False,False,False
MONEY-004,MONEY,the bill came to $47,The bill came to $47.,2535,,True,pass,Money entity correctly formatted with $ sign.,True,pass,The monetary amount is correctly formatted as $47.,True,True,False
MIXED-010,MIXED,"his ssn is 123-45-6789 and dob is January 15, 1990","His ASIN is 123456789, and dog is January 15, 1999.",4318,,False,numeric_drift,SSN missing hyphens and DOB year changed from 1990 to 1999,False,other,"judge_error: BadRequestError: Error code: 400 - {'error': {'message': 'Could not finish the message because max_tokens or model output limit was reached. Please try again with higher max_tokens.', 'type': 'invalid_request_error', 'param': None, 'code': None}}",False,False,False
MIXED-018,MIXED,about 35% of customers paid $200 or more last quarter,About 35% of customers paid $200 or more last quarter.,4272,,True,pass,Entities (percentage and money) are correctly formatted.,True,pass,The percentage and dollar amount are correctly formatted and match the reference.,True,True,False
CANONICAL-CRESTA-CURRENCY,MONEY,the total amount is $171.41,The total amount is 171.41.,4294,,False,style_violation,Missing $ sign before the amount.,False,style_violation,The amount is correct but missing the dollar sign.,False,False,False
MONEY-011,MONEY,"rent is $1,200 a month",Rent is twelve hundred a month.,2507,,False,style_violation,"Amount spelled out as words instead of formatted as $1,200.",False,style_violation,The amount is correct but written in words instead of formatted as currency.,False,False,False
MONEY-E001,MONEY,the contract is worth $2.5M,The contract is worth $2.5 million.,2553,,False,style_violation,Amount is correct but expanded to '$2.5 million' instead of the abbreviated '$2.5M' form.,False,pass,The monetary amount is correctly formatted and preserves the same value.,True,False,True
MONEY-E004,MONEY,"a loss of -$12,000",A loss of negative twelve thousand dollars.,2482,,False,style_violation,"Money expressed in words instead of -$12,000 format.",False,style_violation,"The amount is correct but spelled out instead of formatted as -$12,000.",False,False,False
MONEY-010,MONEY,"the deposit is $1,000","The deposit is $1,000.",4208,,True,pass,Entity formatted correctly with matching value.,True,pass,The money amount is correctly formatted and matches the reference.,True,True,False
MONEY-T002,MONEY,the charge will be $342.99,The charge will be 342.99.,2667,,False,style_violation,Missing dollar sign on the monetary amount.,False,style_violation,The amount is correct but missing the dollar sign.,False,False,False
MONEY-E007,MONEY,$12.50,$12.50.,4248,,True,pass,Entity formatted correctly; only trailing punctuation differs.,True,pass,The money amount is correctly formatted; the trailing period is acceptable punctuation.,True,True,False
MONEY-T005,MONEY,balance is $999.99,Balance is 999.99.,2551,,False,style_violation,Amount missing dollar sign though numeric value is correct.,False,style_violation,The amount is correct but missing the dollar sign.,False,False,False
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,your account number is 100203004,Your account number is 100203004.,2587,,True,pass,Account number formatted identically to reference.,True,pass,The account number is correct and properly formatted.,True,True,False
ID-A-003,NUMERIC_ID,routing number is 121000248,Routing number is 1210 00248.,2564,,False,style_violation,Routing number digits are correct but grouped with an unusual space instead of being a single 9-digit string.,False,style_violation,The routing number digits are correct but split with a space instead of formatted as 121000248.,False,False,False
ID-A-005,NUMERIC_ID,the invoice number is INV-2026-0047,The invoice number is INV-2026-0047.,2648,,True,pass,Invoice number formatted correctly.,True,pass,The invoice number is correctly formatted and matches the reference.,True,True,False
ID-A-007,NUMERIC_ID,the case number is 77788899,The case number is 777-888-99.,2615,,False,style_violation,Case number digits are correct but formatted with hyphens instead of as a single number.,False,style_violation,The case number digits are correct but formatted with hyphens instead of as a continuous number.,False,False,False
ID-A-010,NUMERIC_ID,your member number is 123-456-789,Your member number is 123-456-789.,2661,,True,pass,Member number formatted identically with correct grouping.,True,pass,The member number is correctly grouped and formatted.,True,True,False
ID-C-005,NUMERIC_ID,the code is 4040404,The code is 4040404.,2530,,True,pass,Entity digits formatted identically.,True,pass,The code matches the reference and is formatted correctly.,True,True,False
ID-D-001,NUMERIC_ID,the reference is 5558675309,The reference is 555-867-5309.,2597,,False,pass,Phone number correctly formatted with standard grouping.,True,pass,The phone number digits are correct and formatted in a standard grouped style.,True,True,False
ID-D-003,NUMERIC_ID,your code is DE772,Your code is Delta-Echo 772.,2532,,False,style_violation,Alphanumeric code spoken with NATO phonetics instead of formatted as 'DE772'.,False,style_violation,The code value is correct but rendered as phonetic words instead of DE772.,False,False,False
ID-L-001,NUMERIC_ID,license number D1234567,License number D1234567.,2605,,True,pass,License number formatted correctly with matching alphanumeric value.,True,pass,The license number is correctly formatted and matches the reference.,True,True,False
ID-C-002,NUMERIC_ID,reference 1234,Reference 1234.,4357,,True,pass,Entity '1234' is correctly formatted; only capitalization and punctuation differ.,True,pass,The numeric reference 1234 is correctly preserved and formatted.,True,True,False
CANONICAL-CRESTA-PERCENT,PERCENT,satisfaction was 100%,Satisfaction was 100%.,2493,,True,pass,Percentage entity correctly formatted as 100%.,True,pass,The percentage entity is formatted correctly.,True,True,False
PCT-001,PERCENT,growth was 20%,Growth was 20%.,2525,,True,pass,Percentage entity formatted correctly; only capitalization and punctuation differ.,True,pass,The percentage entity is correctly formatted as 20%.,True,True,False
PCT-005,PERCENT,about 50% of users,About 50% of users.,2469,,True,pass,Percentage formatted correctly; only punctuation/capitalization differs.,True,pass,The percentage is correctly formatted as 50%.,True,True,False
PCT-008,PERCENT,90% confident,90% confident.,2453,,True,pass,Entity '90%' is formatted correctly.,True,pass,The percentage is correctly formatted and matches the reference.,True,True,False
PCT-D-001,PERCENT,rate of 2.5%,Rate of 2.5%.,2546,,True,pass,Percentage formatted correctly despite capitalization and punctuation differences.,True,pass,The percentage is correctly formatted as 2.5%.,True,True,False
PCT-003,PERCENT,we saw 30% uplift,We saw 30% uplift.,4188,,True,pass,Percentage entity formatted correctly.,True,pass,The percentage entity is correctly formatted as 30%.,True,True,False
PCT-D-003,PERCENT,99.9% uptime,99.9% uptime.,2473,,True,pass,Entity formatting matches; only trailing punctuation differs.,True,pass,The percentage is formatted correctly and matches the reference.,True,True,False
PCT-D-005,PERCENT,6.75% APR,6.75% April.,2590,,False,wrong_value,APR was transcribed as 'April' instead of the acronym APR.,False,wrong_value,APR was misrecognized as April.,False,False,False
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,you can reach us at 800-729-7234,You can reach us at 800 729 72 34.,2536,,False,style_violation,Phone number digits correct but grouped as '800 729 72 34' instead of '800-729-7234'.,False,style_violation,The phone number digits are correct but grouped unusually as 800 729 72 34.,False,False,False
PCT-E004,PERCENT,up 50 bps,Up 50 basis points.,2709,,False,style_violation,Entity expanded to 'basis points' instead of abbreviated 'bps'.,False,pass,The value is correct and “basis points” is an acceptable expansion of bps.,True,False,True
PHONE-002,PHONE_NUMBER,the number is 212-555-0101,The number is 212 555 0101.,2520,,False,style_violation,Phone number uses spaces instead of hyphens.,False,pass,The phone number digits are correct and grouped clearly.,True,False,True
PCT-E001,PERCENT,growth of 150%,Growth of 150%.,4194,,True,pass,Percentage entity formatted correctly.,True,pass,The percentage is correctly formatted as 150%.,True,True,False
PHONE-001,PHONE_NUMBER,call me at 555-867-5309,Call me at 555-867-5309.,4344,,True,pass,Phone number formatted correctly with matching digits and grouping.,True,pass,The phone number is correctly formatted and matches the reference.,True,True,False
PHONE-005,PHONE_NUMBER,his cell is 617-555-4987,His cell is 617 555 4987.,2624,,False,style_violation,Phone number uses spaces instead of hyphens between groups.,False,other,parse_error: JSONDecodeError: ,False,False,False
