id,entity_class,expected_output,transcript,stt_latency_ms,stt_error,exact_match,opus_label,opus_notes,opus_pass,gpt_label,gpt_notes,gpt_pass,both_pass,disagree
CC-002,CREDIT_CARD,card number 5555 4444 3333 2222,"Card number 555-444-4333, 332222.",1486,,False,style_violation,Correct digits but grouped as phone-like segments instead of 4-4-4-4 card format.,False,numeric_drift,The card number digits and grouping drift from the reference.,False,False,False
CC-E003,CREDIT_CARD,expiration is 07/28,"Expiration is O7, slash 28.",744,,False,style_violation,Month rendered as letter 'O7' instead of digits '07'.,False,other,parse_error: JSONDecodeError: ,False,False,False
CC-005,CREDIT_CARD,the number is 5105 1051 0510 5151,The number is 510. 510 510 510 510.,1542,,False,wrong_value,Transcript repeats '510' five times instead of the correct 16-digit sequence 5105 1051 0510 5151.,False,numeric_drift,The transcript changes and omits digits from the reference number.,False,False,False
CC-006,CREDIT_CARD,card 4532 7788 9900 1122,"Card 4 5, 3 2 7 7 8. 8 9, 9 0, 0, 1 1 2 2.",1598,,False,style_violation,Correct digits but broken into awkward groups instead of standard four-digit groups.,False,other,parse_error: JSONDecodeError: ,False,False,False
CC-010,CREDIT_CARD,the visa is 4539 1488 0343 6467,The Visa is 453 914 8803 436 467.,1675,,False,style_violation,Correct digits but grouped incorrectly for a Visa card number.,False,style_violation,The Visa number has the correct digits but is grouped incorrectly.,False,False,False
CC-009,CREDIT_CARD,card 4716 6666 6666 6666,"Card, 47 16666 666666 6666666666666.",1697,,False,numeric_drift,Card number digits and grouping are incorrect compared to reference.,False,numeric_drift,The card number has extra digits and incorrect grouping.,False,False,False
CC-E004,CREDIT_CARD,the cvv is 123,The CVV is 123.,645,,True,pass,CVV digits match correctly.,True,pass,The CVV value is correct and appropriately formatted.,True,True,False
DATE-003,DATE,we shipped on July 4,We shipped on July 4th.,492,,False,style_violation,Date rendered as 'July 4th' instead of 'July 4'.,False,style_violation,The date value is correct but uses an ordinal suffix instead of the expected plain day.,False,False,False
DATE-001,DATE,the meeting is on January 5,The meeting is on January 5.,565,,True,pass,Date formatted correctly matching reference.,True,pass,The date entity is correctly formatted as January 5.,True,True,False
CANONICAL-TALKATOO-CENTURY,DATE,exam date 02/06/2026,"Exam date, 2626.",675,,False,wrong_value,Date entity is missing/incorrect; rendered as '2626' instead of 02/06/2026.,False,wrong_value,The date value is incomplete and not formatted as 02/06/2026.,False,False,False
DATE-005,DATE,she arrived on February 14,She arrived on February 14th.,622,,False,style_violation,Date rendered as 'February 14th' instead of 'February 14'.,False,style_violation,The date value is correct but uses an ordinal suffix instead of the expected plain day number.,False,False,False
CC-R-002,CREDIT_CARD,card XXXX XXXX XXXX 8888,"Card 555-544-4433, 88888.",1338,,False,wrong_value,Transcript shows a phone-style number and extra digits instead of the masked card ending in 8888.,False,wrong_value,The card number is not masked as expected and the final digits are incorrect.,False,False,False
DATE-E003,DATE,we hired her in April 2024,We hired her in April 2024.,633,,True,pass,Entity formatted correctly.,True,pass,The month and year are correctly formatted as April 2024.,True,True,False
CC-R-001,CREDIT_CARD,the card is XXXX XXXX XXXX 1234,"The card is 411 111, 111 1234.",1462,,False,wrong_value,Transcript exposes digits instead of masking with X's as in reference.,False,wrong_value,The card number is not masked as expected and shows different leading digits.,False,False,False
DATE-ISO-002,DATE,she signed on 2024-04-12,She signed on April 12th 2024.,680,,False,style_violation,"Date is correct but formatted as 'April 12th 2024' instead of ISO 2024-04-12 or 'April 12, 2024'.",False,style_violation,The date value is correct but formatted differently from the expected 2024-04-12 style.,False,False,False
DATE-EU-002,DATE,meeting on the 15/07/2024,Meeting on the 15th of July 2024.,696,,False,style_violation,Date is correct but written in spoken form rather than the expected numeric DD/MM/YYYY format.,False,style_violation,The date value is correct but formatted as words instead of 15/07/2024.,False,False,False
DATE-ISO-005,DATE,we met on 2023-11-29,"We met on November 29th, 2023.",794,,False,style_violation,"Date is correct but uses 'November 29th, 2023' instead of ISO format 2023-11-29.",False,other,parse_error: JSONDecodeError: ,False,False,False
INT-002,DATE_INTERVAL,March 10 through March 15,March 10th through March 15th.,560,,False,style_violation,"Dates use ordinal suffixes (10th, 15th) instead of cardinal numbers.",False,style_violation,The dates have the correct values but use ordinal suffixes not present in the expected formatting.,False,False,False
DATE-US-001,DATE,the date is 03/05/2026,The date is March 5th 2026.,679,,False,style_violation,"Date formatted as 'March 5th 2026' instead of expected '03/05/2026' or 'March 5, 2026'.",False,style_violation,"The date value is correct, but it uses an ordinal and lacks the standard comma formatting.",False,False,False
INT-001,DATE_INTERVAL,from January 5 to January 12,From January 5th to January 12th.,638,,False,style_violation,"Dates use ordinal suffixes (5th, 12th) instead of cardinal numbers.",False,style_violation,Dates have the correct values but use ordinal suffixes instead of the expected format.,False,False,False
INT-003,DATE_INTERVAL,June 1 to June 30,June 1st to June 30th.,571,,False,style_violation,Dates use ordinal suffixes instead of plain numbers.,False,style_violation,The date range values are correct but use ordinal suffixes instead of the expected format.,False,False,False
DATE-W003,DATE,"we filed on March 10, 2022",We filed on March 10th 2022.,707,,False,style_violation,"Date rendered as 'March 10th 2022' instead of 'March 10, 2022'.",False,style_violation,The date value is correct but uses an ordinal and omits the comma.,False,False,False
INT-008,DATE_INTERVAL,from Monday the 3rd to Friday the 7th,"from Monday, the 3rd to Friday, the 7th",645,,False,pass,Dates correctly formatted; only minor punctuation differences.,True,style_violation,"The date range values are correct, but commas were added after the weekdays.",False,False,True
INT-006,DATE_INTERVAL,between February 10 and February 14,Between February 10th and February 14th.,694,,False,style_violation,"Dates use ordinal suffixes (10th, 14th) instead of cardinal form.",False,style_violation,The dates are correct but use ordinal suffixes instead of the expected plain day format.,False,False,False
INT-005,DATE_INTERVAL,vacation from August 5 to August 19,Vacation from August 5th to August 19th.,722,,False,style_violation,"Dates use ordinal suffixes (5th, 19th) instead of cardinal numbers.",False,style_violation,The dates have the correct values but use ordinal suffixes instead of the reference style.,False,False,False
INT-004,DATE_INTERVAL,the conference is October 20 through October 23,The conference is uptober 20th through October 23rd.,884,,False,style_violation,"Dates use ordinal suffixes ('20th', '23rd') instead of plain 'October 20' and 'October 23'.",False,wrong_value,"The first date has the wrong month text, “uptober,” instead of “October.”",False,False,False
INT-009,DATE_INTERVAL,Q1 of 2026 through Q2,Q1 of 2026 through 22.,688,,False,wrong_value,"'Q2' was transcribed as '22', losing the quarter entity.",False,wrong_value,The ending quarter Q2 was transcribed as 22.,False,False,False
INT-007,DATE_INTERVAL,the sale runs December 1 through December 24,The sale runs December 1st through December 24th.,781,,False,style_violation,"Dates use ordinal suffixes (1st, 24th) instead of cardinal numbers.",False,style_violation,Date values are correct but use ordinal suffixes instead of the expected plain day numbers.,False,False,False
INT-010,DATE_INTERVAL,2024 to 2026,2024 to 2026.,694,,True,pass,Entity formatting matches; only trailing punctuation differs.,True,pass,The year range is correctly formatted; trailing punctuation is acceptable.,True,True,False
DRUG-003,DRUG_WITH_DOSE,lisinopril 10 mg once daily,"The cinepol, 10 milligrams, once daily.",671,,False,style_violation,Dose unit spelled out as 'milligrams' instead of 'mg' and drug name misrecognized but dose formatting differs from reference style.,False,wrong_value,"The medication name is incorrect, though the dosage is understandable.",False,False,False
DRUG-001,DRUG_WITH_DOSE,prescribe metformin 500 mg twice daily,Prescribed Metformin. 500 milligrams. Twice daily,824,,False,style_violation,Dosage written as '500 milligrams' instead of '500 mg'.,False,style_violation,"Dosage value is correct but written as ""500 milligrams"" instead of the expected ""500 mg"".",False,False,False
DRUG-005,DRUG_WITH_DOSE,atorvastatin 20 mg at bedtime,Atorvastatin 20 milligrams at bedtime.,739,,False,style_violation,Dosage unit spelled out as 'milligrams' instead of 'mg'.,False,style_violation,"The dosage value is correct but the unit is spelled out instead of formatted as ""mg"".",False,False,False
DRUG-004,DRUG_WITH_DOSE,ibuprofen 400 mg every 6 hours,Ibuprofen 400 milligrams every 6 hours.,825,,False,style_violation,Dosage unit spelled out as 'milligrams' instead of 'mg'.,False,style_violation,The dosage value is correct but the unit is spelled out instead of formatted as mg.,False,False,False
DRUG-008,DRUG_WITH_DOSE,omeprazole 20 mg before breakfast,Omeprazole 20 milligrams before breakfast.,711,,False,style_violation,Unit expanded to 'milligrams' instead of 'mg'.,False,style_violation,"The dosage value is correct but the unit is spelled out instead of formatted as ""mg"".",False,False,False
DRUG-010,DRUG_WITH_DOSE,warfarin 2.5 mg daily,Warfarin 2.5. Milligrams. Daily,644,,False,style_violation,Dose is correct but punctuation breaks up '2.5 mg' unnaturally.,False,style_violation,The dosage value is correct but formatted as separate words and punctuation rather than '2.5 mg'.,False,False,False
DRUG-006,DRUG_WITH_DOSE,levothyroxine 75 mcg in the morning,"Levothyroxine, 75 micrograms in the morning.",802,,False,style_violation,Dosage unit spelled out as 'micrograms' instead of 'mcg'.,False,style_violation,"The dosage value is correct, but the unit is spelled out instead of formatted as mcg.",False,False,False
DRUG-011,DRUG_WITH_DOSE,insulin glargine 20 units at night,"Insulin glaring, 20 units at night.",665,,False,pass,Dosage entity '20 units at night' is correctly formatted despite minor drug name misspelling.,True,other,parse_error: JSONDecodeError: ,False,False,True
DRUG-014,DRUG_WITH_DOSE,hydrochlorothiazide 12.5 mg daily,"Hydrochlorothiazide 12.5, mg daily.",711,,False,style_violation,Stray comma inserted after the dosage number.,False,style_violation,The dosage value is correct but has an unnecessary comma before mg.,False,False,False
DRUG-002,DRUG_WITH_DOSE,amoxicillin 250 mg three times a day,Amoxicillin 250 milligrams three times a day.,1931,,False,style_violation,Dosage unit expanded to 'milligrams' instead of 'mg'.,False,style_violation,"The dosage value is correct, but the unit is written as “milligrams” instead of “mg”.",False,False,False
EMAIL-001,EMAIL_ADDRESS,send it to john@acme.com,Send it to John at acme.com.,626,,False,style_violation,Email spelled out as 'John at acme.com' instead of formatted as john@acme.com.,False,style_violation,Email content is correct but uses 'at' instead of '@'.,False,False,False
EMAIL-003,EMAIL_ADDRESS,it's mike@example.org,It's Mike at example.org.,574,,False,style_violation,Email spelled out as 'Mike at example.org' instead of 'mike@example.org'.,False,style_violation,The email content is correct but uses 'at' instead of the @ symbol.,False,False,False
EMAIL-005,EMAIL_ADDRESS,reach out to dave@startup.co,Reach out to Dave at startup.com.,559,,False,wrong_value,Email rendered as spoken words with wrong domain (startup.com vs startup.co).,False,wrong_value,The email is not formatted with @ and the domain differs from startup.co.,False,False,False
EMAIL-006,EMAIL_ADDRESS,reply to support@helpdesk.com,Reply to support at helpdesk.com.,647,,False,style_violation,Email spoken as 'support at helpdesk.com' instead of formatted 'support@helpdesk.com'.,False,style_violation,The email content is correct but not formatted with the @ symbol.,False,False,False
EMAIL-008,EMAIL_ADDRESS,write to admin@school.edu,Right to admin at school.,567,,False,style_violation,Email formatted as 'admin at school' missing '@' and '.edu' domain.,False,wrong_value,The email is not formatted and is missing the .edu domain.,False,False,False
EMAIL-002,EMAIL_ADDRESS,email me at sarah.lee@gmail.com,Email me at sarah.lee at gmail.com.,1071,,False,style_violation,Email spoken as 'at gmail.com' instead of formatted as sarah.lee@gmail.com,False,style_violation,The email content is correct but uses 'at' instead of '@'.,False,False,False
EMAIL-010,EMAIL_ADDRESS,hello@mybiz.net,Hello at mibs dotnet.,632,,False,other,Email entity not formatted; rendered as words instead of user@host format.,False,wrong_value,The email is not formatted as an address and the domain differs from the reference.,False,False,False
EMAIL-009,EMAIL_ADDRESS,send to billing@acmecorp.com,Sent a billing at Aqua Corp.,645,,False,wrong_value,Email entity is not formatted as an email address and the domain is incorrect.,False,wrong_value,The email address is not formatted and the domain/value is incorrect.,False,False,False
EMAIL-E001,EMAIL_ADDRESS,email me at jane+newsletter@gmail.com,Email me at Jane plus newsletter at gmail.com.,847,,False,style_violation,Email address spelled out in words instead of formatted as jane+newsletter@gmail.com.,False,style_violation,The email content is correct but not formatted as jane+newsletter@gmail.com.,False,False,False
EMAIL-E004,EMAIL_ADDRESS,ping me at tom@acme.co.uk,Ping me at Tom at acme.com. UK?,831,,False,wrong_value,Email rendered as spoken words with wrong domain (acme.com instead of acme.co.uk) rather than tom@acme.co.uk.,False,other,parse_error: JSONDecodeError: ,False,False,False
MIXED-005,MIXED,at 12:00 PM on June 10 the rate dropped 2.5%,"At noon on June 10th, the rate dropped 2.5%.",906,,False,style_violation,Time '12:00 PM' rendered as 'noon' and 'June 10' as 'June 10th'; values correct but formatting differs.,False,style_violation,"The time is rendered as ""noon"" and the date as ""June 10th"" instead of the expected numeric time and plain date style.",False,False,False
MIXED-002,MIXED,the meeting on March 10 at 3:30 PM discussed a 40% uplift,The meeting on March 10th at 3:30. Discussed a 40% uplift.,1058,,False,style_violation,Date rendered as 'March 10th' instead of 'March 10'.,False,other,parse_error: JSONDecodeError: ,False,False,False
MIXED-003,MIXED,"send the check for $1,000 to john@acme.com by Friday","Send the check for 1,000 to John at acme.com by Friday.",1110,,False,style_violation,Money missing $ symbol and email formatted as 'John at acme.com' instead of john@acme.com.,False,style_violation,The amount is missing the dollar sign and the email is not formatted with @.,False,False,False
MIXED-007,MIXED,invoice number INV-2026-0047 for $47 due March 1,"Invoice number. I envy 20260047 for 47 dollars. Due March 1st,",1283,,False,style_violation,Invoice ID lost hyphens and formatting; $47 written as '47 dollars' instead of '$47'.,False,other,parse_error: JSONDecodeError: ,False,False,False
MIXED-001,MIXED,"call me at 555-867-5309 on January 5 about the $1,200 invoice",Call me at 555-867-5309 on January 5th. About the 1200 dollar invoice.,1778,,False,style_violation,"Phone correct; date written as 'January 5th' and money as '1200 dollar' instead of '$1,200'.",False,style_violation,"Phone is formatted correctly, but the date uses an ordinal and the money lacks the dollar sign/comma formatting.",False,False,False
MIXED-008,MIXED,call 800-555-3210 between 9:00 AM and 5:00 PM,call 800-555-3210 between 9 a.m. and 5 p.m.,1402,,False,style_violation,Times formatted as '9 a.m.' and '5 p.m.' instead of '9:00 AM' and '5:00 PM'.,False,style_violation,"The phone number is correct, but the times are formatted as 9 a.m. and 5 p.m. instead of 9:00 AM and 5:00 PM.",False,False,False
MIXED-009,MIXED,"we shipped 1,200 units to 1234 Maple Drive on July 4",We shipped 1200 units to 1234 Maple Drive on July 4th.,1014,,False,style_violation,Number '1200' missing comma separator and date written as 'July 4th' instead of 'July 4'.,False,style_violation,"The values are correct, but 1200 lacks the comma and July 4th differs from the expected date style.",False,False,False
MIXED-018,MIXED,about 35% of customers paid $200 or more last quarter,"About 35% of customers, paid $200, or more last quarter.",963,,False,pass,Percentage and money entities are correctly formatted; only extra commas differ.,True,pass,The percent and dollar amount are formatted correctly.,True,True,False
MIXED-010,MIXED,"his ssn is 123-45-6789 and dob is January 15, 1990",Hassan is 1234 56789 and dog is January 15th. 1999.,1276,,False,wrong_value,SSN is unformatted/incorrect and date of birth year is wrong (1999 vs 1990).,False,numeric_drift,The SSN digits are ungrouped and the DOB year is 1999 instead of 1990.,False,False,False
CANONICAL-CRESTA-CURRENCY,MONEY,the total amount is $171.41,The total amount is 171.41.,711,,False,style_violation,Missing dollar sign before monetary amount.,False,style_violation,The amount is numerically correct but missing the dollar sign.,False,False,False
MONEY-001,MONEY,the coffee was $4.50,The coffee was 450.,564,,False,style_violation,Money entity missing $ symbol and decimal point formatting.,False,numeric_drift,"The price is missing the dollar sign and decimal, making $4.50 appear as 450.",False,False,False
MONEY-004,MONEY,the bill came to $47,The bill came to 47 dollars.,637,,False,style_violation,Amount spelled out as '47 dollars' instead of '$47'.,False,style_violation,The amount is correct but formatted as words instead of using the dollar sign.,False,False,False
MIXED-020,MIXED,send the report to admin@school.edu by May 16 at 5:00 PM,sent the report to Adnan at school.edu by May 16th at 5 p.m.,1123,,False,wrong_value,Email rendered as 'Adnan at school.edu' instead of 'admin@school.edu'.,False,other,parse_error: JSONDecodeError: ,False,False,False
MONEY-010,MONEY,"the deposit is $1,000","The deposit is 1,000.",640,,False,style_violation,Missing $ symbol on the monetary amount.,False,style_violation,The amount is correct but missing the dollar sign.,False,False,False
MONEY-011,MONEY,"rent is $1,200 a month",Rent is 1200 a month.,578,,False,style_violation,Amount correct but missing $ sign and comma separator.,False,style_violation,The amount is correct but not formatted as currency with a dollar sign.,False,False,False
MONEY-E004,MONEY,"a loss of -$12,000","A loss of -12,000 dollars.",630,,False,style_violation,Amount spelled out as 'dollars' instead of using $ symbol with decimals.,False,style_violation,The amount is correct but formatted as words instead of using the dollar sign.,False,False,False
MONEY-E007,MONEY,$12.50,12 dollars and fifty cents.,488,,False,style_violation,Amount is correct but spelled out in words instead of using the $12.50 numeric format.,False,style_violation,The amount is correct but spelled out instead of formatted as $12.50.,False,False,False
MONEY-E001,MONEY,the contract is worth $2.5M,The contract is worth 2.5 million dollars.,743,,False,style_violation,Amount is correct but spelled out instead of using $2.5M format.,False,style_violation,The monetary value is correct but written out instead of formatted as $2.5M.,False,False,False
MONEY-T005,MONEY,balance is $999.99,Balance is 999.99.,698,,False,style_violation,Missing dollar sign before the amount.,False,style_violation,The amount is correct but missing the dollar sign.,False,False,False
MONEY-T002,MONEY,the charge will be $342.99,The charge will be 342.99.,821,,False,style_violation,Missing $ symbol before the amount.,False,style_violation,The amount is correct but missing the dollar sign.,False,False,False
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,your account number is 100203004,"Your account number is 100, 203 004.",952,,False,style_violation,Correct digits but formatted with inconsistent comma/space separators instead of a plain number.,False,style_violation,The account number digits are correct but incorrectly separated with punctuation and spaces.,False,False,False
ID-A-003,NUMERIC_ID,routing number is 121000248,Routing number is 1210 00248.,985,,False,style_violation,Routing number digits are correct but spaced incorrectly instead of presented as a single 9-digit number.,False,style_violation,The routing number digits are correct but split with an unusual space.,False,False,False
ID-A-007,NUMERIC_ID,the case number is 77788899,The case number is 777-8899.,924,,False,numeric_drift,"Reference has 8 digits (77788899) but transcript shows 7 digits (777-8899), missing one digit.",False,numeric_drift,The case number is missing one digit and is formatted with a hyphen.,False,False,False
ID-C-002,NUMERIC_ID,reference 1234,Reference 1234.,663,,True,pass,Entity '1234' correctly formatted; only capitalization and punctuation differ.,True,pass,The number 1234 is correctly transcribed and formatted.,True,True,False
ID-C-005,NUMERIC_ID,the code is 4040404,The code is 4040404.,758,,True,pass,Numeric code formatted identically to reference.,True,pass,The numeric code matches and is formatted correctly.,True,True,False
ID-A-005,NUMERIC_ID,the invoice number is INV-2026-0047,"The invoice number is I and V, Dash 2026, Dash 0, 0, 4 7.",1461,,False,style_violation,Invoice number components are correct but spelled out with letters and digits separated instead of formatted as INV-2026-0047.,False,other,parse_error: JSONDecodeError: ,False,False,False
ID-A-010,NUMERIC_ID,your member number is 123-456-789,"remember number is 1, 2 3 - 4 5 6 - 7 8 9",1225,,False,style_violation,Member number digits are correct but formatted with spaces between digits instead of grouped as 123-456-789.,False,style_violation,The member number digits are correct but not formatted as grouped 123-456-789.,False,False,False
ID-D-003,NUMERIC_ID,your code is DE772,"Their code is Delta, Echo 772?",654,,False,style_violation,"Alphanumeric code spelled with NATO phonetics ('Delta, Echo 772') instead of 'DE772'.",False,style_violation,The code value is correct but spelled out instead of formatted as DE772.,False,False,False
ID-L-001,NUMERIC_ID,license number D1234567,License number D 1234567.,826,,False,style_violation,License number split with space ('D 1234567') instead of joined ('D1234567').,False,style_violation,The license number has the correct characters but includes an extra space after the D.,False,False,False
PCT-001,PERCENT,growth was 20%,Growth was 20%.,456,,True,pass,Percentage formatted correctly; only casing and punctuation differ.,True,pass,The percentage entity is correctly formatted.,True,True,False
ID-D-001,NUMERIC_ID,the reference is 5558675309,"The reference is 555, 867 53009.",1054,,False,numeric_drift,Phone number has extra digit (53009 instead of 5309) and unusual grouping.,False,numeric_drift,The transcript has an extra digit in the phone number and is grouped incorrectly.,False,False,False
CANONICAL-CRESTA-PERCENT,PERCENT,satisfaction was 100%,Satisfaction was 100%.,596,,True,pass,Percentage entity formatted correctly.,True,pass,The percentage entity is correctly formatted as 100%.,True,True,False
PCT-005,PERCENT,about 50% of users,About 50% of users.,502,,True,pass,Entity '50%' formatted correctly.,True,pass,The percentage is correctly formatted as 50%.,True,True,False
PCT-003,PERCENT,we saw 30% uplift,"We saw 30%, uplift?",541,,False,pass,Percentage entity '30%' is formatted correctly; extra punctuation does not affect entity formatting.,True,pass,The percentage entity is correctly formatted as 30%.,True,True,False
PCT-008,PERCENT,90% confident,90% confident.,470,,True,pass,Entity formatted correctly; only trailing punctuation differs.,True,pass,The percentage is correctly formatted and matches the reference.,True,True,False
