sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,customer_canonical,canonical,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,469.4176660850644,406.83650004211813,1648,9,8.7108e-05,stop,,2026-05-05T23:41:55.575355+00:00,2026-05-05T23:41:56.044798+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year formatted as numeral; content preserved.,True,,
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,customer_canonical,canonical,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 102-0404,1329.9646250670776,1230.5371250258759,1652,10,8.7652e-05,stop,,2026-05-05T23:41:55.756733+00:00,2026-05-05T23:41:57.086717+00:00,False,,,numeric_drift,"Candidate produced 102-0404, dropping/altering digits from the spoken 100203004.",n_a,No formatting instruction provided.,True,fabricated,"Input says ""one hundred two oh three oh oh four"" (102-0304 or similar) but output shows 102-0404, fabricating digits.",True,,
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,$171.41,1490.235915989615,1418.7330829445273,1649,5,8.5799e-05,stop,,2026-05-05T23:41:56.014563+00:00,2026-05-05T23:41:57.504814+00:00,False,,,other,"Candidate dropped the surrounding sentence context, outputting only the money entity instead of the full formatted sentence.",n_a,No instruction provided.,False,dropped_content,"The phrase ""the total amount is"" was dropped; only the formatted number remains.",True,,
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,$satisfaction was 100%$,681.4269999740645,658.9679579483345,1646,8,8.6666e-05,stop,,2026-05-05T23:41:56.044931+00:00,2026-05-05T23:41:56.726375+00:00,False,,,other,Correct value/format but wrapped in stray $ delimiters.,n_a,No instruction provided.,False,minor_addition,"Content preserved with number formatted as 100%, but extra dollar sign delimiters added around the text.",True,,
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,"<transcript>
your reference is 173423824
</transcript>",627.2323749726638,497.81783390790224,1677,17,9.1307e-05,stop,,2026-05-05T23:41:56.726394+00:00,2026-05-05T23:41:57.353641+00:00,False,,,numeric_drift,Candidate output has 9 digits (173423824) instead of the 11 digits from input (17342722384); digits dropped/altered.,ignored,Did not apply the xx-xxxxx-xxxx format and lost digits.,True,fabricated,"Input digits are 17342722384 (11 digits) but output shows 173423824 (9 digits), with incorrect digits.",True,,
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,"<transcript>
your reference is 1-734-223-3844",1023.487624945119,574.0902499528602,1665,17,9.0695e-05,stop,,2026-05-05T23:41:57.086757+00:00,2026-05-05T23:41:58.110266+00:00,False,,,numeric_drift,"Digits altered: input ""272-2238-4"" became ""223-3844"", dropping/changing digits.",followed,Used US phone format style.,True,fabricated,"Input digits are 1-7-3-4-2-7-2-2-3-8-4 but output shows 1-734-223-3844, which changes/adds digits.",True,,
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,$872-7323-4,597.6302499184385,447.5189580116421,1654,8,8.7074e-05,stop,,2026-05-05T23:41:57.353666+00:00,2026-05-05T23:41:57.951348+00:00,False,,,numeric_drift,"Digits are mangled and dropped: produced ""$872-7323-4"" instead of 800-729-7234.",n_a,No formatting instruction provided.,True,fabricated,"Output drops ""you can reach us at"" and the ""800"" prefix, mangles the phone number digits, and adds an unjustified ""$"" sign.",True,,
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,02/26/2026,566.8723749695346,503.6359999794513,1664,7,8.7244e-05,stop,,2026-05-05T23:41:57.504848+00:00,2026-05-05T23:41:58.071743+00:00,False,,,wrong_value,"Parsed ""two six twenty six"" as 02/26/2026 instead of 02/06/2026, and dropped the ""exam date"" prefix.",followed,Used MM/DD/YYYY format as requested.,True,dropped_content,"The phrase ""exam date"" was dropped from the output, leaving only the formatted date.",True,,
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,414.92229199502617,380.6033340515569,1654,6,8.6394e-05,stop,,2026-05-05T23:41:57.951439+00:00,2026-05-05T23:41:58.366385+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"""eight"" formatted as ""8""; content preserved.",True,,
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,$-5,557.6396669493988,542.565208976157,1644,4,8.5204e-05,stop,,2026-05-05T23:41:58.071850+00:00,2026-05-05T23:41:58.629503+00:00,False,,,wrong_value,"Added a spurious ""$"" making it currency, and dropped the ""down by"" context.",n_a,No instruction provided.,False,fabricated,"Output adds a dollar sign not present in input and drops the word ""down"".",True,,
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,522.4784590536729,454.8482920508832,1661,10,8.8111e-05,stop,,2026-05-05T23:41:58.110302+00:00,2026-05-05T23:41:58.632818+00:00,True,,,pass,Matches reference exactly.,followed,Numbers rendered as digits per instruction.,False,none,Numbers were formatted as digits; all content preserved.,True,,
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 1111111111,4258.345042006113,4249.293250031769,1679,9,8.8689e-05,stop,,2026-05-05T23:41:58.366407+00:00,2026-05-05T23:42:02.624745+00:00,False,,,numeric_drift,"Candidate dropped digits, output 10 ones instead of 16 digits starting with 4.",ignored,Did not use four-group spaced format and lost digits.,True,dropped_content,"Input has ""four"" plus 15 ""one""s (16 digits total: 4111111111111111), but output shows only 10 ones, dropping the 4 and several 1s.",True,,
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,411-1111-1111-1111-1111,838.032666943036,567.7777079399675,1667,14,8.9777e-05,stop,,2026-05-05T23:41:58.629804+00:00,2026-05-05T23:41:59.467858+00:00,False,,,numeric_drift,Candidate produced 19 digits instead of 16; digits added/misgrouped.,followed,Used dashes as instructed.,True,fabricated,"Input has 16 ones but output shows 19 digits total (4-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1), adding digits not in input. Also ""card"" word is dropped.",True,,
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card 4539 0483 4677,720.9812910296023,491.97166599333286,1679,11,8.9369e-05,stop,,2026-05-05T23:41:58.632859+00:00,2026-05-05T23:41:59.353859+00:00,False,,,numeric_drift,"Input digits are 4539 1488 0343 6777 (16 digits) but candidate produced 4539 0483 4677, dropping/altering digits.",ignored,Did not redact; output digits instead of XXXX masking.,True,fabricated,"Input digits are 4539148803436777 (16 digits), but output shows 4539048346777 — digits are wrong and dropped.",True,,
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on 15/07/2024,496.26995890866965,419.26354193128645,1662,10,8.8162e-05,stop,,2026-05-05T23:41:59.353889+00:00,2026-05-05T23:41:59.850171+00:00,False,,,pass,"Date correctly formatted as DD/MM/YYYY; minor preposition difference (""on"" vs ""on the"") is stylistically equivalent.",followed,Date formatted in requested DD/MM/YYYY style.,False,none,The date was simply formatted numerically; all content preserved.,False,judge_pass_em_fail,
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on 09/10/2025,434.9797919858247,369.8357080575079,1661,10,8.8111e-05,stop,,2026-05-05T23:41:59.467890+00:00,2026-05-05T23:41:59.902896+00:00,False,,,pass,Date correctly formatted as DD/MM/YYYY; minor preposition difference is stylistically equivalent.,followed,Date formatted in requested DD/MM/YYYY style.,False,none,Date formatted numerically; content preserved.,False,judge_pass_em_fail,
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,"<transcript>
she joined on 2022-05-10",1184.2868330422789,844.2283750046045,1660,15,8.976e-05,stop,,2026-05-05T23:41:59.850216+00:00,2026-05-05T23:42:01.034524+00:00,False,True,iso8601_date,other,"Date is correctly formatted but output includes stray ""<transcript>"" tag wrapper.",followed,ISO 8601 format applied correctly.,False,none,Date formatted to ISO; content preserved.,False,regex_judge_disagree,
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500mg twice daily,535.3702079737559,380.42249996215105,1666,11,8.8706e-05,stop,,2026-05-05T23:41:59.902938+00:00,2026-05-05T23:42:00.438335+00:00,False,,,pass,"""500mg"" is a stylistically equivalent variant of ""500 mg"".",followed,Used mg abbreviation as instructed.,False,none,"""Five hundred milligrams"" correctly formatted as ""500mg""; all content preserved.",False,judge_pass_em_fail,
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5mg daily,764.3912920029834,739.0078339958563,1649,10,8.7499e-05,stop,,2026-05-05T23:42:00.297056+00:00,2026-05-05T23:42:01.061467+00:00,False,,,pass,Missing space between number and unit is a minor stylistic variant; value is correct.,n_a,No instruction provided.,False,none,Numeric and unit formatting preserves all input content.,False,judge_pass_em_fail,
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,$650mg every 4 hours as needed,684.4540829770267,513.3674159878865,1653,10,8.7703e-05,stop,,2026-05-05T23:42:00.438369+00:00,2026-05-05T23:42:01.122836+00:00,False,,,other,"Drug name ""acetaminophen"" dropped and a stray ""$"" added before the dose.",n_a,No formatting instruction provided.,True,dropped_content,"The drug name ""acetaminophen"" was dropped, and a ""$"" was fabricated in place of it.",True,,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,896.4013330405578,545.2410830184817,1650,10,8.755e-05,stop,,2026-05-05T23:42:01.034563+00:00,2026-05-05T23:42:01.930988+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Email address correctly formatted from spoken form; no content added or dropped.,True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,845.91304208152,666.7505840305239,1646,6,8.5986e-05,stop,,2026-05-05T23:42:01.061499+00:00,2026-05-05T23:42:01.907434+00:00,False,,,wrong_value,"""at"" was not converted to ""@"", leaving an invalid email format.",n_a,No instruction provided.,False,dropped_content,"The ""at"" was preserved but not converted to ""@"", and the email wasn't fully formatted; however ""dot"" was correctly converted. No content fabricated, but partial formatting leaves ""at"" as a word rather than dropping it - actually nothing dropped, just inconsistent formatting.",True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john@acmecom,993.9574170857668,701.1277920100838,1663,9,8.7873e-05,stop,,2026-05-05T23:42:01.122854+00:00,2026-05-05T23:42:02.116818+00:00,False,,,wrong_value,"Email is malformed: dropped "".smith"", missing dot before ""com"", and ""@"" placement is wrong.",partial,Lowercase honored but email structure is broken.,False,dropped_content,"""Smith"" surname is dropped and the dot before ""com"" is missing, altering the email.",True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,717.6422500051558,430.64675002824515,1650,7,8.653e-05,stop,,2026-05-05T23:42:01.907485+00:00,2026-05-05T23:42:02.625141+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The letter and digits match the spoken input exactly, just formatted.",True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,691.1145000485703,679.2216659523547,1654,10,8.7754e-05,stop,,2026-05-05T23:42:01.931052+00:00,2026-05-05T23:42:02.622189+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,The spoken license number is correctly formatted as C04987654.,True,,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,M2 3456789,554.2052920209244,508.50129197351635,1651,7,8.6581e-05,stop,,2026-05-05T23:42:02.116836+00:00,2026-05-05T23:42:02.671057+00:00,False,,,style_violation,"Digits all present and correct, but spacing/grouping differs from standard passport format and ""passport number"" prefix dropped.",n_a,No formatting instruction provided.,False,dropped_content,"The phrase ""passport number"" was dropped, and the digit grouping is odd (M2 3456789 instead of M23456789), but no fabrication.",True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10-15,481.0754170175642,462.7970840083435,1647,6,8.6037e-05,stop,,2026-05-05T23:42:02.623296+00:00,2026-05-05T23:42:03.104407+00:00,False,,,pass,"""March 10-15"" is a stylistically equivalent valid date range format.",n_a,No instruction provided.,False,none,Date range correctly formatted from spoken input.,False,judge_pass_em_fail,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,822.6676669437438,554.1971669299528,1649,9,8.7159e-05,stop,,2026-05-05T23:42:02.625915+00:00,2026-05-05T23:42:03.448601+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; content preserved.,True,,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 of 2026 through Q2,2071.2197499815375,1890.1702499715611,1649,10,8.7499e-05,stop,,2026-05-05T23:42:02.626972+00:00,2026-05-05T23:42:04.698201+00:00,True,,,pass,Matches reference exactly.,n_a,No formatting instruction provided.,False,none,All input content preserved with proper formatting of quarters and year.,True,,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acmecom/deals and the code is SAVE20 for twenty percent off,595.8547920454293,461.6913750069216,1659,20,9.1409e-05,stop,,2026-05-05T23:42:02.671088+00:00,2026-05-05T23:42:03.266963+00:00,False,,,other,"Dropped the dot in ""acme.com"" (rendered ""acmecom"") and failed to convert ""twenty percent"" to ""20%"".",n_a,No instruction provided.,True,dropped_content,"The ""dot"" between acme and com was dropped, producing ""acmecom/deals"" instead of ""acme.com/deals"".",True,,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% ROI on the $250,000 investment",975.7485000882298,533.468542038463,1653,14,8.9063e-05,stop,,2026-05-05T23:42:03.104824+00:00,2026-05-05T23:42:04.080588+00:00,False,,,pass,"Numbers correctly formatted; ""ROI"" capitalization and added ""$"" are reasonable equivalent variants.",n_a,No instruction provided.,False,none,All content preserved with proper numeric/currency formatting.,False,judge_pass_em_fail,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call 555-8765-309 at 3:30 PM,584.1307080117986,490.34237500745803,1674,15,9.0474e-05,stop,,2026-05-05T23:42:03.267012+00:00,2026-05-05T23:42:03.851162+00:00,False,,,numeric_drift,Phone digits regrouped incorrectly (555-8765-309) altering the phone number format and structure.,ignored,Phone not in E.164 and time kept in 12-hour format.,True,fabricated,The digits were grouped incorrectly as 555-8765-309 instead of reflecting the spoken sequence 5558675309 (likely 555-867-5309).,True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,$2.5M,1566.012499970384,969.3274999735877,1649,6,8.6139e-05,stop,,2026-05-05T23:42:03.448622+00:00,2026-05-05T23:42:05.014646+00:00,False,,,other,"Candidate dropped surrounding sentence context, returning only the entity instead of the full formatted transcript.",n_a,No instruction provided.,False,dropped_content,"The output drops ""the contract is worth"", keeping only the formatted dollar amount.",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,$1.2B,1188.1387080065906,1153.5383750451729,1646,6,8.5986e-05,stop,,2026-05-05T23:42:03.851187+00:00,2026-05-05T23:42:05.039329+00:00,False,,,other,"Candidate dropped the surrounding sentence context (""we raised""), only outputting the entity.",n_a,No instruction provided.,False,dropped_content,"The output dropped ""we raised"" and only kept the formatted number.",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,883.5827080765739,596.7434999765828,1650,8,8.687e-05,stop,,2026-05-05T23:42:04.080606+00:00,2026-05-05T23:42:04.964205+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Minus forty seven dollars and fifty cents"" correctly formatted as -$47.50.",True,,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1%,601.4377909014001,474.72595795989037,1653,5,8.6003e-05,stop,,2026-05-05T23:42:04.698344+00:00,2026-05-05T23:42:05.299891+00:00,False,,,other,"Candidate dropped the word ""churn"" from the output.",followed,Used the % symbol as instructed.,False,dropped_content,"The word ""churn"" from the input is missing in the output.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,$40%,1042.565624928102,867.4043749924749,1644,4,8.5204e-05,stop,,2026-05-05T23:42:04.964232+00:00,2026-05-05T23:42:06.006810+00:00,False,,,other,"Added a spurious ""$"" and dropped the word ""off""; formatting is incorrect.",n_a,No instruction provided.,True,fabricated,"Output adds a ""$"" sign not in input and drops ""off""; ""forty percent"" became ""40%"" which is fine, but ""$"" is fabricated and ""off"" is dropped.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,$0.5%,532.6320000458509,444.6077080210671,1645,6,8.5935e-05,stop,,2026-05-05T23:42:05.014666+00:00,2026-05-05T23:42:05.547317+00:00,False,,,other,"Added a stray ""$"" and dropped the word ""margin"".",n_a,No instruction provided.,False,fabricated,"Output adds a ""$"" sign not in input and drops the word ""margin"".",True,,
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 9845858888,531.4961669500917,473.4842499019578,1666,8,8.7686e-05,stop,,2026-05-05T23:42:05.039444+00:00,2026-05-05T23:42:05.570965+00:00,False,,,numeric_drift,"Candidate produced 9845858888 instead of 9845558888; the ""555"" was changed to ""585"", a digit substitution.",ignored,Did not apply XXX-XXX-XXXX dash formatting.,True,dropped_content,"Input has 10 digits (9-8-4-5-5-5-8-8-8-8) but output has only 10 digits 9845858888, which doesn't match; the digit ""5"" appears three times in input but only twice in output, dropping a digit.",True,,
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,+1855557900,483.655541902408,473.7198749789968,1664,6,8.6904e-05,stop,,2026-05-05T23:42:05.299987+00:00,2026-05-05T23:42:05.783671+00:00,False,True,e164_phone,numeric_drift,Candidate output +1855557900 has wrong digits and is missing a digit compared to expected +14805557890.,followed,E.164 format with +1 prefix used.,True,fabricated,"Input digits are 4805557890; output shows +1855557900, which has wrong digits and a fabricated country code.",False,regex_judge_disagree,
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 324567,639.3991250079125,568.2107079774141,1652,9,8.7312e-05,stop,,2026-05-05T23:42:05.547608+00:00,2026-05-05T23:42:06.187052+00:00,False,,,numeric_drift,"Dropped a digit: ""3214567"" became ""324567"".",n_a,No instruction provided.,True,dropped_content,"The input has digits 3,2,1,4,5,6,7 but the output shows 324567, missing the ""1"".",True,,
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-456-7899,866.6088340105489,478.65229204762727,1667,12,8.9097e-05,stop,,2026-05-05T23:42:05.571320+00:00,2026-05-05T23:42:06.437948+00:00,False,False,ssn_redaction,numeric_drift,SSN digits regrouped wrongly and an extra 9 added (123-456-7899 vs 123-45-6789).,ignored,Did not use XXX-XX-XXXX format.,True,fabricated,"Input has digits 1-9 (nine digits), but output shows 123-456-7899 with an extra fabricated digit 9.",True,,
