run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-004,973439ec38fcb44e,,the bill came to forty seven dollars,the bill came to $47,the bill came to $47,184.32,,,,0,stop,,2026-05-06T05:27:57.252989+00:00,2026-05-06T05:27:57.437309+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-008,973439ec38fcb44e,Format currency with the dollar sign.,charge them sixty two dollars,charge them $62,charge them $62,151.98,,,,0,stop,,2026-05-06T05:27:57.288423+00:00,2026-05-06T05:27:57.440448+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-009,973439ec38fcb44e,,seven hundred fifty dollars please,$750 please,$750 please,145.78,,,,0,stop,,2026-05-06T05:27:57.301603+00:00,2026-05-06T05:27:57.447391+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-010,973439ec38fcb44e,Use thousands separators in currency.,the deposit is one thousand dollars,"the deposit is $1,000","the deposit is $1,000",89.80,,,,0,stop,,2026-05-06T05:27:57.384235+00:00,2026-05-06T05:27:57.474045+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-011,973439ec38fcb44e,Use thousands separators in currency.,rent is twelve hundred a month,"rent is $1,200 a month","rent is 1,200 a month",100.97,,,,0,stop,,2026-05-06T05:27:57.387531+00:00,2026-05-06T05:27:57.488504+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E001,973439ec38fcb44e,,the contract is worth two point five million dollars,the contract is worth $2.5M,"the contract is worth $2,500,000",52.36,,,,0,stop,,2026-05-06T05:27:57.440716+00:00,2026-05-06T05:27:57.493075+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-012,973439ec38fcb44e,,they quoted eighty nine dollars,they quoted $89,they quoted $89,81.68,,,,0,stop,,2026-05-06T05:27:57.418024+00:00,2026-05-06T05:27:57.499754+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-015,973439ec38fcb44e,,just three dollars,just $3,just $3,63.06,,,,0,stop,,2026-05-06T05:27:57.438737+00:00,2026-05-06T05:27:57.501804+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-013,973439ec38fcb44e,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $1.29 99,76.71,,,,0,stop,,2026-05-06T05:27:57.427120+00:00,2026-05-06T05:27:57.503829+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-014,973439ec38fcb44e,,five dollars and twenty cents,$5.20,$5.20,75.00,,,,0,stop,,2026-05-06T05:27:57.430614+00:00,2026-05-06T05:27:57.505616+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E002,973439ec38fcb44e,,we raised one point two billion,we raised $1.2B,"we raised 1,200,000,000",57.42,,,,0,stop,,2026-05-06T05:27:57.448806+00:00,2026-05-06T05:27:57.506867+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E003,973439ec38fcb44e,,budget of about five hundred K,budget of about $500K,budget of about 500 K,36.43,,,,0,stop,,2026-05-06T05:27:57.474405+00:00,2026-05-06T05:27:57.510835+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E004,973439ec38fcb44e,,a loss of negative twelve thousand dollars,"a loss of -$12,000","a loss of negative $12,000",27.14,,,,0,stop,,2026-05-06T05:27:57.488811+00:00,2026-05-06T05:27:57.515940+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E005,973439ec38fcb44e,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was minus $47.50,37.01,,,,0,stop,,2026-05-06T05:27:57.493493+00:00,2026-05-06T05:27:57.530500+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E006,973439ec38fcb44e,,zero dollars charged,$0 charged,$0 charged,49.79,,,,0,stop,,2026-05-06T05:27:57.500836+00:00,2026-05-06T05:27:57.550618+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E011,973439ec38fcb44e,,ninety nine cents,$0.99,99¢,64.87,,,,0,stop,,2026-05-06T05:27:57.512501+00:00,2026-05-06T05:27:57.577365+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E008,973439ec38fcb44e,,two hundred dollars and ninety nine cents,$200.99,$200.99,77.17,,,,0,stop,,2026-05-06T05:27:57.504305+00:00,2026-05-06T05:27:57.581476+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E007,973439ec38fcb44e,,twelve dollars and fifty cents,$12.50,$12.50,80.63,,,,0,stop,,2026-05-06T05:27:57.502108+00:00,2026-05-06T05:27:57.582739+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E012,973439ec38fcb44e,,two and a half million dollars,$2.5M,2 and a half million dollars,67.28,,,,0,stop,,2026-05-06T05:27:57.516553+00:00,2026-05-06T05:27:57.583836+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E010,973439ec38fcb44e,,eight cents,$0.08,8¢,78.51,,,,0,stop,,2026-05-06T05:27:57.507824+00:00,2026-05-06T05:27:57.586328+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-E009,973439ec38fcb44e,,one point seven five dollars,$1.75,$1.75,82.90,,,,0,stop,,2026-05-06T05:27:57.506210+00:00,2026-05-06T05:27:57.589108+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-T001,973439ec38fcb44e,,the total is one seventy one forty one,the total is $171.41,the total is $1.71 41,60.36,,,,0,stop,,2026-05-06T05:27:57.530911+00:00,2026-05-06T05:27:57.591266+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-T002,973439ec38fcb44e,,the charge will be three forty two ninety nine,the charge will be $342.99,the charge will be $3.42 99,42.58,,,,0,stop,,2026-05-06T05:27:57.551006+00:00,2026-05-06T05:27:57.593589+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-T003,973439ec38fcb44e,,amount due five sixty seven eighty nine,amount due $567.89,amount due $5.67 89,28.88,,,,0,stop,,2026-05-06T05:27:57.578774+00:00,2026-05-06T05:27:57.607656+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-T005,973439ec38fcb44e,,balance is nine ninety nine ninety nine,balance is $999.99,balance is 99999,47.68,,,,0,stop,,2026-05-06T05:27:57.583152+00:00,2026-05-06T05:27:57.630827+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-T004,973439ec38fcb44e,,they invoiced two ten fifteen,they invoiced $210.15,they invoiced 2 10/15,50.69,,,,0,stop,,2026-05-06T05:27:57.582010+00:00,2026-05-06T05:27:57.632701+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-P003,973439ec38fcb44e,Spell large amounts in millions as $X.XM.,we pulled in twenty seven million dollars last quarter,we pulled in $27M last quarter,"we pulled in $27,000,000 last quarter",52.10,,,,0,stop,,2026-05-06T05:27:57.589682+00:00,2026-05-06T05:27:57.641779+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-001,973439ec38fcb44e,Render dates as 'Month Day' (e.g. January 5).,the meeting is on january fifth,the meeting is on January 5,the meeting is on January 5,51.40,,,,0,stop,,2026-05-06T05:27:57.592056+00:00,2026-05-06T05:27:57.643458+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-P001,973439ec38fcb44e,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00,the total is 42,61.31,,,,0,stop,,2026-05-06T05:27:57.584378+00:00,2026-05-06T05:27:57.645689+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-002,973439ec38fcb44e,Render dates as 'Month Day'.,see you on march twenty third,see you on March 23,see you on March 23,52.87,,,,0,stop,,2026-05-06T05:27:57.594350+00:00,2026-05-06T05:27:57.647224+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,MONEY-P002,973439ec38fcb44e,"Use plain digits, no currency symbol.",the price tag said nineteen ninety nine,the price tag said 19.99,the price tag said $19.99,61.40,,,,0,stop,,2026-05-06T05:27:57.586997+00:00,2026-05-06T05:27:57.648397+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-003,973439ec38fcb44e,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,we shipped on July 4,41.43,,,,0,stop,,2026-05-06T05:27:57.607967+00:00,2026-05-06T05:27:57.649401+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-004,973439ec38fcb44e,,the report is due december first,the report is due December 1,the report is due December 1,31.06,,,,0,stop,,2026-05-06T05:27:57.631192+00:00,2026-05-06T05:27:57.662251+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-005,973439ec38fcb44e,Render dates as 'Month Day'.,she arrived on february fourteenth,she arrived on February 14,she arrived on February fourteenth,49.67,,,,0,stop,,2026-05-06T05:27:57.633152+00:00,2026-05-06T05:27:57.682823+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-006,973439ec38fcb44e,,on august thirty first he resigned,on August 31 he resigned,on August 31 he resigned,49.88,,,,0,stop,,2026-05-06T05:27:57.642151+00:00,2026-05-06T05:27:57.692034+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-008,973439ec38fcb44e,,audit was october twenty second,audit was October 22,audit was October 22,46.96,,,,0,stop,,2026-05-06T05:27:57.646248+00:00,2026-05-06T05:27:57.693205+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-007,973439ec38fcb44e,Render dates as 'Month Day'.,born november ninth,born November 9,born November 9,50.91,,,,0,stop,,2026-05-06T05:27:57.644695+00:00,2026-05-06T05:27:57.695612+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-009,973439ec38fcb44e,Render dates as 'Month Day'.,we'll meet april second,we'll meet April 2,we'll meet April 2,53.86,,,,0,stop,,2026-05-06T05:27:57.647467+00:00,2026-05-06T05:27:57.701325+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-010,973439ec38fcb44e,,appointment may sixteenth,appointment May 16,appointment May 16,54.36,,,,0,stop,,2026-05-06T05:27:57.648587+00:00,2026-05-06T05:27:57.702944+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-011,973439ec38fcb44e,,renewal is september eighth,renewal is September 8,renewal is September 8,54.42,,,,0,stop,,2026-05-06T05:27:57.649705+00:00,2026-05-06T05:27:57.704125+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-ISO-001,973439ec38fcb44e,Format dates as ISO 8601.,the launch is march fifth twenty twenty six,the launch is 2026-03-05,the launch is 03/05/2026,27.05,,,,0,stop,,2026-05-06T05:27:57.683341+00:00,2026-05-06T05:27:57.710391+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-012,973439ec38fcb44e,,payment posted june thirtieth,payment posted June 30,payment posted June 30,49.06,,,,0,stop,,2026-05-06T05:27:57.662579+00:00,2026-05-06T05:27:57.711643+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-ISO-002,973439ec38fcb44e,Format dates as ISO 8601.,she signed on april twelfth twenty twenty four,she signed on 2024-04-12,she signed on 04/12/2024,33.08,,,,0,stop,,2026-05-06T05:27:57.692574+00:00,2026-05-06T05:27:57.725650+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-ISO-005,973439ec38fcb44e,Format dates as ISO 8601.,we met on november twenty ninth twenty twenty three,we met on 2023-11-29,we met on 11/29/2023,32.51,,,,0,stop,,2026-05-06T05:27:57.701756+00:00,2026-05-06T05:27:57.734262+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-ISO-003,973439ec38fcb44e,Format dates as ISO 8601.,delivery date june ninth twenty twenty five,delivery date 2025-06-09,delivery date 06/09/2025,48.40,,,,0,stop,,2026-05-06T05:27:57.693567+00:00,2026-05-06T05:27:57.741982+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-ISO-004,973439ec38fcb44e,Format dates as ISO 8601.,contract starts january first twenty twenty seven,contract starts 2027-01-01,contract starts 01/01/2027,47.23,,,,0,stop,,2026-05-06T05:27:57.695869+00:00,2026-05-06T05:27:57.743099+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-ISO-006,973439ec38fcb44e,Format dates as ISO 8601.,end of fiscal is december thirty first twenty twenty six,end of fiscal is 2026-12-31,end of fiscal is 12/31/2026,43.95,,,,0,stop,,2026-05-06T05:27:57.703258+00:00,2026-05-06T05:27:57.747210+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-ISO-007,973439ec38fcb44e,Format dates as ISO 8601.,flight is on october fourteenth twenty twenty six,flight is on 2026-10-14,flight is on 10/14/2026,43.90,,,,0,stop,,2026-05-06T05:27:57.704408+00:00,2026-05-06T05:27:57.748310+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-ISO-008,973439ec38fcb44e,Format dates as ISO 8601.,expires july third twenty twenty eight,expires 2028-07-03,expires 07/03/2028,44.02,,,,0,stop,,2026-05-06T05:27:57.710710+00:00,2026-05-06T05:27:57.754731+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-US-001,973439ec38fcb44e,Format dates as MM/DD/YYYY.,the date is march fifth twenty twenty six,the date is 03/05/2026,the date is 03/05/2026,44.15,,,,0,stop,,2026-05-06T05:27:57.711900+00:00,2026-05-06T05:27:57.756045+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-US-002,973439ec38fcb44e,Format dates as MM/DD/YYYY.,the date is april twelfth twenty twenty four,the date is 04/12/2024,the date is 04/12/2024,40.69,,,,0,stop,,2026-05-06T05:27:57.725938+00:00,2026-05-06T05:27:57.766625+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-US-004,973439ec38fcb44e,Format dates as MM/DD/YYYY.,the date is november first twenty twenty six,the date is 11/01/2026,the date is November first twenty twenty '6,32.56,,,,0,stop,,2026-05-06T05:27:57.742276+00:00,2026-05-06T05:27:57.774837+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-US-003,973439ec38fcb44e,Format dates as MM/DD/YYYY.,the date is june ninth twenty twenty five,the date is 06/09/2025,the date is June ninth twenty twenty '5,45.88,,,,0,stop,,2026-05-06T05:27:57.734676+00:00,2026-05-06T05:27:57.780549+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-EU-001,973439ec38fcb44e,Format dates as DD/MM/YYYY.,meeting on the third of february twenty twenty six,meeting on the 03/02/2026,meeting on the 02/03/2026,42.09,,,,0,stop,,2026-05-06T05:27:57.747469+00:00,2026-05-06T05:27:57.789560+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-US-005,973439ec38fcb44e,Format dates as MM/DD/YYYY.,the date is january thirty first twenty twenty seven,the date is 01/31/2027,the date is 01/31/2027,48.43,,,,0,stop,,2026-05-06T05:27:57.743282+00:00,2026-05-06T05:27:57.791715+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-EU-002,973439ec38fcb44e,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 07/15/2024,45.81,,,,0,stop,,2026-05-06T05:27:57.748605+00:00,2026-05-06T05:27:57.794405+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-EU-003,973439ec38fcb44e,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 10/09/2025,44.80,,,,0,stop,,2026-05-06T05:27:57.755132+00:00,2026-05-06T05:27:57.799928+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-EU-005,973439ec38fcb44e,Format dates as DD/MM/YYYY.,meeting on the twenty eighth of march twenty twenty seven,meeting on the 28/03/2027,meeting on the 03/28/2027,36.01,,,,0,stop,,2026-05-06T05:27:57.766887+00:00,2026-05-06T05:27:57.802899+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-EU-004,973439ec38fcb44e,Format dates as DD/MM/YYYY.,meeting on the first of december twenty twenty six,meeting on the 01/12/2026,meeting on the 12/01/2026,48.80,,,,0,stop,,2026-05-06T05:27:57.756278+00:00,2026-05-06T05:27:57.805071+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-W001,973439ec38fcb44e,"Render dates in long-form English (e.g. January 5, 2026).",deadline is one twenty twenty six,"deadline is January 1, 2026",deadline is 01/2026,42.72,,,,0,stop,,2026-05-06T05:27:57.775168+00:00,2026-05-06T05:27:57.817877+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-W002,973439ec38fcb44e,"Render dates in long-form English (e.g. January 5, 2026).",born august seventh nineteen ninety,"born August 7, 1990",born 08/07/1990,44.99,,,,0,stop,,2026-05-06T05:27:57.780865+00:00,2026-05-06T05:27:57.825847+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-W003,973439ec38fcb44e,"Render dates in long-form English (e.g. January 5, 2026).",we filed on march tenth twenty twenty two,"we filed on March 10, 2022",we filed on 03/10/2022,43.03,,,,0,stop,,2026-05-06T05:27:57.789798+00:00,2026-05-06T05:27:57.832825+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-E001,973439ec38fcb44e,,she was born in fifty two,she was born in '52,she was born in '52,42.89,,,,0,stop,,2026-05-06T05:27:57.792172+00:00,2026-05-06T05:27:57.835069+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-E002,973439ec38fcb44e,,the audit was sometime in q three,the audit was sometime in Q3,the audit was sometime in q three,42.77,,,,0,stop,,2026-05-06T05:27:57.794688+00:00,2026-05-06T05:27:57.837452+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-E003,973439ec38fcb44e,,we hired her in april twenty twenty four,we hired her in April 2024,we hired her in April 2024,47.76,,,,0,stop,,2026-05-06T05:27:57.800255+00:00,2026-05-06T05:27:57.848004+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-E005,973439ec38fcb44e,,let's circle back next tuesday,let's circle back next Tuesday,let's circle back next tuesday,44.73,,,,0,stop,,2026-05-06T05:27:57.805422+00:00,2026-05-06T05:27:57.850155+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-E004,973439ec38fcb44e,,the form said oh three oh four twenty twenty six,the form said 03/04/2026,the form said oh 3042026,48.83,,,,0,stop,,2026-05-06T05:27:57.803289+00:00,2026-05-06T05:27:57.852109+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-MED-001,973439ec38fcb44e,Format dates as MM/DD/YYYY. Current year is 2026.,next visit is one fifteen twenty seven,next visit is 01/15/2027,next visit is 01/1527,42.44,,,,0,stop,,2026-05-06T05:27:57.818338+00:00,2026-05-06T05:27:57.860769+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,DATE-MED-002,973439ec38fcb44e,Format dates as MM/DD/YYYY. Current year is 2026.,follow up four ten twenty six,follow up 04/10/2026,follow up four ten twenty six,39.87,,,,0,stop,,2026-05-06T05:27:57.826181+00:00,2026-05-06T05:27:57.866046+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-003,973439ec38fcb44e,Format times as 12-hour with AM/PM.,meeting at ten am,meeting at 10:00 AM,meeting at 10AM,38.76,,,,0,stop,,2026-05-06T05:27:57.838126+00:00,2026-05-06T05:27:57.876892+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-002,973439ec38fcb44e,,the show starts at eight,the show starts at 8:00 PM,the show starts at eight,43.07,,,,0,stop,,2026-05-06T05:27:57.835644+00:00,2026-05-06T05:27:57.878719+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-001,973439ec38fcb44e,,call at three thirty,call at 3:30 PM,call at 03:30,50.42,,,,0,stop,,2026-05-06T05:27:57.833395+00:00,2026-05-06T05:27:57.883815+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-005,973439ec38fcb44e,Format times as 12-hour with AM/PM.,around six pm,around 6:00 PM,around 6PM,41.65,,,,0,stop,,2026-05-06T05:27:57.850560+00:00,2026-05-06T05:27:57.892206+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-006,973439ec38fcb44e,,clinic opens at seven thirty,clinic opens at 7:30 AM,clinic opens at 07:30,41.63,,,,0,stop,,2026-05-06T05:27:57.852604+00:00,2026-05-06T05:27:57.894228+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-004,973439ec38fcb44e,,see you at noon,see you at 12:00 PM,see you at noon,50.00,,,,0,stop,,2026-05-06T05:27:57.848539+00:00,2026-05-06T05:27:57.898535+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-008,973439ec38fcb44e,,standup is at nine fifteen,standup is at 9:15 AM,standup is at 09:15,37.62,,,,0,stop,,2026-05-06T05:27:57.866480+00:00,2026-05-06T05:27:57.904102+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-007,973439ec38fcb44e,Format times as 12-hour with AM/PM.,the train leaves at five forty five,the train leaves at 5:45 PM,the train leaves at 05:45,44.78,,,,0,stop,,2026-05-06T05:27:57.861173+00:00,2026-05-06T05:27:57.905956+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-24-001,973439ec38fcb44e,Format times in 24-hour HH:MM.,the briefing is at fourteen hundred,the briefing is at 14:00,the briefing is at fourteen hundred,43.51,,,,0,stop,,2026-05-06T05:27:57.877290+00:00,2026-05-06T05:27:57.920784+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-24-002,973439ec38fcb44e,Format times in 24-hour HH:MM.,system reboots at oh two thirty,system reboots at 02:30,system reboots at oh 02:30,46.02,,,,0,stop,,2026-05-06T05:27:57.879374+00:00,2026-05-06T05:27:57.925390+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-24-003,973439ec38fcb44e,Format times in 24-hour HH:MM.,flight at sixteen forty five,flight at 16:45,flight at sixteen forty five,42.90,,,,0,stop,,2026-05-06T05:27:57.884225+00:00,2026-05-06T05:27:57.927126+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-24-004,973439ec38fcb44e,Format times in 24-hour HH:MM.,the call is at twenty one hundred,the call is at 21:00,the call is at 2100,40.01,,,,0,stop,,2026-05-06T05:27:57.892491+00:00,2026-05-06T05:27:57.932501+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-24-005,973439ec38fcb44e,Format times in 24-hour HH:MM.,departure oh five fifteen,departure 05:15,departure oh 05:15,41.30,,,,0,stop,,2026-05-06T05:27:57.895829+00:00,2026-05-06T05:27:57.937125+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-Q-002,973439ec38fcb44e,,around half past seven,around 7:30 PM,around half past seven,40.87,,,,0,stop,,2026-05-06T05:27:57.906421+00:00,2026-05-06T05:27:57.947287+00:00
impeller-stem-full,impeller-stem-baseline,deepgram,TIME-24-006,973439ec38fcb44e,Format times in 24-hour HH:MM.,the cron runs at twenty three fifty nine,the cron runs at 23:59,the cron runs at twenty three fifty nine,49.99,,,,0,stop,,2026-05-06T05:27:57.898944+00:00,2026-05-06T05:27:57.948933+00:00
