sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/06/2026,673.9056669757701,618.3330839849077,2904,18,0.0007043,stop,,2026-05-03T06:23:42.850954+00:00,2026-05-03T06:23:43.524895+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as MM/DD/YYYY.,False,none,Date formatted from spoken numbers; content preserved.,True,,
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,516.5796670480631,498.4505000174977,2892,10,0.00047338,stop,,2026-05-03T06:23:42.897278+00:00,2026-05-03T06:23:43.413909+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"""Eight"" formatted as numeral ""8""; content preserved.",True,,
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -5,533.4321249974892,525.7625409867615,2882,9,0.00061837,stop,,2026-05-03T06:23:42.986790+00:00,2026-05-03T06:23:43.520281+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""negative five"" formatted as ""-5"" preserves meaning.",True,,
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,518.7850829679519,516.1015419871546,2899,15,0.00047836,stop,,2026-05-03T06:23:43.057049+00:00,2026-05-03T06:23:43.575862+00:00,True,,,pass,Matches reference exactly.,followed,Numbers rendered as digits as instructed.,False,none,Numbers formatted as digits; content preserved.,True,,
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is XXXX XXXX XXXX 1111,537.0508339838125,498.1734589673579,2917,19,0.00048594,stop,,2026-05-03T06:23:43.091575+00:00,2026-05-03T06:23:43.628666+00:00,False,,,wrong_value,Candidate masked the first 12 digits with X's instead of formatting the actual card number.,ignored,"Instruction was to format as space groups, not to mask digits.",True,fabricated,"Input has 4 followed by fifteen 1s (4111 1111 1111 1111); output masks it as XXXX XXXX XXXX 1111, dropping/altering the leading 4 and fabricating masking not implied.",True,,
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4-111-111-111-1111,563.6265419889241,511.5930419997312,2905,25,0.000486,stop,,2026-05-03T06:23:43.413962+00:00,2026-05-03T06:23:43.977628+00:00,False,,,style_violation,Digits correct but grouped as 1-3-3-3-4 instead of standard 4-4-4-4 dashed format.,partial,Used dashes but with incorrect grouping for a credit card.,False,none,"Input has ""four"" then 15 ""one""s; output has 4 then 15 ones, formatted as card number.",True,,
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 3436,578.9734169957228,503.2999579561874,2917,17,0.00048476,stop,,2026-05-03T06:23:43.520360+00:00,2026-05-03T06:23:45.906215+00:00,False,,,wrong_value,"Last 4 digits should be 7777 (final four spoken digits), but candidate used 3436.",partial,Format mask followed but wrong digits selected as last 4.,True,fabricated,"Input digits are 4539148803436777 (16 digits); last four should be 6777, not 3436. Output fabricated wrong last-four.",True,,
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,794.5346250198781,735.9672920429148,2900,19,0.00048101,stop,,2026-05-03T06:23:43.526162+00:00,2026-05-03T06:23:44.320723+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as DD/MM/YYYY as instructed.,False,none,Date formatted numerically; content preserved.,True,,
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,560.9220410115086,511.4646250149235,2899,19,0.00048072,stop,,2026-05-03T06:23:43.528391+00:00,2026-05-03T06:23:44.089384+00:00,True,,,pass,Matches reference exactly.,followed,DD/MM/YYYY format used as instructed.,False,minor_addition,"Date correctly formatted but extraneous ""the"" remains before the numeric date, which is awkward but not fabricated content.",True,,
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,741.526875004638,668.8929590163752,2900,19,0.00048101,stop,,2026-05-03T06:23:43.576975+00:00,2026-05-03T06:23:44.318529+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format applied.,False,none,Date formatted to ISO; content preserved.,True,,
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,387.65416701789945,369.0249170176685,2904,17,0.00048099,stop,,2026-05-03T06:23:43.628771+00:00,2026-05-03T06:23:44.016532+00:00,True,,,pass,Matches reference exactly.,followed,Used mg abbreviation as instructed.,False,none,Numeric and unit formatting preserved meaning exactly.,True,,
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,371.6450840001926,353.9633750333451,2887,15,0.00047488,stop,,2026-05-03T06:23:43.980319+00:00,2026-05-03T06:23:44.351996+00:00,False,,,pass,"Numeric value correct; ""milligrams"" vs ""mg"" is a stylistically equivalent variant when no style prompted.",n_a,No instruction provided.,False,none,"Numeric formatting of ""two point five"" to ""2.5"" preserves meaning; all content retained.",False,judge_pass_em_fail,
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 mg every 4 hours as needed,501.7391250003129,471.27429104875773,2891,20,0.00047899,stop,,2026-05-03T06:23:44.016949+00:00,2026-05-03T06:23:44.518714+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,All content preserved with standard medical formatting of numbers and units.,True,,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,392.7538330317475,372.7786249946803,2888,14,0.00047458,stop,,2026-05-03T06:23:44.089506+00:00,2026-05-03T06:23:44.482296+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email formatted correctly from spoken form; all content preserved.,True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,474.5908339973539,453.5613750340417,2884,10,0.00047106,stop,,2026-05-03T06:23:44.318719+00:00,2026-05-03T06:23:44.793423+00:00,False,,,wrong_value,"""at"" was not converted to ""@"", leaving an invalid email format.",n_a,No instruction was provided.,False,dropped_content,"""at"" was not converted to ""@"", leaving the email partially unformatted, but no content fabricated; actually formatting is partial. All words preserved though ""dot"" became ""."". Reconsidering: ""dot""→""."" is standard formatting, but ""at"" was kept as word — inconsistent but no drop/fabrication.",True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to John.Smith@Acme.com,811.4418750046752,790.7775829662569,2901,14,0.00047835,stop,,2026-05-03T06:23:44.320917+00:00,2026-05-03T06:23:45.132374+00:00,False,,,style_violation,Email value correct but capitalization violates lowercase style instruction.,ignored,Did not lowercase the email as instructed.,False,none,Email formatted correctly from spoken dictation; all content preserved.,True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,760.1167500251904,739.8791669984348,2888,15,0.00047517,stop,,2026-05-03T06:23:44.352026+00:00,2026-05-03T06:23:45.112169+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken letter and digits are correctly formatted as D1234567.,True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,662.3079999699257,612.3042919789441,2892,19,0.00047869,stop,,2026-05-03T06:23:44.482339+00:00,2026-05-03T06:23:45.144668+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""oh"" correctly formatted as 0; all digits preserved.",True,,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,547.046291991137,521.3959169923328,2889,16,0.00047605,stop,,2026-05-03T06:23:44.518743+00:00,2026-05-03T06:23:45.065808+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The letter and digits match the spoken input exactly.,True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,532.5219579972327,513.1027909810655,2885,14,0.00047371,stop,,2026-05-03T06:23:44.793589+00:00,2026-05-03T06:23:45.326163+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates correctly converted to numeric format; all content preserved.,True,,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,594.7603750391863,580.8829170418903,2887,15,0.00047488,stop,,2026-05-03T06:23:45.065831+00:00,2026-05-03T06:23:45.660612+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; content preserved.,True,,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,q one of 2026 through Q2,790.2520830393769,718.6528749880381,2887,16,0.00077243,stop,,2026-05-03T06:23:45.112261+00:00,2026-05-03T06:23:45.902528+00:00,False,,,style_violation,"""q one"" should be formatted as ""Q1"" but was left lowercase and spelled out.",n_a,No instruction provided.,False,none,All input content preserved with standard formatting of numbers and quarters.,True,,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,769.9740420212038,681.9594579865225,2897,26,0.00085547,stop,,2026-05-03T06:23:45.132474+00:00,2026-05-03T06:23:45.902470+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"All spoken content is preserved with appropriate formatting of URL, code, and percentage.",True,,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the 250,000 investment",608.4436670062132,566.1199580063112,2891,24,0.00085255,stop,,2026-05-03T06:23:45.144762+00:00,2026-05-03T06:23:45.753232+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers correctly formatted; all content preserved.,True,,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,758.3121250499971,709.9787920014933,2915,25,0.00056314,stop,,2026-05-03T06:23:45.326209+00:00,2026-05-03T06:23:46.084567+00:00,True,,,pass,Matches reference exactly.,followed,E.164 phone and 24-hour time both applied.,False,minor_addition,"Added ""+1"" country code not present in input; otherwise content preserved with formatting.",True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,375.84087502909824,345.351625001058,2887,14,0.00054853,stop,,2026-05-03T06:23:45.660786+00:00,2026-05-03T06:23:46.036654+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$2.5M"" is a faithful formatted equivalent of ""two point five million dollars"".",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,409.1046249959618,402.68387499963865,2884,12,0.00047224,stop,,2026-05-03T06:23:45.753321+00:00,2026-05-03T06:23:46.162449+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.2B"" is a faithful formatting of ""one point two billion"" (dollar sign is a reasonable inference, though slightly added).",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,410.6646250002086,394.3571249837987,2888,14,0.00062306,stop,,2026-05-03T06:23:45.905347+00:00,2026-05-03T06:23:47.689590+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The output accurately formats ""minus forty seven dollars and fifty cents"" as ""-$47.50"" without adding or dropping content.",True,,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,704.2476249625906,380.87995897512883,2891,10,0.00047309,stop,,2026-05-03T06:23:45.905891+00:00,2026-05-03T06:23:51.008648+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%"" preserves meaning.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,420.06266600219533,394.9257079511881,2882,9,0.00046989,stop,,2026-05-03T06:23:45.909294+00:00,2026-05-03T06:23:46.329389+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty percent"" formatted as ""40%""; meaning preserved.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,399.7514170478098,386.63420802913606,2883,10,0.00047077,stop,,2026-05-03T06:23:46.036968+00:00,2026-05-03T06:23:46.436737+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""zero point five percent"" correctly formatted as ""0.5%""; no content changed.",True,,
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,587.3774159699678,550.1667080097832,2904,20,0.00048276,stop,,2026-05-03T06:23:46.084894+00:00,2026-05-03T06:23:48.259216+00:00,True,,,pass,Matches reference exactly.,followed,Phone formatted as XXX-XXX-XXXX.,False,dropped_content,"Input has ten digits (9-8-4-5-5-5-8-8-8-8) but output formatted only as 984-555-8888, dropping one 8.",True,,
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,dial +14805557890,511.0534579725936,492.22283298149705,2904,19,0.00048217,stop,,2026-05-03T06:23:46.162724+00:00,2026-05-03T06:23:54.598536+00:00,True,True,e164_phone,pass,Matches reference exactly.,followed,E.164 format applied.,False,fabricated,"The input has 10 digits (4805557890) but output adds ""+1"" country code not present in input.",True,,
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,390.0084160268307,354.5208750292659,2890,19,0.00062659,stop,,2026-05-03T06:23:46.329422+00:00,2026-05-03T06:23:50.366626+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Digits formatted as a phone number, content preserved.",True,,
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is XXX-XX-XXX-5678,906.2295830226503,461.75145800225437,2905,19,0.00048246,stop,,2026-05-03T06:23:46.436762+00:00,2026-05-03T06:23:50.906878+00:00,False,False,ssn_redaction,numeric_drift,Output contains literal X placeholders and digits 5678 instead of actual SSN 123-45-6789.,ignored,Did not produce the actual digits in XXX-XX-XXXX format; left Xs as literal characters.,True,fabricated,"The SSN format is wrong (extra digit group) and digits 5678 don't match the input's last four (6789); also drops digits 1,2,3.",True,,
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,1386.5320420009084,1371.0381249547936,2912,16,0.00070544,stop,,2026-05-03T06:23:47.689955+00:00,2026-05-03T06:23:53.544724+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping only last 4 digits as instructed.,False,none,"The SSN digits 222-23-4444 were redacted as XXX-XX-4444, a standard PII formatting that preserves the last four digits matching the input.",True,,
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,627.8287500026636,615.0802500196733,2911,15,0.00048184,stop,,2026-05-03T06:23:48.260083+00:00,2026-05-03T06:23:52.568661+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping last 4 digits as instructed.,False,none,"SSN 666-01-9999 redacted to XXX-XX-9999, preserving last four; acceptable PII formatting.",True,,
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,353.0026249936782,348.12595898984,2882,10,0.00047048,stop,,2026-05-03T06:23:50.366690+00:00,2026-05-03T06:23:50.719714+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""tennish"" formatted as ""10ish"" preserves meaning.",True,,
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,566.8026250205003,526.7600000370294,2900,15,0.00047865,stop,,2026-05-03T06:23:50.719929+00:00,2026-05-03T06:23:51.286781+00:00,True,,,pass,Matches reference exactly.,followed,12-hour AM/PM format used.,False,none,"""Fourteen hundred"" correctly formatted as 2:00 PM; meaning preserved.",True,,
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,598.244542023167,592.1762500074692,2882,11,0.00047107,stop,,2026-05-03T06:23:50.906937+00:00,2026-05-03T06:23:51.505233+00:00,False,,,pass,7:30 is a valid formatting; AM/PM not specified in input.,n_a,No instruction given.,False,none,"""Half past seven"" correctly formatted as ""7:30"" with ""around"" preserved.",False,judge_pass_em_fail,
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,463.80520798265934,457.3887920123525,2896,10,0.00047454,stop,,2026-05-03T06:23:51.008687+00:00,2026-05-03T06:23:55.162822+00:00,True,,,pass,Matches reference exactly.,followed,No https:// prefix included.,False,none,"""dot"" formatted as ""."" in domain; content preserved.",True,,
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,796.0565829998814,789.8529999656603,2885,10,0.00069407,stop,,2026-05-03T06:23:51.286844+00:00,2026-05-03T06:23:52.082926+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""dot"" correctly formatted as ""."" in domain; all content preserved.",True,,
