sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment",,19571.46066700807,,1649,1024,0.005745,length,,2026-05-03T06:13:43.693850+00:00,2026-05-03T06:14:03.265368+00:00
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,,23042.326875030994,,1670,1024,0.0056825,length,,2026-05-03T06:13:44.481452+00:00,2026-05-03T06:14:07.523826+00:00
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,5990.716749976855,5902.673791977577,1645,334,0.00168531,stop,,2026-05-03T06:13:45.022660+00:00,2026-05-03T06:13:51.013434+00:00
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,7786.020750005264,7743.879624991678,1642,848,0.0057864,stop,,2026-05-03T06:13:51.013508+00:00,2026-05-03T06:13:58.799594+00:00
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,16470.0467090006,16389.321374997962,1646,608,0.0027317,stop,,2026-05-03T06:13:52.551402+00:00,2026-05-03T06:14:09.021508+00:00
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,4200.553542003036,4103.30354195321,1649,201,0.002453,stop,,2026-05-03T06:13:53.983536+00:00,2026-05-03T06:13:58.184141+00:00
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off, 40% off,5114.750000007916,5051.520582986996,1640,215,0.00099435,stop,,2026-05-03T06:13:58.184196+00:00,2026-05-03T06:14:03.299001+00:00
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,3824.2956249741837,3733.302916982211,1641,177,0.0021849,stop,,2026-05-03T06:13:58.799669+00:00,2026-05-03T06:14:02.624018+00:00
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,13614.35208300827,13595.541250018869,1661,404,0.00198051,stop,,2026-05-03T06:14:01.921173+00:00,2026-05-03T06:14:15.535575+00:00
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890, dial +14805557890,62877.37433303846,62605.03137501655,1660,864,0.003309,stop,,2026-05-03T06:14:02.624070+00:00,2026-05-03T06:15:05.501475+00:00
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567, the local one is just 321-4567,4991.787416976877,4915.655166958459,1648,597,0.003171835,stop,,2026-05-03T06:14:03.265442+00:00,2026-05-03T06:14:08.257280+00:00
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789, his ssn is 123-45-6789,5139.812707959209,4939.984041964635,1663,287,0.0023349,stop,,2026-05-03T06:14:03.299067+00:00,2026-05-03T06:14:08.438939+00:00
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,9751.522750011645,9732.681875000708,1669,260,0.00141211,stop,,2026-05-03T06:14:07.523925+00:00,2026-05-03T06:14:17.275520+00:00
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,7454.273666953668,7389.685834001284,1669,705,0.00314155,stop,,2026-05-03T06:14:08.257343+00:00,2026-05-03T06:14:15.711654+00:00
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish, around 10ish,8893.723665969446,8774.108582991175,1640,131,0.0008009,stop,,2026-05-03T06:14:08.439032+00:00,2026-05-03T06:14:17.332810+00:00
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM, the briefing is at 14:00,31325.748625036795,31014.565917022992,1657,396,0.00166875,stop,,2026-05-03T06:14:09.021576+00:00,2026-05-03T06:14:40.347390+00:00
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,17132.949582999572,17045.162833004724,1640,981,0.00428,stop,,2026-05-03T06:14:15.535645+00:00,2026-05-03T06:14:32.668643+00:00
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com, go to acme.com,9872.261000040453,9796.891375037376,1654,330,0.00332086,stop,,2026-05-03T06:14:15.711704+00:00,2026-05-03T06:14:25.584024+00:00
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,,84403.07920903433,,1643,1024,0.00385625,length,,2026-05-03T06:14:17.275658+00:00,2026-05-03T06:15:41.678778+00:00
URL-S-006,URL,spoken_form,synthetic,edge,,our company dot com forward slash careers,ourcompany.com/careers,ourcompany.com/careers,14178.60629200004,14090.720666979905,1643,257,0.00258885,stop,,2026-05-03T06:14:17.332871+00:00,2026-05-03T06:14:31.511522+00:00
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,messy,messy,,hi yeah uh so i'm calling about a charge on my account of uh three forty two ninety nine from uh march fourth and i need to dispute it my callback number is six one seven five five five oh four nine eight,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498, hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,25938.705249980558,19127.68524995772,1679,660,0.0026836,stop,,2026-05-03T06:14:25.584186+00:00,2026-05-03T06:14:51.522948+00:00
MESSY-002,DATE|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,so the patient uh last came in on february twenty second twenty twenty six and we prescribed uh metformin five hundred milligrams twice daily and she weighs about one sixty two pounds,"so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500mg twice daily and she weighs about 162 pounds","so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500 milligrams twice daily and she weighs about 162 pounds",25216.93808399141,22468.993916991167,1673,1286,0.0066497,stop,,2026-05-03T06:14:31.511591+00:00,2026-05-03T06:14:56.728613+00:00
MESSY-003,MONEY|PERCENT|CARDINAL,finance,messy,messy,,yeah so the fund returned twenty two point three percent last year and uh the total aum is about three point two billion as of twenty twenty five and we're projecting another fifteen percent for twenty twenty six,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,,27450.942957948428,,1675,1024,0.00384366,length,,2026-05-03T06:14:32.668705+00:00,2026-05-03T06:15:00.119709+00:00
MESSY-004,NUMERIC_ID|MONEY|DATE,contact_center,messy,messy,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",49388.32029199693,48386.38725003693,1676,1572,0.00666676,stop,,2026-05-03T06:14:40.347506+00:00,2026-05-03T06:15:29.735945+00:00
MESSY-005,PHONE_NUMBER|TIME,voice_agent,messy,messy,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,,11979.733416985255,,1681,1024,0.00442895,length,,2026-05-03T06:14:51.523055+00:00,2026-05-03T06:15:03.502854+00:00
MESSY-006,CARDINAL|MONEY|PERCENT,meeting,messy,messy,,so we had uh forty seven people on the call and revenue came in at two point one million which is uh up nineteen point five percent year over year and we're targeting uh three million for twenty twenty six,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,,50983.88391599292,,1677,1024,0.00384514,length,,2026-05-03T06:14:56.729062+00:00,2026-05-03T06:15:47.713927+00:00
MESSY-007,ADDRESS|PHONE_NUMBER|CARDINAL,emergency_dispatch,messy,messy,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,,17030.62699997099,,1677,1024,0.00568915,length,,2026-05-03T06:15:00.119798+00:00,2026-05-03T06:15:17.150493+00:00
MESSY-008,SSN|DATE|NUMERIC_ID,contact_center,messy,messy,,okay can you verify your social it's uh five five five dash twelve dash one two three four and date of birth is uh august seventh nineteen sixty eight and your policy number is p o l zero zero seven seven four two,"okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742","okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742",22999.975457962137,22513.531250006054,1680,1394,0.007088,stop,,2026-05-03T06:15:03.502937+00:00,2026-05-03T06:15:26.502990+00:00
MESSY-009,PHONE_NUMBER|CARDINAL,contact_center (code-switched FR),messy,messy,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,,14580.647792026866,,1688,1024,0.0044356,length,,2026-05-03T06:15:05.501561+00:00,2026-05-03T06:15:20.082262+00:00
MESSY-010,DATE|CARDINAL|DRUG_WITH_DOSE,medical_dictation,messy,messy,,patient is a forty two year old male presenting on uh april tenth twenty twenty six uh complaining of chest pain for uh three days we started uh lisinopril ten milligrams once daily blood pressure was one forty over ninety,"patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10mg once daily blood pressure was 140/90",,31900.648083013948,,1681,1024,0.0049288,length,,2026-05-03T06:15:17.150651+00:00,2026-05-03T06:15:49.051372+00:00
MESSY-011,MONEY|DATE|EMAIL_ADDRESS|PHONE_NUMBER,sales_crm,messy,messy,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233"," so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233",6521.092791983392,6174.872500007041,1694,812,0.00521976,stop,,2026-05-03T06:15:20.082345+00:00,2026-05-03T06:15:26.603502+00:00
MESSY-012,CREDIT_CARD|MONEY,contact_center,messy,messy,Redact all but the last 4 digits of the card number as XXXX XXXX XXXX ####.,okay for the payment i'll use card ending in uh four one one one one one one one one one one one one two three four and the amount is uh three hundred forty two dollars and fifty cents,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,111572.08354095928,110783.91999995802,1701,3593,0.01477451,stop,,2026-05-03T06:15:26.503074+00:00,2026-05-03T06:17:18.075205+00:00
MESSY-013,PERCENT|MONEY|CARDINAL,finance,messy,messy,,the mortgage rate came in at six point seven five percent on a loan of uh four hundred fifty thousand dollars and the monthly payment would be around uh two thousand nine hundred and forty dollars over thirty years,"the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years"," the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years",47291.30524996435,44667.80345799634,1675,612,0.00243825,stop,,2026-05-03T06:15:26.603621+00:00,2026-05-03T06:16:13.894962+00:00
MESSY-014,DATE|MONEY|PERCENT,meeting,messy,messy,,so uh by twenty thirty we're targeting uh one hundred million in arr and uh that's a roughly forty percent compound annual growth rate based on our uh twenty twenty six baseline of about twenty two million,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,,24195.448417041916,,1672,1024,0.0056844,length,,2026-05-03T06:15:29.736045+00:00,2026-05-03T06:15:53.931530+00:00
MESSY-015,NUMERIC_ID|DATE|MONEY,contact_center,messy,messy,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping",,40437.3558749794,,1679,1024,0.0049272,length,,2026-05-03T06:15:41.678862+00:00,2026-05-03T06:16:22.116282+00:00
MESSY-016,TIME|DATE,voice_agent,messy,messy,,so the appointment is uh let me see uh it's on uh march fifth at uh three thirty in the afternoon and uh if you need to reschedule the deadline to do that is uh forty eight hours before so that would be uh march third by three thirty pm,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,35102.13429102441,34399.94716597721,1686,2343,0.0108894,stop,,2026-05-03T06:15:47.714493+00:00,2026-05-03T06:16:22.816844+00:00
MESSY-017,ADDRESS|NUMERIC_ID|PHONE_NUMBER,contact_center,messy,messy,,the delivery address is uh one two three main street uh suite four oh one uh boston massachusetts oh two one oh one and the tracking number is uh one z nine nine eight three seven four oh one two three four five six seven eight and any questions call one eight hundred two two two three three three three,the delivery address is uh 123 Main Street uh Suite 401 uh Boston Massachusetts 02101 and the tracking number is uh 1Z9983740123456789 and any questions call 1-800-222-3333,,15563.002875016537,,1698,1024,0.0044451,length,,2026-05-03T06:15:49.051472+00:00,2026-05-03T06:16:04.614527+00:00
MESSY-018,MONEY|PHONE_NUMBER,contact_center (code-switched ES),messy,messy,Treat spoken Spanish digits as numbers.,si uh el total es uh forty seven fifty and uh if you have questions call us at uh ocho cero cero cinco cinco cinco uno dos tres cuatro,si uh el total es uh $47.50 and uh if you have questions call us at uh 800-555-1234,si uh el total es uh $47.50 and uh if you have questions call us at uh 800-555-1234,18817.423333006445,18510.286665987223,1683,1241,0.0064787,stop,,2026-05-03T06:15:53.931631+00:00,2026-05-03T06:16:12.749075+00:00
MESSY-019,TIME|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,take uh aspirin eighty one milligrams once daily in the morning uh preferably around eight or nine am and uh lisinopril twenty milligrams at night around ten pm and uh your next appointment is uh in six weeks,take uh aspirin 81mg once daily in the morning uh preferably around 8:00 or 9:00 AM and uh lisinopril 20mg at night around 10:00 PM and uh your next appointment is uh in 6 weeks,,73199.24720795825,,1681,1024,0.00388475,length,,2026-05-03T06:16:04.614581+00:00,2026-05-03T06:17:17.813881+00:00
