run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,chain_input_text,baseline_model_id,baseline_error,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-005,7d8c326253d4,Format currency with the dollar sign.,about thirty five dollars total,about $35 total,about $35 total,346.52,334.16,2170,10,0.00033824,stop,,2026-05-06T06:48:41.883995+00:00,2026-05-06T06:48:42.230558+00:00,about $35 total,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""thirty five dollars"" correctly formatted as ""$35""; all content preserved.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-004,7d8c326253d4,,the bill came to forty seven dollars,the bill came to $47,the bill came to $47,335.42,315.17,2161,12,0.00033681,stop,,2026-05-06T06:48:41.839636+00:00,2026-05-06T06:48:42.175110+00:00,the bill came to $47,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty seven dollars"" correctly formatted as ""$47"".",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-001,7d8c326253d4,Format currency with the dollar sign.,the coffee was four fifty,the coffee was $4.50,the coffee was $4.50,710.37,680.11,2173,13,0.00034088,stop,,2026-05-06T06:48:41.602835+00:00,2026-05-06T06:48:42.313278+00:00,the coffee was $4.50,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""four fifty"" formatted as $4.50, content preserved.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-007,7d8c326253d4,Format currency with the dollar sign.,the fee is fifteen dollars,the fee is $15,the fee is $15,517.08,497.81,2171,11,0.0004876,stop,,2026-05-06T06:48:41.969343+00:00,2026-05-06T06:48:42.486463+00:00,the fee is $15,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""fifteen dollars"" formatted as ""$15"" preserves meaning.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-006,7d8c326253d4,,we owe two hundred dollars,we owe $200,we owe $200,548.26,538.50,2160,11,0.00055865,stop,,2026-05-06T06:48:41.933022+00:00,2026-05-06T06:48:42.481320+00:00,we owe $200,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""two hundred dollars"" correctly formatted as ""$200"".",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-008,7d8c326253d4,Format currency with the dollar sign.,charge them sixty two dollars,charge them $62,charge them $62,362.74,355.35,2170,10,0.00033824,stop,,2026-05-06T06:48:42.017446+00:00,2026-05-06T06:48:42.380240+00:00,charge them $62,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""sixty two dollars"" formatted as ""$62"" preserves meaning.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-009,7d8c326253d4,,seven hundred fifty dollars please,$750 please,$750 please,431.34,425.83,2159,10,0.00033505,stop,,2026-05-06T06:48:42.065521+00:00,2026-05-06T06:48:42.496905+00:00,$750 please,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""seven hundred fifty dollars"" correctly formatted as ""$750""; ""please"" preserved.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-012,7d8c326253d4,,they quoted eighty nine dollars,they quoted $89,they quoted $89,394.76,365.51,2159,10,0.00033505,stop,,2026-05-06T06:48:42.313798+00:00,2026-05-06T06:48:42.708617+00:00,they quoted $89,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting preserves the original amount.,True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,CANONICAL-CRESTA-CURRENCY,7d8c326253d4,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $1.71 41,1666.24,1633.53,2166,17,0.00034121,stop,,2026-05-06T06:48:41.049296+00:00,2026-05-06T06:48:42.715584+00:00,the total amount is $1.71 41,impeller-stem-baseline,,False,,,numeric_drift,"Misparsed ""one seventy one forty one"" as $1.71 41 instead of $171.41.",n_a,No formatting instruction provided.,True,fabricated,"The output formats ""one seventy one forty one"" as ""$1.71 41"" introducing a dollar sign and incorrect numeric structure not supported by the input.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-014,7d8c326253d4,,five dollars and twenty cents,$5.20,$5.20,330.92,315.69,2159,10,0.00033505,stop,,2026-05-06T06:48:42.481640+00:00,2026-05-06T06:48:42.812617+00:00,$5.20,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting accurately represents the spoken amount.,True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-011,7d8c326253d4,Use thousands separators in currency.,rent is twelve hundred a month,"rent is $1,200 a month","rent is $1,200 a month",485.51,471.90,2174,15,0.00034235,stop,,2026-05-06T06:48:42.230888+00:00,2026-05-06T06:48:42.716425+00:00,"rent is 1,200 a month",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,"Used thousands separator in $1,200.",False,none,"""Twelve hundred a month"" correctly formatted as ""$1,200 a month"".",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-015,7d8c326253d4,,just three dollars,just $3,just $3,493.06,480.07,2157,8,0.00033329,stop,,2026-05-06T06:48:42.486780+00:00,2026-05-06T06:48:42.979870+00:00,just $3,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""three dollars"" correctly formatted as ""$3"".",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-010,7d8c326253d4,Use thousands separators in currency.,the deposit is one thousand dollars,"the deposit is $1,000","the deposit is $1,000",854.84,822.86,2173,14,0.00034147,stop,,2026-05-06T06:48:42.175702+00:00,2026-05-06T06:48:43.030581+00:00,"the deposit is $1,000",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Thousands separator used.,False,none,"""One thousand dollars"" correctly formatted as ""$1,000"".",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-013,7d8c326253d4,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $1.29 99,526.63,496.98,2166,17,0.00034121,stop,,2026-05-06T06:48:42.380647+00:00,2026-05-06T06:48:42.907313+00:00,um the total is $1.29 99,impeller-stem-baseline,,False,,,numeric_drift,"""one twenty nine ninety nine"" became ""$1.29 99"" instead of $129.99 — incorrect numeric value.",n_a,No instruction provided.,True,fabricated,"""one twenty nine ninety nine"" should be $129.99, but output renders it as ""$1.29 99"" which misrepresents the number.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E001,7d8c326253d4,,the contract is worth two point five million dollars,the contract is worth $2.5M,"the contract is worth $2,500,000",606.40,581.13,2168,19,0.00063993,stop,,2026-05-06T06:48:42.497196+00:00,2026-05-06T06:48:43.103635+00:00,"the contract is worth $2,500,000",impeller-stem-baseline,,False,,,pass,"$2,500,000 is a valid equivalent formatting of $2.5M with no style prompted.",n_a,No formatting instruction provided.,False,none,"The numeric/currency formatting accurately preserves ""two point five million dollars"" as $2,500,000.",False,judge_pass_em_fail,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E005,7d8c326253d4,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was minus $47.50,291.06,267.04,2164,15,0.00033945,stop,,2026-05-06T06:48:42.813272+00:00,2026-05-06T06:48:43.104361+00:00,the refund was minus $47.50,impeller-stem-baseline,,False,,,pass,"""minus $47.50"" is a stylistically equivalent variant of ""-$47.50"" with the correct value.",n_a,No formatting instruction provided.,False,none,Currency formatted correctly; all content preserved.,False,judge_pass_em_fail,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E006,7d8c326253d4,,zero dollars charged,$0 charged,$0 charged,297.09,286.41,2157,8,0.00033329,stop,,2026-05-06T06:48:42.907577+00:00,2026-05-06T06:48:43.204705+00:00,$0 charged,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""zero dollars"" formatted as ""$0""; meaning preserved.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E004,7d8c326253d4,,a loss of negative twelve thousand dollars,"a loss of -$12,000","a loss of -$12,000",396.97,372.83,2165,15,0.00033974,stop,,2026-05-06T06:48:42.716751+00:00,2026-05-06T06:48:43.113755+00:00,"a loss of negative $12,000",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The output accurately formats ""negative twelve thousand dollars"" as ""-$12,000"" with no added or dropped content.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E003,7d8c326253d4,,budget of about five hundred K,budget of about $500K,budget of about $500K,579.77,563.18,2162,13,0.00033769,stop,,2026-05-06T06:48:42.716052+00:00,2026-05-06T06:48:43.295881+00:00,budget of about 500 K,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""five hundred K"" formatted as ""$500K"" preserves meaning.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E002,7d8c326253d4,,we raised one point two billion,we raised $1.2B,we raised $1.2B,406.78,387.70,2170,12,0.00033942,stop,,2026-05-06T06:48:42.709163+00:00,2026-05-06T06:48:43.115979+00:00,"we raised 1,200,000,000",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.2B"" is a faithful formatting of ""one point two billion"" (currency assumed from context).",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E007,7d8c326253d4,,twelve dollars and fifty cents,$12.50,$12.50,401.95,377.03,2160,11,0.00033593,stop,,2026-05-06T06:48:42.980142+00:00,2026-05-06T06:48:43.382170+00:00,$12.50,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting accurately represents the spoken amount.,True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E009,7d8c326253d4,,one point seven five dollars,$1.75,$1.75,352.50,334.78,2159,10,0.00033505,stop,,2026-05-06T06:48:43.104079+00:00,2026-05-06T06:48:43.456634+00:00,$1.75,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.75"" accurately formats ""one point seven five dollars"".",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E010,7d8c326253d4,,eight cents,$0.08,8¢,357.79,345.06,2156,7,0.00033241,stop,,2026-05-06T06:48:43.104579+00:00,2026-05-06T06:48:43.462414+00:00,8¢,impeller-stem-baseline,,False,,,pass,8¢ is a stylistically equivalent representation of $0.08.,n_a,No formatting instruction provided.,False,none,"""8¢"" is a faithful formatted representation of ""eight cents"".",False,judge_pass_em_fail,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-T001,7d8c326253d4,,the total is one seventy one forty one,the total is $171.41,the total is $1.71 41,395.29,365.80,2165,16,0.00034033,stop,,2026-05-06T06:48:43.205114+00:00,2026-05-06T06:48:43.600435+00:00,the total is $1.71 41,impeller-stem-baseline,,False,,,numeric_drift,"$171.41 was misparsed as $1.71 41, splitting the money value incorrectly.",n_a,No instruction was provided.,True,fabricated,"""$1.71 41"" is a nonsensical formatting; ""one seventy one forty one"" likely means $171.41, but the output fabricates an incorrect dollar value with a stray ""41"".",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-T003,7d8c326253d4,,amount due five sixty seven eighty nine,amount due $567.89,amount due $5.67 89,349.67,317.54,2164,15,0.00033945,stop,,2026-05-06T06:48:43.382878+00:00,2026-05-06T06:48:43.732606+00:00,amount due $5.67 89,impeller-stem-baseline,,False,,,numeric_drift,"Candidate produced ""$5.67 89"" instead of ""$567.89"", misinterpreting the money value.",n_a,No formatting instruction provided.,True,fabricated,"""five sixty seven eighty nine"" likely means $567.89, but output fabricated ""$5.67 89"" which misrepresents the spoken number.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-T005,7d8c326253d4,,balance is nine ninety nine ninety nine,balance is $999.99,balance is 99999,324.32,317.26,2162,13,0.00033769,stop,,2026-05-06T06:48:43.457206+00:00,2026-05-06T06:48:43.781586+00:00,balance is 99999,impeller-stem-baseline,,False,,,numeric_drift,"Output ""99999"" loses decimal and currency formatting; misinterprets ""nine ninety nine ninety nine"" as 99999 instead of $999.99.",n_a,No formatting instruction provided.,True,fabricated,"""Nine ninety-nine ninety-nine"" should be $999.99, not 99999; the formatter merged digits incorrectly.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-T004,7d8c326253d4,,they invoiced two ten fifteen,they invoiced $210.15,they invoiced $2 10/15,371.78,352.03,2165,16,0.00034033,stop,,2026-05-06T06:48:43.437831+00:00,2026-05-06T06:48:43.809729+00:00,they invoiced 2 10/15,impeller-stem-baseline,,False,,,numeric_drift,"Candidate misinterpreted ""two ten fifteen"" as $2 10/15 instead of $210.15, altering the numeric value.",n_a,No formatting instruction provided.,True,fabricated,"The output invents a dollar sign and a fraction format not implied by ""two ten fifteen"".",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E011,7d8c326253d4,,ninety nine cents,$0.99,99¢,323.08,310.97,2157,8,0.00033329,stop,,2026-05-06T06:48:43.114016+00:00,2026-05-06T06:48:43.437153+00:00,99¢,impeller-stem-baseline,,False,,,pass,99¢ is a stylistically equivalent representation of $0.99 with no style prompted.,n_a,No formatting instruction provided.,False,none,"""99¢"" accurately formats ""ninety nine cents"".",False,judge_pass_em_fail,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-P002,7d8c326253d4,"Use plain digits, no currency symbol.",the price tag said nineteen ninety nine,the price tag said 19.99,the price tag said 19.99,333.21,300.41,2176,15,0.00034293,stop,,2026-05-06T06:48:43.600659+00:00,2026-05-06T06:48:43.933926+00:00,the price tag said $19.99,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,"Plain digits, no currency symbol.",False,none,"""Nineteen ninety nine"" reasonably formatted as 19.99 in price context; content preserved.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E008,7d8c326253d4,,two hundred dollars and ninety nine cents,$200.99,$200.99,997.78,980.69,2161,12,0.00033681,stop,,2026-05-06T06:48:43.030843+00:00,2026-05-06T06:48:44.028666+00:00,$200.99,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency amount correctly formatted from spoken words.,True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-P001,7d8c326253d4,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00,the total is $42.00,489.46,472.46,2174,14,0.00034176,stop,,2026-05-06T06:48:43.462850+00:00,2026-05-06T06:48:43.952375+00:00,the total is 42,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,USD with 2 decimals as instructed.,False,fabricated,"Input says ""forty two"" with no currency; output adds a dollar sign and cents ($42.00) not present in input.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-P003,7d8c326253d4,Spell large amounts in millions as $X.XM.,we pulled in twenty seven million dollars last quarter,we pulled in $27M last quarter,we pulled in $27M last quarter,302.03,286.44,2185,14,0.00034495,stop,,2026-05-06T06:48:43.733052+00:00,2026-05-06T06:48:44.035119+00:00,"we pulled in $27,000,000 last quarter",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used $X.XM-style abbreviation as instructed.,False,none,"""$27M"" accurately formats ""twenty seven million dollars""; all content preserved.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,DATE-001,7d8c326253d4,Render dates as 'Month Day' (e.g. January 5).,the meeting is on january fifth,the meeting is on January 5,the meeting is on January 5,356.72,333.48,2180,12,0.00034232,stop,,2026-05-06T06:48:43.782246+00:00,2026-05-06T06:48:44.139029+00:00,the meeting is on January 5,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day' as instructed.,False,none,Date formatted from words to standard form; content preserved.,True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E012,7d8c326253d4,,two and a half million dollars,$2.5M,$2.5 million dollars,1077.23,426.32,2160,11,0.00033593,stop,,2026-05-06T06:48:43.116205+00:00,2026-05-06T06:48:44.193478+00:00,2 and a half million dollars,impeller-stem-baseline,,False,,,pass,"Stylistically equivalent rendering of $2.5 million; ""dollars"" is redundant but value is correct.",n_a,No instruction provided.,False,minor_addition,"Adds redundant ""$"" with ""dollars"" but preserves meaning.",False,judge_pass_em_fail,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,DATE-002,7d8c326253d4,Render dates as 'Month Day'.,see you on march twenty third,see you on March 23,see you on March 23,358.54,332.39,2172,12,0.00034,stop,,2026-05-06T06:48:43.810510+00:00,2026-05-06T06:48:44.169120+00:00,see you on March 23,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day' as instructed.,False,none,Date formatted numerically; content preserved.,True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-T002,7d8c326253d4,,the charge will be three forty two ninety nine,the charge will be $342.99,the charge will be $3.4299,940.62,911.47,2166,16,0.00034062,stop,,2026-05-06T06:48:43.296519+00:00,2026-05-06T06:48:44.237205+00:00,the charge will be $3.42 99,impeller-stem-baseline,,False,,,numeric_drift,"Misinterpreted ""three forty two ninety nine"" as $3.4299 instead of $342.99.",n_a,No instruction provided.,True,fabricated,"""Three forty two ninety nine"" should be $342.99, not $3.4299; the formatted number misrepresents the spoken amount.",True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,DATE-003,7d8c326253d4,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,we shipped on July 4,337.79,324.32,2171,11,0.00033912,stop,,2026-05-06T06:48:43.934431+00:00,2026-05-06T06:48:44.272286+00:00,we shipped on July 4,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day' per instruction.,False,none,Date formatted numerically; content preserved.,True,,
chained-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,DATE-005,7d8c326253d4,Render dates as 'Month Day'.,she arrived on february fourteenth,she arrived on February 14,she arrived on February 14,395.97,376.76,2171,12,0.00033971,stop,,2026-05-06T06:48:44.028980+00:00,2026-05-06T06:48:44.425003+00:00,she arrived on February fourteenth,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Date rendered as Month Day.,False,none,Date formatted numerically; content preserved.,True,,
