run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,CANONICAL-AVOMA-RANGE,15261ddfbe12,,the budget range is eighty ninety thousand,"the budget range is 80,000–90,000","the budget range is $80,000 to $90,000",1764.34,984.48,194,13,2.331e-05,stop,,2026-05-03T18:18:13.110133+00:00,2026-05-03T18:18:14.874520+00:00,False,,,wrong_value,"Candidate added ""$"" currency symbols, converting CARDINAL values into MONEY entities not present in input.",n_a,No formatting instruction provided.,False,none,"Numbers formatted as currency range; ""to"" replaces implicit pause between eighty and ninety thousand, preserving meaning.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-005,15261ddfbe12,Format currency with the dollar sign.,about thirty five dollars total,about $35 total,about $35 total,607.91,536.14,217,5,6.682e-05,stop,,2026-05-03T18:18:14.601241+00:00,2026-05-03T18:18:15.209211+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""thirty five dollars"" correctly formatted as ""$35""; all content preserved.",True,,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,MONEY-001,15261ddfbe12,Format currency with the dollar sign.,the coffee was four fifty,the coffee was $4.50,the coffee was $4.50,752.43,588.16,210,9,2.55e-05,stop,,2026-05-03T18:18:14.875117+00:00,2026-05-03T18:18:15.627609+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""four fifty"" formatted as $4.50; meaning preserved.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-006,15261ddfbe12,,we owe two hundred dollars,we owe $200,we owe $200,860.60,812.65,205,6,0.0001012,stop,,2026-05-03T18:18:14.671747+00:00,2026-05-03T18:18:15.532410+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""two hundred dollars"" correctly formatted as ""$200"".",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,CANONICAL-AVOMA-YEAR,15261ddfbe12,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,2524.95,1938.45,208,11,0.000148,stop,,2026-05-03T18:18:13.110817+00:00,2026-05-03T18:18:15.635789+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year formatted as numeral; content preserved.,True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,CANONICAL-AVOMA-RANGE,15261ddfbe12,,the budget range is eighty ninety thousand,"the budget range is 80,000–90,000","the budget range is $80,000-$90,000",2580.02,1904.16,207,19,0.0001795,stop,,2026-05-03T18:18:13.110865+00:00,2026-05-03T18:18:15.690938+00:00,False,,,wrong_value,"Candidate added ""$"" currency symbols not present in input; CARDINAL was formatted as MONEY.",n_a,No instruction provided.,False,none,"Numbers formatted with currency and range notation, preserving original meaning.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-007,15261ddfbe12,Format currency with the dollar sign.,the fee is fifteen dollars,the fee is $15,the fee is $15,988.51,925.38,217,6,7.95e-05,stop,,2026-05-03T18:18:14.755264+00:00,2026-05-03T18:18:15.743869+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""fifteen dollars"" correctly formatted as ""$15"".",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-008,15261ddfbe12,Format currency with the dollar sign.,charge them sixty two dollars,charge them $62,charge them $62,953.04,891.46,217,5,7.71e-05,stop,,2026-05-03T18:18:15.016650+00:00,2026-05-03T18:18:15.969762+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""sixty two dollars"" formatted as ""$62"" preserves meaning.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-009,15261ddfbe12,,seven hundred fifty dollars please,$750 please,$750 please,535.83,457.50,205,5,6.37e-05,stop,,2026-05-03T18:18:15.210168+00:00,2026-05-03T18:18:15.746048+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""seven hundred fifty dollars"" correctly formatted as ""$750""; ""please"" preserved.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-012,15261ddfbe12,,they quoted eighty nine dollars,they quoted $89,they quoted $89,603.93,523.82,205,5,6.37e-05,stop,,2026-05-03T18:18:15.691670+00:00,2026-05-03T18:18:16.295653+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting preserves meaning exactly.,True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-010,15261ddfbe12,Use thousands separators in currency.,the deposit is one thousand dollars,"the deposit is $1,000","the deposit is $1,000",523.68,449.36,217,9,7.514e-05,stop,,2026-05-03T18:18:15.533525+00:00,2026-05-03T18:18:16.057281+00:00,True,,,pass,Matches reference exactly.,followed,Thousands separator used.,False,none,"""One thousand dollars"" formatted as ""$1,000"" preserves meaning.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-002,15261ddfbe12,Format currency with the dollar sign.,she paid twenty bucks,she paid $20,she paid $20,2392.52,1745.09,216,6,0.000132,stop,,2026-05-03T18:18:14.124964+00:00,2026-05-03T18:18:16.517523+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""twenty bucks"" correctly formatted as ""$20"".",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-011,15261ddfbe12,Use thousands separators in currency.,rent is twelve hundred a month,"rent is $1,200 a month","rent is $1,200 a month",913.07,752.96,217,10,8.91e-05,stop,,2026-05-03T18:18:15.636173+00:00,2026-05-03T18:18:16.549283+00:00,True,,,pass,Matches reference exactly.,followed,"Used thousands separator in $1,200.",False,none,"""Twelve hundred a month"" correctly formatted as ""$1,200 a month"".",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-015,15261ddfbe12,,just three dollars,just $3,just $3,669.47,533.80,203,3,9.08e-05,stop,,2026-05-03T18:18:15.970501+00:00,2026-05-03T18:18:16.640021+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""three dollars"" correctly formatted as ""$3"".",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E001,15261ddfbe12,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5 million,561.31,481.53,209,9,7.306e-05,stop,,2026-05-03T18:18:16.058093+00:00,2026-05-03T18:18:16.619451+00:00,False,,,pass,$2.5 million is a stylistically equivalent variant of $2.5M with no specific style prompted.,n_a,No formatting instruction provided.,False,none,Numeric formatting preserves meaning exactly.,False,judge_pass_em_fail,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-014,15261ddfbe12,,five dollars and twenty cents,$5.20,$5.20,955.46,921.15,205,5,7.35e-05,stop,,2026-05-03T18:18:15.746494+00:00,2026-05-03T18:18:16.701992+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Currency formatted correctly, content preserved.",True,,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,MONEY-002,15261ddfbe12,Format currency with the dollar sign.,she paid twenty bucks,she paid $20,she paid $20,1175.02,486.45,210,6,2.4e-05,stop,,2026-05-03T18:18:15.628098+00:00,2026-05-03T18:18:16.803160+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""twenty bucks"" correctly formatted as ""$20"".",True,,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,CANONICAL-NIAGARA-ORDERID,15261ddfbe12,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-34272-2384,3730.92,3106.43,231,18,3.21e-05,stop,,2026-05-03T18:18:13.109911+00:00,2026-05-03T18:18:16.840849+00:00,True,,,pass,Matches reference exactly.,followed,Format xx-xxxxx-xxxx starting with 17 honored.,False,none,Digits 17342722384 match the spoken sequence; hyphens are formatting only.,True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E002,15261ddfbe12,,we raised one point two billion,we raised $1.2B,we raised $1.2 billion,877.69,795.98,206,7,7.86e-05,stop,,2026-05-03T18:18:16.296001+00:00,2026-05-03T18:18:17.173748+00:00,False,,,pass,"""$1.2 billion"" is a stylistically equivalent variant of ""$1.2B"" with no style prompted.",n_a,No formatting instruction provided.,False,minor_addition,"Added ""$"" symbol not explicitly in input, though ""1.2 billion"" formatting preserves meaning.",False,judge_pass_em_fail,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E005,15261ddfbe12,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was minus $47.50,625.79,533.81,210,10,7.54e-05,stop,,2026-05-03T18:18:16.619822+00:00,2026-05-03T18:18:17.245646+00:00,False,,,pass,"""minus $47.50"" is a valid equivalent of ""-$47.50"" with no style prompted.",n_a,No formatting instruction provided.,False,none,Currency formatted correctly; all content preserved.,False,judge_pass_em_fail,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,MONEY-004,15261ddfbe12,,the bill came to forty seven dollars,the bill came to $47,the bill came to $47,604.29,419.45,201,8,2.41e-05,stop,,2026-05-03T18:18:16.841194+00:00,2026-05-03T18:18:17.445530+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty seven dollars"" correctly formatted as ""$47"".",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E007,15261ddfbe12,,twelve dollars and fifty cents,$12.50,$12.50,504.04,430.05,206,6,6.604e-05,stop,,2026-05-03T18:18:16.702383+00:00,2026-05-03T18:18:17.206487+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The output accurately formats the spoken amount as currency.,True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E006,15261ddfbe12,,zero dollars charged,$0 charged,$0 charged,871.58,828.78,203,3,9.08e-05,stop,,2026-05-03T18:18:16.640365+00:00,2026-05-03T18:18:17.512028+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""zero dollars"" formatted as ""$0"" preserves meaning exactly.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-013,15261ddfbe12,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $129.99,1897.20,1321.88,209,12,0.0001525,stop,,2026-05-03T18:18:15.744540+00:00,2026-05-03T18:18:17.641803+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The number was correctly formatted as currency; all content preserved.,True,,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,CANONICAL-TALKATOO-CENTURY,15261ddfbe12,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/06/2026,3406.69,2879.34,210,9,2.295e-05,stop,,2026-05-03T18:18:14.470894+00:00,2026-05-03T18:18:17.877645+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as MM/DD/YYYY as instructed.,False,none,Date formatted from spoken form correctly preserves the values.,True,,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,MONEY-003,15261ddfbe12,Format currency with the dollar sign.,it costs nine ninety nine,it costs $9.99,it costs $9.99,1094.10,823.48,202,6,2.088e-05,stop,,2026-05-03T18:18:16.803481+00:00,2026-05-03T18:18:17.897620+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""nine ninety nine"" correctly formatted as $9.99.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E010,15261ddfbe12,,eight cents,$0.08,8 cents,786.64,762.23,202,2,6.54e-05,stop,,2026-05-03T18:18:17.245909+00:00,2026-05-03T18:18:18.032592+00:00,False,,,pass,"""8 cents"" is a stylistically equivalent valid money formatting to ""$0.08"".",n_a,No formatting instruction provided.,False,none,Number formatted numerically; meaning preserved.,False,judge_pass_em_fail,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,MONEY-005,15261ddfbe12,Format currency with the dollar sign.,about thirty five dollars total,about $35 total,about $35 total,627.95,333.02,210,6,2.4e-05,stop,,2026-05-03T18:18:17.446373+00:00,2026-05-03T18:18:18.074373+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""thirty five dollars"" correctly formatted as ""$35""; all content preserved.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E009,15261ddfbe12,,one point seven five dollars,$1.75,$1.75,883.53,655.97,205,5,9.8e-05,stop,,2026-05-03T18:18:17.207008+00:00,2026-05-03T18:18:18.090589+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.75"" correctly formats ""one point seven five dollars"".",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E008,15261ddfbe12,,two hundred dollars and ninety nine cents,$200.99,$200.99,979.79,915.57,207,7,0.0001052,stop,,2026-05-03T18:18:17.174644+00:00,2026-05-03T18:18:18.154492+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting accurately reflects the spoken amount.,True,,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,MONEY-007,15261ddfbe12,Format currency with the dollar sign.,the fee is fifteen dollars,the fee is $15,the fee is $15,847.42,675.12,210,7,2.45e-05,stop,,2026-05-03T18:18:17.898092+00:00,2026-05-03T18:18:18.745552+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""fifteen dollars"" correctly formatted as ""$15"" with no content changes.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-T001,15261ddfbe12,,the total is one seventy one forty one,the total is $171.41,the total is $171.41,766.38,563.82,208,10,0.0001152,stop,,2026-05-03T18:18:18.033333+00:00,2026-05-03T18:18:18.799745+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""One seventy one forty one"" formatted as $171.41 preserves meaning.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-T002,15261ddfbe12,,the charge will be three forty two ninety nine,the charge will be $342.99,the charge will be $342.99,756.91,694.99,209,11,0.0001188,stop,,2026-05-03T18:18:18.091077+00:00,2026-05-03T18:18:18.848031+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken number correctly formatted as currency; no content added or dropped.,True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E012,15261ddfbe12,,two and a half million dollars,$2.5M,$2.5 million,1270.04,1239.44,206,5,7.38e-05,stop,,2026-05-03T18:18:17.642624+00:00,2026-05-03T18:18:18.912703+00:00,False,,,pass,"""$2.5 million"" is a stylistically equivalent variant of ""$2.5M"".",n_a,No formatting instruction provided.,False,none,Numeric formatting preserves meaning exactly.,False,judge_pass_em_fail,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E011,15261ddfbe12,,ninety nine cents,$0.99,$0.99,1563.39,1535.82,204,5,7.32e-05,stop,,2026-05-03T18:18:17.513329+00:00,2026-05-03T18:18:19.076767+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$0.99"" is a faithful formatting of ""ninety nine cents"".",True,,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,CANONICAL-RINGCENTRAL-PHONE,15261ddfbe12,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,6034.35,5842.63,208,19,7.95e-05,stop,,2026-05-03T18:18:13.110030+00:00,2026-05-03T18:18:19.144404+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Phone number formatted correctly from spoken digits; all content preserved.,True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-T003,15261ddfbe12,,amount due five sixty seven eighty nine,amount due $567.89,amount due $567.89,1001.97,868.60,207,9,8.37e-05,stop,,2026-05-03T18:18:18.155276+00:00,2026-05-03T18:18:19.157299+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""five sixty seven eighty nine"" correctly formatted as $567.89.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-P002,15261ddfbe12,"Use plain digits, no currency symbol.",the price tag said nineteen ninety nine,the price tag said 19.99,the price tag said 19.99,562.78,442.81,220,10,7.8e-05,stop,,2026-05-03T18:18:18.913312+00:00,2026-05-03T18:18:19.476150+00:00,True,,,pass,Matches reference exactly.,followed,"Plain digits, no currency symbol.",False,fabricated,"""Nineteen ninety nine"" was formatted as ""19.99"" but could equally mean ""1999""; the decimal point introduces an unjustified interpretation.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E004,15261ddfbe12,,a loss of negative twelve thousand dollars,"a loss of -$12,000","a loss of negative $12,000",2620.03,1994.02,207,12,0.0001515,stop,,2026-05-03T18:18:16.549743+00:00,2026-05-03T18:18:19.169803+00:00,False,,,pass,"""negative $12,000"" is a stylistically equivalent variant of ""-$12,000"" with the same value.",n_a,No formatting instruction provided.,False,none,Numeric formatting only; all content preserved.,False,judge_pass_em_fail,
nothink-rerun-20260503T181812Z,nemotron-3-super-120b,nvidia,CANONICAL-CRESTA-CURRENCY,15261ddfbe12,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,6528.60,6340.00,203,12,7.17e-05,stop,,2026-05-03T18:18:13.107823+00:00,2026-05-03T18:18:19.636453+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""one seventy one forty one"" is reasonably formatted as $171.41; no content added or dropped.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,DATE-001,15261ddfbe12,Render dates as 'Month Day' (e.g. January 5).,the meeting is on january fifth,the meeting is on January 5,the meeting is on January 5,560.98,490.45,227,7,7.358e-05,stop,,2026-05-03T18:18:19.157704+00:00,2026-05-03T18:18:19.718756+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered as Month Day per instruction.,False,none,Date formatted from words to numeric; content preserved.,True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-P003,15261ddfbe12,Spell large amounts in millions as $X.XM.,we pulled in twenty seven million dollars last quarter,we pulled in $27M last quarter,we pulled in $27.0M last quarter,848.43,573.85,225,11,0.0001252,stop,,2026-05-03T18:18:19.077254+00:00,2026-05-03T18:18:19.925751+00:00,False,,,pass,$27.0M is equivalent to $27M and matches the $X.XM style.,followed,Used the $X.XM millions format as instructed.,False,minor_addition,"""$27.0M"" adds a decimal precision (.0) not stated in input, though meaning is preserved.",False,judge_pass_em_fail,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-T004,15261ddfbe12,,they invoiced two ten fifteen,they invoiced $210.15,they invoiced 2:15,1033.36,786.33,206,8,0.000108,stop,,2026-05-03T18:18:18.749422+00:00,2026-05-03T18:18:19.782818+00:00,False,,,wrong_value,"Interpreted ""two ten fifteen"" as a time (2:15) instead of money ($210.15), losing digits and entity type.",n_a,No instruction provided.,True,dropped_content,"""two ten fifteen"" was three numbers but output only shows ""2:15"", dropping ""ten"".",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,DATE-002,15261ddfbe12,Render dates as 'Month Day'.,see you on march twenty third,see you on March 23,see you on March 23rd,812.28,701.92,218,8,0.0001128,stop,,2026-05-03T18:18:19.170265+00:00,2026-05-03T18:18:19.982629+00:00,False,,,style_violation,"Used ordinal ""23rd"" instead of requested ""Month Day"" cardinal form.",partial,"Month correct but day rendered with ordinal suffix, not plain number.",False,none,Date formatted from words to numeric form; content preserved.,True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-P001,15261ddfbe12,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00,the total is $42.00,1141.77,969.75,220,9,8.76e-05,stop,,2026-05-03T18:18:18.848567+00:00,2026-05-03T18:18:19.990393+00:00,True,,,pass,Matches reference exactly.,followed,USD with 2 decimals as instructed.,False,fabricated,"Input said ""forty two"" with no currency; output added a dollar sign and cents.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,DATE-003,15261ddfbe12,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,we shipped on July 4,562.64,492.51,218,6,6.916e-05,stop,,2026-05-03T18:18:19.477056+00:00,2026-05-03T18:18:20.039780+00:00,True,,,pass,Matches reference exactly.,followed,Rendered as 'Month Day' format.,False,none,Date formatted numerically; content preserved.,True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-004,15261ddfbe12,,the bill came to forty seven dollars,the bill came to $47,the bill came to $47,4544.23,3966.15,207,8,0.0001355,stop,,2026-05-03T18:18:14.204943+00:00,2026-05-03T18:18:18.749195+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty seven dollars"" correctly formatted as ""$47"".",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,MONEY-E003,15261ddfbe12,,budget of about five hundred K,budget of about $500K,budget of about $500K,3679.55,3088.38,206,9,0.000139,stop,,2026-05-03T18:18:16.517831+00:00,2026-05-03T18:18:20.197445+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""five hundred K"" formatted as ""$500K"" preserves meaning; dollar sign is reasonable formatting.",True,,
nothink-rerun-20260503T181812Z,qwen3-5-122b,qwen,DATE-004,15261ddfbe12,,the report is due december first,the report is due December 1,the report is due December 1,617.13,559.15,206,7,0.0001048,stop,,2026-05-03T18:18:19.719541+00:00,2026-05-03T18:18:20.336719+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,"""December first"" formatted as ""December 1""; content preserved.",True,,
