sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 mg every 4 hours as needed,668.7115410459228,577.3352910182439,2931,15,0.00027853125,stop,,2026-05-03T06:23:44.516844+00:00,2026-05-03T06:23:45.185583+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,All content preserved with standard medical formatting of numbers and units.,True,,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,510.2697080001235,464.970082975924,2928,10,3.66e-05,stop,,2026-05-03T06:23:44.796763+00:00,2026-05-03T06:23:45.307085+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Email address correctly formatted from spoken form; no content added or dropped.,True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,174.15329202776775,141.0697500105016,2925,7,0.000220775,stop,,2026-05-03T06:23:44.957797+00:00,2026-05-03T06:23:45.131973+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email formatted correctly from spoken form with no added or dropped content.,True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,500.0951670226641,344.9005829752423,2942,11,0.0001549,stop,,2026-05-03T06:23:45.006670+00:00,2026-05-03T06:23:45.506809+00:00,True,,,pass,Matches reference exactly.,followed,"Lowercase, no spaces as instructed.",False,none,Email address correctly formatted from spoken input; no content added or dropped.,True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,488.9839999959804,344.9011670309119,2928,11,0.00015364,stop,,2026-05-03T06:23:45.062826+00:00,2026-05-03T06:23:45.551849+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spelled-out letter and digits are correctly formatted as D1234567.,True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,545.147291966714,350.0342919724062,2932,15,0.0001564,stop,,2026-05-03T06:23:45.112562+00:00,2026-05-03T06:23:45.657741+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken license number is correctly formatted as alphanumeric.,True,,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,612.3414160101674,463.4268330410123,2930,13,0.0002779375,stop,,2026-05-03T06:23:45.132027+00:00,2026-05-03T06:23:45.744407+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,The passport number is correctly formatted from spoken digits.,True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,1017.3938749940135,995.219917036593,2924,10,0.000276625,stop,,2026-05-03T06:23:45.185618+00:00,2026-05-03T06:23:46.203029+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates correctly formatted with numerals; content preserved.,True,,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,February 10–14,759.1344579705037,599.7649999917485,2927,8,0.00023174,stop,,2026-05-03T06:23:45.307126+00:00,2026-05-03T06:23:46.066283+00:00,False,,,pass,Equivalent valid date range formatting; same dates expressed via en-dash range.,n_a,No instruction provided.,False,none,The date range is faithfully formatted from the input.,False,judge_pass_em_fail,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 2026 through Q2,706.2587499967776,612.9015419865027,2927,11,0.00023264,stop,,2026-05-03T06:23:45.507501+00:00,2026-05-03T06:23:46.213787+00:00,False,,,pass,"""Q1 2026"" is a stylistically equivalent variant of ""Q1 of 2026"".",n_a,No formatting instruction provided.,False,none,All input content is preserved with standard quarter/year formatting.,False,judge_pass_em_fail,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,772.0841249683872,609.6167499781586,2937,23,0.00023724,stop,,2026-05-03T06:23:45.551892+00:00,2026-05-03T06:23:46.324014+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,"All spoken content faithfully formatted into URL, code, and percentage notation.",True,,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the $250,000 investment",759.3590420437977,703.0123330187052,2931,20,0.00027978125,stop,,2026-05-03T06:23:45.657782+00:00,2026-05-03T06:23:46.417162+00:00,False,,,wrong_value,"Candidate added ""$"" before 250,000 which wasn't in the input; introduces a currency unit not present.",n_a,No instruction provided.,False,none,Numbers and currency formatted correctly; all content preserved.,True,,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,1276.9291659933515,360.94095796579495,2956,21,0.00016216,stop,,2026-05-03T06:23:45.744460+00:00,2026-05-03T06:23:47.021410+00:00,True,,,pass,Matches reference exactly.,followed,Phone in E.164 and time in 24-hour as instructed.,False,minor_addition,"Added ""+1"" country code not present in the input; otherwise digits and time correctly formatted.",True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,742.967292026151,675.8699170313776,2927,10,0.00027690625,stop,,2026-05-03T06:23:46.066525+00:00,2026-05-03T06:23:46.809533+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$2.5M"" is a faithful formatting of ""two point five million dollars"".",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,1498.0439170030877,1465.848708001431,2924,8,0.0002209,stop,,2026-05-03T06:23:46.203055+00:00,2026-05-03T06:23:47.701135+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.2B"" is a faithful formatting of ""one point two billion"" (dollar sign inferred from ""raised"" context is a minor formatting choice, but content preserved).",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,608.9258749852888,499.87412500195205,2928,11,0.00027725,stop,,2026-05-03T06:23:46.213820+00:00,2026-05-03T06:23:46.822804+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The output accurately formats ""minus forty seven dollars and fifty cents"" as ""-$47.50"" without adding or dropping content.",True,,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,623.2595420442522,607.9499170300551,2932,6,0.000276375,stop,,2026-05-03T06:23:46.324063+00:00,2026-05-03T06:23:46.947358+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%"" preserves meaning exactly.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,1383.1890420406125,368.614167033229,2922,5,0.0001495,stop,,2026-05-03T06:23:46.417255+00:00,2026-05-03T06:23:47.800464+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Forty percent"" formatted as ""40%"" preserves meaning exactly.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,485.37512501934543,445.9827920072712,2923,6,0.00015019,stop,,2026-05-03T06:23:46.809585+00:00,2026-05-03T06:23:47.294992+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves the original meaning.,True,,
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,224.53445801511407,133.00554099259898,2945,16,0.000224075,stop,,2026-05-03T06:23:46.823034+00:00,2026-05-03T06:23:47.047611+00:00,True,,,pass,Matches reference exactly.,followed,Phone formatted as XXX-XXX-XXXX.,False,dropped_content,"Input has ten digits (9845558888) but output formatted only nine digits as 984-555-8888, dropping one ""eight"".",True,,
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,+14805557890,524.2351250490174,345.59845901094377,2945,13,0.00015637,stop,,2026-05-03T06:23:46.947579+00:00,2026-05-03T06:23:47.471840+00:00,False,True,e164_phone,other,"Dropped the leading word ""dial""; only output the phone number.",followed,Phone number is correctly formatted in E.164.,False,minor_addition,"The ""+1"" country code was added; input only specified digits 4805557890.",False,regex_judge_disagree,
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,557.4155409703963,351.85154096689075,2930,15,0.00015622,stop,,2026-05-03T06:23:47.021665+00:00,2026-05-03T06:23:47.579120+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Digits formatted as a phone number; all content preserved.,True,,
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,687.4748330446891,603.468542045448,2946,17,0.0002804375,stop,,2026-05-03T06:23:47.047636+00:00,2026-05-03T06:23:47.735124+00:00,True,False,ssn_redaction,pass,Matches reference exactly.,followed,SSN formatted as XXX-XX-XXXX.,False,none,SSN digits formatted correctly with standard hyphens; all content preserved.,False,regex_judge_disagree,
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4444,1211.7819169652648,1048.281916999258,2953,12,0.0002413,stop,,2026-05-03T06:23:47.295296+00:00,2026-05-03T06:23:48.507101+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping only last 4 digits as instructed.,False,none,"The SSN ""222-23-4444"" was redacted as XXX-XX-4444, preserving the last four digits as spoken; standard PII formatting.",True,,
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,XXX-XX-9999,787.3380410019308,634.2094999854453,2952,9,0.0002979,stop,,2026-05-03T06:23:47.471954+00:00,2026-05-03T06:23:48.259307+00:00,False,True,ssn_redaction,pass,"SSN correctly redacted with last 4 digits preserved; dropping the ""ssn"" prefix is stylistically equivalent.",followed,Used the requested XXX-XX-#### format.,False,dropped_content,"The input provides full SSN digits (666-01-9999) but the output masks the first five digits, dropping content rather than preserving it.",False,judge_pass_em_fail,
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,171.0680410033092,142.9270409862511,2922,6,0.00022035,stop,,2026-05-03T06:23:47.579336+00:00,2026-05-03T06:23:47.750429+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""tennish"" formatted as ""10ish"" preserves meaning.",True,,
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,493.1462079985067,348.6784169799648,2942,12,0.0001555,stop,,2026-05-03T06:23:47.701236+00:00,2026-05-03T06:23:48.194424+00:00,True,,,pass,Matches reference exactly.,followed,Converted 24-hour to 12-hour with PM.,False,none,"""Fourteen hundred"" correctly formatted as 2:00 PM; content preserved.",True,,
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,187.08654097281396,152.14583300985396,2922,7,0.00022055,stop,,2026-05-03T06:23:47.735572+00:00,2026-05-03T06:23:47.922697+00:00,False,,,pass,Input doesn't specify AM/PM; 7:30 is a valid equivalent formatting.,n_a,No instruction provided.,False,none,"""Half past seven"" correctly formatted as ""7:30"" with no added or dropped content.",False,judge_pass_em_fail,
