sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,548.3238749438897,372.0487499376759,1750,12,0.0002643,stop,,2026-05-05T23:41:55.925692+00:00,2026-05-05T23:41:56.474037+00:00
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100.0%,659.6457499545068,465.51362494938076,1748,12,3.072e-05,stop,,2026-05-05T23:41:56.009706+00:00,2026-05-05T23:41:56.669383+00:00
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-342722384,526.2553340289742,361.8229170097038,1779,17,3.612e-05,stop,,2026-05-05T23:41:56.461175+00:00,2026-05-05T23:41:56.987445+00:00
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 17342722384,7770.821375073865,7274.973083054647,1767,16,0.0005349,stop,,2026-05-05T23:41:56.474489+00:00,2026-05-05T23:42:04.245290+00:00
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,1020.8574159769341,353.9439159212634,1755,19,3.282e-05,stop,,2026-05-05T23:41:56.541336+00:00,2026-05-05T23:41:57.562213+00:00
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,06/26/2026,678.8054580101743,541.5054160403088,1771,11,0.0005346,stop,,2026-05-05T23:41:56.669421+00:00,2026-05-05T23:41:57.348238+00:00
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,7369.300083024427,7276.319916010834,1758,7,0.0005295,stop,,2026-05-05T23:41:56.987505+00:00,2026-05-05T23:42:04.356799+00:00
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -$5,793.7867910368368,701.1075410991907,1745,6,0.0005253,stop,,2026-05-05T23:41:57.348254+00:00,2026-05-05T23:41:58.142054+00:00
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,617.9476670222357,518.8402499770746,1763,11,0.0002661,stop,,2026-05-05T23:41:57.562284+00:00,2026-05-05T23:41:58.180271+00:00
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,630.5451249936596,431.3032499048859,1781,24,3.747e-05,stop,,2026-05-05T23:41:58.142077+00:00,2026-05-05T23:41:58.772637+00:00
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,679.5201250351965,440.2917920378968,1770,22,3.552e-05,stop,,2026-05-05T23:41:58.180430+00:00,2026-05-05T23:41:58.859974+00:00
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 48803436777,421.8745830003172,327.21654104534537,1781,20,3.687e-05,stop,,2026-05-05T23:41:58.772778+00:00,2026-05-05T23:41:59.194687+00:00
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,580.3817920386791,387.1364169754088,1765,16,3.387e-05,stop,,2026-05-05T23:41:58.860035+00:00,2026-05-05T23:41:59.440437+00:00
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,548.760624951683,374.0552499657497,1765,16,3.387e-05,stop,,2026-05-05T23:41:59.194744+00:00,2026-05-05T23:41:59.743558+00:00
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,1051.11704103183,951.6465830383822,1764,15,0.0005337,stop,,2026-05-05T23:41:59.440472+00:00,2026-05-05T23:42:00.491632+00:00
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin **500 mg** twice daily,620.4983340576291,416.64433397818357,1768,12,3.372e-05,stop,,2026-05-05T23:41:59.743653+00:00,2026-05-05T23:42:00.364182+00:00
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin **2.5 mg** daily,1269.5678330492228,1143.064417061396,1751,11,3.102e-05,stop,,2026-05-05T23:42:00.364212+00:00,2026-05-05T23:42:01.633806+00:00
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 mg every 4 hours as needed,455.11974999681115,392.30345794931054,1754,15,3.207e-05,stop,,2026-05-05T23:42:00.491780+00:00,2026-05-05T23:42:00.946943+00:00
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,9205.945958034135,9041.308542015031,1751,10,0.0005283,stop,,2026-05-05T23:42:00.947054+00:00,2026-05-05T23:42:10.152967+00:00
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,990.9738330170512,703.6673750262707,1748,7,2.997e-05,stop,,2026-05-05T23:42:01.633978+00:00,2026-05-05T23:42:02.624969+00:00
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to johnsmith@acme.com,448.31112504471093,386.1335830297321,1765,10,3.297e-05,stop,,2026-05-05T23:42:02.626343+00:00,2026-05-05T23:42:03.074693+00:00
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,617.1829580562189,445.3592080390081,1751,11,0.0002643,stop,,2026-05-05T23:42:03.074901+00:00,2026-05-05T23:42:03.692113+00:00
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is **C04987654**,701.2999579310417,359.68608292751014,1755,17,3.252e-05,stop,,2026-05-05T23:42:03.692146+00:00,2026-05-05T23:42:04.393460+00:00
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,m23456789,474.8624589992687,425.0478339381516,1753,10,3.117e-05,stop,,2026-05-05T23:42:04.245326+00:00,2026-05-05T23:42:04.720218+00:00
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10–15,1591.064624954015,1426.0317910229787,1747,8,2.997e-05,stop,,2026-05-05T23:42:04.357536+00:00,2026-05-05T23:42:05.948621+00:00
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,576.2994590913877,409.15625006891787,1750,11,3.087e-05,stop,,2026-05-05T23:42:04.393478+00:00,2026-05-05T23:42:04.969802+00:00
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1–Q2 of 2026,446.3647499214858,381.393791991286,1750,12,3.102e-05,stop,,2026-05-05T23:42:04.720261+00:00,2026-05-05T23:42:05.166655+00:00
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is **SAVE20** for 20% off,7976.292832987383,7580.435833078809,1760,25,0.0005355,stop,,2026-05-05T23:42:04.970134+00:00,2026-05-05T23:42:12.946414+00:00
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect **300%** ROI on the **$250,000** investment",610.2080000564456,408.9415840571746,1754,22,3.312e-05,stop,,2026-05-05T23:42:05.166694+00:00,2026-05-05T23:42:05.776926+00:00
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,1183.8712089229375,516.0897088935599,1779,21,3.672e-05,stop,,2026-05-05T23:42:05.776956+00:00,2026-05-05T23:42:06.960851+00:00
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,599.8052079230547,411.24616598244756,1750,10,3.072e-05,stop,,2026-05-05T23:42:05.948655+00:00,2026-05-05T23:42:06.548479+00:00
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,691.7585000628605,527.7116660727188,1747,8,2.997e-05,stop,,2026-05-05T23:42:06.548504+00:00,2026-05-05T23:42:07.240289+00:00
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,663.9278749935329,442.53970799036324,1751,11,3.102e-05,stop,,2026-05-05T23:42:06.960895+00:00,2026-05-05T23:42:07.624839+00:00
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,502.9708750080317,334.73833301104605,1755,6,3.087e-05,stop,,2026-05-05T23:42:07.240369+00:00,2026-05-05T23:42:07.743351+00:00
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,2445.9588329773396,2359.5077079953626,1745,5,0.000525,stop,,2026-05-05T23:42:07.624893+00:00,2026-05-05T23:42:10.070864+00:00
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,2321.175332996063,2245.676332968287,1746,6,0.0005256,stop,,2026-05-05T23:42:07.743506+00:00,2026-05-05T23:42:10.064678+00:00
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,548.7991250120103,376.44441693555564,1768,16,3.432e-05,stop,,2026-05-05T23:42:10.064694+00:00,2026-05-05T23:42:10.613504+00:00
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,+14805557890,577.8724589617923,407.20491693355143,1768,13,3.387e-05,stop,,2026-05-05T23:42:10.070896+00:00,2026-05-05T23:42:10.648785+00:00
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 3214567,516.3507499964908,350.58416705578566,1753,14,3.177e-05,stop,,2026-05-05T23:42:10.153099+00:00,2026-05-05T23:42:10.669482+00:00
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his SSN is 123-45-6789,731.402083998546,534.9417090183124,1769,17,0.0005358,stop,,2026-05-05T23:42:10.613522+00:00,2026-05-05T23:42:11.344937+00:00
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is 222-334-4444,860.7898330083117,679.1307079838589,1776,17,0.0005379,stop,,2026-05-05T23:42:10.648828+00:00,2026-05-05T23:42:11.509637+00:00
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn 666-01-9999,581.9085000548512,383.70995910372585,1775,15,3.522e-05,stop,,2026-05-05T23:42:10.669545+00:00,2026-05-05T23:42:11.251479+00:00
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,517.2219580272213,348.14804198686033,1745,6,2.937e-05,stop,,2026-05-05T23:42:11.251560+00:00,2026-05-05T23:42:11.768807+00:00
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,537.3623749474064,361.481708008796,1765,12,3.327e-05,stop,,2026-05-05T23:42:11.344960+00:00,2026-05-05T23:42:11.882352+00:00
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30 PM,704.685042030178,532.853625016287,1745,8,2.967e-05,stop,,2026-05-05T23:42:11.509670+00:00,2026-05-05T23:42:12.214380+00:00
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,acme.com,7256.452832953073,7199.043707922101,1760,4,0.0005292,stop,,2026-05-05T23:42:11.768840+00:00,2026-05-05T23:42:19.025275+00:00
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,518.4203329263255,356.8747919052839,1748,7,2.997e-05,stop,,2026-05-05T23:42:11.882399+00:00,2026-05-05T23:42:12.400847+00:00
URL-S-006,URL,spoken_form,synthetic,edge,,our company dot com forward slash careers,ourcompany.com/careers,ourcompany.com/careers,607.6847920194268,428.04750008508563,1748,7,2.997e-05,stop,,2026-05-05T23:42:12.214419+00:00,2026-05-05T23:42:12.822127+00:00
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,messy,messy,,hi yeah uh so i'm calling about a charge on my account of uh three forty two ninety nine from uh march fourth and i need to dispute it my callback number is six one seven five five five oh four nine eight,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,1189.6109590306878,665.3660420561209,1785,51,0.0005508,stop,,2026-05-05T23:42:12.400886+00:00,2026-05-05T23:42:13.590521+00:00
MESSY-002,DATE|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,so the patient uh last came in on february twenty second twenty twenty six and we prescribed uh metformin five hundred milligrams twice daily and she weighs about one sixty two pounds,"so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500mg twice daily and she weighs about 162 pounds","so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500 mg twice daily and she weighs about 162 pounds",8004.27512510214,7476.079750107601,1777,41,0.0005454,stop,,2026-05-05T23:42:12.822241+00:00,2026-05-05T23:42:20.826492+00:00
MESSY-003,MONEY|PERCENT|CARDINAL,finance,messy,messy,,yeah so the fund returned twenty two point three percent last year and uh the total aum is about three point two billion as of twenty twenty five and we're projecting another fifteen percent for twenty twenty six,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,"yeah so the fund returned **22.3%** last year and uh the total AUM is about **$3.2B** as of **2025**, and we're projecting another **15%** for **2026**",772.507332963869,358.663916005753,1782,54,4.212e-05,stop,,2026-05-05T23:42:12.946556+00:00,2026-05-05T23:42:13.719089+00:00
MESSY-004,NUMERIC_ID|MONEY|DATE,contact_center,messy,messy,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on January 31, 2026, and the next one is due March 1",698.1248749652877,338.0628749728203,1783,50,4.167e-05,stop,,2026-05-05T23:42:13.590555+00:00,2026-05-05T23:42:14.288724+00:00
MESSY-005,PHONE_NUMBER|TIME,voice_agent,messy,messy,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2:00 and 4:00 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 in the morning,866.1362089915201,397.2173340152949,1786,60,4.362e-05,stop,,2026-05-05T23:42:13.720112+00:00,2026-05-05T23:42:14.586277+00:00
MESSY-006,CARDINAL|MONEY|PERCENT,meeting,messy,messy,,so we had uh forty seven people on the call and revenue came in at two point one million which is uh up nineteen point five percent year over year and we're targeting uh three million for twenty twenty six,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting uh $3M for 2026,so we had uh 47 people on the call and revenue came in at $2.1M which is uh up 19.5% year over year and we're targeting $3M for 2026,721.7668748926371,366.36779189575464,1782,48,4.122e-05,stop,,2026-05-05T23:42:14.288775+00:00,2026-05-05T23:42:15.010581+00:00
MESSY-007,ADDRESS|PHONE_NUMBER|CARDINAL,emergency_dispatch,messy,messy,,caller says the incident is at uh four five two north maple street apartment three b and the callback is nine one four five five five eight eight zero seven and she says there are about twelve people in the building,caller says the incident is at uh 452 North Maple Street Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building,"caller says the incident is at uh 452 North Maple Street, Apartment 3B and the callback is 914-555-8807 and she says there are about 12 people in the building",1087.2749589616433,547.4509169580415,1784,52,0.0005508,stop,,2026-05-05T23:42:14.586317+00:00,2026-05-05T23:42:15.673633+00:00
MESSY-008,SSN|DATE|NUMERIC_ID,contact_center,messy,messy,,okay can you verify your social it's uh five five five dash twelve dash one two three four and date of birth is uh august seventh nineteen sixty eight and your policy number is p o l zero zero seven seven four two,"okay can you verify your social it's uh 555-12-1234 and date of birth is uh August 7, 1968 and your policy number is POL007742","okay can you verify your social it's uh 555-12-1234 and date of birth is August 7, 1968 and your policy number is POL007742",1290.4207500396296,538.0774170625955,1786,49,0.0005505,stop,,2026-05-05T23:42:15.010626+00:00,2026-05-05T23:42:16.301095+00:00
MESSY-009,PHONE_NUMBER|CARDINAL,contact_center (code-switched FR),messy,messy,This is a French-language phone number. Treat spoken French digits as numbers.,oui so the number uh c'est cinq un trois six neuf cinq un sept deux cinq oh six and there are uh twenty three locations in the network,oui so the number uh c'est 5 1 3 6 9 5 1 7 2 5 0 6 and there are uh 23 locations in the network,oui so the number uh c'est 513695172506 and there are uh 23 locations in the network,666.8454579776153,448.41124990489334,1790,32,4.002e-05,stop,,2026-05-05T23:42:15.673708+00:00,2026-05-05T23:42:16.340618+00:00
MESSY-010,DATE|CARDINAL|DRUG_WITH_DOSE,medical_dictation,messy,messy,,patient is a forty two year old male presenting on uh april tenth twenty twenty six uh complaining of chest pain for uh three days we started uh lisinopril ten milligrams once daily blood pressure was one forty over ninety,"patient is a 42 year old male presenting on uh April 10, 2026 uh complaining of chest pain for uh 3 days we started uh lisinopril 10mg once daily blood pressure was 140/90","patient is a 42-year-old male presenting on April 10, 2026, complaining of chest pain for three days; we started lisinopril 10 mg once daily. Blood pressure was 140/90.",687.0714999968186,344.45437497925013,1786,55,4.287e-05,stop,,2026-05-05T23:42:16.301150+00:00,2026-05-05T23:42:16.988268+00:00
MESSY-011,MONEY|DATE|EMAIL_ADDRESS|PHONE_NUMBER,sales_crm,messy,messy,,so the deal is worth uh about one point five million and we need to close by uh june thirtieth twenty twenty six their main contact is uh sarah dot lee at acme dot com or you can call her at four one five five five five two two three three,"so the deal is worth uh about $1.5M and we need to close by uh June 30, 2026 their main contact is uh sarah.lee@acme.com or you can call her at 415-555-2233","so the deal is worth uh about $1.5M and we need to close by June 30, 2026. Their main contact is sarah.lee@acme.com or you can call her at 415-555-2233",1170.860500074923,526.044417056255,1798,61,0.0005577,stop,,2026-05-05T23:42:16.340759+00:00,2026-05-05T23:42:17.511646+00:00
MESSY-012,CREDIT_CARD|MONEY,contact_center,messy,messy,Redact all but the last 4 digits of the card number as XXXX XXXX XXXX ####.,okay for the payment i'll use card ending in uh four one one one one one one one one one one one one two three four and the amount is uh three hundred forty two dollars and fifty cents,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 1234 and the amount is uh $342.50,okay for the payment i'll use card ending in uh XXXX XXXX XXXX 4111111111111112 and the amount is uh $342.50,903.8391660433263,504.23449999652803,1809,48,4.527e-05,stop,,2026-05-05T23:42:16.988335+00:00,2026-05-05T23:42:17.892196+00:00
MESSY-013,PERCENT|MONEY|CARDINAL,finance,messy,messy,,the mortgage rate came in at six point seven five percent on a loan of uh four hundred fifty thousand dollars and the monthly payment would be around uh two thousand nine hundred and forty dollars over thirty years,"the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over 30 years","the mortgage rate came in at 6.75% on a loan of uh $450,000 and the monthly payment would be around uh $2,940 over thirty years",1042.96945896931,699.553249985911,1780,43,4.017e-05,stop,,2026-05-05T23:42:17.511675+00:00,2026-05-05T23:42:18.554657+00:00
MESSY-014,DATE|MONEY|PERCENT,meeting,messy,messy,,so uh by twenty thirty we're targeting uh one hundred million in arr and uh that's a roughly forty percent compound annual growth rate based on our uh twenty twenty six baseline of about twenty two million,so uh by 2030 we're targeting uh $100M in ARR and uh that's a roughly 40% compound annual growth rate based on our uh 2026 baseline of about $22M,so uh by **2030** we're targeting uh **$100M** in ARR and uh that's a roughly **40%** compound annual growth rate based on our uh **2026** baseline of about **$22M**,808.4962089778855,392.94866705313325,1780,57,4.227e-05,stop,,2026-05-05T23:42:17.892265+00:00,2026-05-05T23:42:18.700787+00:00
MESSY-015,NUMERIC_ID|DATE|MONEY,contact_center,messy,messy,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping","your order ID is uh **17-34272-2384** and it shipped uh **November 19, 2025**, and the total was uh **$257.99** plus uh **$22.00** shipping",1052.146542002447,364.7220829734579,1784,62,4.362e-05,stop,,2026-05-05T23:42:18.554678+00:00,2026-05-05T23:42:19.606860+00:00
MESSY-016,TIME|DATE,voice_agent,messy,messy,,so the appointment is uh let me see uh it's on uh march fifth at uh three thirty in the afternoon and uh if you need to reschedule the deadline to do that is uh forty eight hours before so that would be uh march third by three thirty pm,so the appointment is uh let me see uh it's on uh March 5 at uh 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be uh March 3 by 3:30 PM,so the appointment is uh let me see uh it's on March 5 at 3:30 PM and uh if you need to reschedule the deadline to do that is uh 48 hours before so that would be March 3 by 3:30 PM,1263.3537909714505,400.4219160415232,1793,57,4.422e-05,stop,,2026-05-05T23:42:18.700828+00:00,2026-05-05T23:42:19.964226+00:00
