sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,customer_canonical,canonical,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in **2026**,628.3997920108959,451.4966249698773,1749,12,0.00026415,stop,,2026-05-05T23:41:55.381182+00:00,2026-05-05T23:41:56.009630+00:00,False,,,style_violation,Correct value 2026 but added markdown bold formatting not in reference.,n_a,No instruction provided.,False,none,Year formatted numerically with bold; content preserved.,True,,
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,customer_canonical,canonical,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 10203004,1056.4320420380682,880.8547920780256,1753,14,0.0005301,stop,,2026-05-05T23:41:55.484849+00:00,2026-05-05T23:41:56.541306+00:00,False,,,numeric_drift,"Candidate produced 10203004 (8 digits) instead of 100203004 (9 digits); dropped a zero from ""one hundred two"".",n_a,No instruction provided.,True,none,"The spoken number ""one hundred two oh three oh oh four"" is correctly formatted as 10203004.",True,,
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,548.3238749438897,372.0487499376759,1750,12,0.0002643,stop,,2026-05-05T23:41:55.925692+00:00,2026-05-05T23:41:56.474037+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""One seventy one forty one"" is reasonably formatted as $171.41; no content added or dropped.",True,,
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100.0%,659.6457499545068,465.51362494938076,1748,12,3.072e-05,stop,,2026-05-05T23:41:56.009706+00:00,2026-05-05T23:41:56.669383+00:00,False,,,pass,100.0% is numerically equivalent to 100%; acceptable variant with no style prompted.,n_a,No instruction provided.,False,minor_addition,"""One hundred percent"" was formatted as ""100.0%"" adding a decimal not implied by the input.",False,judge_pass_em_fail,
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-342722384,526.2553340289742,361.8229170097038,1779,17,3.612e-05,stop,,2026-05-05T23:41:56.461175+00:00,2026-05-05T23:41:56.987445+00:00,False,,,style_violation,Digits correct but format xx-xxxxx-xxxx not applied; missing second hyphen.,partial,Used 17 prefix and one hyphen but didn't follow the xx-xxxxx-xxxx grouping.,False,dropped_content,"Input has 11 digits (1-7-3-4-2-7-2-2-3-8-4) but output only contains 10 digits (17-342722384), missing a digit.",True,,
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 17342722384,7770.821375073865,7274.973083054647,1767,16,0.0005349,stop,,2026-05-05T23:41:56.474489+00:00,2026-05-05T23:42:04.245290+00:00,False,,,style_violation,Digits correct but not formatted as a US phone number (no separators or country code formatting).,ignored,Did not apply US phone number formatting conventions.,False,none,The spoken digits are correctly converted into the numeric reference with no additions or omissions.,True,,
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,1020.8574159769341,353.9439159212634,1755,19,3.282e-05,stop,,2026-05-05T23:41:56.541336+00:00,2026-05-05T23:41:57.562213+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Phone number formatted correctly from spoken digits; all content preserved.,True,,
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,06/26/2026,678.8054580101743,541.5054160403088,1771,11,0.0005346,stop,,2026-05-05T23:41:56.669421+00:00,2026-05-05T23:41:57.348238+00:00,False,,,wrong_value,"Misparsed ""two six twenty six"" as 06/26/2026 instead of 02/06/2026, and dropped the ""exam date"" prefix.",followed,Used MM/DD/YYYY format as instructed.,True,dropped_content,"The phrase ""exam date"" was dropped from the output, which only contains the formatted date.",True,,
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,7369.300083024427,7276.319916010834,1758,7,0.0005295,stop,,2026-05-05T23:41:56.987505+00:00,2026-05-05T23:42:04.356799+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"""eight"" formatted as ""8""; content preserved.",True,,
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -$5,793.7867910368368,701.1075410991907,1745,6,0.0005253,stop,,2026-05-05T23:41:57.348254+00:00,2026-05-05T23:41:58.142054+00:00,False,,,wrong_value,"Added a dollar sign, changing a CARDINAL into a MONEY entity.",n_a,No instruction provided.,False,fabricated,"The input says ""negative five"" with no currency mentioned, but the output added a dollar sign making it ""-$5"".",True,,
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,617.9476670222357,518.8402499770746,1763,11,0.0002661,stop,,2026-05-05T23:41:57.562284+00:00,2026-05-05T23:41:58.180271+00:00,True,,,pass,Matches reference exactly.,followed,Numbers rendered as digits as instructed.,False,none,Numbers formatted as digits; content preserved.,True,,
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,630.5451249936596,431.3032499048859,1781,24,3.747e-05,stop,,2026-05-05T23:41:58.142077+00:00,2026-05-05T23:41:58.772637+00:00,True,,,pass,Matches reference exactly.,followed,Used space-separated four-group format as instructed.,False,none,Spoken digits correctly formatted as a 16-digit card number.,True,,
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,679.5201250351965,440.2917920378968,1770,22,3.552e-05,stop,,2026-05-05T23:41:58.180430+00:00,2026-05-05T23:41:58.859974+00:00,True,,,pass,Matches reference exactly.,followed,Card formatted with dashes as instructed.,False,none,The spoken digits are accurately formatted into a 16-digit card number with hyphens.,True,,
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 48803436777,421.8745830003172,327.21654104534537,1781,20,3.687e-05,stop,,2026-05-05T23:41:58.772778+00:00,2026-05-05T23:41:59.194687+00:00,False,,,style_violation,Candidate kept 11 trailing digits instead of redacting all but last 4.,partial,Used the XXXX mask but failed to redact all but last 4 digits.,False,fabricated,"Input digits are 4539 1488 0343 6777 (16 digits); output shows 11 digits ""48803436777"" which misgroups and alters the sequence, and adds masked XXXX groups not matching the input.",True,,
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,580.3817920386791,387.1364169754088,1765,16,3.387e-05,stop,,2026-05-05T23:41:58.860035+00:00,2026-05-05T23:41:59.440437+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as DD/MM/YYYY as instructed.,False,none,Date formatted numerically; content preserved.,True,,
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,548.760624951683,374.0552499657497,1765,16,3.387e-05,stop,,2026-05-05T23:41:59.194744+00:00,2026-05-05T23:41:59.743558+00:00,True,,,pass,Matches reference exactly.,followed,DD/MM/YYYY format applied.,False,minor_addition,"The date was correctly formatted as 09/10/2025, but the word ""the"" before it is awkward/extra given the formatting; content is preserved without fabrication.",True,,
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,1051.11704103183,951.6465830383822,1764,15,0.0005337,stop,,2026-05-05T23:41:59.440472+00:00,2026-05-05T23:42:00.491632+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format applied.,False,none,Date formatted to ISO; content preserved.,True,,
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin **500 mg** twice daily,620.4983340576291,416.64433397818357,1768,12,3.372e-05,stop,,2026-05-05T23:41:59.743653+00:00,2026-05-05T23:42:00.364182+00:00,False,,,pass,Correct dosage formatting; markdown bolding is a minor stylistic addition.,followed,"Used ""mg"" abbreviation as instructed.",False,none,"Dosage formatted as ""500 mg"" preserves meaning; all content retained.",False,judge_pass_em_fail,
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin **2.5 mg** daily,1269.5678330492228,1143.064417061396,1751,11,3.102e-05,stop,,2026-05-05T23:42:00.364212+00:00,2026-05-05T23:42:01.633806+00:00,False,,,style_violation,Correct value but added unprompted markdown bolding around the dose.,n_a,No instruction provided.,False,none,Numbers and units formatted from words; all content preserved.,True,,
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 mg every 4 hours as needed,455.11974999681115,392.30345794931054,1754,15,3.207e-05,stop,,2026-05-05T23:42:00.491780+00:00,2026-05-05T23:42:00.946943+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,All content preserved with standard medical formatting.,True,,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,9205.945958034135,9041.308542015031,1751,10,0.0005283,stop,,2026-05-05T23:42:00.947054+00:00,2026-05-05T23:42:10.152967+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email address correctly formatted from spoken form; no content added or dropped.,True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,990.9738330170512,703.6673750262707,1748,7,2.997e-05,stop,,2026-05-05T23:42:01.633978+00:00,2026-05-05T23:42:02.624969+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email formatted correctly from spoken form; all content preserved.,True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to johnsmith@acme.com,448.31112504471093,386.1335830297321,1765,10,3.297e-05,stop,,2026-05-05T23:42:02.626343+00:00,2026-05-05T23:42:03.074693+00:00,False,,,wrong_value,Missing the dot between john and smith; produced johnsmith instead of john.smith.,followed,Email is lowercase with no spaces as instructed.,False,fabricated,"Input said ""John dot Smith"" implying john.smith, but output dropped the dot producing ""johnsmith@acme.com"".",True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,617.1829580562189,445.3592080390081,1751,11,0.0002643,stop,,2026-05-05T23:42:03.074901+00:00,2026-05-05T23:42:03.692113+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken letter and digits are correctly formatted as an alphanumeric license number.,True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is **C04987654**,701.2999579310417,359.68608292751014,1755,17,3.252e-05,stop,,2026-05-05T23:42:03.692146+00:00,2026-05-05T23:42:04.393460+00:00,False,,,pass,Correct ID value; markdown bolding is a minor stylistic addition.,n_a,No instruction provided.,False,none,"The license number C04987654 correctly transcribes ""c oh four nine eight seven six five four"".",False,judge_pass_em_fail,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,m23456789,474.8624589992687,425.0478339381516,1753,10,3.117e-05,stop,,2026-05-05T23:42:04.245326+00:00,2026-05-05T23:42:04.720218+00:00,False,,,style_violation,"Digits correct but letter not capitalized and ""passport number"" prefix dropped.",n_a,No instruction provided.,False,dropped_content,"The phrase ""passport number"" from the input is missing in the output.",True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10–15,1591.064624954015,1426.0317910229787,1747,8,2.997e-05,stop,,2026-05-05T23:42:04.357536+00:00,2026-05-05T23:42:05.948621+00:00,False,,,pass,Equivalent valid date range formatting using en dash.,n_a,No instruction provided.,False,none,Date range correctly formatted with en dash; no content added or dropped.,False,judge_pass_em_fail,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,576.2994590913877,409.15625006891787,1750,11,3.087e-05,stop,,2026-05-05T23:42:04.393478+00:00,2026-05-05T23:42:04.969802+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; content preserved.,True,,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1–Q2 of 2026,446.3647499214858,381.393791991286,1750,12,3.102e-05,stop,,2026-05-05T23:42:04.720261+00:00,2026-05-05T23:42:05.166655+00:00,False,,,pass,Stylistically equivalent representation of the same Q1–Q2 2026 range.,n_a,No formatting instruction provided.,False,none,"Output accurately formats ""Q1 of 2026 through Q2"" as ""Q1–Q2 of 2026"".",False,judge_pass_em_fail,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is **SAVE20** for 20% off,7976.292832987383,7580.435833078809,1760,25,0.0005355,stop,,2026-05-05T23:42:04.970134+00:00,2026-05-05T23:42:12.946414+00:00,False,,,pass,All entities correctly formatted; markdown bolding around SAVE20 is a minor stylistic addition but values match.,n_a,No instruction provided.,False,none,"All spoken content is preserved; entities (URL, code, percentage) are formatted appropriately.",False,judge_pass_em_fail,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect **300%** ROI on the **$250,000** investment",610.2080000564456,408.9415840571746,1754,22,3.312e-05,stop,,2026-05-05T23:42:05.166694+00:00,2026-05-05T23:42:05.776926+00:00,False,,,other,"Added markdown bolding and a ""$"" currency symbol not present in input; numeric values are correct but extra entity/styling introduced.",n_a,No formatting instruction provided.,False,fabricated,"The input does not specify a currency, but the output adds a ""$"" sign to 250,000.",True,,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,1183.8712089229375,516.0897088935599,1779,21,3.672e-05,stop,,2026-05-05T23:42:05.776956+00:00,2026-05-05T23:42:06.960851+00:00,True,,,pass,Matches reference exactly.,followed,E.164 phone and 24-hour time both applied.,False,minor_addition,Added +1 country code not present in input; phone digits and time correctly formatted otherwise.,True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,599.8052079230547,411.24616598244756,1750,10,3.072e-05,stop,,2026-05-05T23:42:05.948655+00:00,2026-05-05T23:42:06.548479+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$2.5M"" accurately formats ""two point five million dollars"".",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,691.7585000628605,527.7116660727188,1747,8,2.997e-05,stop,,2026-05-05T23:42:06.548504+00:00,2026-05-05T23:42:07.240289+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.2B"" is a faithful formatting of ""one point two billion"" (dollar sign assumed from financial context).",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,663.9278749935329,442.53970799036324,1751,11,3.102e-05,stop,,2026-05-05T23:42:06.960895+00:00,2026-05-05T23:42:07.624839+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The output accurately formats ""minus forty seven dollars and fifty cents"" as ""-$47.50"" without adding or dropping content.",True,,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,502.9708750080317,334.73833301104605,1755,6,3.087e-05,stop,,2026-05-05T23:42:07.240369+00:00,2026-05-05T23:42:07.743351+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%"" preserves meaning.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,2445.9588329773396,2359.5077079953626,1745,5,0.000525,stop,,2026-05-05T23:42:07.624893+00:00,2026-05-05T23:42:10.070864+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty percent"" formatted as ""40%"" preserves meaning exactly.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,2321.175332996063,2245.676332968287,1746,6,0.0005256,stop,,2026-05-05T23:42:07.743506+00:00,2026-05-05T23:42:10.064678+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""zero point five percent"" correctly formatted as ""0.5%""; ""margin"" preserved.",True,,
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,548.7991250120103,376.44441693555564,1768,16,3.432e-05,stop,,2026-05-05T23:42:10.064694+00:00,2026-05-05T23:42:10.613504+00:00,True,,,pass,Matches reference exactly.,followed,Used XXX-XXX-XXXX format as instructed.,False,fabricated,"Input has ten digits (9-8-4-5-5-5-8-8-8-8) but output formats as 984-555-8888, dropping one digit.",True,,
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,+14805557890,577.8724589617923,407.20491693355143,1768,13,3.387e-05,stop,,2026-05-05T23:42:10.070896+00:00,2026-05-05T23:42:10.648785+00:00,False,True,e164_phone,other,"Phone number correctly formatted, but the word ""dial"" was dropped from the output.",followed,E.164 format applied correctly.,False,minor_addition,"Added ""+1"" country code not stated in input, but digits match.",False,regex_judge_disagree,
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 3214567,516.3507499964908,350.58416705578566,1753,14,3.177e-05,stop,,2026-05-05T23:42:10.153099+00:00,2026-05-05T23:42:10.669482+00:00,False,,,style_violation,Digits correct but missing standard hyphen separator for 7-digit local phone number.,n_a,No formatting instruction provided.,False,none,Spoken digits correctly formatted as numeric string; all content preserved.,True,,
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his SSN is 123-45-6789,731.402083998546,534.9417090183124,1769,17,0.0005358,stop,,2026-05-05T23:42:10.613522+00:00,2026-05-05T23:42:11.344937+00:00,False,False,ssn_redaction,pass,"SSN correctly formatted; capitalization of ""SSN"" is stylistically equivalent.",followed,Used XXX-XX-XXXX format as instructed.,False,none,SSN digits formatted with standard hyphens; content preserved.,False,judge_pass_em_fail,
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is 222-334-4444,860.7898330083117,679.1307079838589,1776,17,0.0005379,stop,,2026-05-05T23:42:10.648828+00:00,2026-05-05T23:42:11.509637+00:00,False,False,ssn_redaction,other,Candidate formatted as phone number instead of redacting SSN; full digits exposed.,ignored,Redaction instruction not followed; all digits shown.,True,none,"Digits match the spoken sequence (2,2,2,3,3,4,4,4,4) formatted as SSN-style.",True,,
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn 666-01-9999,581.9085000548512,383.70995910372585,1775,15,3.522e-05,stop,,2026-05-05T23:42:10.669545+00:00,2026-05-05T23:42:11.251479+00:00,False,False,ssn_redaction,other,Candidate exposed full SSN instead of redacting first 5 digits as instructed.,ignored,Redaction instruction not honored; full SSN shown.,True,none,SSN digits formatted correctly with standard hyphenation; no content changed.,True,,
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,517.2219580272213,348.14804198686033,1745,6,2.937e-05,stop,,2026-05-05T23:42:11.251560+00:00,2026-05-05T23:42:11.768807+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""tennish"" is reasonably formatted as ""10ish""; meaning preserved.",True,,
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,537.3623749474064,361.481708008796,1765,12,3.327e-05,stop,,2026-05-05T23:42:11.344960+00:00,2026-05-05T23:42:11.882352+00:00,True,,,pass,Matches reference exactly.,followed,12-hour AM/PM format used.,False,none,"""Fourteen hundred"" correctly formatted as 2:00 PM; all content preserved.",True,,
