sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,customer_canonical,canonical,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 100203004,568.021624989342,522.5293329567648,2221,15,0.00035115,stop,,2026-05-03T06:17:45.138979+00:00,2026-05-03T06:17:45.707042+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,fabricated,"""One hundred two oh three oh oh four"" should be 102030004, not 100203004; digits were altered.",True,,
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,481.480999966152,432.1815419825725,2218,12,0.0003471,stop,,2026-05-03T06:17:45.252299+00:00,2026-05-03T06:17:45.733822+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""One seventy one forty one"" is reasonably formatted as $171.41; currency symbol is implied formatting.",True,,
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,1178.6646249820478,1095.4601250123233,2215,9,0.00034575,stop,,2026-05-03T06:17:45.261255+00:00,2026-05-03T06:17:46.439940+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""One hundred percent"" correctly formatted as ""100%"".",True,,
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,17-34272-2384,420.19895900739357,378.6256670136936,2247,14,0.00021763,stop,,2026-05-03T06:17:45.321998+00:00,2026-05-03T06:17:45.742216+00:00,False,,,pass,"Correct ID and format; minor omission of ""your reference is"" prefix is acceptable.",followed,Formatted as xx-xxxxx-xxxx starting with 17.,False,dropped_content,"Input has 11 digits (1-7-3-4-2-7-2-2-3-8-4) but output only contains 10 digits, missing one digit.",False,judge_pass_em_fail,
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 1-734-272-2384,624.636415974237,536.7731250007637,2234,18,0.000231855,stop,,2026-05-03T06:17:45.476274+00:00,2026-05-03T06:17:46.100956+00:00,False,,,pass,"Same digits, valid US phone format variant without explicit + prefix.",followed,Formatted as a US phone number.,False,dropped_content,"Input has 11 digits (1-7-3-4-2-7-2-2-3-8-4) but output only contains 10 digits, missing one digit.",False,judge_pass_em_fail,
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,535.3479170007631,350.0474580214359,2223,19,0.00022097,stop,,2026-05-03T06:17:45.707110+00:00,2026-05-03T06:17:46.242510+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Phone number digits formatted correctly with hyphens; all content preserved.,True,,
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,02/06/2026,426.9725839840248,384.94924997212365,2235,11,0.00034845,stop,,2026-05-03T06:17:45.708104+00:00,2026-05-03T06:17:46.135107+00:00,False,,,other,"Candidate dropped the ""exam date"" prefix, returning only the formatted date.",followed,Date formatted correctly as MM/DD/YYYY.,False,dropped_content,"The phrase ""exam date"" was dropped from the output, leaving only the formatted date.",True,,
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,913.7312499806285,861.8824169971049,2223,5,0.00034095,stop,,2026-05-03T06:17:45.733924+00:00,2026-05-03T06:17:46.647683+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,Number formatted from word to digit; content preserved.,True,,
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -$5,573.509042034857,551.1287080007605,2213,5,0.00033795,stop,,2026-05-03T06:17:45.742242+00:00,2026-05-03T06:17:46.315768+00:00,False,,,wrong_value,"Added a dollar sign, converting a CARDINAL into a MONEY entity.",n_a,No instruction provided.,False,fabricated,"The input says ""negative five"" with no currency, but the output adds a dollar sign making it ""$5"".",True,,
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,653.712458035443,573.9829580415972,2230,10,0.000225225,stop,,2026-05-03T06:17:46.101006+00:00,2026-05-03T06:17:46.754753+00:00,True,,,pass,Matches reference exactly.,followed,Numbers rendered as digits per instruction.,False,none,Numbers formatted as digits; content preserved.,True,,
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,XXXX XXXX XXXX XXXX,728.1103749992326,611.6758749703877,2248,8,0.00016832,stop,,2026-05-03T06:17:46.135412+00:00,2026-05-03T06:17:46.863550+00:00,False,,,other,Candidate output the literal format template instead of formatting the actual card number.,ignored,Did not apply formatting to the input; just echoed the placeholder pattern.,True,none,"The 16-digit card number is appropriately masked as XXXX XXXX XXXX XXXX, preserving the entity structure.",True,,
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,446.543209021911,336.3533340161666,2236,22,0.00018252,stop,,2026-05-03T06:17:46.242584+00:00,2026-05-03T06:17:46.689173+00:00,True,,,pass,Matches reference exactly.,followed,Card formatted with dashes as instructed.,False,none,The spoken digits are correctly formatted as a 16-digit card number with hyphens.,True,,
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,XXXX XXXX XXXX 6777,734.0597499860451,642.2342089936137,2248,10,0.00022698,stop,,2026-05-03T06:17:46.315793+00:00,2026-05-03T06:17:47.049873+00:00,False,,,wrong_value,"Last 4 digits should be 7777 but candidate produced 6777, also dropped ""card"" prefix.",followed,Used the requested redaction format.,True,fabricated,"Input digits end in ""six seven seven seven"" (6777) but full number is 4539 1488 0343 6777 — last 4 should be 6777, which matches; however input has 16 digits: 4,5,3,9,1,4,8,8,0,3,4,3,6,7,7,7 — last four are 6777, so output is correct. Actually no fabrication.",True,,
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,15/07/2024,355.9479580144398,302.0714169833809,2231,11,0.00021289,stop,,2026-05-03T06:17:46.440170+00:00,2026-05-03T06:17:46.796137+00:00,False,,,other,"Candidate dropped surrounding context (""meeting on the""), only outputting the date entity instead of the full formatted transcript.",followed,Date format DD/MM/YYYY was correctly applied.,False,dropped_content,"The word ""meeting"" from the input is missing in the output.",True,,
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,09/10/2025,363.51137497695163,325.3321250085719,2230,11,0.00016982,stop,,2026-05-03T06:17:46.647797+00:00,2026-05-03T06:17:47.011336+00:00,False,,,other,"Candidate dropped surrounding context (""meeting on the""), outputting only the date.",followed,Date is formatted as DD/MM/YYYY as instructed.,False,dropped_content,"The word ""meeting"" from the input is missing from the output, which only contains the formatted date.",True,,
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,306.36158399283886,266.7705839849077,2231,15,0.00021729,stop,,2026-05-03T06:17:46.689282+00:00,2026-05-03T06:17:46.995674+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format honored.,False,none,Date formatted to ISO; content preserved.,True,,
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,367.5281670293771,283.2565840217285,2235,13,0.00017252,stop,,2026-05-03T06:17:46.754885+00:00,2026-05-03T06:17:47.122432+00:00,True,,,pass,Matches reference exactly.,followed,Used mg abbreviation as instructed.,False,none,Numeric and unit formatting preserves original meaning.,True,,
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,385.85920905461535,291.36633401503786,2218,11,0.00016862,stop,,2026-05-03T06:17:46.796218+00:00,2026-05-03T06:17:47.182120+00:00,False,,,pass,"Numeric value correct; ""milligrams"" vs ""mg"" is a stylistically equivalent variant with no style prompted.",n_a,No instruction provided.,False,none,"Numeric formatting of ""two point five"" to ""2.5"" preserves meaning exactly.",False,judge_pass_em_fail,
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen $6.50 milligrams every four hours as needed,620.5502090160735,495.32137502683327,2222,17,0.00017562,stop,,2026-05-03T06:17:46.863584+00:00,2026-05-03T06:17:47.484154+00:00,False,,,numeric_drift,"""six fifty"" became ""$6.50"" instead of 650, a numeric value error on dose.",n_a,No formatting instruction provided.,True,fabricated,"""Six fifty"" (650) was incorrectly formatted as ""$6.50"", fabricating a dollar sign and changing the numeric value.",True,,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,497.17045802390203,480.31308298232034,2219,10,0.00021071,stop,,2026-05-03T06:17:46.995709+00:00,2026-05-03T06:17:47.492899+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email address correctly formatted from spoken form; all content preserved.,True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,1160.528750042431,818.2464160490781,2215,6,0.00034125,stop,,2026-05-03T06:17:47.011384+00:00,2026-05-03T06:17:48.171932+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email formatted correctly from spoken form; all content preserved.,True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to John dot Smith at acme.com,357.60241601383314,248.93545801751316,2232,10,0.00016892,stop,,2026-05-03T06:17:47.049905+00:00,2026-05-03T06:17:47.407526+00:00,False,,,wrong_value,"Email not formatted: kept ""John dot Smith at"" instead of ""john.smith@"", and didn't lowercase.",ignored,Did not lowercase and did not produce a proper email address.,False,dropped_content,"The local part ""John dot Smith"" was not formatted into an email, leaving the output inconsistent — only the domain was formatted, and the name portion was not joined with the domain.",True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,944.3482090136968,799.1448339889757,2219,10,0.00034785,stop,,2026-05-03T06:17:47.122460+00:00,2026-05-03T06:17:48.066823+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The spoken letter and digits are correctly formatted as D1234567.,True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,841.291332966648,665.5502079520375,2223,15,0.00021657,stop,,2026-05-03T06:17:47.182172+00:00,2026-05-03T06:17:48.023485+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The spoken license number was correctly transcribed with ""oh"" formatted as 0.",True,,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,671.2730830186047,579.9279580242,2220,11,0.00022503,stop,,2026-05-03T06:17:47.407554+00:00,2026-05-03T06:17:48.078844+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The letter and digits match the spoken input exactly when formatted.,True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,327.33720797114074,253.72224999591708,2216,10,0.00016732,stop,,2026-05-03T06:17:47.484195+00:00,2026-05-03T06:17:47.811548+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates correctly formatted from words to numerals; content preserved.,True,,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,614.2477500252426,548.3771660365164,2218,10,0.000224055,stop,,2026-05-03T06:17:47.492929+00:00,2026-05-03T06:17:48.107192+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates formatted numerically; content preserved.,True,,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 of 2026 through Q2,357.1190000511706,268.96158303134143,2218,12,0.00016972,stop,,2026-05-03T06:17:47.812206+00:00,2026-05-03T06:17:48.169362+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,All input content preserved with standard formatting of quarters and year.,True,,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,1197.2735419985838,811.3738750107586,2228,21,0.0003657,stop,,2026-05-03T06:17:48.023537+00:00,2026-05-03T06:17:49.220849+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"All spoken content is preserved with appropriate formatting of URL, code, and percentage.",True,,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the $250,000 investment",1556.5979999955744,1302.8134159976617,2222,19,0.0003618,stop,,2026-05-03T06:17:48.066848+00:00,2026-05-03T06:17:49.623470+00:00,False,,,wrong_value,"Candidate added ""$"" before 250,000, which wasn't in the input (said ""investment"" not ""dollars"").",n_a,No instruction provided.,False,none,Numbers and currency formatted appropriately; all content preserved.,True,,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,717.0197499799542,661.4939169958234,2246,21,0.00022524,stop,,2026-05-03T06:17:48.079040+00:00,2026-05-03T06:17:48.796076+00:00,True,,,pass,Matches reference exactly.,followed,"Phone in E.164, time in 24-hour format.",False,minor_addition,"Added +1 country code not stated in input, but otherwise accurately formats the phone number and time.",True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,353.93229202600196,267.2575830365531,2218,10,0.00016752,stop,,2026-05-03T06:17:48.107215+00:00,2026-05-03T06:17:48.461174+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$2.5M"" is a faithful formatting of ""two point five million dollars"".",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,308.28904098598287,269.17225000215694,2215,8,0.00016502,stop,,2026-05-03T06:17:48.169409+00:00,2026-05-03T06:17:48.477741+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,minor_addition,"Added ""$"" currency symbol not stated in input; numeric formatting otherwise preserves meaning.",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,579.1649169987068,508.1355420406908,2219,9,0.0002233725,stop,,2026-05-03T06:17:48.171966+00:00,2026-05-03T06:17:48.751151+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Minus forty seven dollars and fifty cents"" correctly formatted as -$47.50.",True,,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,565.6764170271344,506.6645829938352,2222,6,0.0003405,stop,,2026-05-03T06:17:48.461211+00:00,2026-05-03T06:17:49.026929+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%""; meaning preserved.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,273.07549997931346,254.56016696989536,2213,5,0.00016152,stop,,2026-05-03T06:17:48.478136+00:00,2026-05-03T06:17:48.751230+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Forty percent"" correctly formatted as ""40%""; meaning preserved.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,278.07241602567956,252.40791600663215,2214,6,0.00016272,stop,,2026-05-03T06:17:48.751254+00:00,2026-05-03T06:17:49.029358+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numeric and percent formatting preserves meaning exactly.,True,,
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,1120.311541017145,1071.9651660183445,2235,16,0.00035445,stop,,2026-05-03T06:17:48.751547+00:00,2026-05-03T06:17:49.871883+00:00,True,,,pass,Matches reference exactly.,followed,Phone formatted as XXX-XXX-XXXX as instructed.,False,fabricated,"Input has ten digits (9-8-4-5-5-5-8-8-8-8) but output drops one digit, producing 984-555-8888 which misrepresents the number.",True,,
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,+14805557890,892.8567920229398,792.0115839806385,2235,13,0.00035475,stop,,2026-05-03T06:17:48.796385+00:00,2026-05-03T06:17:49.689261+00:00,False,True,e164_phone,other,"Phone number is correctly formatted but the word ""dial"" was dropped from the output.",followed,Phone number formatted in E.164 as instructed.,False,minor_addition,"The ""+1"" country code was added; input only specified digits 4805557890.",False,regex_judge_disagree,
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,634.5174169982783,560.0090829539113,2221,14,0.0002274675,stop,,2026-05-03T06:17:49.026989+00:00,2026-05-03T06:17:49.661532+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken digits formatted as a phone number; all content preserved.,True,,
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is XXX-XX-789,313.66895796963945,292.6672080066055,2236,12,0.00021444,stop,,2026-05-03T06:17:49.029589+00:00,2026-05-03T06:17:49.343298+00:00,False,False,ssn_redaction,numeric_drift,"Candidate output literal ""XXX-XX-789"" instead of actual digits 123-45-6789, dropping/replacing digits.",partial,Used the dash pattern but interpreted X literally instead of substituting digits.,True,fabricated,"The SSN was 123-45-6789 but output shows 789 as last segment, dropping digits 6 and missing 4-5-6, misrepresenting the number.",True,,
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,XXX-XX-4444,1018.3822499820963,954.0916669648141,2243,9,0.00034995,stop,,2026-05-03T06:17:49.220903+00:00,2026-05-03T06:17:50.239327+00:00,False,True,ssn_redaction,other,"Candidate dropped the surrounding sentence context (""the social is""), outputting only the redacted SSN.",followed,SSN was correctly redacted as XXX-XX-4444 per instruction.,False,fabricated,"Input digits are 222-33-4444 but output masks first five as XXX-XX, dropping the spoken digits 2,2,2,3,3 and replacing with X's not in input.",False,regex_judge_disagree,
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,SSN XXX-XX-9999,465.2477079653181,418.75258297659457,2242,11,0.00021388,stop,,2026-05-03T06:17:49.343648+00:00,2026-05-03T06:17:49.808919+00:00,False,True,ssn_redaction,pass,"Correct redaction with last 4 digits preserved; capitalization of ""SSN"" is stylistically equivalent.",followed,Followed the XXX-XX-#### redaction format.,False,none,"SSN digits 666-01-9999 were redacted to XXX-XX-9999, preserving last four; acceptable PII masking.",False,judge_pass_em_fail,
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,361.1612500390038,331.66787499794737,2213,6,0.00016262,stop,,2026-05-03T06:17:49.623569+00:00,2026-05-03T06:17:49.984764+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Tennish"" formatted as ""10ish"" preserves meaning.",True,,
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,704.356457979884,657.6288329670206,2231,11,0.00021289,stop,,2026-05-03T06:17:49.661557+00:00,2026-05-03T06:17:50.365957+00:00,True,,,pass,Matches reference exactly.,followed,12-hour format with PM used as instructed.,False,none,"""Fourteen hundred"" correctly formatted as 2:00 PM; content preserved.",True,,
