run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-013,15261ddfbe12,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $129.99,1250.65,1103.23,209,12,0.00014375,stop,,2026-05-06T23:06:38.607918+00:00,2026-05-06T23:06:39.858637+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""one twenty nine ninety nine"" correctly formatted as $129.99; all content preserved.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E010,15261ddfbe12,,eight cents,$0.08,$0.08,653.31,587.81,202,6,8.515e-05,stop,,2026-05-06T23:06:39.228776+00:00,2026-05-06T23:06:39.882185+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$0.08"" is a faithful numeric formatting of ""eight cents"".",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E007,15261ddfbe12,,twelve dollars and fifty cents,$12.50,$12.50,720.42,634.63,206,7,8.97e-05,stop,,2026-05-06T23:06:39.177699+00:00,2026-05-06T23:06:39.898166+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting preserves the exact value.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E009,15261ddfbe12,,one point seven five dollars,$1.75,$1.75,954.52,850.61,205,6,8.6125e-05,stop,,2026-05-06T23:06:39.205623+00:00,2026-05-06T23:06:40.160215+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Correct numeric/currency formatting of the spoken amount.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E011,15261ddfbe12,,ninety nine cents,$0.99,$0.99,822.56,707.56,204,6,8.58e-05,stop,,2026-05-06T23:06:39.352307+00:00,2026-05-06T23:06:40.174980+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$0.99"" is a faithful formatting of ""ninety nine cents"".",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E002,15261ddfbe12,,we raised one point two billion,we raised $1.2B,we raised $1.2 billion,1291.58,1141.54,206,8,0.0001325,stop,,2026-05-06T23:06:38.906368+00:00,2026-05-06T23:06:40.197994+00:00,False,,,pass,"""$1.2 billion"" is a stylistically equivalent variant of ""$1.2B"" with no style prompted.",n_a,No formatting instruction provided.,False,minor_addition,"Added ""$"" symbol not explicitly stated, but numeric formatting preserves meaning.",False,judge_pass_em_fail,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-011,15261ddfbe12,Use thousands separators in currency.,rent is twelve hundred a month,"rent is $1,200 a month","rent is $1,200 a month",1714.27,1198.22,217,11,0.0001305,stop,,2026-05-06T23:06:38.502720+00:00,2026-05-06T23:06:40.217058+00:00,True,,,pass,Matches reference exactly.,followed,Used comma thousands separator.,False,none,"""Twelve hundred"" correctly formatted as $1,200; meaning preserved.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-015,15261ddfbe12,,just three dollars,just $3,just $3,1495.54,1373.08,203,4,0.0001095,stop,,2026-05-06T23:06:38.791661+00:00,2026-05-06T23:06:40.287307+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""three dollars"" correctly formatted as ""$3"" with no content changes.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E004,15261ddfbe12,,a loss of negative twelve thousand dollars,"a loss of -$12,000","a loss of -$12,000",1320.10,1115.71,207,11,0.0001255,stop,,2026-05-06T23:06:38.981222+00:00,2026-05-06T23:06:40.301354+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The output accurately formats ""negative twelve thousand dollars"" as ""-$12,000"" without adding or dropping content.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E012,15261ddfbe12,,two and a half million dollars,$2.5M,$2.5 million,947.39,848.28,206,5,0.0001416,stop,,2026-05-06T23:06:39.389402+00:00,2026-05-06T23:06:40.336851+00:00,False,,,pass,$2.5 million is a stylistically equivalent variant of $2.5M.,n_a,No instruction provided.,False,none,Numeric formatting preserves meaning exactly.,False,judge_pass_em_fail,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E005,15261ddfbe12,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,1343.60,1156.36,210,10,0.000125,stop,,2026-05-06T23:06:38.986090+00:00,2026-05-06T23:06:40.329749+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The output accurately formats the spoken amount as -$47.50 with no added or dropped content.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,CANONICAL-CRESTA-CURRENCY,15261ddfbe12,,the total amount is one seventy one forty one,the total amount is $171.41,"the total amount is 171,441",1459.10,937.08,209,13,0.000110175,stop,,2026-05-06T23:06:37.745950+00:00,2026-05-06T23:06:39.205156+00:00,False,,,numeric_drift,"Candidate produced 171,441 instead of $171.41, altering digits and dropping currency symbol.",n_a,No instruction provided.,True,fabricated,"""one seventy one forty one"" likely means 171.41 or 17141, not 171,441; an extra digit was fabricated.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E008,15261ddfbe12,,two hundred dollars and ninety nine cents,$200.99,$200.99,1264.35,842.42,207,8,9.3275e-05,stop,,2026-05-06T23:06:39.193636+00:00,2026-05-06T23:06:40.458083+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting accurately preserves the spoken amount.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-E001,15261ddfbe12,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5 million,1497.80,1347.93,209,10,0.0001245,stop,,2026-05-06T23:06:38.842709+00:00,2026-05-06T23:06:40.340545+00:00,False,,,pass,$2.5 million is a stylistically equivalent variant of $2.5M with no style prompted.,n_a,No formatting instruction provided.,False,none,Numeric and currency formatting preserves the original meaning exactly.,False,judge_pass_em_fail,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-P003,15261ddfbe12,Spell large amounts in millions as $X.XM.,we pulled in twenty seven million dollars last quarter,we pulled in $27M last quarter,we pulled in $27M last quarter,419.53,225.54,225,10,0.000104,stop,,2026-05-06T23:06:40.198438+00:00,2026-05-06T23:06:40.618045+00:00,True,,,pass,Matches reference exactly.,followed,Used $X M format as instructed.,False,none,"""$27M"" is a faithful formatting of ""twenty seven million dollars"".",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-T001,15261ddfbe12,,the total is one seventy one forty one,the total is $171.41,the total is 171.41,932.27,774.66,208,10,0.0001608,stop,,2026-05-06T23:06:39.795614+00:00,2026-05-06T23:06:40.728276+00:00,False,,,style_violation,"Missing $ currency symbol on money entity, though numeric value is correct.",n_a,No instruction provided.,False,none,"The number ""one seventy one forty one"" is correctly formatted as 171.41.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-006,15261ddfbe12,,on august thirty first he resigned,on August 31 he resigned,on August 31st he resigned,414.20,327.72,206,9,9.472e-05,stop,,2026-05-06T23:06:40.341192+00:00,2026-05-06T23:06:40.755456+00:00,False,,,pass,"""August 31st"" is a stylistically equivalent variant of ""August 31"".",n_a,No instruction provided.,False,none,Date formatted numerically and proper noun capitalized; all content preserved.,False,judge_pass_em_fail,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-T004,15261ddfbe12,,they invoiced two ten fifteen,they invoiced $210.15,"they invoiced $2,015",1026.70,819.26,206,10,9.945e-05,stop,,2026-05-06T23:06:39.882645+00:00,2026-05-06T23:06:40.909397+00:00,False,,,numeric_drift,"""two ten fifteen"" should parse as $210.15, not $2,015.",n_a,No instruction provided.,True,fabricated,"""two ten fifteen"" was interpreted as $2,015 with a dollar sign, but no currency was mentioned in the input.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-P002,15261ddfbe12,"Use plain digits, no currency symbol.",the price tag said nineteen ninety nine,the price tag said 19.99,the price tag said 19.99,750.44,732.95,220,11,0.00010725,stop,,2026-05-06T23:06:40.176091+00:00,2026-05-06T23:06:40.926611+00:00,True,,,pass,Matches reference exactly.,followed,"Plain digits, no currency symbol.",False,none,"""Nineteen ninety nine"" formatted as 19.99 is a reasonable price interpretation; content preserved.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-002,15261ddfbe12,Render dates as 'Month Day'.,see you on march twenty third,see you on March 23,see you on March 23rd,800.08,637.20,218,9,0.0001001,stop,,2026-05-06T23:06:40.288106+00:00,2026-05-06T23:06:41.088221+00:00,False,,,style_violation,"Used ordinal ""23rd"" instead of cardinal ""23"" as instructed by 'Month Day' style.",partial,Capitalized month correctly but kept ordinal suffix contrary to format.,False,none,Date formatted correctly; all content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-009,15261ddfbe12,Render dates as 'Month Day'.,we'll meet april second,we'll meet April 2,we'll meet April 2nd,415.82,258.51,217,8,9.504e-05,stop,,2026-05-06T23:06:40.732670+00:00,2026-05-06T23:06:41.148577+00:00,False,,,style_violation,"Used ordinal ""2nd"" instead of cardinal ""2"" as instructed by 'Month Day' format.",partial,Month is correct but day uses ordinal suffix rather than plain number.,False,none,"Date formatted from ""april second"" to ""April 2nd"" preserves meaning.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-001,15261ddfbe12,Render dates as 'Month Day' (e.g. January 5).,the meeting is on january fifth,the meeting is on January 5,the meeting is on January 5,1094.13,1084.43,227,8,9.9775e-05,stop,,2026-05-06T23:06:40.217576+00:00,2026-05-06T23:06:41.311742+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day' as instructed.,False,none,Date formatted appropriately; content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-004,15261ddfbe12,,the report is due december first,the report is due December 1,the report is due December 1st,832.59,707.52,206,9,9.62e-05,stop,,2026-05-06T23:06:40.330703+00:00,2026-05-06T23:06:41.163323+00:00,False,,,pass,"""December 1st"" is a stylistically equivalent valid variant of ""December 1"".",n_a,No formatting instruction provided.,False,none,Date formatted conventionally; content preserved.,False,judge_pass_em_fail,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-005,15261ddfbe12,Render dates as 'Month Day'.,she arrived on february fourteenth,she arrived on February 14,she arrived on February 14th,890.10,716.84,219,9,0.000100425,stop,,2026-05-06T23:06:40.337307+00:00,2026-05-06T23:06:41.227444+00:00,False,,,style_violation,"Used ""14th"" instead of ""14"" as instructed by 'Month Day' style.",partial,Month is correct but day retains ordinal suffix instead of plain number.,False,none,Date formatted properly; all content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-011,15261ddfbe12,,renewal is september eighth,renewal is September 8,renewal is September 8,459.16,322.83,206,8,9.152e-05,stop,,2026-05-06T23:06:40.909865+00:00,2026-05-06T23:06:41.369127+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Date formatted from words to numeric; content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-P001,15261ddfbe12,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00,the total is $42.00,1248.71,714.84,220,10,0.000104,stop,,2026-05-06T23:06:40.161291+00:00,2026-05-06T23:06:41.410048+00:00,True,,,pass,Matches reference exactly.,followed,USD with 2 decimal places as instructed.,False,fabricated,"Input says ""forty two"" with no currency; output adds dollar sign and cents ($42.00), fabricating currency context.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-T003,15261ddfbe12,,amount due five sixty seven eighty nine,amount due $567.89,"amount due 567,890",1586.16,1178.03,207,11,0.00014025,stop,,2026-05-06T23:06:39.859796+00:00,2026-05-06T23:06:41.446002+00:00,False,,,numeric_drift,"Candidate produced 567,890 instead of $567.89, altering the numeric value.",n_a,No formatting instruction provided.,True,fabricated,"Input ""five sixty seven eighty nine"" suggests $567.89, but output shows 567,890, adding a digit.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-ISO-001,15261ddfbe12,Format dates as ISO 8601.,the launch is march fifth twenty twenty six,the launch is 2026-03-05,the launch is 2026-03-05,415.91,213.85,223,15,0.00011936,stop,,2026-05-06T23:06:41.088422+00:00,2026-05-06T23:06:41.504357+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,Date formatted as ISO 8601.,False,none,Date formatted to ISO; content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-ISO-002,15261ddfbe12,Format dates as ISO 8601.,she signed on april twelfth twenty twenty four,she signed on 2024-04-12,she signed on 2024-04-12,401.40,231.01,224,15,0.00011968,stop,,2026-05-06T23:06:41.148980+00:00,2026-05-06T23:06:41.550414+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format applied.,False,none,Date formatted as ISO 8601; content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-008,15261ddfbe12,,audit was october twenty second,audit was October 22,audit was October 22nd,946.17,834.81,206,8,9.295e-05,stop,,2026-05-06T23:06:40.638947+00:00,2026-05-06T23:06:41.585177+00:00,False,,,pass,"""October 22nd"" is a stylistically equivalent variant of ""October 22"".",n_a,No formatting instruction provided.,False,none,Date formatted from words to numerals; content preserved.,False,judge_pass_em_fail,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-T005,15261ddfbe12,,balance is nine ninety nine ninety nine,balance is $999.99,balance is $999.99,1725.12,1599.76,207,10,9.9775e-05,stop,,2026-05-06T23:06:39.898594+00:00,2026-05-06T23:06:41.623753+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""nine ninety nine ninety nine"" correctly formatted as $999.99.",True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-003,15261ddfbe12,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,we shipped on July 4th,1357.43,987.73,218,8,0.000125,stop,,2026-05-06T23:06:40.301628+00:00,2026-05-06T23:06:41.659104+00:00,False,,,style_violation,"Used ordinal ""4th"" instead of cardinal ""4"" as required by Month Day format.",partial,Month is correct but day retains ordinal suffix.,False,none,Date formatted from words to numeric form; content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-007,15261ddfbe12,Render dates as 'Month Day'.,born november ninth,born November 9,born November 9,1234.40,1105.35,215,5,0.0001175,stop,,2026-05-06T23:06:40.458860+00:00,2026-05-06T23:06:41.693333+00:00,True,,,pass,Matches reference exactly.,followed,Rendered as 'Month Day' format.,False,none,Date formatted numerically; content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-ISO-007,15261ddfbe12,Format dates as ISO 8601.,flight is on october fourteenth twenty twenty six,flight is on 2026-10-14,flight is on 2026-10-14,497.63,219.54,225,15,0.00012,stop,,2026-05-06T23:06:41.410332+00:00,2026-05-06T23:06:41.908016+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,Date in ISO 8601 format.,False,none,Date formatted to ISO; content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,CANONICAL-AVOMA-YEAR,15261ddfbe12,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,4271.93,3759.54,208,11,0.0001408,stop,,2026-05-06T23:06:37.748883+00:00,2026-05-06T23:06:42.020857+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Year formatted numerically; content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-010,15261ddfbe12,,appointment may sixteenth,appointment May 16,appointment May 16th,1322.37,1221.69,204,7,8.905e-05,stop,,2026-05-06T23:06:40.759097+00:00,2026-05-06T23:06:42.081664+00:00,False,,,pass,"""May 16th"" is a stylistically equivalent variant of ""May 16"".",n_a,No instruction provided.,False,none,Date formatted correctly with capitalization and numeric form; content preserved.,False,judge_pass_em_fail,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-ISO-003,15261ddfbe12,Format dates as ISO 8601.,delivery date june ninth twenty twenty five,delivery date 2025-06-09,delivery date 2025-06-09,953.61,735.92,223,14,0.00011616,stop,,2026-05-06T23:06:41.165328+00:00,2026-05-06T23:06:42.119014+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 date format applied.,False,none,Date correctly formatted to ISO; all content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,DATE-US-005,15261ddfbe12,Format dates as MM/DD/YYYY.,the date is january thirty first twenty twenty seven,the date is 01/31/2027,the date is 01/31/2027,567.64,306.19,222,15,0.00011904,stop,,2026-05-06T23:06:41.659467+00:00,2026-05-06T23:06:42.227164+00:00,True,,,pass,Matches reference exactly.,followed,Date formatted as MM/DD/YYYY.,False,none,Date formatted numerically; content preserved.,True,,
qwen3-6-27b-smoke,qwen3-6-27b,qwen,MONEY-T002,15261ddfbe12,,the charge will be three forty two ninety nine,the charge will be $342.99,The charge will be $342.99.,2453.13,2227.37,209,13,0.0001305,stop,,2026-05-06T23:06:39.813662+00:00,2026-05-06T23:06:42.266851+00:00,False,,,pass,Money entity correctly formatted as $342.99; capitalization/period are stylistic.,n_a,No instruction provided.,False,none,Spoken number correctly formatted as currency; all content preserved.,False,judge_pass_em_fail,
