sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,customer_canonical,canonical,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,1545.3965830383822,1370.7975830184296,1648,9,0.00021784,stop,,2026-05-03T06:11:49.724290+00:00,2026-05-03T06:11:51.269709+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,none,Year correctly formatted as numeral; all content preserved.,True,,
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,customer_canonical,canonical,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 10203004,634.5362920546904,421.8939170241356,1651,9,0.00016798,stop,,2026-05-03T06:11:49.731359+00:00,2026-05-03T06:11:50.365914+00:00,False,,,numeric_drift,"Candidate dropped a digit: ""one hundred two"" should be 102, producing 100203004, but candidate output 10203004 (8 digits vs 9).",n_a,No formatting instruction provided.,True,none,Spoken digits correctly formatted as numeric account number.,True,,
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,3582.855957967695,686.9814999517985,1648,9,0.00016768,stop,,2026-05-03T06:11:49.789419+00:00,2026-05-03T06:11:53.372333+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""one seventy one forty one"" formatted as $171.41 preserves meaning; currency symbol is reasonable formatting given ""total amount.""",True,,
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,600.6602909765206,521.2384579936042,1646,7,0.00022501,stop,,2026-05-03T06:11:50.172008+00:00,2026-05-03T06:11:50.772703+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""One hundred percent"" was formatted as ""100%"", preserving meaning.",True,,
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,your reference is 17-34272-2384,890.7977079506963,706.9331249804236,1677,12,0.000231195,stop,,2026-05-03T06:11:50.329829+00:00,2026-05-03T06:11:51.220652+00:00,True,,,pass,Matches reference exactly.,followed,Used xx-xxxxx-xxxx format starting with 17.,False,none,Digits 17342722384 match the spoken sequence; hyphens are formatting only.,True,,
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 17342722384,421.16833303589374,193.9686670084484,1664,9,0.00016928,stop,,2026-05-03T06:11:50.366040+00:00,2026-05-03T06:11:50.787254+00:00,False,,,style_violation,Digits correct but not formatted as a US phone number (no separators or +1 grouping).,ignored,US phone formatting instruction was not applied.,False,none,Spoken digits correctly converted to numeric form with all 11 digits preserved.,True,,
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,1007.1041669580154,296.7819169862196,1653,13,0.00016946,stop,,2026-05-03T06:11:50.772743+00:00,2026-05-03T06:11:51.779889+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Phone number digits formatted correctly with no added or dropped content.,True,,
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/06/2026,744.0755420248024,249.82200004160404,1663,10,0.0001695,stop,,2026-05-03T06:11:50.787297+00:00,2026-05-03T06:11:51.531396+00:00,True,,,pass,Matches reference exactly.,followed,MM/DD/YYYY format used correctly.,False,none,"Date ""two six twenty six"" correctly formatted as 02/06/2026.",True,,
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,655.6010830099694,636.4268329925835,1673,6,0.00021989,stop,,2026-05-03T06:11:51.220686+00:00,2026-05-03T06:11:51.876318+00:00,True,,,pass,Matches reference exactly.,followed,Number rendered as digit.,False,none,"Number ""eight"" formatted as ""8""; content preserved.",True,,
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -5,740.1888750027865,724.4000419741496,1644,5,0.00022394,stop,,2026-05-03T06:11:51.269906+00:00,2026-05-03T06:11:52.010112+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""negative five"" correctly formatted as ""-5""; content preserved.",True,,
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,605.6080829584971,381.42437499482185,1661,10,0.00021993,stop,,2026-05-03T06:11:51.531427+00:00,2026-05-03T06:11:52.137078+00:00,True,,,pass,Matches reference exactly.,followed,Numbers rendered as digits per instruction.,False,none,Numbers formatted as digits; content preserved.,True,,
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,the card is 4111 1111 1111 1111,912.7735000220127,301.969708991237,1698,16,0.00123408,stop,,2026-05-03T06:11:51.779950+00:00,2026-05-03T06:11:52.692745+00:00,True,,,pass,Matches reference exactly.,followed,Used space-separated four-digit groups as requested.,False,none,Spoken digits correctly formatted as a 16-digit card number with standard spacing.,True,,
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,card 4111-1111-1111-1111,776.5167499892414,670.5794999725185,1667,14,0.000230645,stop,,2026-05-03T06:11:51.876441+00:00,2026-05-03T06:11:52.652985+00:00,True,,,pass,Matches reference exactly.,followed,Card formatted with dashes as instructed.,False,none,The spoken digits are correctly formatted as a 16-digit card number with hyphens.,True,,
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 4837,576.3221250381321,464.4665000378154,1698,11,0.00020794,stop,,2026-05-03T06:11:52.010136+00:00,2026-05-03T06:11:52.586496+00:00,False,,,wrong_value,"Last 4 digits should be 7777 (from ""seven seven seven seven""), not 4837.",followed,Used the requested redaction format.,True,fabricated,"Input digits end in 7777, but output shows last four as 4837, which is fabricated.",True,,
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on the 15/07/2024,1389.3337920308113,457.310541998595,1661,11,0.00016962,stop,,2026-05-03T06:11:52.137132+00:00,2026-05-03T06:11:53.526498+00:00,True,,,pass,Matches reference exactly.,followed,DD/MM/YYYY format honored.,False,none,Date formatted to numeric form; content preserved.,True,,
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,688.0036250222474,535.7616670080461,1661,11,0.000228635,stop,,2026-05-03T06:11:52.586541+00:00,2026-05-03T06:11:53.274580+00:00,True,,,pass,Matches reference exactly.,followed,DD/MM/YYYY format applied.,False,minor_addition,"Date formatted as 09/10/2025; ""the"" before the date is slightly awkward but no content added or dropped.",True,,
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,2899.9600840033963,2587.595292017795,1659,11,0.00016942,stop,,2026-05-03T06:11:52.653016+00:00,2026-05-03T06:11:55.552998+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,Date formatted in ISO 8601 as requested.,False,none,Date formatted to ISO; content preserved.,True,,
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500mg twice daily,2144.6766669978388,1919.9745419900864,1666,11,0.00022098,stop,,2026-05-03T06:11:52.692770+00:00,2026-05-03T06:11:54.837458+00:00,False,,,pass,Spacing between number and unit is a minor stylistic variant; value and unit correct.,followed,Used mg abbreviation as instructed.,False,none,"""Five hundred milligrams"" correctly formatted as ""500mg""; all content preserved.",False,judge_pass_em_fail,
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,490.7913329661824,228.49029197823256,1648,11,0.00016832,stop,,2026-05-03T06:11:53.274617+00:00,2026-05-03T06:11:53.765452+00:00,False,,,pass,"""milligrams"" vs ""mg"" is a stylistically equivalent variant; numeric value preserved.",n_a,No instruction provided.,False,none,"Numeric formatting of ""two point five"" to ""2.5"" preserves meaning; all content retained.",False,judge_pass_em_fail,
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650mg every 4 hours as needed,582.0320000057109,252.22662498708814,1652,14,0.00016968,stop,,2026-05-03T06:11:53.335040+00:00,2026-05-03T06:11:53.917102+00:00,False,,,pass,"Equivalent formatting; ""650mg"" vs ""650 mg"" is a minor spacing variant.",n_a,No instruction provided.,False,none,Numbers and units formatted correctly; all content preserved.,False,judge_pass_em_fail,
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,1641.8222079519182,1226.3343329541385,1650,10,0.0002185,stop,,2026-05-03T06:11:53.372395+00:00,2026-05-03T06:11:55.014249+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Email address correctly formatted from spoken form; no content changes.,True,,
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello at mybiz.net,460.357666015625,320.88891603052616,1741,5,0.00125712,stop,,2026-05-03T06:11:53.526529+00:00,2026-05-03T06:11:53.986921+00:00,False,,,wrong_value,"""at"" was not converted to ""@"", leaving the email malformed.",n_a,No instruction provided.,False,none,"""dot"" formatted as ""."" in domain; ""at"" preserved as-is; content matches.",True,,
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acmecorp.com,962.8825000254437,727.5761250057258,1682,12,0.00051478,stop,,2026-05-03T06:11:53.765497+00:00,2026-05-03T06:11:54.728412+00:00,False,,,wrong_value,Domain changed from acme.com to acmecorp.com.,followed,Email is lowercase with no spaces as instructed.,False,fabricated,"Input said ""Acme dot Com"" but output uses ""acmecorp.com"", fabricating ""corp"".",True,,
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,356.30349995335564,202.22604199079797,1649,7,0.00016714,stop,,2026-05-03T06:11:53.917282+00:00,2026-05-03T06:11:54.273640+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken letter and digits correctly formatted as alphanumeric license number.,True,,
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C 04987654,570.0214160024188,476.61941597471014,1673,11,0.00022189,stop,,2026-05-03T06:11:53.986967+00:00,2026-05-03T06:11:54.557019+00:00,False,,,style_violation,Extra space between letter prefix and digits; digits all correct.,n_a,No instruction provided.,False,none,"""oh"" formatted as 0 and digits concatenated; content preserved.",True,,
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,884.0263750171289,750.5684579955414,1651,7,0.000225685,stop,,2026-05-03T06:11:54.273928+00:00,2026-05-03T06:11:55.157973+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Passport number correctly formatted from spoken digits.,True,,
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,536.9964590063319,360.22183403838426,1647,8,0.00021731,stop,,2026-05-03T06:11:54.557050+00:00,2026-05-03T06:11:55.094061+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates correctly formatted with numerals; content preserved.,True,,
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,1766.0238749813288,541.9334580074064,1668,9,0.00050397,stop,,2026-05-03T06:11:54.728451+00:00,2026-05-03T06:11:56.494491+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Dates correctly formatted from words to numerals; content preserved.,True,,
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,Q1 of 2026 through Q2,430.0596659886651,202.03574997140095,1648,10,0.000168,stop,,2026-05-03T06:11:54.837537+00:00,2026-05-03T06:11:55.267610+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,All input content preserved with proper formatting of quarters and year.,True,,
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,943.6319589731283,535.9570420114323,1659,20,0.00037498,stop,,2026-05-03T06:11:55.014276+00:00,2026-05-03T06:11:55.957926+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"All spoken elements are faithfully formatted (URL, code, percentage) without added or dropped content.",True,,
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the $250,000 investment",756.5435409778729,556.1590829747729,1653,14,0.000228755,stop,,2026-05-03T06:11:55.094191+00:00,2026-05-03T06:11:55.850759+00:00,False,,,wrong_value,"Candidate added ""$"" before 250,000, which wasn't in the input (""investment"" doesn't imply currency symbol was spoken).",n_a,No formatting instruction provided.,False,none,Numbers and currency formatted correctly; all content preserved.,True,,
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,843.8849169760942,795.6230419804342,1693,12,0.00022489,stop,,2026-05-03T06:11:55.158278+00:00,2026-05-03T06:11:56.002187+00:00,True,,,pass,Matches reference exactly.,followed,E.164 phone and 24-hour time both applied.,False,minor_addition,"Added ""+1"" country code not present in input; otherwise digits and time are accurately formatted.",True,,
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,696.5111249592155,471.55829198891297,1648,10,0.000168,stop,,2026-05-03T06:11:55.267938+00:00,2026-05-03T06:11:55.964470+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$2.5M"" is a faithful formatted representation of ""two point five million dollars"".",True,,
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,399.02629202697426,386.6352090262808,1665,8,0.00021965,stop,,2026-05-03T06:11:55.553029+00:00,2026-05-03T06:11:55.952085+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,minor_addition,"Added ""$"" symbol not stated in input, though ""1.2B"" formats the spoken number faithfully.",True,,
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,520.3084170352668,411.07570799067616,1669,8,0.00020332,stop,,2026-05-03T06:11:55.850794+00:00,2026-05-03T06:11:56.371146+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The output accurately formats ""minus forty seven dollars and fifty cents"" as ""-$47.50"" without adding or dropping content.",True,,
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,725.9343750192784,542.1197909745388,1653,6,0.00021729,stop,,2026-05-03T06:11:55.952118+00:00,2026-05-03T06:11:56.678076+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""one percent"" formatted as ""1%""; meaning preserved.",True,,
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,423.04025002522394,342.3181670368649,1643,4,0.00016558,stop,,2026-05-03T06:11:55.957944+00:00,2026-05-03T06:11:56.381004+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Forty percent"" formatted as ""40%""; meaning preserved.",True,,
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,zero point five percent margin → 0.5% margin,323.4702500049025,211.86412504175678,1645,13,0.00117718,stop,,2026-05-03T06:11:55.964549+00:00,2026-05-03T06:11:58.147991+00:00,False,,,other,Output includes the original transcript and an arrow before the formatted result instead of just the formatted text.,n_a,No formatting instruction provided.,False,minor_addition,Output includes the original phrase plus an arrow and formatted version; the arrow notation is an extra formatting artifact but no content is fabricated or dropped.,True,,
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,810.1374169928022,320.79429196892306,1665,10,0.0001697,stop,,2026-05-03T06:11:56.002333+00:00,2026-05-03T06:11:56.812487+00:00,True,,,pass,Matches reference exactly.,followed,Phone formatted as XXX-XXX-XXXX as instructed.,False,fabricated,"Input has ten digits (9-8-4-5-5-5-8-8-8-8) but output formatted as 984-555-8888 which only uses nine digits, dropping one 8; also the digit grouping fabricates a structure not clearly in input.",True,,
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,dial +14805557890,440.5934169772081,375.60620898148045,1664,8,0.00019232,stop,,2026-05-03T06:11:56.371805+00:00,2026-05-03T06:11:56.812422+00:00,True,True,e164_phone,pass,Matches reference exactly.,followed,E.164 format applied correctly.,False,minor_addition,"Output added a ""+1"" country code prefix not present in the spoken input, but digits otherwise match.",True,,
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,418.57995896134526,337.5511669437401,1671,11,0.00022163,stop,,2026-05-03T06:11:56.381040+00:00,2026-05-03T06:11:56.799643+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken digits formatted as a phone number; all content preserved.,True,,
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,757.182625005953,374.4287920417264,1666,12,0.00017044,stop,,2026-05-03T06:11:56.494515+00:00,2026-05-03T06:11:57.251738+00:00,True,False,ssn_redaction,pass,Matches reference exactly.,followed,SSN formatted as XXX-XX-XXXX.,False,none,SSN digits formatted with standard hyphens; content preserved.,False,regex_judge_disagree,
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,the social is XXX-XX-4344,1201.982708007563,1131.7998750018887,1693,10,0.00022409,stop,,2026-05-03T06:11:56.678290+00:00,2026-05-03T06:11:57.880304+00:00,False,True,ssn_redaction,numeric_drift,"Last 4 digits should be 4444 but candidate produced 4344, altering a digit.",partial,Used the requested redaction format but corrupted the preserved digits.,True,fabricated,"Input digits are 222-33-4444 but output shows 4344, and digits were redacted/changed rather than formatted.",False,regex_judge_disagree,
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,515.9307090216316,334.50095902662724,1673,9,0.00022109,stop,,2026-05-03T06:11:56.799672+00:00,2026-05-03T06:11:57.315635+00:00,True,True,ssn_redaction,pass,Matches reference exactly.,followed,Redacted SSN keeping last 4 digits as instructed.,False,fabricated,"The SSN was masked, but the input ""666-01-9999"" was changed to end in 9999 correctly, however the masking drops the actual digits 666-01 which is acceptable redaction; but ""ssn"" preserved. Actually masking is intentional formatting — the last 4 ""9999"" matches input. No fabrication.",True,,
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,3964.0512500191107,3432.7139999950305,1643,5,0.0001659,stop,,2026-05-03T06:11:56.812724+00:00,2026-05-03T06:12:00.776815+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""tennish"" formatted as ""10ish"" preserves meaning.",True,,
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,632.0551249664277,281.8132499814965,1660,10,0.0001692,stop,,2026-05-03T06:11:56.812971+00:00,2026-05-03T06:11:57.445069+00:00,True,,,pass,Matches reference exactly.,followed,12-hour AM/PM format applied.,False,none,"""Fourteen hundred"" correctly formatted as 2:00 PM; all content preserved.",True,,
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,1397.8603340219706,440.8919590059668,1643,6,0.00016622,stop,,2026-05-03T06:11:57.251796+00:00,2026-05-03T06:11:58.649683+00:00,False,,,pass,7:30 is a valid formatting; AM/PM not specified in input.,n_a,No instruction provided.,False,none,"""Half past seven"" correctly formatted as ""7:30"" with ""around"" preserved.",False,judge_pass_em_fail,
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,1430.0438750069588,1257.2654579998925,1657,6,0.00016762,stop,,2026-05-03T06:11:57.315680+00:00,2026-05-03T06:11:58.745761+00:00,True,,,pass,Matches reference exactly.,followed,No https:// prefix included.,False,none,"""dot"" formatted as ""."" in domain; content preserved.",True,,
