sample_id,entity_class,variant,source,difficulty,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
CANONICAL-AVOMA-YEAR,CARDINAL,year_context,customer_canonical,canonical,,we expect to launch in twenty twenty six,we expect to launch in 2026,we expect to launch in 2026,738.4789999923669,726.0737500037067,2937,85,0.0003362,stop,,2026-05-03T06:23:46.945680+00:00,2026-05-03T06:23:47.684190+00:00
CANONICAL-CRESTA-ACCOUNT-ID,NUMERIC_ID,contiguous_digits,customer_canonical,canonical,,your account number is one hundred two oh three oh oh four,your account number is 100203004,your account number is 100203004,14342.954583000392,13941.767832962796,2750,9,0.00025155,stop,,2026-05-03T06:23:47.684230+00:00,2026-05-03T06:24:02.027235+00:00
CANONICAL-CRESTA-CURRENCY,MONEY,spoken_split,customer_canonical,canonical,,the total amount is one seventy one forty one,the total amount is $171.41,the total amount is $171.41,13511.182665999513,13166.676416003611,2747,9,0.00025128,stop,,2026-05-03T06:23:48.260727+00:00,2026-05-03T06:24:01.771970+00:00
CANONICAL-CRESTA-PERCENT,PERCENT,hundred_percent,customer_canonical,canonical,,satisfaction was one hundred percent,satisfaction was 100%,satisfaction was 100%,5932.543332979549,5664.816208009142,2744,7,0.00025011,stop,,2026-05-03T06:23:51.766843+00:00,2026-05-03T06:23:57.699433+00:00
CANONICAL-NIAGARA-ORDERID,NUMERIC_ID,disambiguation,customer_canonical,canonical,"This is an order_id with format xx-xxxxx-xxxx, starts with 17.",your reference is one seven three four two seven two two three eight four,your reference is 17-34272-2384,"

your reference is 17-34272-2384",2410.6910419650376,2353.038707980886,2967,414,0.0012627,stop,,2026-05-03T06:23:52.765769+00:00,2026-05-03T06:23:55.176492+00:00
CANONICAL-NIAGARA-PHONE,PHONE_NUMBER,disambiguation,customer_canonical,canonical,This is a US phone number.,your reference is one seven three four two seven two two three eight four,your reference is +1-734-272-2384,your reference is 1-734-272-2384,8827.172290999442,8688.033625017852,2955,975,0.000783,stop,,2026-05-03T06:23:55.176542+00:00,2026-05-03T06:24:04.003779+00:00
CANONICAL-RINGCENTRAL-PHONE,PHONE_NUMBER,no_digit_drop,customer_canonical,canonical,,you can reach us at eight hundred seven two nine seven two three four,you can reach us at 800-729-7234,you can reach us at 800-729-7234,4365.127958997618,4326.104959007353,2943,441,0.0005148,stop,,2026-05-03T06:23:57.366253+00:00,2026-05-03T06:24:01.731428+00:00
CANONICAL-TALKATOO-CENTURY,DATE,century_disambig,customer_canonical,canonical,Format dates as MM/DD/YYYY. Current year is 2026.,exam date two six twenty six,exam date 02/06/2026,exam date 02/06/2026,2706.9737080018967,2695.9545409772545,2959,203,0.0003974,stop,,2026-05-03T06:23:57.699990+00:00,2026-05-03T06:24:00.407047+00:00
CARD-005,CARDINAL,basic,synthetic,basic,Render numbers as digits.,eight reps on the floor,8 reps on the floor,8 reps on the floor,4570.165167038795,4393.439625040628,2752,6,0.00025038,stop,,2026-05-03T06:24:00.407166+00:00,2026-05-03T06:24:04.977392+00:00
CARD-E003,CARDINAL,negative,synthetic,edge,,down by negative five,down by -5,down by -5,5202.52716698451,5060.460749955382,2742,5,0.00024903,stop,,2026-05-03T06:24:01.731487+00:00,2026-05-03T06:24:06.934094+00:00
CARD-PX-002,CARDINAL,prompted_style,synthetic,basic,"Always render numbers as digits, never words.",we have three teams and twenty four engineers,we have 3 teams and 24 engineers,we have 3 teams and 24 engineers,2382.357124995906,2253.954290994443,2951,141,0.0003656,stop,,2026-05-03T06:24:01.772066+00:00,2026-05-03T06:24:04.154518+00:00
CC-001,CREDIT_CARD,four_group,synthetic,basic,Format card numbers as XXXX XXXX XXXX XXXX (space groups).,the card is four one one one one one one one one one one one one one one one,the card is 4111 1111 1111 1111,,9362.526958982926,,2969,1024,0.0018123,length,,2026-05-03T06:24:02.027411+00:00,2026-05-03T06:24:11.389996+00:00
CC-E002,CREDIT_CARD,with_dashes,synthetic,edge,Format card numbers with dashes.,card four one one one one one one one one one one one one one one one,card 4111-1111-1111-1111,,31861.33870802587,,2958,1024,0.00072702,length,,2026-05-03T06:24:04.003900+00:00,2026-05-03T06:24:35.857804+00:00
CC-R-006,CREDIT_CARD,redaction,synthetic,edge,Redact all but the last 4 digits as XXXX XXXX XXXX ####.,card four five three nine one four eight eight oh three four three six seven seven seven,card XXXX XXXX XXXX 7777,card XXXX XXXX XXXX 6777,18092.39962499123,17820.49274997553,2777,11,0.00025488,stop,,2026-05-03T06:24:04.154758+00:00,2026-05-03T06:24:22.246216+00:00
DATE-EU-002,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the fifteenth of july twenty twenty four,meeting on the 15/07/2024,meeting on 15/07/2024,9269.320332969073,8791.35612497339,2760,10,0.0002529,stop,,2026-05-03T06:24:04.977459+00:00,2026-05-03T06:24:14.246844+00:00
DATE-EU-003,DATE,eu_format,synthetic,basic,Format dates as DD/MM/YYYY.,meeting on the ninth of october twenty twenty five,meeting on the 09/10/2025,meeting on the 09/10/2025,9618.750041991007,9201.839291956276,2759,11,0.00025326,stop,,2026-05-03T06:24:06.934214+00:00,2026-05-03T06:24:16.553037+00:00
DATE-PX-001,DATE,prompted_style,synthetic,basic,Format dates as ISO 8601.,she joined on may tenth twenty twenty two,she joined on 2022-05-10,she joined on 2022-05-10,12578.600542037748,11987.847417010926,2758,11,0.00025317,stop,,2026-05-03T06:24:11.390177+00:00,2026-05-03T06:24:23.966676+00:00
DRUG-001,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,Format dosages with mg/mcg unit abbreviations.,prescribe metformin five hundred milligrams twice daily,prescribe metformin 500 mg twice daily,prescribe metformin 500 mg twice daily,7893.465458007995,7642.108000000007,2764,11,0.00025371,stop,,2026-05-03T06:24:14.246952+00:00,2026-05-03T06:24:22.139579+00:00
DRUG-010,DRUG_WITH_DOSE,drug_dose_freq,synthetic,basic,,warfarin two point five milligrams daily,warfarin 2.5 mg daily,warfarin 2.5 milligrams daily,5289.310457999818,4922.725624986924,2747,11,0.00025218,stop,,2026-05-03T06:24:16.553262+00:00,2026-05-03T06:24:21.841957+00:00
DRUG-012,DRUG_WITH_DOSE,drug_dose_freq,synthetic,edge,,acetaminophen six fifty milligrams every four hours as needed,acetaminophen 650 mg every 4 hours as needed,acetaminophen 650 milligrams every 4 hours as needed,5921.901166031603,5244.216375052929,2942,405,0.0004967,stop,,2026-05-03T06:24:20.840150+00:00,2026-05-03T06:24:26.758293+00:00
EMAIL-009,EMAIL_ADDRESS,basic,synthetic,basic,,send to billing at acmecorp dot com,send to billing@acmecorp.com,send to billing@acmecorp.com,923.4293749905191,889.7257079952396,2939,51,0.0003194,stop,,2026-05-03T06:24:21.842057+00:00,2026-05-03T06:24:22.764902+00:00
EMAIL-010,EMAIL_ADDRESS,basic,synthetic,basic,,hello at mybiz dot net,hello@mybiz.net,hello@mybiz.net,4445.193416962866,4152.834707987495,2936,212,0.0003996,stop,,2026-05-03T06:24:22.139910+00:00,2026-05-03T06:24:26.582384+00:00
EMAIL-PX-001,EMAIL_ADDRESS,prompted_style,synthetic,edge,"Always render emails in lowercase, no spaces.",send to John dot Smith at Acme dot Com,send to john.smith@acme.com,send to john.smith@acme.com,11562.73941701511,11556.133667007089,2953,409,0.0004998,stop,,2026-05-03T06:24:22.246285+00:00,2026-05-03T06:24:33.803196+00:00
ID-L-001,NUMERIC_ID,license,synthetic,edge,,license number d one two three four five six seven,license number D1234567,license number D1234567,2513.243249966763,2168.536334007513,2939,132,0.0003599,stop,,2026-05-03T06:24:22.765005+00:00,2026-05-03T06:24:25.276844+00:00
ID-L-002,NUMERIC_ID,license,synthetic,edge,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,9836.957291990984,9825.465750007425,2943,262,0.0004253,stop,,2026-05-03T06:24:23.966730+00:00,2026-05-03T06:24:33.799033+00:00
ID-L-005,NUMERIC_ID,passport,synthetic,edge,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,6339.059666031972,5832.325875002425,2941,135,0.0003616,stop,,2026-05-03T06:24:25.276985+00:00,2026-05-03T06:24:31.613051+00:00
INT-002,DATE_INTERVAL,range,synthetic,basic,,march tenth through march fifteenth,March 10 through March 15,March 10 through March 15,5357.8100420418195,4850.048666994553,2935,108,0.0003475,stop,,2026-05-03T06:24:26.582484+00:00,2026-05-03T06:24:31.937877+00:00
INT-006,DATE_INTERVAL,range,synthetic,basic,,between february tenth and february fourteenth,between February 10 and February 14,between February 10 and February 14,5352.449709025677,4683.122000016738,2938,112,0.0003498,stop,,2026-05-03T06:24:26.758499+00:00,2026-05-03T06:24:32.108550+00:00
INT-009,DATE_INTERVAL,range,synthetic,basic,,q one of twenty twenty six through q two,Q1 of 2026 through Q2,"We need to format transcript: ""q one of twenty twenty six through q two"". Entities: ""q one"" -> Q1 (quarter). ""twenty twenty six"" -> year 2026. ""q two"" -> Q2. Also ""through"" is a word. So output: ""Q1 of 2026 through Q2"". Ensure formatting: Q1, no extra preamble: The user gave a system message: ""Answer: ""Answer the question. The user gave instructions: ""Answer with <transcript? The user says: ""Answer the user gave instructions: The user gave a transcript formatting instructions: The user asks: ""q: The user asks: The user asks: ""If the user asks: The user asks: ""If the system: The user asks: The user asks: ""If the system: The user asks: The user asks: ""If you are a transcript formatting. The user asks: The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If the user wants a transcript formatting. The user asks: ""If the user asks: The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If the user asks: ""If the system says: ""If you are a transcript formatter. The user asks: ""If the system message: The user asks to follow policy. The user asks: ""If the user request: ""If you are a transcript formatter. The user asks: ""If the user asks: ""q one of twenty twenty six through q two""? Actually they wrote: ""q one of twenty twenty six through q two"". Likely they want something like ""Q1 of 2026 through Q2""? They might be asking to format something? The user says: ""q one of twenty twenty six through q two"". Possibly they want to format a date range: Q1 of 2026 through Q2? Actually ""q one of twenty twenty six through q two"" could be interpreted as ""Q1 of 2026 through Q2""? But Q2 of what year? Probably same year? Might be ""Q1 of 2026 through Q2 of 2026""? Or ""Q1 of 2026 through Q2"" meaning Q1 2026 to Q2 2026? The phrase ""through"" indicates a range. So answer: ""Q1 2026 through Q2 2026"". Or maybe they want ""Q1 2026 – Q2 2026"". Use en-dash. According to instruction: ""Spoken numeric ranges ... distribute the magnitude across both numbers and policy. The user asks: ""If the user request: The user asks: ""q one of twenty twenty six through q two""? The user asks: ""If the system: The user: The user asks: ""If the policy. The user asks: ""If you are a transcript formatter. The user asks: ""If the system prompt. The user asks: ""If the system message: ""If you are truly unsure how to format an entity, output plain text. The user asks: The user asks: ""If you are we need to see if any policy issues: The user asks: The user asks: ""If you are we have any special instructions? The system says: ""If you are truly unsure? The user asks: The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are a transcript formatter. The user asks: ""If you are we allowed to answer? The user asks: ""q one of twenty twenty six through q two""? Actually they wrote: ""q one of twenty twenty six through q two"". Likely they want something like ""Q1 of 2026 through Q2""? They might be asking to format something? The instruction: ""Your task: return the same transcript with entities formatted using standard conventions (and any user-provided formatting instructions, when given)."" So we need to format entities: numbers as words, addresses, dates, times, phone numbers, money amounts, IDs, and other entities in spoken or partially-normalized form. The user gave a short phrase: ""q one of twenty twenty six through q",13321.869959007017,13301.382625009865,2938,1024,0.0008058,length,,2026-05-03T06:24:31.613483+00:00,2026-05-03T06:24:44.931871+00:00
MIXED-016,MIXED,multi_entity,synthetic,edge,,the link is acme dot com slash deals and the code is save twenty for twenty percent off,the link is acme.com/deals and the code is SAVE20 for 20% off,the link is acme.com/deals and the code is SAVE20 for 20% off,8220.956915989518,7464.625458000228,2757,20,0.00025713,stop,,2026-05-03T06:24:31.937924+00:00,2026-05-03T06:24:40.156487+00:00
MIXED-027,MIXED,multi_entity,synthetic,edge,,we expect three hundred percent roi on the two hundred fifty thousand investment,"we expect 300% roi on the 250,000 investment","we expect 300% roi on the 250,000 investment",10695.904332969803,10223.841207975056,2751,14,0.00025389,stop,,2026-05-03T06:24:32.108619+00:00,2026-05-03T06:24:42.801609+00:00
MIXED-PX-002,MIXED,prompted_style,synthetic,edge,Format phone numbers in E.164 and times in 24-hour.,call five five five eight six seven five three oh nine at three thirty p m,call +15558675309 at 15:30,call +15558675309 at 15:30,14265.723624965176,13675.38649996277,2772,12,0.00025488,stop,,2026-05-03T06:24:33.799091+00:00,2026-05-03T06:24:48.061633+00:00
MONEY-E001,MONEY,with_M_suffix,synthetic,edge,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5M,6185.593542002607,6156.974167039152,2938,526,0.0005568,stop,,2026-05-03T06:24:33.803241+00:00,2026-05-03T06:24:39.987149+00:00
MONEY-E002,MONEY,with_B_suffix,synthetic,edge,,we raised one point two billion,we raised $1.2B,we raised $1.2B,57531.727458001114,57210.95774997957,2744,8,0.00025056,stop,,2026-05-03T06:24:35.857901+00:00,2026-05-03T06:25:33.384931+00:00
MONEY-E005,MONEY,negative_decimal,synthetic,edge,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was minus $47.50,7388.508041971363,7014.406542002689,2748,9,0.00025137,stop,,2026-05-03T06:24:39.987775+00:00,2026-05-03T06:24:47.375032+00:00
PCT-009,PERCENT,basic,synthetic,basic,Use the % symbol.,only one percent churn,only 1% churn,only 1% churn,2718.920125043951,2589.0087500447407,2751,6,0.00025029,stop,,2026-05-03T06:24:40.157029+00:00,2026-05-03T06:24:42.875430+00:00
PCT-010,PERCENT,basic,synthetic,basic,,forty percent off,40% off,40% off,2120.1927910442464,2111.139541026205,2933,144,0.0003653,stop,,2026-05-03T06:24:42.801659+00:00,2026-05-03T06:24:44.921508+00:00
PCT-D-004,PERCENT,decimal,synthetic,edge,,zero point five percent margin,0.5% margin,0.5% margin,4689.690875005908,4537.917167006526,2743,6,0.00024957,stop,,2026-05-03T06:24:42.875488+00:00,2026-05-03T06:24:47.564463+00:00
PHONE-009,PHONE_NUMBER,us_default,synthetic,basic,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,42882.30633299099,42872.96695803525,2764,10,0.00025326,stop,,2026-05-03T06:24:44.921592+00:00,2026-05-03T06:25:27.801351+00:00
PHONE-E164-004,PHONE_NUMBER,e164,synthetic,basic,Format phone numbers in E.164.,dial four eight oh five five five seven eight nine zero,dial +14805557890,dial +14805557890,43724.69225001987,43016.4697500295,2762,8,0.00025218,stop,,2026-05-03T06:24:44.932497+00:00,2026-05-03T06:25:28.654669+00:00
PHONE-F-002,PHONE_NUMBER,free_form,synthetic,edge,,the local one is just three two one four five six seven,the local one is just 321-4567,the local one is just 321-4567,41560.06620900007,40861.31341703003,2750,11,0.00025245,stop,,2026-05-03T06:24:47.375203+00:00,2026-05-03T06:25:28.933160+00:00
SSN-001,SSN,basic,synthetic,basic,Format SSN as XXX-XX-XXXX.,his ssn is one two three four five six seven eight nine,his ssn is 123-45-6789,his ssn is 123-45-6789,1341.4189589675516,1326.16237498587,2957,164,0.0003777,stop,,2026-05-03T06:24:47.564638+00:00,2026-05-03T06:24:48.905960+00:00
SSN-R-004,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,the social is two two two three three four four four four,the social is XXX-XX-4444,"We need to format SSN as per system. The user asks: The user asks: The user wants: The user: The user wants: The user asks: The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the same transcript. The user asks: The user asks: ""return the same transcript. The user request. The user: The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the same transcript. The user asks: The user asks: ""return the same transcript. The user asks: The user asks: ""return the same transcript. The user asks: The user asks: ""return the same transcript. The user asks: The user asks: ""return the same transcript. The user asks: ""return the same transcript? The user asks: The user asks: ""return the same transcript. The user asks: The user asks: ""return the same transcript. The user asks: ""return the same transcript. The user asks: ""return the same transcript? The user asks: The user asks: ""return the same transcript. The user asks: ""return the same transcript. The user asks: ""return the same transcript. The user asks: ""If the user asks: The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the same transcript. The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the same transcript. The user asks: ""return the same transcript? The user asks: The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the same transcript. The user asks: ""return the same transcript. The user asks: ""return the transcript. The user asks: ""return the same transcript. The user asks: ""If the user asks: The user asks: ""return the same transcript with entities formatted using the user asks: The user asks: ""return the same transcript? The user asks: ""return the user asks: The user asks: ""return the user asks: The user asks: ""return the transcript. The user asks: ""return the transcript. The user asks: ""return the same transcript. The user asks: ""return the user wants: ""return the same transcript with entities formatted using standard conventions (and any user-provided formatting instructions, when given)."" The user gave a transcript? Actually they gave a transcript? The user wrote: ""return the same transcript with entities formatted using standard conventions (and any user-provided formatting instructions, when given)."" Then they gave a transcript: <transcript>the social is two two two three three four four four four</transcript>. So they want us to output the same transcript but with entities formatted using standard conventions. There's no explicit formatting instructions beyond the default canonical forms. So we need to identify entities in the transcript and format them accordingly.

The transcript: ""the social is two two two three three four four four four"". We need to detect entities: numbers as words, addresses, dates, times, phone numbers, money amounts, IDs, other entities in spoken or partially-normalized form.

The phrase: ""the social is two two two three three four four four four"". This looks like a social security number? ""the social is ..."" maybe they mean Social Security Number. The spoken digits: two two two three three four four four four => digits: 2 2 2 3 3 4 4 4 4 => 222334444. That's 9 digits. SSN format is NNN-NN-NNNN. So we need to format as XXX-XX-XXXX. So ""222-33-4444"". Also ""the social"" maybe they meant ""the social security number"". So we format the SSN accordingly.

Thus output: ""the social is 222-33-4444"". Keep other words unchanged. Also note we need to preserve filler words like ""uh""? Not present.

Thus answer: the social is 222-33-4444.

Check if any other",7608.5030840476975,7605.187959037721,2964,1024,0.0008084,length,,2026-05-03T06:24:48.061693+00:00,2026-05-03T06:24:55.669424+00:00
SSN-R-006,SSN,redaction,synthetic,edge,Redact SSN as XXX-XX-#### keeping only the last 4 digits.,ssn six six six oh one nine nine nine nine,ssn XXX-XX-9999,ssn XXX-XX-9999,11462.320666993037,11183.580417011399,2771,9,0.00025344,stop,,2026-05-03T06:24:48.906513+00:00,2026-05-03T06:25:00.367829+00:00
TIME-E-005,TIME,fuzzy,synthetic,edge,,around tennish,around 10ish,around 10ish,15826.405583997257,15664.213834039401,2933,60,0.0003233,stop,,2026-05-03T06:24:55.669580+00:00,2026-05-03T06:25:11.495182+00:00
TIME-PX-003,TIME,prompted_style,synthetic,edge,Format times as 12-hour with AM/PM.,the briefing is at fourteen hundred,the briefing is at 2:00 PM,the briefing is at 2:00 PM,5718.968291999772,5498.700374970213,2759,10,0.00025281,stop,,2026-05-03T06:25:00.367931+00:00,2026-05-03T06:25:06.086640+00:00
TIME-Q-002,TIME,quarter_half,synthetic,edge,,around half past seven,around 7:30 PM,around 7:30,8879.716542025562,8706.249625014607,2933,286,0.0004363,stop,,2026-05-03T06:25:06.086762+00:00,2026-05-03T06:25:14.966310+00:00
URL-001,URL,basic,synthetic,basic,Render URLs without the https:// prefix.,go to acme dot com,go to acme.com,go to acme.com,3806.7365410388447,3461.292541003786,2948,78,0.0003338,stop,,2026-05-03T06:25:11.495277+00:00,2026-05-03T06:25:15.301975+00:00
URL-010,URL,basic,synthetic,basic,,login at portal dot bank dot com,login at portal.bank.com,login@portal.bank.com,21225.97320796922,21046.402707987,2745,6,0.00024975,stop,,2026-05-03T06:25:14.966887+00:00,2026-05-03T06:25:36.192563+00:00
URL-S-006,URL,spoken_form,synthetic,edge,,our company dot com forward slash careers,ourcompany.com/careers,ourcompany.com/careers,2455.044583999552,2451.1370839900337,2745,7,0.0002502,stop,,2026-05-03T06:25:15.302086+00:00,2026-05-03T06:25:17.757117+00:00
MESSY-001,MONEY|DATE|PHONE_NUMBER,contact_center,messy,messy,,hi yeah uh so i'm calling about a charge on my account of uh three forty two ninety nine from uh march fourth and i need to dispute it my callback number is six one seven five five five oh four nine eight,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,hi yeah uh so i'm calling about a charge on my account of uh $342.99 from uh March 4 and i need to dispute it my callback number is 617-555-0498,7281.1899579828605,6740.922166965902,2782,42,0.00026928,stop,,2026-05-03T06:25:17.757167+00:00,2026-05-03T06:25:25.038315+00:00
MESSY-002,DATE|DRUG_WITH_DOSE|CARDINAL,medical,messy,messy,,so the patient uh last came in on february twenty second twenty twenty six and we prescribed uh metformin five hundred milligrams twice daily and she weighs about one sixty two pounds,"so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500mg twice daily and she weighs about 162 pounds","so the patient uh last came in on February 22, 2026 and we prescribed uh metformin 500 milligrams twice daily and she weighs about 162 pounds",19174.899208010174,17328.505416982807,2965,436,0.0005145,stop,,2026-05-03T06:25:25.038668+00:00,2026-05-03T06:25:44.213421+00:00
MESSY-003,MONEY|PERCENT|CARDINAL,finance,messy,messy,,yeah so the fund returned twenty two point three percent last year and uh the total aum is about three point two billion as of twenty twenty five and we're projecting another fifteen percent for twenty twenty six,yeah so the fund returned 22.3% last year and uh the total AUM is about $3.2B as of 2025 and we're projecting another 15% for 2026,yeah so the fund returned 22.3% last year and uh the total aum is about $3.2B as of 2025 and we're projecting another 15% for 2026,28844.29779095808,26712.54445798695,2970,657,0.0006255,stop,,2026-05-03T06:25:27.801405+00:00,2026-05-03T06:25:56.645508+00:00
MESSY-004,NUMERIC_ID|MONEY|DATE,contact_center,messy,messy,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",21200.212124967948,19555.49095897004,2971,485,0.0005396,stop,,2026-05-03T06:25:28.654832+00:00,2026-05-03T06:25:49.854927+00:00
