run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,chain_input_text,baseline_model_id,baseline_error,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-002,7d8c326253d4,Format currency with the dollar sign.,she paid twenty bucks,she paid $20,she paid $20,485.43,478.15,2170,10,0.00033824,stop,,2026-05-06T06:51:51.945539+00:00,2026-05-06T06:51:52.431000+00:00,she paid $20,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""twenty bucks"" formatted as ""$20"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-001,7d8c326253d4,Format currency with the dollar sign.,the coffee was four fifty,the coffee was $4.50,the coffee was $4.50,332.48,304.40,2173,13,0.00041512,stop,,2026-05-06T06:51:51.784897+00:00,2026-05-06T06:51:52.117418+00:00,the coffee was $4.50,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""Four fifty"" formatted as $4.50 is a reasonable currency formatting; content preserved.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-008,7d8c326253d4,Format currency with the dollar sign.,charge them sixty two dollars,charge them $62,charge them $62,478.99,469.24,2170,10,0.00033824,stop,,2026-05-06T06:51:52.117643+00:00,2026-05-06T06:51:52.596679+00:00,charge them $62,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""sixty two dollars"" correctly formatted as ""$62"".",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-006,7d8c326253d4,,we owe two hundred dollars,we owe $200,we owe $200,615.23,604.51,2160,11,0.00033593,stop,,2026-05-06T06:51:51.989668+00:00,2026-05-06T06:51:52.604933+00:00,we owe $200,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""two hundred dollars"" formatted as ""$200"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-007,7d8c326253d4,Format currency with the dollar sign.,the fee is fifteen dollars,the fee is $15,the fee is $15,557.90,546.78,2171,11,0.00063608,stop,,2026-05-06T06:51:52.097463+00:00,2026-05-06T06:51:52.655397+00:00,the fee is $15,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""fifteen dollars"" correctly formatted as ""$15"".",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-009,7d8c326253d4,,seven hundred fifty dollars please,$750 please,$750 please,291.05,285.06,2159,10,0.00033505,stop,,2026-05-06T06:51:52.340413+00:00,2026-05-06T06:51:52.631497+00:00,$750 please,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$750"" correctly formats ""seven hundred fifty dollars""; ""please"" preserved.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-011,7d8c326253d4,Use thousands separators in currency.,rent is twelve hundred a month,"rent is $1,200 a month","rent is $1,200 a month",370.31,346.50,2174,15,0.00034235,stop,,2026-05-06T06:51:52.418171+00:00,2026-05-06T06:51:52.788514+00:00,"rent is 1,200 a month",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,"Used thousands separator in $1,200.",False,none,"""Twelve hundred a month"" correctly formatted as ""$1,200 a month"".",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-005,7d8c326253d4,Format currency with the dollar sign.,about thirty five dollars total,about $35 total,about $35 total,812.27,808.53,2170,10,0.00033824,stop,,2026-05-06T06:51:51.979737+00:00,2026-05-06T06:51:52.792043+00:00,about $35 total,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""thirty five dollars"" correctly formatted as ""$35"".",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-004,7d8c326253d4,,the bill came to forty seven dollars,the bill came to $47,the bill came to $47,442.82,421.34,2161,12,0.00033681,stop,,2026-05-06T06:51:51.975126+00:00,2026-05-06T06:51:52.417971+00:00,the bill came to $47,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""forty seven dollars"" correctly formatted as ""$47"".",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-012,7d8c326253d4,,they quoted eighty nine dollars,they quoted $89,they quoted $89,475.07,451.56,2159,10,0.00033505,stop,,2026-05-06T06:51:52.431197+00:00,2026-05-06T06:51:52.906290+00:00,they quoted $89,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting preserves the original meaning.,True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-010,7d8c326253d4,Use thousands separators in currency.,the deposit is one thousand dollars,"the deposit is $1,000","the deposit is $1,000",594.92,555.94,2173,14,0.00034147,stop,,2026-05-06T06:51:52.407275+00:00,2026-05-06T06:51:53.002222+00:00,"the deposit is $1,000",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used thousands separator as instructed.,False,none,"""One thousand dollars"" was correctly formatted as ""$1,000"" without altering meaning.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-013,7d8c326253d4,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $1.29 99,386.28,369.11,2166,17,0.00034121,stop,,2026-05-06T06:51:52.597188+00:00,2026-05-06T06:51:52.983501+00:00,um the total is $1.29 99,impeller-stem-baseline,,False,,,numeric_drift,"""one twenty nine ninety nine"" became ""$1.29 99"" instead of ""$129.99"".",n_a,No instruction provided.,True,fabricated,"""$1.29 99"" misformats ""one twenty nine ninety nine"" (likely $129.99), creating a nonsensical/fabricated number.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-015,7d8c326253d4,,just three dollars,just $3,just $3,397.06,382.46,2157,8,0.00033329,stop,,2026-05-06T06:51:52.631823+00:00,2026-05-06T06:51:53.028919+00:00,just $3,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""three dollars"" formatted as ""$3"" preserves meaning.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E001,7d8c326253d4,,the contract is worth two point five million dollars,the contract is worth $2.5M,"the contract is worth $2,500,000",385.04,349.69,2168,19,0.00034297,stop,,2026-05-06T06:51:52.655758+00:00,2026-05-06T06:51:53.040832+00:00,"the contract is worth $2,500,000",impeller-stem-baseline,,False,,,pass,"$2,500,000 is a stylistically equivalent valid formatting of $2.5M with no style prompted.",n_a,No instruction provided.,False,none,"The numeric/currency formatting accurately represents ""two point five million dollars"".",False,judge_pass_em_fail,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E002,7d8c326253d4,,we raised one point two billion,we raised $1.2B,we raised $1.2B,347.74,327.20,2170,12,0.00033942,stop,,2026-05-06T06:51:52.788831+00:00,2026-05-06T06:51:53.136628+00:00,"we raised 1,200,000,000",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.2B"" is a faithful formatting of ""one point two billion"" (dollars implied is a minor formatting choice, but no content added or dropped).",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E004,7d8c326253d4,,a loss of negative twelve thousand dollars,"a loss of -$12,000","a loss of negative $12,000",339.06,314.42,2165,16,0.00034033,stop,,2026-05-06T06:51:52.906566+00:00,2026-05-06T06:51:53.245681+00:00,"a loss of negative $12,000",impeller-stem-baseline,,False,,,pass,"""negative $12,000"" is a valid stylistic equivalent to ""-$12,000"" with correct value.",n_a,No formatting instruction provided.,False,none,Numeric and currency formatting preserves all original words.,False,judge_pass_em_fail,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E006,7d8c326253d4,,zero dollars charged,$0 charged,$0 charged,313.54,309.47,2157,8,0.00033329,stop,,2026-05-06T06:51:53.002399+00:00,2026-05-06T06:51:53.315982+00:00,$0 charged,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""zero dollars"" formatted as ""$0""; meaning preserved.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E007,7d8c326253d4,,twelve dollars and fifty cents,$12.50,$12.50,367.62,353.69,2160,11,0.00033593,stop,,2026-05-06T06:51:53.029189+00:00,2026-05-06T06:51:53.396937+00:00,$12.50,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting accurately represents the spoken amount.,True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E011,7d8c326253d4,,ninety nine cents,$0.99,99¢,302.81,291.36,2157,8,0.00033329,stop,,2026-05-06T06:51:53.316483+00:00,2026-05-06T06:51:53.619372+00:00,99¢,impeller-stem-baseline,,False,,,pass,99¢ is a stylistically equivalent representation of $0.99 with no style prompted.,n_a,No formatting instruction provided.,False,none,"""99¢"" accurately formats ""ninety nine cents"" with no added or dropped content.",False,judge_pass_em_fail,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E010,7d8c326253d4,,eight cents,$0.08,8¢,326.52,317.57,2156,7,0.00033241,stop,,2026-05-06T06:51:53.246233+00:00,2026-05-06T06:51:53.572815+00:00,8¢,impeller-stem-baseline,,False,,,pass,8¢ is a valid equivalent formatting of eight cents.,n_a,No instruction provided.,False,none,"""eight cents"" formatted as ""8¢"" preserves meaning exactly.",False,judge_pass_em_fail,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E005,7d8c326253d4,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was minus $47.50,734.87,712.69,2164,15,0.00033945,stop,,2026-05-06T06:51:52.983777+00:00,2026-05-06T06:51:53.718675+00:00,the refund was minus $47.50,impeller-stem-baseline,,False,,,pass,"""minus $47.50"" is a stylistically equivalent variant of ""-$47.50"" with correct value.",n_a,No formatting instruction provided.,False,none,Currency formatted correctly; all content preserved.,False,judge_pass_em_fail,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E008,7d8c326253d4,,two hundred dollars and ninety nine cents,$200.99,$200.99,715.55,698.20,2161,12,0.00033681,stop,,2026-05-06T06:51:53.041101+00:00,2026-05-06T06:51:53.756701+00:00,$200.99,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting accurately reflects the spoken amount.,True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E003,7d8c326253d4,,budget of about five hundred K,budget of about $500K,budget of about $500K,1067.99,475.59,2162,13,0.00033769,stop,,2026-05-06T06:51:52.792343+00:00,2026-05-06T06:51:53.860373+00:00,budget of about 500 K,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""five hundred K"" formatted as ""$500K"" preserves meaning; dollar sign is reasonable formatting for budget context.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E009,7d8c326253d4,,one point seven five dollars,$1.75,$1.75,670.84,658.10,2159,10,0.00033505,stop,,2026-05-06T06:51:53.137211+00:00,2026-05-06T06:51:53.808099+00:00,$1.75,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.75"" accurately formats ""one point seven five dollars"".",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-T001,7d8c326253d4,,the total is one seventy one forty one,the total is $171.41,the total is $1.71 41,383.68,356.84,2165,16,0.00034033,stop,,2026-05-06T06:51:53.573358+00:00,2026-05-06T06:51:53.957093+00:00,the total is $1.71 41,impeller-stem-baseline,,False,,,numeric_drift,"Misparsed ""one seventy one forty one"" as $1.71 41 instead of $171.41.",n_a,No formatting instruction provided.,True,fabricated,"""$1.71 41"" is a nonsensical formatting; the input ""one seventy one forty one"" was misinterpreted, introducing a dollar sign and decimal not justified by input.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-T003,7d8c326253d4,,amount due five sixty seven eighty nine,amount due $567.89,amount due $5.67 89,367.34,355.91,2164,15,0.00033945,stop,,2026-05-06T06:51:53.719460+00:00,2026-05-06T06:51:54.086921+00:00,amount due $5.67 89,impeller-stem-baseline,,False,,,numeric_drift,"Candidate produced ""$5.67 89"" instead of ""$567.89"", misinterpreting the money value.",n_a,No formatting instruction provided.,True,fabricated,"""five sixty seven eighty nine"" should be $567.89, but output incorrectly formats as ""$5.67 89"", misrepresenting the number.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-T005,7d8c326253d4,,balance is nine ninety nine ninety nine,balance is $999.99,balance is 99999,302.00,285.96,2162,13,0.00033769,stop,,2026-05-06T06:51:53.808421+00:00,2026-05-06T06:51:54.110467+00:00,balance is 99999,impeller-stem-baseline,,False,,,numeric_drift,"Output ""99999"" lacks decimal and currency symbol, misrepresenting $999.99.",n_a,No instruction provided.,True,fabricated,"""Nine ninety nine ninety nine"" should be $999.99 or similar; 99999 misrepresents the spoken number.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-P001,7d8c326253d4,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00,the total is $42.00,307.24,278.95,2174,14,0.00034176,stop,,2026-05-06T06:51:53.860752+00:00,2026-05-06T06:51:54.168047+00:00,the total is 42,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,USD with 2 decimals as instructed.,False,fabricated,"Input said ""forty two"" with no currency; output added a dollar sign and cents (.00) not present in input.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-T002,7d8c326253d4,,the charge will be three forty two ninety nine,the charge will be $342.99,the charge will be $3.4299,511.80,450.40,2166,16,0.00034062,stop,,2026-05-06T06:51:53.620022+00:00,2026-05-06T06:51:54.131893+00:00,the charge will be $3.42 99,impeller-stem-baseline,,False,,,numeric_drift,"Misinterpreted ""three forty two ninety nine"" as $3.4299 instead of $342.99.",n_a,No instruction provided.,True,fabricated,"""Three forty two ninety nine"" should be $342.99, not $3.4299; the decimal placement fabricates an incorrect amount.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-E012,7d8c326253d4,,two and a half million dollars,$2.5M,2.5 million dollars,894.59,865.93,2160,10,0.00033534,stop,,2026-05-06T06:51:53.397688+00:00,2026-05-06T06:51:54.292348+00:00,2 and a half million dollars,impeller-stem-baseline,,False,,,pass,Equivalent valid money formatting; value preserved.,n_a,No instruction provided.,False,none,"Numeric formatting of ""two and a half million"" as ""2.5 million"" preserves meaning.",False,judge_pass_em_fail,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-014,7d8c326253d4,,five dollars and twenty cents,$5.20,$5.20,1692.07,1675.16,2159,10,0.00033505,stop,,2026-05-06T06:51:52.605279+00:00,2026-05-06T06:51:54.297390+00:00,$5.20,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting preserves the exact value stated.,True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,DATE-001,7d8c326253d4,Render dates as 'Month Day' (e.g. January 5).,the meeting is on january fifth,the meeting is on January 5,the meeting is on January 5,321.94,308.10,2180,12,0.00034232,stop,,2026-05-06T06:51:54.110989+00:00,2026-05-06T06:51:54.432995+00:00,the meeting is on January 5,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Date rendered in 'Month Day' format as instructed.,False,none,Date formatted from words to numeric; content preserved.,True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,DATE-004,7d8c326253d4,,the report is due december first,the report is due December 1,the report is due December 1,287.46,271.62,2161,12,0.00033681,stop,,2026-05-06T06:51:54.292930+00:00,2026-05-06T06:51:54.580459+00:00,the report is due December 1,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""December first"" formatted as ""December 1""; content preserved.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-P002,7d8c326253d4,"Use plain digits, no currency symbol.",the price tag said nineteen ninety nine,the price tag said 19.99,the price tag said 19.99,340.91,308.74,2176,15,0.00034293,stop,,2026-05-06T06:51:53.957562+00:00,2026-05-06T06:51:54.298519+00:00,the price tag said $19.99,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,"Plain digits, no currency symbol.",False,none,"""Nineteen ninety nine"" formatted as 19.99 is a reasonable price interpretation; content preserved.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,DATE-002,7d8c326253d4,Render dates as 'Month Day'.,see you on march twenty third,see you on March 23,see you on March 23,354.42,329.00,2172,12,0.00034,stop,,2026-05-06T06:51:54.132541+00:00,2026-05-06T06:51:54.487025+00:00,see you on March 23,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day'.,False,none,Date formatted numerically; content preserved.,True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,MONEY-P003,7d8c326253d4,Spell large amounts in millions as $X.XM.,we pulled in twenty seven million dollars last quarter,we pulled in $27M last quarter,we pulled in $27M last quarter,542.84,509.99,2185,14,0.00034495,stop,,2026-05-06T06:51:54.087478+00:00,2026-05-06T06:51:54.630443+00:00,"we pulled in $27,000,000 last quarter",impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Used $X.XM-style abbreviation as instructed.,False,none,"""$27M"" is a faithful formatting of ""twenty seven million dollars""; all content preserved.",True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,DATE-007,7d8c326253d4,Render dates as 'Month Day'.,born november ninth,born November 9,born November 9,312.96,304.98,2169,9,0.00033736,stop,,2026-05-06T06:51:54.433506+00:00,2026-05-06T06:51:54.746533+00:00,born November 9,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,followed,Rendered as 'Month Day' format.,False,none,Date formatted numerically; content preserved.,True,,
chained-full-impeller-stem-qwen3-32b-groq-iter09-api-reasoning-off,qwen3-32b-groq,impeller-stem+groq,DATE-008,7d8c326253d4,,audit was october twenty second,audit was October 22,audit was October 22,280.15,260.89,2160,11,0.00033593,stop,,2026-05-06T06:51:54.487807+00:00,2026-05-06T06:51:54.768018+00:00,audit was October 22,impeller-stem-baseline,,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Date formatted from words to numeric form; content preserved.,True,,
