run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-009,15261ddfbe12,,seven hundred fifty dollars please,$750 please,$750 please,1366.39,1353.23,187,35,3.598e-05,stop,,2026-05-03T07:41:57.724846+00:00,2026-05-03T07:41:59.091296+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""seven hundred fifty dollars"" correctly formatted as ""$750""; ""please"" preserved.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-011,15261ddfbe12,Use thousands separators in currency.,rent is twelve hundred a month,"rent is $1,200 a month","rent is 1,200 a month",1101.36,1055.31,199,54,4.298e-05,stop,,2026-05-03T07:41:58.277323+00:00,2026-05-03T07:41:59.378742+00:00,False,,,style_violation,Missing currency symbol $; thousands separator applied but not formatted as money.,partial,Used thousands separator but failed to format as currency.,False,dropped_content,"The word ""month"" is preserved but ""a month"" is fine; however ""twelve hundred"" became ""1,200"" which is formatting. Actually all content preserved—revising: none.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-008,15261ddfbe12,Format currency with the dollar sign.,charge them sixty two dollars,charge them $62,charge them $62,1944.50,1864.23,198,46,4.06e-05,stop,,2026-05-03T07:41:57.528347+00:00,2026-05-03T07:41:59.472869+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""sixty two dollars"" correctly formatted as ""$62"".",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-015,15261ddfbe12,,just three dollars,just $3,just $3,994.76,991.23,185,4,2.702e-05,stop,,2026-05-03T07:41:59.379257+00:00,2026-05-03T07:42:00.374048+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""three dollars"" correctly formatted as ""$3"" with no content changes.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E001,15261ddfbe12,,the contract is worth two point five million dollars,the contract is worth $2.5M,the contract is worth $2.5 million,976.07,909.43,191,10,2.954e-05,stop,,2026-05-03T07:41:59.473197+00:00,2026-05-03T07:42:00.449294+00:00,False,,,pass,$2.5 million is a stylistically equivalent variant of $2.5M with no style prompted.,n_a,No formatting instruction provided.,False,none,Numeric formatting preserves meaning exactly.,False,judge_pass_em_fail,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-014,15261ddfbe12,,five dollars and twenty cents,$5.20,$5.20,1075.65,1025.56,187,55,4.158e-05,stop,,2026-05-03T07:41:59.091901+00:00,2026-05-03T07:42:00.167611+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatting accurately represents the spoken amount.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E003,15261ddfbe12,,budget of about five hundred K,budget of about $500K,"budget of about $500,000",2973.79,2968.80,189,97,3.9284e-05,stop,,2026-05-03T07:42:00.374313+00:00,2026-05-03T07:42:03.348268+00:00,False,,,pass,"$500,000 is numerically equivalent to $500K; no style was prompted.",n_a,No instruction provided.,False,none,"""Five hundred K"" correctly formatted as $500,000.",False,judge_pass_em_fail,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-013,15261ddfbe12,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $129.99,5315.55,5073.39,191,65,4.494e-05,stop,,2026-05-03T07:41:58.876073+00:00,2026-05-03T07:42:04.191645+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""one twenty nine ninety nine"" correctly formatted as $129.99; all other words preserved.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E005,15261ddfbe12,,the refund was minus forty seven dollars and fifty cents,the refund was -$47.50,the refund was -$47.50,1084.67,894.57,192,9,2.94e-05,stop,,2026-05-03T07:42:03.349658+00:00,2026-05-03T07:42:04.434387+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"The output accurately formats ""minus forty seven dollars and fifty cents"" as ""-$47.50"" without adding or dropping content.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E007,15261ddfbe12,,twelve dollars and fifty cents,$12.50,$12.50,1435.77,1425.13,188,66,4.48e-05,stop,,2026-05-03T07:42:04.435000+00:00,2026-05-03T07:42:05.870856+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,The output is a faithful numeric formatting of the spoken amount.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E006,15261ddfbe12,,zero dollars charged,$0 charged,$0 charged,1710.12,1678.29,185,76,4.718e-05,stop,,2026-05-03T07:42:04.192134+00:00,2026-05-03T07:42:05.902301+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""zero dollars"" formatted as ""$0""; meaning preserved.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-010,15261ddfbe12,Use thousands separators in currency.,the deposit is one thousand dollars,"the deposit is $1,000","the deposit is $1,000",7873.29,7853.60,199,468,0.0001589,stop,,2026-05-03T07:41:58.059689+00:00,2026-05-03T07:42:05.932992+00:00,True,,,pass,Matches reference exactly.,followed,Thousands separator used.,False,none,"""One thousand dollars"" correctly formatted as ""$1,000"".",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E004,15261ddfbe12,,a loss of negative twelve thousand dollars,"a loss of -$12,000","a loss of -$12,000",5701.21,5689.58,189,206,6.9804e-05,stop,,2026-05-03T07:42:00.449625+00:00,2026-05-03T07:42:06.150866+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Output accurately formats ""negative twelve thousand dollars"" as ""-$12,000"" with no added or dropped content.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E008,15261ddfbe12,,two hundred dollars and ninety nine cents,$200.99,$200.99,906.08,646.08,189,5,3.93e-05,stop,,2026-05-03T07:42:05.871633+00:00,2026-05-03T07:42:06.777762+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatted correctly preserving the value.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E011,15261ddfbe12,,ninety nine cents,$0.99,$0.99,948.22,573.83,186,5,3.87e-05,stop,,2026-05-03T07:42:06.151663+00:00,2026-05-03T07:42:07.099971+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$0.99"" accurately formats ""ninety nine cents"".",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E009,15261ddfbe12,,one point seven five dollars,$1.75,$1.75,880.90,773.68,187,5,3.89e-05,stop,,2026-05-03T07:42:05.902767+00:00,2026-05-03T07:42:06.783702+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""$1.75"" correctly formats ""one point seven five dollars"".",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-012,15261ddfbe12,,they quoted eighty nine dollars,they quoted $89,they quoted $89,9097.10,9091.93,187,5,2.758e-05,stop,,2026-05-03T07:41:58.295414+00:00,2026-05-03T07:42:07.392511+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Currency formatted correctly from spoken form.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E010,15261ddfbe12,,eight cents,$0.08,8¢,1868.81,1859.13,184,3,2.66e-05,stop,,2026-05-03T07:42:05.933561+00:00,2026-05-03T07:42:07.802423+00:00,False,,,pass,8¢ is a stylistically equivalent representation of $0.08.,n_a,No formatting instruction provided.,False,none,"""8¢"" is a faithful formatted representation of ""eight cents"".",False,judge_pass_em_fail,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-T002,15261ddfbe12,,the charge will be three forty two ninety nine,the charge will be $342.99,the charge will be $342.99,1288.15,1211.34,191,63,4.438e-05,stop,,2026-05-03T07:42:07.100501+00:00,2026-05-03T07:42:08.388883+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken number correctly formatted as currency; no content changed.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-T001,15261ddfbe12,,the total is one seventy one forty one,the total is $171.41,the total is $171.41,4192.28,4174.85,190,306,0.00011228,stop,,2026-05-03T07:42:06.784134+00:00,2026-05-03T07:42:10.976439+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction given.,False,minor_addition,"The number was formatted as currency ($171.41), adding a dollar sign not explicitly stated in the input, but the numeric content matches.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-T004,15261ddfbe12,,they invoiced two ten fifteen,they invoiced $210.15,they invoiced 2/10/15,3248.18,966.72,188,10,4.06e-05,stop,,2026-05-03T07:42:07.803019+00:00,2026-05-03T07:42:11.051233+00:00,False,,,wrong_value,"Interpreted ""two ten fifteen"" as a date instead of money $210.15.",n_a,No instruction provided.,True,none,"""two ten fifteen"" formatted as date 2/10/15; content preserved.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-T005,15261ddfbe12,,balance is nine ninety nine ninety nine,balance is $999.99,balance is $999.99,2944.39,2886.47,189,176,7.574e-05,stop,,2026-05-03T07:42:08.389624+00:00,2026-05-03T07:42:11.334082+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""nine ninety nine ninety nine"" formatted as $999.99 preserves meaning.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E012,15261ddfbe12,,two and a half million dollars,$2.5M,"$2,500,000",5529.05,5503.92,188,431,0.000147,stop,,2026-05-03T07:42:06.778238+00:00,2026-05-03T07:42:12.307294+00:00,False,,,pass,"$2,500,000 is an equivalent valid formatting of ""two and a half million dollars"".",n_a,No instruction provided.,False,none,"Numeric formatting of ""two and a half million dollars"" as $2,500,000 preserves meaning.",False,judge_pass_em_fail,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-P002,15261ddfbe12,"Use plain digits, no currency symbol.",the price tag said nineteen ninety nine,the price tag said 19.99,the price tag said 1999,776.45,720.84,201,8,3.038e-05,stop,,2026-05-03T07:42:11.051753+00:00,2026-05-03T07:42:11.828232+00:00,False,,,numeric_drift,"""Nineteen ninety nine"" as a price is 19.99; candidate produced 1999, dropping the decimal.",followed,Used plain digits with no currency symbol as instructed.,True,fabricated,"""Nineteen ninety nine"" likely refers to a price $19.99, but was formatted as the year 1999, changing meaning.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-P001,15261ddfbe12,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00,the total is $42.00,2846.56,2765.74,201,78,4.998e-05,stop,,2026-05-03T07:42:10.976869+00:00,2026-05-03T07:42:13.823489+00:00,True,,,pass,Matches reference exactly.,followed,USD with 2 decimals as instructed.,False,fabricated,"Input said ""forty two"" with no currency; output added a dollar sign and cents ("".00"") not present in input.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-002,15261ddfbe12,Render dates as 'Month Day'.,see you on march twenty third,see you on March 23,see you on March 23,1568.79,1516.97,199,60,4.466e-05,stop,,2026-05-03T07:42:12.307790+00:00,2026-05-03T07:42:13.876622+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered as Month Day.,False,none,Date formatted numerically; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-001,15261ddfbe12,Render dates as 'Month Day' (e.g. January 5).,the meeting is on january fifth,the meeting is on January 5,the meeting is on January 5,2971.01,2921.21,208,8,3.136e-05,stop,,2026-05-03T07:42:11.828753+00:00,2026-05-03T07:42:14.799792+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day' format.,False,none,Date formatted from words to standard form; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-003,15261ddfbe12,Render dates as 'Month Day'.,we shipped on july fourth,we shipped on July 4,we shipped on July 4,1361.61,1299.92,199,69,4.718e-05,stop,,2026-05-03T07:42:13.825576+00:00,2026-05-03T07:42:15.187271+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day'.,False,none,Date formatted numerically; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-005,15261ddfbe12,Render dates as 'Month Day'.,she arrived on february fourteenth,she arrived on February 14,she arrived on February 14,1256.42,1218.83,199,56,4.354e-05,stop,,2026-05-03T07:42:14.800654+00:00,2026-05-03T07:42:16.057108+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered as 'Month Day'.,False,none,Date formatted numerically; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-E002,15261ddfbe12,,we raised one point two billion,we raised $1.2B,1.2 billion,15218.71,15114.50,188,120,5.992e-05,stop,,2026-05-03T07:42:00.168000+00:00,2026-05-03T07:42:15.386678+00:00,False,,,other,"Missing currency symbol and didn't format with B suffix; dropped the ""$"" entity marker.",n_a,No instruction provided.,False,dropped_content,"The output drops ""we raised"" from the input, keeping only the number.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-006,15261ddfbe12,,on august thirty first he resigned,on August 31 he resigned,On August 31st he resigned,2523.50,2362.32,188,8,4e-05,stop,,2026-05-03T07:42:15.187882+00:00,2026-05-03T07:42:17.711460+00:00,False,,,pass,"""August 31st"" is a valid equivalent date format to ""August 31"".",n_a,No instruction provided.,False,minor_addition,"Only capitalization and date formatting changes; content preserved (missing end punctuation, but no added/dropped words).",False,judge_pass_em_fail,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-T003,15261ddfbe12,,amount due five sixty seven eighty nine,amount due $567.89,amount due $567.89,11191.73,11083.43,189,218,8.75e-05,stop,,2026-05-03T07:42:07.392757+00:00,2026-05-03T07:42:18.584477+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""five sixty seven eighty nine"" formatted as $567.89 in context of ""amount due""; content preserved.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-007,15261ddfbe12,Render dates as 'Month Day'.,born november ninth,born November 9,born November 9,4689.17,4632.38,196,94,5.376e-05,stop,,2026-05-03T07:42:15.387140+00:00,2026-05-03T07:42:20.076331+00:00,True,,,pass,Matches reference exactly.,followed,Rendered as 'Month Day'.,False,none,Date formatted numerically; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-009,15261ddfbe12,Render dates as 'Month Day'.,we'll meet april second,we'll meet April 2,we'll meet April 2,3436.53,3392.62,198,70,4.732e-05,stop,,2026-05-03T07:42:17.712397+00:00,2026-05-03T07:42:21.148951+00:00,True,,,pass,Matches reference exactly.,followed,Date rendered as Month Day.,False,none,"Date ""april second"" formatted as ""April 2""; content preserved.",True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,MONEY-P003,15261ddfbe12,Spell large amounts in millions as $X.XM.,we pulled in twenty seven million dollars last quarter,we pulled in $27M last quarter,we pulled in $27.0M last quarter,8813.49,5855.07,207,218,9.002e-05,stop,,2026-05-03T07:42:11.335087+00:00,2026-05-03T07:42:20.148592+00:00,False,,,pass,$27.0M is numerically equivalent and matches the $X.XM style.,followed,Used the requested $X.XM millions format.,False,minor_addition,"""$27.0M"" adds a decimal precision (.0) not stated in the input, though meaning is preserved.",False,judge_pass_em_fail,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-008,15261ddfbe12,,audit was october twenty second,audit was October 22,audit was October 22,5117.88,5073.61,189,274,0.00010318,stop,,2026-05-03T07:42:16.057525+00:00,2026-05-03T07:42:21.175411+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Date formatted from words to numeric; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-010,15261ddfbe12,,appointment may sixteenth,appointment May 16,appointment May 16,2713.17,2702.89,186,139,6.496e-05,stop,,2026-05-03T07:42:18.584805+00:00,2026-05-03T07:42:21.298030+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Date formatted from words to numeric form; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-004,15261ddfbe12,,the report is due december first,the report is due December 1,The report is due December 1,7430.74,7392.38,188,157,7.028e-05,stop,,2026-05-03T07:42:13.877329+00:00,2026-05-03T07:42:21.308094+00:00,False,,,pass,Matches reference; capitalization of first letter is a trivial equivalent variant.,n_a,No instruction provided.,False,none,"Date formatted as ""December 1"" preserves meaning of ""december first""; capitalization is standard formatting.",False,judge_pass_em_fail,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-ISO-001,15261ddfbe12,Format dates as ISO 8601.,the launch is march fifth twenty twenty six,the launch is 2026-03-05,the launch is 2026-03-05,1372.76,1286.80,202,78,5.012e-05,stop,,2026-05-03T07:42:21.149433+00:00,2026-05-03T07:42:22.522247+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format used.,False,none,Date formatted to ISO; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-ISO-002,15261ddfbe12,Format dates as ISO 8601.,she signed on april twelfth twenty twenty four,she signed on 2024-04-12,she signed on 2024-04-12,809.97,596.94,202,11,4.37e-05,stop,,2026-05-03T07:42:21.175817+00:00,2026-05-03T07:42:21.985850+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 date format applied.,False,none,Date formatted to ISO; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-ISO-004,15261ddfbe12,Format dates as ISO 8601.,contract starts january first twenty twenty seven,contract starts 2027-01-01,contract starts 2027-01-01,1297.17,1218.46,202,76,4.956e-05,stop,,2026-05-03T07:42:21.308784+00:00,2026-05-03T07:42:22.606038+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format applied.,False,none,Date formatted to ISO; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-011,15261ddfbe12,,renewal is september eighth,renewal is September 8,renewal is September 8,2594.18,2574.97,188,123,4.6424e-05,stop,,2026-05-03T07:42:20.076709+00:00,2026-05-03T07:42:22.670994+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Date formatted with capitalization and numeral; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-ISO-008,15261ddfbe12,Format dates as ISO 8601.,expires july third twenty twenty eight,expires 2028-07-03,expires 2028-07-03,466.46,452.91,202,10,3.108e-05,stop,,2026-05-03T07:42:22.672120+00:00,2026-05-03T07:42:23.138643+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 date format applied.,False,none,Date formatted correctly from spoken form to ISO; no content added or dropped.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,DATE-ISO-003,15261ddfbe12,Format dates as ISO 8601.,delivery date june ninth twenty twenty five,delivery date 2025-06-09,delivery date 2025-06-09,1681.34,1671.72,203,71,3.3964e-05,stop,,2026-05-03T07:42:21.299206+00:00,2026-05-03T07:42:22.980630+00:00,True,True,iso8601_date,pass,Matches reference exactly.,followed,ISO 8601 format applied.,False,none,Date formatted to ISO; content preserved.,True,,
deepseek-v4-flash-20260503T074154Z,deepseek-v4-flash,deepseek,CANONICAL-AVOMA-RANGE,15261ddfbe12,,the budget range is eighty ninety thousand,"the budget range is 80,000–90,000","the budget range is 80,000–90,000",29757.82,26337.25,189,574,0.00018718,stop,,2026-05-03T07:41:54.548286+00:00,2026-05-03T07:42:24.305994+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Numbers correctly formatted from spoken form; ""thousand"" applied to both values is a reasonable interpretation.",True,,
